jobrequirements,bias,againstgroup
Executes other operational tasks as directed by management.,0,0000
"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",0,0000
Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,0,0000
"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",0,0000
1 year. retail experience preferred.,0,0000
Demonstrates a passion for guest service and a competency for selling.,0,0000
Ability to troubleshoot.,0,0000
Ability to work independently and as part of a team.,0,0000
Ability to build and maintain strong customer relationships.,0,0000
"Results and execution oriented, self-motivated, and requiring minimal supervision.",0,0000
Bachelor's degree desired.,0,0000
2+ years of experience interfacing with customers and providing technical solutions.,0,0000
"Cisco, EMC, and VMware Certifications: CCIE/CCNP, CCDP, VMware, EMC, CISSP.",0,0000
"Proficient with creating sales proposals, bill of materials, and statements of work.",0,0000
Normal business hours are Monday - Friday 8-5PM with infrequent after-hours work including weekend and out of town work.,0,0000
"Support the sale and architecting of network, storage, and virtualized environments. Including converged and hyper converged solutions.",0,0000
"Analyzing technical needs, requirements, and state of a customer current infrastructure and operations.",0,0000
Reviewing and validating solutions to ensure compatibility and consistency with our standard methodologies.,0,0000
"Assist the Sales and Engineering groups with requests for quotes / information, bids, proposals and statements of work.",2,0001
"Perform the build, configuration, testing and maintenance of servers, storage, virtualization and networking related hardware and software.",0,0000
Develop design/testing/implementation and change control documentation.,0,0000
"Provide accurate, clear, concise documentation.",0,0000
Constantly improve upon your skillsets. Training resources are provided.,0,0000
"Results and execution oriented, self-motivated, and requiring minimal supervision.",0,0000
Bachelor's degree desired.,0,0000
2+ years of experience interfacing with customers and providing technical solutions.,0,0000
"Cisco, EMC, and VMware Certifications: CCIE/CCNP, CCDP, VMware, EMC, CISSP.",0,0000
"Proficient with creating sales proposals, bill of materials, and statements of work.",0,0000
"Additional certifications in networking, storage and virtualization technologies are a plus.",0,0000
"Thorough knowledge of Cisco network and security, EMC storage, and VMware, Citrix or Cisco virtualization products.",0,0000
"Strong Data Center, Routing and Switching, and Wireless Background.",0,0000
End-to-end knowledge across a Cisco and EMC product line.,0,0000
Security technologies.,0,0000
Skilled in using Visio and other network documentation software.,0,0000
Strong communication skills (oral and written).,2,0011
Complex network concepts and implementations.,0,0000
Project Coordination experience is a benefit.,0,0000
"Ability to provide technical direction in a timely fashion, utilizing standard methodologies that satisfy customer requirements.",0,0000
ITIL V3 foundation certification preferred.,0,0000
Sound judgment and decision-making skills.,0,0000
"Advanced analytical, statistical, and problem-solving skills.",0,0000
Strong commitment to customer satisfaction and quality.,0,0000
Advanced communication skills regarding project teams and management.,2,0011
Self-directed and self-motivated.,0,0000
"Energetic, with a competitive spirit and a results-driven, goal-oriented attitude.",2,0100
Good time management skills and the ability to work well under pressure.,0,0000
Integrity and ethical behavior is a must.,0,0000
Adaptable to changing environment.,0,0000
Travel as required by business need.,2,0010
Curiosity and excellent problem-solving skills.,0,0000
Strong verbal and written communication skills.,2,0011
"Demonstrated excellence in written and verbal communication, presentation skills, and public speaking.",2,0111
Respond to sales engineering requests in areas of expertise,0,0000
Perform demos and conduct workshops.,0,0000
"Perform technology consulting, document customer requirements, and develop customer architectures and solutions.",0,0000
Build customer relationship in assigned accounts and build relationships with vendor technical and sales counterparts.,0,0000
Be awesome! Dedicated to personal growth and excellence!,0,0000
Cisco: 7 years (Required),0,0000
EMC: 3 years (Required),0,0000
Bachelor's (Preferred),0,0000
Produce quality content in accordance with marketing strategy with high production value.,0,0000
Capture content onsite and in the field and around the world.,0,0000
Camera operation and editing.,0,0000
Work very closely with the Director of Content Production to execute the creative and project vision and objectives.,2,0001
Regularly collaborate with the marketing team.,0,0000
Assist in the development of the video brand messaging strategy.,0,0000
Maintenance of Camera equipment.,0,0000
"Technically proficient in Adobe After Effects, Adobe premiere.",0,0000
Familiarity with production equipment.,0,0000
"Creative thinker and problem solver, highly organized, and comfortable with a dynamic and fast-paced environment.",2,0100
"Manage multiple projects, juggle priorities and confident coordinate with multiple team members to see projects through to completion.",0,0000
Casual dress code - wear jeans every day if you want,0,0000
Cookies served every pay day,0,0000
Challenge the norm and be willing to take risks,0,0000
Collaborate and be open to change,0,0000
Implement and support ideas that positively impact the business,0,0000
Know and understand your customer (internal and external),0,0000
Ask for feedback on a regular basis,0,0000
Close on time / respond,0,0000
Be considerate of others,0,0000
Be honest and forthright,0,0000
Communicate openly and honestly,0,0000
Make decisions and own them,0,0000
Wisely experiment and learn from mistakes,0,0000
Take personal responsibility for your actions,0,0000
"Set, define and communicate commitments",0,0000
Demonstrate continuous improvements in skills and knowledge,0,0000
Make your job look simple,0,0000
Collaborate and share your knowledge,0,0000
"Polished communication skills; written, verbal and presentation skills",2,0111
Customer-focused with excellent follow up,0,0000
Organized with excellent project management skills,0,0000
"Highly driven, motivated and results oriented",0,0000
Ability to work as part of a team and ability to create and alter processes for improved team efficiency,0,0000
"Knowledge of the biotechnology and life science industry and familiarity with business development, licensing, and investment landscape a plus!",0,0000
"Microsoft Suite (Word, Excel, PPT, etc.)",0,0000
CRM experience (Salesforce.com preferred),0,0000
Marketing automation familiarity preferred,0,0000
College degree or equivalent years of experience.,0,0000
"5+ years of related work experience, preferably exhibit/sponsorship sales",0,0000
"Measures the execution of performance standards, goals, measures, and takes corrective action and reports results as appropriate.",0,0000
"Oversees corporate initiative roll out, develops improvement strategies, and monitors implementation within the station.",2,0001
"Verifies that all licensing and permit requirements are compliant with federal, state, and local government laws for the facility and/or ICs and ISPs.",0,0000
Applies Quality Driven Management principles to promote continuous improvement.,0,0000
Four (4) years experience required in management or operational leadership; those years as a Pick Up & Delivery or Dock experience preferred.,0,0000
"Software skills, including use of Microsoft Office software and web-based applications.",0,0000
Verbal and written communication skills necessary to explain complex and/or confidential information.,2,0011
Presentation skills necessary to facilitate training and/or deliver informational sessions to groups and/or individuals.,2,0101
Ability to anticipate and identify problems and use sound judgment and fact-based analysis to develop effective and efficient solutions.,0,0000
Ability to inspire a shared vision and empower and motivate a team.,2,0001
"Ability to mentor, coach and act as a knowledge resource to other employees.",0,0000
"Knowledge of concepts, practices, policies and procedures related to FXG field operations, linehaul, and contractor relations.",0,0000
Manage the daily activities of the project/engineering team,0,0000
Improve usage of resources and increase productivity of the team,0,0000
The final authority on resolution to technical issues,0,0000
Communicate with Service Delivery Manager on issues escalated by the managed services and support team,0,0000
Communicate with all parties in a constructive manner to ensure customer expectations are met,0,0000
Maintain awareness of all outstanding customer issues both pre- and post-project delivery and provide status to clients as necessary,0,0000
Perform post-project review of all projects,0,0000
Interface with appropriate technical personnel for customer problems that cannot be resolved effectively,0,0000
Provide accurate reports and metrics to company management on status and budget of on-going projects and agreements,0,0000
"Understand overall team objectives, as well as the role and function of each team member",0,0000
Manage the development of the team by ensuring that daily tasks and activities are in line with their career interests,0,0000
Drive root cause problem investigation and resolution as required,0,0000
"Ensure that risks are identified, communicated, and mitigated and that projects are delivered successfully through to production",0,0000
Design and maintain process documentation for the engineering/project team,0,0000
Manage the process of implementing change efficiently and effectively,0,0000
Provide guidance to the sales team for prospect and client project/opportunities,0,0000
Set strategy and own P&L,0,0000
"Ensure consistency of existing systems through creating, maintaining, and enforcing standards/procedures for implementing technical solutions",0,0000
Identify areas for improvement and make constructive suggestions for change,0,0000
Continually seek opportunities to increase customer satisfaction and deepen customer relationships,0,0000
"Ensure consistency of existing systems through creating, maintaining, and enforcing standards/procedures for implementing technical solutions",0,0000
Business awareness: specific knowledge of the customer and how IT relates to their business strategy and goals,0,0000
Involvement in the design and building of new services,0,0000
Conduct performance evaluations and mentor those with less experience,0,0000
Develop training programs to develop and refine the skills of the field service and support team,0,0000
Document internal processes and procedures related to duties and responsibilities,0,0000
Responsible for entering time and expenses in ConnectWise as it occurs,0,0000
Review and approve the project/engineering team time and expenses sheets in ConnectWise,0,0000
"Enter all work as activities, service tickets, or project tickets into ConnectWise",0,0000
Review IT publications and online materials to remain up to date with current and future technologies emerging in the industry,0,0000
Ability to maintain an extreme sense of urgency in all interactions with the customer,0,0000
"Foster a positive culture, with a focus on helpful client service and support",0,0000
"Professional IT Certifications, such as: Microsoft and VMware",0,0000
Knowledge and experience in cross-functional management methods and techniques,0,0000
"Knowledge of IT applications, processes, software and equipment",0,0000
"Strong organizational, presentation, and customer service skills",2,0101
Skill in strategic planning with an ability to think ahead and plan over a 6-12 month time span,0,0000
Skill in planning and preparing written communications,2,0011
Skill in leading people and getting results with a strong customer orientation,0,0000
"Interpersonal skills: such as telephony skills, communication skills, active listening and customer-care",2,0111
Ability to multi-task and adapt to changes quickly,0,0000
Ability to work in a team and communicate effectively,0,0000
"Understanding of support tools, techniques, and how technology is used to provide IT services",0,0000
Project Management: 3 years (Required),0,0000
Bachelor's (Preferred),0,0000
United States (Required),0,0000
"High School Diploma or GED, required.",0,0000
No professional certifications are required for this position.,0,0000
"Valid state driver's license, insurance and satisfactory driving record are required.",0,0000
The associate is required to travel throughout the Goodwill service area.,2,0010
Please see job description.,0,0000
At least a year of experience working with populations with documented disabiltities in a production setting preferred,0,0000
High School Diploma or GED required,0,0000
"Valid state driver's license, insurance and satisfactory driving record are required.",0,0000
403(b) Retirement Plan,0,0000
Company Paid Life Insurance,0,0000
Flexible Spending Accounts,0,0000
5+ years of application development and implementation experience,0,0000
1+ year of Ab Initio experience,0,0000
"2+ years of experience working with Relationship Database Management Systems (RDBMS) such as SQL Server, Oracle or MySQL",0,0000
2+ years of UNIX experience,0,0000
3+ years of experience with Software Development Life Cycle (SDLC) tools,0,0000
"Excellent verbal, written, and interpersonal communication skills",2,0111
1+ year of Autosys experience,0,0000
2+ years of Teradata experience,0,0000
Ability to work on call as assigned,2,0011
"Manage revenue of mid-market customer base, through account management and sales plays executed by the inside sales team",0,0000
Collaborate with peers and senior management across the organization to continually improve the sales organization and sales plays,0,0000
Develop and evolve clear processes for the management of mid-market accounts based on limiting churn and growing the account relationship,0,0000
"Effectively understand and respond to the customer segment needs, and connect the mid-market customer needs to Frontier offerings and solutions",0,0000
"Measure salesforce effectiveness through performance metrics, share outcomes with sales leadership, and drive continuous improvement on the team",0,0000
"Demonstrated, deep base of market and industry knowledge and ability to recognize changing market trends",0,0000
Demonstrated ability to link corporate strategic goals to customer facing solutions and to scale solutions within a customer base,0,0000
Proven record of meeting/exceeding established goals,0,0000
Track record of designing and managing disciplined sales processes,0,0000
Strong collaboration skills and ability to work alongside multiple team members,0,0000
Experience coaching and developing sales talent,0,0000
Experience with managing and reporting of sales data using CRM systems,0,0000
"Medical, Dental & Vision Insurance",2,0001
401(K) plan with employer matching,0,0000
Generous PTO Policy and paid company holiday schedule,0,0000
Work with a team of smart and motivated people on a cool and unique product,0,0000
Lead the Client Delivery practice for a defined region or portfolio of clients,0,0000
Ensure programs are adequately resourced and managed to deliver successfully and gain client satisfaction,0,0000
Support business development discussions with clients related to new streams of work within the Mobiquity offerings portfolio,0,0000
"Manage successful client delivery including project management, workshop facilitation, deliverable document planning and production",0,0000
Provide mentoring to the delivery the group on process and market/industry knowledge,0,0000
At least 10 years of experience as a delivery leader in technology within large enterprises,0,0000
Effective at interacting with C-suite executives on key strategic issues,0,0000
Knowledge of delivery tools and techniques for software development,0,0000
Demonstrated business development and sales capabilities,0,0000
Strong project management skills,0,0000
General knowledge of enterprise IT architectures and business processes,0,0000
"Good team leader, contributor",0,0000
Good communications skills for internal and client correspondence,2,0011
"Independent, self-starter",0,0000
Achieve company objectives for sales and profit performance and customer experience objectives within the assigned retail store,0,0000
"Direct supervision of team members, including responsibility for:",0,0000
Hiring of all team members and monitoring new hire orientation procedures,0,0000
"Initiating disciplinary procedures, as necessary, for team members, up to and including termination of employment",0,0000
Ensuring compliance with Standard Operating Procedures (SOP) as immediate supervisor of team members,0,0000
Ensuring a positive customer experience,0,0000
Recommend equipment and machinery required for efficient production operations and for monitoring inventory level of supplies and materials,0,0000
Ensure team members within the retail store are consistently complying with FedEx Office Policies and Procedures,0,0000
Ensure retail store cleanliness,0,0000
Ensure execution of internal processes,0,0000
All other duties as needed or required,0,0000
"3+ years of related retail experience, including 1+ years of prior progressively responsible supervisory experience required",0,0000
"Advanced level of reading, writing and mathematical ability",2,0011
"Proven ability to lead, direct and supervise",0,0000
"Proficient in Microsoft Office tools including Word, PowerPoint, Outlook, and Excel",0,0000
"For new hires, must meet all FedEx Office employment qualifications in force at time of hiring.",0,0000
Must be open and able to commute or relocate within the geographical area,0,0000
"Ability, on a consistent basis, to maintain attention and concentration for extended periods of time",2,1000
"Ability, on a consistent basis, to read and interpret documents and instructions from customers, vendors, and other team members",2,0011
"Ability, on a consistent basis, to communicate effectively with customers, vendors, and other team members",0,0000
"Ability, on a consistent basis, to perform work activities requiring cooperation and instruction",0,0000
"Ability, on a consistent basis, to function in a fast-paced environment, under substantial pressure",2,0100
"Ability, on a consistent basis, to work within the appropriate level of independence",0,0000
"Ability to travel as required in order to meet with customers, vendors, other team members, and/or other business necessities",2,0010
Suggests areas for improvement in internal processes along with possible solutions,0,0000
"Works with management to reduce company costs/wastes, and to optimize profitability in areas of responsibility",0,0000
Applies Quality concepts presented at training during daily activities,0,0000
Supports FedEx Office Quality initiatives,0,0000
"Deliver an unparalleled Guest experience through the best combination of food, drinks and games in an ideal environment for celebrating all out fun.",0,0000
"Provides timely and accurate service while managing wait times and communicating information as needed to Guests, Team Members, and Managers.",0,0000
Greets Guests with a positive attitude and enthusiasm while performing multiple job functions. Smiles and greets Guests upon entering Midway.,0,0000
Assists Guests by repairing and maintaining amusements equipment in a timely manner.,0,0000
Loads and refills tickets in redemption games paying special attention to securing all ticket storage areas.,2,1000
Assists the Guest with all requests and answers questions as needed and makes recommendations.,0,0000
Bids farewell to Guests leaving. Ensures everything was satisfactory and invites Guests to return.,0,0000
Notifies Manager of any Guest that is perceived to be unhappy.,0,0000
"Responsible for stocking, displaying, and securing merchandise in all storage areas.",0,0000
"Conducts merchandise inventory during and after shift, if applicable.",0,0000
Checks for restocking of necessary supplies. Brings all areas up to standard. Discusses problem areas with Manager.,0,0000
Reviews the cleanliness and organization of the Midway games. Ensures all games are clean and unobstructed.,0,0000
Properly positions and set up displays to increase Guest traffic and promote sales.,0,0000
Assists in daily maintenance and organization of tech room and storage areas.,0,0000
"Efficiently and safely performs daily, weekly, monthly and quarterly game maintenance as directed by management.",0,0000
Assists with general store maintenance as directed by management.,0,0000
Assists other Team Members as needed.,0,0000
"Must be friendly and able to smile a lot while working days, nights and/or weekends as required.",0,0000
"Technical and/or electrical skills preferred, but not required.",0,0000
Must demonstrate ability to clearly communicate with Guests and other Team Members.,0,0000
"Work days, nights, and/or weekends as required.",0,0000
Work off an extension ladder.,0,0000
"Work in noisy, fast paced environment with distracting conditions.",0,0000
Move about facility and stand for long periods of time.,2,0010
Read and write handwritten notes.,2,0011
Lift and carry up to 30 pounds.,2,0010
Embodies AEP Energy Values.,0,0000
Strong service and results orientation.,0,0000
"Excellent verbal/written communication skills- clear, concise, proactive.",2,0011
"Highly organized and detail oriented. Able to prioritize, multitask, and manage time and resources effectively, contributing to multiple projects.",0,0000
"High emotional IQ- superior interpersonal skills, win-win mindset, relationship-builder.",2,0100
"High-energy, drive, ambition, self-starter.",0,0000
"Directs, establishes, maintains, and plans the overall policies and goals for a product management department.",0,0000
Sets new product strategy for program or product group.,0,0000
Applies expertise in state-of-the-art product technologies and is relied on by top management to serve as a proxy for the market.,0,0000
"Defines, develops, and implements standard operational frameworks for products.",0,0000
Coordinates with sales and marketing to assess client and industry needs and identifies possible solutions to meet those needs.,0,0000
Accountable for profit and loss or budgetary management of assigned products.,0,0000
Develops business cases and supporting documentation.,0,0000
Manages lifecycle of new products and services.,0,0000
Consistent exercise of independent judgment and discretion in matters of significance.,0,0000
"Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) as necessary.",0,0000
Other duties and responsibilities as assigned.,0,0000
"All applicants must be able to demonstrate the ability to provide inspirational, authentic and personalized customer service",0,0000
"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,0100
Previous experience with retail point-of-sale software,0,0000
Applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,0,0000
Fast paced environment,0,0000
Engage with the industry ecosystem to develop relationships and surface needs and opportunities,0,0000
"Pitch ideas and concepts to potential and existing clients, senior managers, and GMAC leadership.",0,0000
Transition product to existing market facing teams upon conclusion of successful pilot,0,0000
"Other responsibilities and duties, as assigned.",0,0000
Ability to propose and implement strategy to influence and support the senior leadership team,0,0000
Superior analytical skills and ability to prioritize objectives,0,0000
Exceptional communication and collaborative skills,2,0011
"Technical proficiency in Excel, PowerPoint, JIRA, Trello, Adobe CS and other relevant software applications.",0,0000
Ability to travel up to 30% worldwide,2,0010
Ten (10) years of closely related experience and results.,0,0000
Proven experience to personally generate early sales as well as training and motivating others.,0,0000
"Proficiency in developing and adapting business models, as well as identifying limitations in proposed business models.",0,0000
"Experience analyzing and visualizing data using Stata, SPSS, R GEPHI or Python",0,0000
Automotive accounting or Reynolds experience preferred,0,0000
Strong attention to detail & Effective communicator,2,1000
Team-oriented and comfortable in an open office,0,0000
Understand deadlines and be able to apply the appropriate sense of urgency to all tasks.,0,0000
Extensive training and support,0,0000
"All medical, dental benefits, vacation pay",0,0000
Create job in Procore- our construction management software,0,0000
"Upload relevant plans, specs & documents",0,0000
Project Submittals through Procore:,0,0000
Identify submittal & sample/mock-up procedures,0,0000
Request submittal packages from subs and vendors,0,0000
Submit packages through Procore for approval,0,0000
Revise & resubmit submittal packages as required,0,0000
Project mock-ups & samples:,0,0000
Create Selections Sheets template for job,0,0000
Work with procurement to help purchase required materials for samples/mock-ups,0,0000
Work with PM to help build required mock-ups,0,0000
Request new quotes from subs & vendors,2,0001
Perform new material take-offs as needed,0,0000
ProCore experience- preferred but not required,0,0000
Submittal experience- preferred but not required,0,0000
PlanSwift experience for material take-offs- preferred but not required,0,0000
Ability to read construction plans- required,2,0011
Great communication skills,2,0011
"Microsoft Excel, Outlook",0,0000
Open new accounts for existing and new customers,0,0000
Assist customers with routine account related requests such as:,0,0000
Inquiries about ATM and Debit Card usage and limits,0,0000
Inquiries about checking and savings account transactions,0,0000
Inquiries about bank deposit products and service charges,0,0000
Inquiries about funds availability,0,0000
"Research and resolve customer issues, acting as a liaison between other departments",0,0000
Cross-sell other products and services based on customer needs,0,0000
Assist customers with requests such as needing check copies and printed statements,0,0000
Maintain up to date customer information such as addresses and phone numbers,2,0001
Must have strong mathematical abilities,0,0000
Time management skills,0,0000
Must be able to provide extraordinary customer service,0,0000
Good listening and communication (speaking and writing) skills,2,0011
Reading comprehension,2,0011
Accuracy and attention to detail,2,1000
Ability to interact with the public and have pleasant telephone manner,2,0001
Complex Problem solving & judgment skills,0,0000
Must be team oriented and maintain a positive attitude,0,0000
Must work well with others,0,0000
Must possess honesty and integrity,0,0000
Ability to maintain confidential information,0,0000
"Must be able to speak, read, and understand English",2,0011
Vault security alarms,0,0000
Automatic Teller Machines (ATMs),0,0000
Customer Transaction Cameras,0,0000
High school diploma or equivalent,0,0000
Customer Service experience preferred,0,0000
Previous Teller/Banking experience preferred,0,0000
"Provides expertise in product demonstrations and consultations utilizing tools such as the Matchmade Device, Skin Hydrometer, and tablet.",0,0000
Leads and delivers in-store events to promote brand awareness and loyalty of Owned Brands and total Beauty/Personal Care.,0,0000
Builds relationships with customers; provides authentic closure of customer interaction and builds and fosters relationships.,0,0000
Engages with omni-channel solutions to enhance customer engagement/experience.,0,0000
Locates products in other stores or online if unavailable in the store.,0,0000
Achieves or exceeds predetermined sales goals by assisting customers in the purchase of products and by modeling exceptional customer care.,0,0000
Consistently focuses on link-selling and up-selling with customers by showing them sale items and complimentary offerings.,0,0000
Uses testers and sampling to demonstrate product application and leverage items from beauty promotional programs.,0,0000
Ensures testers are stocked and maintained in compliance with hygiene standards; maintains a clean and organized department.,0,0000
Implements company asset protection procedures to identify and minimize profit loss.,0,0000
Processes sales for customers and/or employee purchases on cash register.,0,0000
Has working knowledge of store systems and store equipment.,0,0000
"Ensures compliance with state and local laws regarding regulated products (e.g., alcoholic beverages and tobacco products).",0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
Completes special assignments as assigned.,0,0000
"Maintains knowledge of competition, new product/brand launches, and overall industry trends.",0,0000
Attends training and completes e-learning modules requested by Manager or assigned by Corporate.,0,0000
Maintains professional appearance and image in compliance with company guidelines at all times.,0,0000
Models and shares behavior with other Beauty Consultants; provides training and assistance to new Beauty Consultants.,0,0000
Works collaboratively with the Beauty Area Expert to review goals and maintain product knowledge.,0,0000
Set an example in excellent customer service by ensuring efficient and courteous customer transactions in a friendly environment.,0,0000
Ensure Company cleanliness and appearance standards are maintained.,0,0000
Maximize sales through proper execution of Company initiatives while controlling manageable operating expenses within Company guidelines.,0,0000
"Work with vendors in a professional manner, and address customer complaints promptly and politely.",0,0000
"Complete required bookwork and related tasks, and provide essential documents to Company offices.",0,0000
"Ability to communicate effectively with employees, customers, supervisors, and vendors, in a courteous and professional manner",0,0000
"Ability to pay close attention to detail, adapt well to change, and multi-task",2,1000
A valid drivers license and the ability to drive your personal vehicle to perform work related activities,0,0000
"Basic computer skills and software knowledge (Microsoft Word, Excel, and email)",0,0000
"Ability to lift weights up to 50 lbs., and frequently carry weights up to 10 lbs.",2,0010
IT Recruiting Experience,0,0000
Staffing Industry Experience,0,0000
High Volume Recruiting,0,0000
Utilize creative sourcing techniques and network with active consultants.,0,0000
Maintain relationships with candidates and customers to build knowledge of needs and opportunities.,0,0000
"High Volume recruiting experience, preferably in an IT staffing environment.",0,0000
Proven success in placing IT professionals.,0,0000
Experience in utilizing traditional and non-traditional recruiting techniques.,0,0000
Knowledge of state and federal laws as they pertain to hiring.,0,0000
"Strong computer skills including MS Word, Excel, Outlook and Internet recruiting tools.",0,0000
Great attitude and team player.,0,0000
Successful completion of background screening process.,0,0000
Plans and oversees enterprise-level support and service activities for company products and services for a designated client or group of clients.,0,0000
Ensures quality service and operational performance within the parameters of program and delivery standards.,0,0000
Acts as single point of client contact to coordinate resolution of service incidents and escalation of technical issues.,0,0000
Exercises judgment within defined procedures and practices to determine the appropriate action.,0,0000
Builds productive internal/external working relationships to come to effective and scalable solutions for clients.,0,0000
Deliver personalized customer service and the type of genuine care expected from your neighbor.,0,0000
Tackle a variety of financial transactions ranging from check cashing to cash depositing to loan payments to counting currency and coin accurately.,0,0000
Work on assignments that are semi-routine in nature (i.e. cash handling) where ability to recognize deviation from accepted practice is required.,0,0000
"Hold financial conversations with clients and prospects to cross-sell other bank services and refer customers to other departments, as appropriate.",0,0000
"Be knowledgeable of products, fees and policies and stay current on offerings - ability to make product suggestions, with assistance.",0,0000
"Answer customer questions with a can-do attitude, no matter how complex or technical (and they are frequently both complex and technical).",0,0000
"Constantly look for ways to ""WOW"" customers and community members alike through all of life's changes.",0,0000
"Demonstrate compliance with all bank regulations that apply to your position, and keep up to date on regulation changes.",0,0000
"1+ year(s) cash handling experience, and a track record of outstanding customer service",0,0000
Strong attention to detail and the ability to proficiently preform a wide variety of tasks.,2,1000
"Proficiency with Microsoft Word, 10-key, and a variety of office equipment, knowledge of Excel software applications",0,0000
"Demonstrated sales skills, a plus",0,0000
"High school diploma, vocational training, or equivalent",0,0000
extended periods of standing,2,0010
lifting up to 20 pounds.,2,0010
"Constantly monitor and analyse (y)our sales efforts and proactively improve our targeting, content, communications and processes.",2,0011
Accurately keep track of all opportunities in our CRM tool. Forecast potential revenue impact of your activities.,0,0000
"Demonstrated success in a customer facing role such as a Sales, Account Management, Customer Service and/or Marketing position",0,0000
"Comfort in maintaining a high level of outbound activity, including starting an initial contact to cold leads",0,0000
A team-oriented mindset and the ability to work with a wide range of individuals,0,0000
High levels of sales persistence and work ethic,0,0000
Comfortable with active change in a startup environment,0,0000
"High EQ, with excellent interpersonal skills and ability to drive consensus with both internal and external stakeholders",2,0100
Strong references from former employers and business partners and a passion for building relationships,0,0000
Proficiency in English,0,0000
"Prior experience at Internet, SaaS, AdTech startups or the mobility space is a major plus",2,0010
Experience with CRM and BI tools,0,0000
Experience with market research,0,0000
"Proficiency in German, or other languages",0,0000
"Handle pre-sales, technical support, and order management inquiries from customers related to C by GE products and services.",0,0000
"Handle questions via telephone, email, and chat addressing hardware, software and app related issues",2,0001
"Maintain clear and thorough documentation of support emails, calls, and chats for existing products",2,0011
Maintain ownership of cases through final resolution,0,0000
Multitask through multiple systems and multiple tools while troubleshooting with customers,0,0000
Escalate appropriate issues to the Subject Matter Expert(s) or to the client contact,0,0000
Evaluate and take action on requests for exceptions to client support policies,0,0000
Act as the last point of contact for the customer,0,0000
Effectively communicate with team members and customers,0,0000
Proactively identify ways to avoid recurring issues by recommending new and updated processes and technical articles,0,0000
"Internal applicants performance and attendance must be in good standing, with no history of NCNS in the previous 90 days.",2,0010
Internal applicants must not be on any issued documented coaching (verbal or written) or Performance Improvement Plan.,2,0011
High School Diploma or Equivalent,0,0000
A passion for exciting and new technology,0,0000
Excellent customer service skills,0,0000
"Strong written, verbal, and organization skills",2,0011
Ability to use critical thinking and logic skills to isolate and resolve technical issues in a timely manner,0,0000
Time management and prioritization skills,0,0000
"Ability to navigate in a Windows and OSX environments, as well as Android and iOS",0,0000
"Comprehensive understanding of wireless, Bluetooth, and wired networks",0,0000
Familiarity with mobile devices such as smartphones and tablets,0,0000
Must act independently and be self-motivated,0,0000
"Ability to work any shift in a 24/7 operating queue, including weekends and holidays",0,0000
Previous experience supporting smart home and lighting products,0,0000
Strong technical background in networking and network troubleshooting,0,0000
Experience with case management CRM such as Zendesk or SalesForce,0,0000
Logistics: 3 years (Required),0,0000
Associate (Required),0,0000
Professional development assistance,0,0000
Basic computer software,0,0000
Client request assessment,0,0000
Data and workflow analysis,0,0000
Mailing list management,0,0000
"With the direction of the supervisor, plan, develop, implement, and administrate phases of the acquisition process.",0,0000
State purchasing experience.,0,0000
Experience with market research and evaluation of goods and services.,0,0000
"Experience with equipment, information technology, construction or general services procurement.",0,0000
Knowledge of SWIFT (State-Wide Integrated Financial Tools).,0,0000
Ability to provide effective training and facilitate meetings.,0,0000
Ability to utilize critical thinking skills and analyze complex information and issues.,0,0000
Exceptional human relations skills to provide customer support to an array of Office of State Procurement stakeholders.,0,0000
Sell special theme pages and directories.,0,0000
Keep accounts payable within company goals.,0,0000
"Turn in all paperwork and ad copy in a legible and timely basis, meeting all established deadlines.",0,0000
Attend sales and other meetings as required (on a timely basis).,0,0000
Handle all customer service issues effectively and quickly,0,0000
Sales experience helpful.,0,0000
Type a minimum of 40 wpm accurately.,0,0000
Good spelling and grammar skills.,0,0000
Basic computer skills.,0,0000
Job Family Store Operations,0,0000
Employment Indicator Seasonal,0,0000
Establishing high-level relationships with technology and business decision makers.,0,0000
"Managing complete sales cycle from lead generation, proposal creation and delivery, to building and maintaining on-going client relationships.",0,0000
Managing sales process to achieve sales quotas.,0,0000
Working with consulting and technical team members and project managers to deliver Daymark value proposition.,0,0000
Effectively communicating solution options to clients.,0,0000
Maintaining required sales certifications.,0,0000
Establishing long term business relationships with clients and business partners.,0,0000
Minimum of 8 years sales experience in the IT industry.,0,0000
"Minimum of 2 years selling Network, Security, Cloud and/or Managed Service solutions",0,0000
"Strong organizational, planning and presentation skills.",2,0101
In-depth account knowledge and existing relationships in the territory.,0,0000
Proven track record of delivery on sales objectives.,0,0000
"Strong knowledge of storage, backup, virtualization, networking and cloud solutions.",0,0000
Ability to quickly learn new technologies at a rapid pace.,0,0000
Understanding of cloud technologies and how they integrate with existing solutions.,0,0000
Manages the creative development of the materials needed by stakeholders and ensure creative excellence and cost efficiency,0,0000
Manages the cloud-based server to ensure new materials are uploaded and the tool is kept up to date,0,0000
"Ensures standardized work processes are established, adhered to, and kept evergreen by team members.",0,0000
