jobrequirements,bias,againstgroup
Coordinate small scale vendor equipment rentals,0,0
A strong business acumen with attention to operational policies and procedures combined with a strong sales ability and persuasiveness.,2,1000
Excellent writing and presentation skills,2,111
"Ability to apply common sense understanding to carry out instructions furnished in written, oral, or diagram form.",2,11
"Good verbal, written, and interpersonal communication skills",2,111
"Fluency in the Armenian and Russian languages (written and verbal), good knowledge of the English language",2,11
Utilizes critical issue and communication techniques to tackle problems,2,11
Experience and enthusiasm for making phone calls; cold calls and warm calls.,2,11
a well-developed attention to detail,2,1000
Plays a central role in identifying and leading continuous improvement activities associated with Operations Planning and Scheduling.,0,0
Ability to point to specific examples of having led organizational transformation projects and program development,0,0
Must be able to multi-task in a fast-paced work environment,2,100
Solid verbal and written communication skills in English language and the WV SC Programme office state language,2,11
"Manages, monitors, and tracks ASP (average selling price), and margins.",2,1
Health Benefits available including dental and vision,2,1
Establish content marketing strategy for the blog and write regular content,2,11
Develop and deliver presentations,2,101
Build network in person and via phone with key industry influencers and decision makers,2,1
"Ability to travel frequently within north Armenia, to Yerevan and to Georgia and other international locations",2,10
"Demonstrate strong organization, attention to detail, ability to multi-task and problem solving skills",2,1000
"Drive execution with cross functional teams (especially engineering, design, data science and research) to deliver on your vision and roadmap",2,1
Collect all documentation required for the repair once the job has been sold.,0,0
Able to travel as necessary (up to 20%) with occasional weekend travel required.,2,10
Build network in person and via phone with key decision makers in a designated territory,2,1
Arrange day-to-day operations of the project,0,0
Identification and communication of trends that are indicative of enterprise service issues.,2,11
Some travel may be required.,2,10
"Make practical arrangement for project activities and meetings (travel, visa requests, meeting venue, interpretation, etc",2,10
"Must be self-motivated and able to work in a fluid, fast-paced environment",2,100
"Travel to customers, partners and industry events to support the sale of Silver Peak products",2,10
Track and monitor all program/tactic targets to drive measurable results as compared with spend (ROI).,2,1
Flexibility in travelling,2,10
Exceptional verbal and written skills,2,11
"Monitor competition by gathering current marketplace information on pricing, products, delivery schedules, and overall trends.",2,1
"Strong interpersonal skills and good judgment, well-organized, autonomous and reliable personality with strong sense of responsibility and integrity",2,100
"Well developed ability to speak, read, comprehend, and write English",2,11
Review quotes obtained from markets to formulate proposal.,2,1
Make targeted calls and lead email campaigns to identified target customers.,2,11
Calls and/or mails correspondence to customers as necessary in order to update accounts.,2,11
"Candidate should be comfortable with working on scaffolding, man lifts or ladders",2,10
"Partner with the General Managers and Sales team on all facets of client relations including proposal completion, media plans, and customer service.",0,0
Great communication skills.,2,11
Ensure exceptional packaging & presentation of all company materials to be shipped,2,101
"Excellent organization skills, and oral and written communication skills; as well as the capacity to be able to work under pressure to meet deadlines.",2,11
Previous experience in CPG preferred,0,0
Cheerful attitude and willingness to adapt to a fast-paced work environment,2,100
Optimize the entire post-sales customer journey to create raving fans and manage churn,0,0
Ability to speak effectively with customers or employees.,2,1
Attend all bi-weekly script practice meetings.,0,0
"Medical, Dental, Vision, flexible spending account. Coverage starts on the first day of the following month, after 30 days of employment.",2,1
Communicate the client's goals and represent the client's interests to the team,0,0
"Demonstrates a drive for achievement, adaptability/flexibility, dependability, persistence, and tolerance of stressful situations.",2,100
"Minimum of a high school diploma or the equivalent and previous customer service, telephone, or related experience is required",2,1
Deliver presentations to senior management,2,101
Minimum 5 years of experience in Oracle Configure Price Quote (CPQ) and/or Quote to Cash,2,1
Create and monitor occupancy and associated reports in order to monitor traffic and closing performance,2,1
"Coordinate ARCS Regional and Territorial branches volunteers work, monitor and evaluate dissemination activities",2,1
Business-level written and verbal Chinese (a plus but not required),2,11
Exceptional presentation skills.,2,101
Responsible for daily communication with foreign offices regarding prompt delivery of all sample components and sample lots,2,11
Readiness to travel 10 - 25% annually,2,10
"Fluency in written and spoken Armenian and Russian languages, good knowledge of English is a plus",2,11
Must be able to travel 5% of the time.,2,10
"Facility with MS Office, ability to read technical drawings.",2,11
"Conducting tailored, web-based presentations of Careerbuilder.com products over the phone with clients",2,101
"Ability to organize, prepare and make compelling presentations",2,101
"While you will not be writing code, you need to be comfortable and conversant in discussing concepts and technologies like",2,11
"Excellent knowledge of written and spoken Armenian, English and Russian languages",2,11
You have 1-3 years of work experience in a similar role with client communication and project management,2,11
"Ability to thrive in a fast-paced, self-directed environment where priorities change frequently.",2,100
"Document, process, report and record information in verbal, written and electronic form",2,11
"Ability to multitask, problem solve, and efficiently manage time in a fast-paced environment.",2,100
"Benefits: Group Medical, Dental, Vision, Life Insurance, 401k match, PTO",2,1
Required to talk or hear.,2,11
Willingness to work overtime as needed,2,100
"Monitor direction of rental activity and all onsite sales, marketing outreach, and advertising plans",2,1
"Competitive salary, attractive bonus for the results achieved, and stock options",2,100
A competitive compensation package + equity,2,100
"Sales: While this role does not involve cold calling or direct sales, anyone who has had",2,11
Talent for business and promotional writing. Excellent penmanship. Excellent spelling and grammar,2,11
Demonstrates leadership by establishing and articulating a clear vision of success and how goals and objectives will be achieved.,2,1
Retrieving messages and complete customer call backs,2,11
Competitive compensation and benefit package,2,100
"Ability to work independently, take initiative, contribute new ideas, and take direction positively",0,0
Stamina to sit for over eight hours.,2,10
Inside Sales Rep will contact sales prospects nationwide via outbound phone calls and responding to inbound lead sources,2,11
"Has a thorough knowledge of, adheres to, and enforces Company policies and procedures as they pertain to studio operations.",0,0
Interpersonal skills required to manage and serve as technical liaison,2,100
At least 5 years of work experience in public relations or communications field,2,11
"Lift, place, and arrange items on shelves and rack",2,10
Frequently lift and maneuver objects of varying dimensions and weights up to approximately 55 lbs.,2,10
Serve as a point person from World Vision Armenia for cooperation with Middle East and Eastern Europe Region (MEER) relevant Learning Hub(s),2,1
Good communications skills.,2,11
"Excellent benefits including health, dental, vision, 401 (k), disability and life insurance",2,1
Establish a communication schedule to update stakeholders on the progress of the project,2,11
"Strong working knowledge of Cisco Enterprise Networking Solutions and capabilities (Cisco Catalyst 9000, ISR 4000, ISR 1000 and Cisco Viptela SD-WAN).",0,0
Excellent communication and analytical skills,2,11
Provide direction and suggestions on visual design across all marketing channels,2,10
Taking calls from the Drivers in the field and assist them with problems and delays,2,11
"Strong skills in economics, marketing, finance, and accounting, as well as excellent strategic, communication, and time-management skills.",2,11
"Schedule and coordinate meetings, appointments and travel arrangements for managers or supervisors",2,10
"Maintains and raises awareness of the competitive landscape, providing customer feedback to manager and other HM stakeholders.",2,100
Responsible for the work order input of the Abovyan service branch,0,0
"Outstanding presentation, facilitation, communication and negotiation skills.",2,111
"Knowledge of media production, communication and dissemination techniques and methods",2,11
Ability to work well with others both in person and across other offices through remote communications.,2,11
Determine and diagram physical layouts that illustrate the physical location of and the connections between devices on the network.,2,10
Maintains strong attention to detail when proofing all materials,2,1000
"Sitting or standing, bending, stooping, and the ability to carry items weighing up to 20 pounds.",2,10
Performs other duties as assigned by immediate supervisor or upper management,0,0
Answering phone calls and questions in professional manner to ensure the highest level of customer satisfaction,2,11
Exhibit a passion and expertise for visual design principles with strong typographical skills for both cross-platform media,2,10
Perform product demonstrations across a variety of business use cases to demonstrate the capabilities and features of the platform.,0,0
"understanding the global industry and competitive landscape, analyzing and supporting the dynamic data science and analytics needs of the future",2,100
Provide consultation as needed to business units and verticals for marketing communications.,2,11
1 year of experience supervising others preferred.,0,0
"Strong verbal, written communication, and presentation skills",2,111
Responsible for analyzing program effectiveness and adjusting where necessary or needed.,0,0
Ensure product and competitive knowledge by training and communicating all critical points to sales during the product lifecycle,2,100
Excellent communication/negotiating/closing skills with prospects/customers.,2,11
"Advanced knowledge of work processing, spreadsheet and presentation software",2,101
Knowledge of the health situation in the country,0,0
Perform Customer tickets maintenance and delegation/ communication to development via Zendesk ticketing system,2,11
"Comprehensive medical, dental& vision insurance.",2,1
Draw attention of respective employees and their supervisors to the cases of unethical behavior and drawbacks in service,2,1000
Competitive base salary plus bonus,2,100
"Ability to identify and target the decision-maker within a prospect and listen, ask questions, solve problems, and close deals",2,1
demonstrate initiative and independent self-management,0,0
Excellent organizational and communication skills and be customer service-oriented,2,11
Monitor cancellations and keep Account Executive appraised of status.,2,1
SQL Monitoring tools (SQL Monitor by RedGate and /or SQL Spotlight by Dell),2,1
At least 3 years of work experience in Education sector is preferred,0,0
"Excellent writing and drafting ability, presentation and communication skills",2,111
"Bachelor's or higher in Computer Science, Engineering, Math, Statistics, Finance, Physical Sciences or other quantitative fields",2,10
Assist in setup of audio visual when needed.,2,10
Higher education or Master's degree,2,1000
Competitive Pay (up to $17/hr PLUS Spiff Incentives!),2,100
"Good communication skills, including the ability to communicate with those in bad social and psychological conditions",2,11
"Excellent interpersonal, presentation, collaborative and communication skills to work effectively with teams throughout organization",2,111
holding 15-20 minute phone conversations with inquiring clients determining whether these potential clients are the right fit for our practice,2,1
"Strong skills in project management, client management, and technical call center",2,11
"Effective team player with good communication skills that is proactive, positive, conscientious, organized and efficient.",2,11
"Together with the WVSC Communications Director, discuss and develop capacity building annual plan to be reflected in the performance agreement",2,11
Basic understanding of networking technologies,0,0
"Ability to work with limited supervision, positive attitude, and strong work ethic with a strong attention to detail",2,1000
Excellent verbal and written communications skills and effective presentation skills,2,111
"Prospect over the phone and online to targeted accounts engaging Director, C-level and similar contacts",2,1
"Achievement of high client satisfaction through outstanding communication skills, technical expertise and successful project delivery",2,11
Assist other technicians as needed with more complex service calls.,2,11
Excellent written and verbal communication skills with a demonstrated ability to make difficult concepts easy to understand to non-technical clients,2,11
Outstanding presentation skills.,2,101
Available for 50% regular travel to support named accounts,2,10
"Demonstrated experience analyzing information, preparing analytical reports, preparing and delivering presentations",2,101
Ability to travel (estimated at 10-35% annually).,2,10
Strong written and verbal communication skills; ability to challenge business partners.,2,11
"Maintain day-to-day secretarial duties (letters, mailing and phone calls)",2,11
Must be able to push or pull up to 100 pounds.,2,10
Excellent negotiation and communication skills.,2,11
Support integrated marketing activities and promotions with prospect and customer base primarily through outbound calling campaigns,2,11
Create training and presentation material as and where required,2,101
"Excellent communicational, presentation and networking skills",2,101
Knowledge of written and spoken Armenian and Russian languages,2,11
Ability to work in a diverse and often times stressful environment,2,100
"Effective leadership skills such as conflict resolution, communication, decision making, etc.",2,11
Analyze the competitive landscape to understand where we currently fit and help determine the most effective strategic initiatives to pursue,2,100
"Strong communication, presentation, and public speaking skills.",2,111
"Convenience store with a full-service Starbucks coffee bar, reading materials and an assortment of snacks",2,11
"Must have the ability to lift 50 pounds from floor to waist, carry 50 pounds, and push and/or pull up to 20 pounds",2,10
"Facilitate the development and deployment of marketing communication plans to include e-marketing, promotions, application notes and sales literature",2,11
Read and understand business specifications and create functional specifications from them,2,11
5+ years of professional advertising copywriting and content writing experience,2,11
"Ability to travel to and attend community and professional events during the day, evening and/or weekends.",2,10
"Monitor losses on insurance types and programs, as well as on age and professional group of population",2,1
Strong analytical skills and attention to detail required,2,1000
"Occasionally required to sit, climb, balance and lift 41 to 60 pounds.",2,10
"Collaborate with management team to drive organizational vision, operational strategy, and development.",2,1
Proactively monitor and troubleshoot systems with Solarwinds and Nagios,2,1
"As a critical member of the Proofpoint sales team, engage with both current and prospective customers in person, by phone and/or video conference.",2,1
"Consistently follows up on production activity using various communication methods (telephone, email, etc.)",2,11
Competitive wages and flexible schedules,2,100
Strong organizational and analytical skills and attention to detail.,2,1000
"Master's degree in Linguistics, Law, Economics or other related fields",2,1000
Strong attention to detail and problem solving skills,2,1000
"Remains positive, focused, and even-tempered in a fast-paced, time sensitive environment and in challenging situations.",2,100
Competitive Pay because we want the best candidates,2,100
Ability to express ideas clearly in both verbally and in writing,2,11
At least Bachelor's degree in Law (Master's degree is preferable),2,1000
"Customer Service (i.e. Retail, Restaurant, etc.)",0,0
"Monitor social media platforms such as Facebook, Twitter and Instagram as well as create content as directed by management.",2,1
"Ability to stand for extended periods of time, particularly when in the manufacturing facility",2,10
"Work for a stable company in a fast-paced, friendly, team-oriented department that embraces progression and new ideas.",2,100
"Energetic and fun, with 'can do' attitude",0,0
Excellent verbal and written communication skills with the ability to present solutions to business,2,11
"Must be able to stand, move, walk, and bend for the duration of a shift",2,10
Identify and develop sales leads; prepare sales reports; plan and complete sales calls and customer follow up to convert leads to sales.,2,11
"Initiate, develop and implement IHL-related projects in line with ARCS strategies",0,0
Participate in the selection of competitive vocational training courses and hiring of trainers,2,100
"Good knowledge of English language (reading, writing and speaking)",2,11
Approximately >10% travel required.,2,10
"Primary shooter/editor for videos needed by Media Relations, Game Presentation, Ticket Sales, Corporate Sales, Marketing and Community Relations.",2,101
Proficient and effective verbal and written communication skills.,2,11
"They should have excellent content organizing, research and communication skills.",2,11
This position requires approximately 20-30% domestic travel.,2,10
Ability to be calm and display patience in difficult and stressful customer service scenarios,2,100
"Requires good communication skills, both verbal and written.",2,11
Perform knowledge transfer to training and communication teams,2,11
Resolving any issues on physical and virtual environments,2,10
Establish quote priorities based on evaluation and analysis of overall opportunities.,2,1
Attention to Detail - thorough in completing work tasks,2,1000
Report on campaign performance.,0,0
A team player with excellent communication and presentation skills,2,111
Excellent interpersonal skills with demonstrated patience and tact.,2,100
"Experience with Travel Demand Modeling Software (TransCAD, CUBE), ArcGIS, SignCAD preferred",2,10
Can learn new technology quickly (iPads/phones/computers),2,1
"Responsible for the management of the safety equipment, guarding service, security of the company premises, access control tools, physical security",2,10
Proactively call and establish relationships with new customers and secure contracts to achieve monthly revenue goals.,2,11
Strong interpersonal skills to build positive rapport with prospects and team members,2,100
"Neuro rehabilitation clinician such as Physical, Occupational, Speech,Recreational Therapist, Social Worker",2,10
"Write queries to extract, assemble, and prepare large data. Helps manage and automate data systems.",2,11
waitress: 1 year (Preferred),0,0
Must have the stamina to work a minimum of 50-60 hours a week.,2,10
Write well organised and high performance Java code meeting Object Oriented principles,2,11
"High-level, professional communication with C-level executives",2,11
"Excellent relationship management, customer service and communication skills in variety of forms (written, live chat, conference calls, in-person.)",2,11
"Partners with the CMs & Directors to monitor and track pricing, promotions, purchasing, costs, and inventory levels.",2,1
Monitor and improve the reputation of our sending infrastructure.,2,1
Strong interpersonal skills and an ability to build rapport with partners and internal and external stakeholders.,2,100
Background in Video Conferencing/Unified Communications preferred.,2,11
Strong verbal and written communication skills; at times adjusting spoken voice to suit the sound level of the environment,2,11
Strong written communication and oral presentation skills,2,111
"Travel up to 30% to represent Cvent at major tradeshows and hotel sales conferences, host product seminars or attend client meetings",2,10
Superior communication and customer service skills both written and verbal,2,11
Filter all Managing Director's incoming correspondence/phone calls/emails,2,11
"Possesses excellent communication, organization, decision making, analytical and problem-solving capabilities",2,11
Manage the Bank??s Security systems and equipment,0,0
Aggressive -- competitive and growth-oriented,2,100
A tablet and a cell phone,2,1
You will be able to travel frequently within your region,2,10
"Other related activities, as called upon by management/ownership",2,11
"Manage publicity for live events (e.g., speaking opportunities, tradeshows, special events, webinars).",2,1
Help put together sales presentations,2,101
Experience reading blueprints/architectural plans,2,11
"Adapt well to constant change, proactive and resourceful, with meticulous attention to detail",2,1000
"Support trailblazing the transformation of our technology landscape from older, custom built applications to newer, packaged, cutting edge software",2,10
"Occassional travel between Montreal, QC and Newport, VT offices required.",2,10
"analytic, communication and organizational skills",2,11
Exceptional writing and verbal communication skills.,2,11
"Using our automated quoting system, provides customer quotes for parts within 2-3 hours of receiving the quote.",2,1
Significant vehicular travel. Regularly driving to a customer site.,2,10
Monitor online product reviews for emerging issues and respond to consumer review questions on Amazon and through,2,1
"Strong communication, planning, negotiating and interpersonal skills",2,111
Competitive salary & incentive opportunity,2,100
Strong writing skills to write and edit a variety of communications.,2,11
Answer incoming telephone calls and direct to appropriate party as necessary,2,11
Comfortable walking through warehouse for entire shift including upstairs and downstairs,2,10
Prepares purchase orders and monitors project schedules on a daily basis. Supplies information to staff as needed on schedules.,2,1
Cooperate with other units of the Company and ensure proper communication,2,11
Maintains excellent communications with customer executive management and business executives globally.,2,11
Provide the Lead Agent with daily reading material and highlight significant issues that require prompt attention,2,1011
"Must be able to lift up to 25 lbs, occasionally while on a ladder, with or without accommodation.",2,10
Strong desire to excel in a competitive environment,2,100
Strong writing/journalistic abilities,2,11
Working in-depth knowledge of written English language,2,11
Answer customer calls,2,11
"Must be able to work a flexible work week as required, which may include occasional traveling to assist other worksites and weekends.",2,10
Perform all tasks necessary to process secured credit card collateral accounts and refer applications to the credit department for further processing.,0,0
Close out or open call records.,2,11
Must be able to lift 25lbs.,2,10
Provides source data for product line communications by defining product marketing communication objectives,2,11
"10+ years of experience, including working with technology to deploy systems in either Risk, Marketing, Collections, or Operations",0,0
"Comprehensive benefits package, including medical, dental and vision",2,1
"Proficiently use computer software to monitor inventory, track staff schedules and pay, and perform other record keeping tasks.",2,1
Participates in after-hours support on a rotating schedule by carrying a cell phone and responding to customer calls,2,11
Fluency in written and oral Armenian and Russian languages,2,11
Represent FSF at public events and speaking engagements.,2,1
Master's degree in CS/ Physics/ Maths or a related field,2,1000
"Ability to read, understand, and follow oral and written instructions.",2,11
Experience of working in a fast-paced environment,2,100
Skilled creator for social media when using nothing but a phone,2,1
Excellent verbal and written communications skills including delivering effective presentations.,2,111
Must be 18 years or older and be authorized to work in the U.S,0,0
Excellent phone skills,2,1
perform outbound calls,2,11
Advanced ability to communicate both verbally and in writing,2,11
"Excellent attention to detail, problem solving and follow-up",2,1000
Work collaboratively with a diverse team to create and manage cross-organizational and integrated marketing communication,2,11
"Ability to communicate effectively and assertively in the English language, both verbally and in writing with staff, clients, and the public",2,11
Strong organizational and presentation skills,2,101
Strong communication skills-both verbally and in writing,2,11
Higher education (Master's degree will be an advantage),2,1000
"Monitor construction scheduling, hard cost and soft cost through project completion.",2,1
Customer Service Skills: 3 years (Preferred),0,0
Must have excellent written and verbal,2,11
"Ability to multi-task, set priorities and ensure that patient commitments/deadlines are met.",0,0
"Input of all inventory adds, deletes, and moves per P&I, and/or client direction (with appropriate approval)",0,0
Ability to analyze and forecast accurately with attention to detail,2,1000
"Excellent report writing skills, as well as communication skills",2,11
Bachelor's or Master's degree in a relevant field,2,1000
"Strong written and verbal communication, interpersonal and presentation skills",2,111
Must be able to work in a fast-paced environment,2,100
Daily Travel required,2,10
Ability to cope in a fast-paced environment.,2,100
Take service calls and schedule service appointments,2,11
Travel: less than 5%,2,10
Strong attention to detail,2,1000
Ability to communicate clearly in writing and verbally,2,11
"Medical, dental, vision and insurance benefits",2,1
"Design, manage and/ or implement project related assessments, research and evaluations",0,0
Monitor the timely realization of the procurement processes and procedures and their compliance with the requirements of the donor organizations,2,1
Prepares and presents professional sales proposals and presentations that align with client business goals and objectives,2,101
Create and conduct effective sales presentations; possess superior presentation and influential skills.,2,101
"Maintains a neat, clean, safe and secure facility including minor maintenance and daily lock checks as well as visual inspection daily",2,10
1 year of PC desktop support or technical support experience with client contact,0,0
"Discounts for cell phones, cars, computers, entertainment, and much more",2,1
Contact prospect base within assigned geographic areas via telephone to secure a demonstration,2,1
Monitor work of contractors and report findings/concerns to the Regional Manager.,2,1
"Flexibility, commitment and loyalty",0,0
"Excellent communication, decision making and leadership skills",2,11
Develop full-scale project plans and associated communications documents,2,11
"Monitor compliance to all Roscoe Properties policies and procedures, laws and ordinances, and safety procedures",2,1
"Identification of key brand events, conferences, tradeshows, and represent EFI speaking at events and networking with brands.",2,1
"Ability to interpret a variety on instructions furnished in written, oral, diagram, or schedule form.",2,11
"Proficient oral and written interpersonal communication, organizational and presentation skills",2,111
Provide front-line consultative customer service for client inquiries via email and phone,2,1
"Attention to detail, organized person and thorough with desire for continuous improvements",2,1000
A competitive compensation/benefits package including 401(k) with company matching,2,100
Competitive media and marketing analysis; sales training; strategic planning; organizational development; training facilitation; meeting facilitation,2,100
Understand and present Total Expert products and inspire prospect interest,0,0
Previous experience calling into an existing customer base.,2,11
A passion for writing engaging copy.,2,11
"Competitive salary, 401(k) plan and equity to all employees",2,100
"Very strong customer service and excellent communications skills, both written and oral",2,11
"Talking and hearing occur continuously in the process of communicating with guests, supervisors and subordinates.",2,11
Monitors competitive products and marketing activities.,2,101
Superior written and verbal communication skills,2,11
"Travel required 5-15% to attend NEO, SKO, QBR, Technical Training, Tradeshows, and Customer Sites.",2,10
"Work with events manager to plan and execute trade shows, conferences, workshops and speaking engagements.",2,1
Prepare presentations,2,101
Exceptional written and verbal communications skills,2,11
Ability to complete projects with an attention to detail,2,1000
Working behind the chair with hair color and highlighting,0,0
Ability to make sales presentations and develop sales production from internal and external sources.,2,101
"Support the sales team as a subject matter expert, and occasionally join sales representatives on client calls.",2,11
"Excellent oral, written and interpersonal communication skills",2,111
Working on competitive landscape of Cisco Portfolio,2,100
Relentlessly contact potential clients through cold calls and emails.,2,11
"Computer literacy, specifically MS Office, ability to work with the Internet",0,0
"prepares reports and makes formal presentations to executives, staff, and clients;",2,101
"Creating sales and materials, including presentations, user guides, company swag, icons, flow-charts, etc.",2,101
Cultivate and maintain relationships among business partners while also developing strategies to increase revenue for their companies,0,0
"Fluency in the Armenian and Russian languages (written and verbal), knowledge of the English language is a plus",2,11
"Significant experience in writing a promotional and marketing content, creating compelling messages for different target demographics",2,11
Web / Mobile Application Development,0,0
Health Benefits (Health & Dental Insurance),0,0
"Ensure follow-up on all sales, revenue management and DMPE operational reviews",0,0
Ability to juggle multiple projects and deadlines with careful attention to detail,2,1000
Monitor trends of repeating issues and engage with a wider team for permanent resolution.,2,1
Ability to enjoy working with new technology in a fast-paced environment where requirements change,2,100
"Requires a minimum BA/BS degree or equivalent and 10+ years of Sales and Sales Leadership experience in a fast-paced, high-technology environment.",2,100
"Must be able to communicate via telephone and possess dexterity to include filing document, reaching and bending.",2,1
Standing and walking will constitute 90% of a work shift.,2,10
"Exceptional communication skills as well as analytical, project management and planning skills are necessary.",2,11
"Must be able to exert up to 15 lbs. of force occasionally to lift, carry, push, pull, or otherwise move objects.",2,10
"Write and maintain non-functional user stories for technical architecture, data migrations and data flows",2,11
"Proficient in a multi-task environment; can type, text, email, and present via web and phone",2,1
Very high attention to detail,2,1000
Make weekly collection calls and report results to management,2,11
"Ability to operate general office equipment (fax machine, photocopier, computer printer) stationed between 3 and 4 feet high",2,10
Report Writing: 1 year (Preferred),2,11
Self-motivated and competitive,2,100
Develop the online presence for the community by targeting new followers and creating engaging content.,0,0
"Team working, problem solving and communication skills",2,11
"Approach daily tasks, projects and follow-up communication with energy and sense of urgency",2,11
Deliver compelling presentations and support product demonstrations to prospects and clients,2,101
"Prepare text and budget for proposals, rebids and related documents",2,1
"Health, dental, and vision coverage",2,1
Ability to read and analyze written information on a computer terminal; close vision and the ability to adjust focus are necessary,2,11
Perform manual functional testing and write Test automation scripts/Code.,2,11
Demonstrated ability to effectively communicate via phone and email,2,1
"Constant communication/collaboration with sales, field managers, support, product team, and developers",2,11
Strong interpersonal skills and problem solving abilities.,2,100
Expert in MS Office creating and maintaining spreadsheets and presentations,2,101
"Successful track record of winning and closing deals in competitive environments, as well as identifying new opportunities.",2,100
"Operates motor vehicle as required to fulfill the duties of the position, which may include overnight trips.",0,0
"Detail-oriented with the ability to multi-task across multiple simultaneous projects, take",0,0
Good oral and written communication skills in the English language,2,11
Strong English speaking/ writing skills and ability to develop those skills further,2,11
Excellent writing skills,2,11
Sound knowledge of domestic and international travel trends,2,10
Professional image and excellent communication skills,2,11
Address shipment & delivery inquiries,0,0
"Strong interpersonal skills, innovative attitude, flexible, proactive, service-minded and a strong team player",2,100
Development and presentation of the marketing schedule and layout for all marketing materials for final approval by the Executive Director.,2,101
Occasional overnight travel might be required.,2,10
Requires close visual acuity.,2,10
Salary plus aggressive bonus plan based on performance,2,100
"Ability to take design and gather quotes for trades; i.e., countertops, flooring, lighting",2,1
"Encourage good relationships, promote team spirit, and ensure effective two-way and multicultural communications between all departments.",2,11
"Has decent SQL knowledge and skills, can write SQL queries for retrieving the data from the data repositories/databases.",2,11
Strong work ethic with the ability to think fast and make sound decisions in a fast-paced environment and/or under pressure.,2,100
"Be flexible and adapt to the needs of your stakeholders in a fast-paced, ever changing environment",2,100
Support the delivery of Save the Children's strategy in the area of Child Rights Governance (CRG) and Child Protection (CP),0,0
"Excellent English language communication (oral and written), interpersonal, organizational and presentation skills",2,111
No overnight travel for sales calls,2,11
Answer customer calls from US and other English spoken countries,2,11
"Ability to speak, read, and write fluent English; other languages beneficial.",2,11
"Establish, implement and monitor only legal selling techniques and advertising.",2,1
Proficient in prioritizing and organizing programs while defining key performance indicators (KPIs) and metrics,0,0
Good knowledge of written and spoken English language,2,11
"Travel Quest Network, Independent Travel Agent Hosting",2,10
Ability to manage multiple projects within a fast-paced working environment.,2,100
"Work days, nights, and/or weekends as required.",0,0
"Sharp intellect, curiosity and attention to detail",2,1000
Travel within the designated region,2,10
"Strong business communication skills; including speaking, written, communicating across cultures and geographies",2,11
Outstanding organization skills with a strong attention to detail,2,1000
Exceptional verbal and written communication skills required when dealing with both internal and external customers,2,11
Facilitate open communication with the supervisors and staff,2,11
Ability to communicate in a positive and effective manner in one-on-one and in small group meetings or presentations.,2,101
Excellent customer service skills and demonstrable experience,0,0
Very strong verbal and written communication skills (writing sample required),2,11
Able to thrive in a fast-paced environment,2,100
"Ability to read and interpret safety rules, operating and maintenance instruction and procedure manuals.",2,11
Superior written and verbal communication,2,11
Write solution/technical specifications for engineering.,2,11
Ability to travel ~25% of the time.,2,10
Eager to learn new procedures and accept responsibility for execution of high-quality work in a fast-paced environment.,2,100
"Utilize Salesforce, Outlook, and Textaim for external and internal communication",2,11
"Execute a high volume of farm calls per week, and annually growing sales and market share in the above categories.",2,11
Competitive PTO Bank,2,100
Experience preparing and delivering formal proposals/presentations.,2,101
"Leadership, decision making ability and communication skills",2,11
Standing for prolonged periods of time,2,10
Strong written and oral communications skills.,2,11
"Design and implement data models in Hadoop, and visualizations in Tableau",0,0
AT&T wireless service for residential and commercial,0,0
Fluency in the English and Armenian languages (written and spoken),2,11
Good communication skills and ability to develop rapport with cross-functional teams and customers,2,11
"Taking initiative and working with ambiguous, changing requirements and constraints in a fast paced environment;",0,0
"Outstanding communication (written and oral), negotiation and presentations skills.",2,111
"Superior analytical, communication and mathematical skills;",2,11
"Advanced university degree (Master's degree or equivalent) in Natural Sciences, Social Sciences, Environmental Management and Law",2,1000
Travel: This position requires extensive travel up to 75%. This position is a remote based position.,2,10
Walk clients through product Web demonstrations and demonstrate a deep level of product knowledge,2,10
Strong data-entry skills and attention to detail,2,1000
Outstanding business development calling skills,2,11
"Market-level and regional knowledge of agencies, clients and competitive offerings",2,100
"University degree in Journalism, Public Relations, Communication or other related areas",2,11
"Knowledge of one or more Oracle PaaS technologies (Visual Builder Cloud, Content and Experience Cloud, Mobile Cloud) or competing PaaS technologies",2,10
"Proven ability to juggle multiple account management projects at a time, while maintaining sharp attention to detail",2,1000
Responsible for maintaining incoming reservation inquiries through webchat and inquiry/information website.,0,0
Strong organizational skills and attention to detail with a focus on accuracy,2,1000
"Reads and interprets Work Orders, determines best output method, and determines size and arrangement of illustrative material and copy",2,11
Partner with helpdesk to mature processes for identifying recurring problems and expedite resolution of problems,0,0
Technical English writing skills,2,11
Fluency in Armenian language (speaking and writing),2,11
Focusing and delivering material that is error free through attention to detail,2,1000
Able to make effective presentations or demonstrations in time constrained situations.,2,101
Writing and testing code and then refining and rewriting as necessary,2,11
You pay great attention to details,2,1000
Able to work in a standing position for long periods of time.,2,10
Attention to detail and cleanliness in completing repairs on customer vehicles and equipment.,2,1000
Short-Term and Long-Term Disability coverage after 90 days,0,0
"Ability to explain technical jargon in business terms, including creation of appropriate communication materials",2,11
"Superior, professional and enthusiastic phone skills",2,1
"Assists in the prompt communication and coordination of closing with all parties involved, including vendors and merchants",2,11
"Excellent communication skills, both written and verbal. Ability to speak effectively before groups of managers or employees of organization.",2,11
"Willingness to thrive in a multi-faceted, fast-paced environment",2,100
Make travel arrangements,2,10
"Develop handouts and participate in various activities such as Job Fairs, Corporate Career Days and presentations in educational institutions and etc",2,101
