,jobrequirements,bias,againstgroup
19090,"Friendly, helpful and always smiling, for starters.",2,00011
19091,Curious and courageous: ask great questions and listen intently.,2,00011
19092,Be the best at what you do by achieving your goals.,0,00000
19093,Bring your smarts; we want thinkers who always do the right thing.,0,00000
19094,Pride in your appearance and your store.,2,00011
19095,Achieve daily sales and KPI goals as assigned.,2,00011
19096,Achieve or exceed task-specific time standards.,0,00000
19097,Achieve J.Crew card goals.,0,00000
19098,Achieve Enterprise Selling targets by adhering to Standard Operating Procedures.,0,00000
19099,Complete training with flying colors.,0,00000
19100,Are at least 18 years old.,0,00000
19101,Communicate effectively and confidently.,2,00011
19102,Process information and operate store systems accurately.,2,00011
19103,Assist in processing and replenishing and keeping the store looking great.,2,00011
19104,"Can bend, reach, stretch as well as lift, carry and move at least 40 pounds |18 kilos.",2,00011
19105,Can move around the store with ease and be accessible to customers.,2,00011
19106,"We seek a self starter, who is willing to learn fast, adapt well to changing requirements and work with cross functional teams.",2,00011
19107,6+ years of hands-on data modeling and data engineering experience,2,00011
19108,Strong expertise in dimensional modeling and data warehousing,2,00011
19109,Database design and development experience with relational or MPP databases such as Postgres/ Oracle/ Teradata/ Vertica,2,00011
19110,Experience in design and development of custom ETL pipelines using SQL and scripting languages (Python/ Shell/ Golang),2,00011
19111,"Proficiency in advanced SQL, performance tuning",0,00000
19112,"Hands on experience with Big-Data platform like Hadoop, MapReduce, Hive etc",0,00000
19113,"Experience with cloud computing platforms like AWS, Google Cloud",0,00000
19114,Familiarity with version control and migration tools for database and software,2,00011
19115,Experience working with APIs will be a plus,0,00000
19116,"Perform financial forecasting, reporting, and operational metrics tracking",2,00011
19117,Analyze financial data and create financial models for decision support,2,00011
19118,Report on financial performance and prepare for regular leadership reviews,2,00011
19119,"Analyze past results, perform variance analysis, identify trends, and make recommendations for improvements",2,00011
19120,Work closely with the accounting team to ensure accurate financial reporting,0,00000
19121,Assist with the implementation & completion of the annual budgets. Work with various departments to incorporate information into the budget,2,00011
19122,Evaluate financial performance by comparing and analyzing actual results with plans and forecasts,2,00011
19123,Guide cost analysis process by establishing and enforcing policies and procedures,2,00011
19124,Provide analysis of trends and forecasts and recommend actions for optimization,2,00011
19125,Recommend actions by analyzing and interpreting data and making comparative analyses; study proposed changes in methods and materials,2,00011
19126,"Identify and drive process improvements, including the creation of standard and ad-hoc reports, tools, and Excel dashboards",2,00011
19127,Increase productivity by developing automated reporting/forecasting tools,0,00000
19128,"Perform market research, data mining, business intelligence, and valuation comps",2,00011
19129,Maintain a strong financial analysis foundation creating forecasts and models,2,00011
19130,"Perform budget and forecast to actual variance analysis, investigation and commentary for the executive team and business leaders",2,00011
19131,Seek continuous improvements for all processes on FP&A team by sharing best practices with other FP&A team members at every level,0,00000
19132,"Perform cost/benefit and sales promotions analyses including the use of ROIC, IRR, and ROI valuations.",2,00011
19133,At least 5+ years of accounting or finance analysis experience required,0,00000
19134,"Experience with Workday ERP, Hyperion and/or Cognos preferred",2,00011
19135,Experience with accounting software preferred. Proficient computer and data entry skills with proficiency in Windows based programs,2,00011
19136,Advanced Microsoft Excel Skills,0,00000
19137,"Familiarity with data query/data management tools is extremely helpful (Access, SQL, Business Objects)",0,00000
19138,One who displays a strong understanding and commitment of GNC's Vision and Values,2,00011
19139,"The ability to achieve and exceed personal sales and productivity goals, while helping sales associates to realize their sales potential",2,00011
19140,Verify the delivery of all merchandise to the store.,0,00000
19141,"Ensure full understanding of all store communications including product information, advertising, promotions and other marketing initiatives.",2,00011
19142,"Ability to multi-task, coordinate, analyze, observe, make decisions, and meet deadlines in a detail-oriented manner",2,00011
19143,Partner with Loss Prevention to ensure adherence to GNCs policies and procedures.,2,00011
19144,Strong communication and team building skills,2,00011
19145,Total compliance with all store operations policies,0,00000
19146,Manage work schedules within established budgets for optimal store coverage,0,00000
19147,"Ability to work a flexible schedule (i.e. Holidays, weekends)",0,00000
19148,"Medical, dental, vision and insurance benefits",2,00011
19149,Competitive rate of pay,0,00000
19150,Short-term disability benefits,0,00000
19151,Employee assistance program,0,00000
19152,Organize and file invoices received from vendors,2,00011
19153,Review accuracy of inventory receipts in Ekos Brewmaster to invoices received by vendors,0,00000
19154,Voucher invoices in the books and pay invoices when due. Record payments in the books,2,00011
19155,Review accuracy of invoices entered into Ekos Brewmaster and update pricing or quantities shipped if necessary,2,00011
19156,Maintain the accounts receivable aging and follow up with customers for payments,2,00011
19157,Record payments in the books when received,0,00000
19158,Review credits received from customers and record them in the books,2,00011
19159,Prepare monthly and quarterly excise taxes,2,00011
19160,Prepare timesheets for each employee and record hours into payroll software.,2,00011
19161,Submit payroll to 3rd party company for biweekly for processing,0,00000
19162,Record retail sales through journal entries and reconcile cash on-hand,2,00011
19163,"Working with head brewer and cidermaker on day-to-day operations and inventory control, as well as maintenance of management software",2,00011
19164,Salary - based on experience,0,00000
19165,Healthcare after 90 days (Funded 75% by Seattle Cider / 25% by employee),0,00000
19166,Paid Sick Leave as mandated by the state of Washington,0,00000
19167,"Paid Vacation, accrued hourly, up to two weeks per year for full time work",0,00000
19168,"Discounted product & merchandise, based on company policy",0,00000
19169,Manage and coordinate interoperability testing events from development stage to certification stage including Domestic and Global field network.,2,00011
19170,Support to get carrier certification for all mobile products and technical end point to carrier for the field network issues.,2,00011
19171,"Manages the operations of the certification or IOT programs and oversee the development of standards and testing materials.""",2,00011
19172,Bachelor's (Required),2,01000
19173,"Bellevue, WA (Required)",0,00000
19174,"Provide financial guidance to Sales leadership and Executive Leadership Team (e.g., CEO, CFO, VPs and Department Heads)",2,00011
19175,"Meet with Sales senior management and dedicated teams to stay abreast of all operations, proposals, risks, and opportunities",2,00011
19176,Consult business partners and our leadership team on the use of resources and human capital,2,00011
19177,"Develop Monthly Forecast, Annual Budget and Long-term plan for the Sales team",2,00011
19178,Engage with senior management on reporting and forecasting activities and financial analysis of business proposals,2,00011
19179,"Oversee activity of Senior Analysts; provide appropriate training, review work, and advise on how best to approach assignments",2,00011
19180,Identify opportunities and risks in the daily tracking of expenses,2,00011
19181,Month-end close responsibilities which include the review of results and recording of journal entries,2,00011
19182,Work with peers and superiors in Finance in relation to division-wide activities and personnel matters,2,00011
19183,Build financial models to support forecasting and budgeting,2,00011
19184,Experience managing direct reports and partnering with senior management,2,00011
19185,History leading the process of organizing and controlling the budgeting and internal reporting,2,00011
19186,Experience supporting the development of revenue and sales related expense projections,2,00011
19187,Proficient in Microsoft Excel (can maintain complex spreadsheets),0,00000
19188,You have used JD Enterprise and Hyperion at a prior employer,2,00011
19189,"Eligible for benefits as of date of hire (health, dental, vision, life and other voluntary programs)",2,00011
19190,"Company sponsored Life insurance, AD&D and Disability benefits with option to buy up",2,00011
19191,Wellness incentive programs,0,00000
19192,"Commuter, Health Reimbursement (HRA) and Flexible Spending (FSA) accounts",2,00011
19193,Family Care (back-up child and elder care) benefit Programs,2,00011
19194,"Additional voluntary benefit programs available such as group legal, critical care, accident, pet insurance and identity protection insurance.",2,00011
19195,"Prior sales, apartment leasing, property management, hospitality, or customer service experience is beneficial.",0,00000
19196,"Must have a presentable, clean, and insured vehicle.",2,00011
19197,The ability to work on Saturdays. Housing Helpers is open six days a week to serve our customers.,0,00000
19198,The ability to work on a commission sales structure based on your sales after an initial training period.,0,00000
19199,"An understanding of the Boulder County, Broomfield, Westminster, and north Denver geography and neighborhoods is required.",2,00011
19200,Professional attire and appearance.,2,00011
19201,Clean background check and drivers license.,2,00011
19202,Excellent written and verbal communication skills.,2,00011
19203,Computer and smartphone/tablet proficiency.,2,00011
19204,Appfolio Property Management Software experience is a plus.,0,00000
19205,Commission sales with high income potential.,0,00000
19206,Performance bonuses and incentives.,2,00011
19207,Training pay for 60 days.,0,00000
19208,"Desk space, business cards, training, and marketing materials provided.",2,00011
19209,Medical and Dental health benefits,2,00011
19210,IRA with company matching,0,00000
19211,Paid holidays and paid time off.,2,00011
19212,Free coffee and snacks,2,00011
19213,Company events and holiday celebrations.,2,00011
19214,United States (Preferred),0,00000
19215,Healthcare spending or reimbursement accounts such as HSAs or FSAs,0,00000
19216,Retirement benefits or accounts,0,00000
19217,Workplace perks such as food/coffee and flexible work schedules,2,00011
19218,Work experience- Minimum 1-2 years,0,00000
19219,Education- Bachelor degree or equivalent work experience preferred; HS degree or equivalent is required,0,00000
19220,"Strong problem solving, attention to detail, objectivity and the ability to think strategically",2,01011
19221,"Results orientated - ability to prioritize, drive and achieve whilst working to deadlines under pressure",2,00011
19222,Experience planning SEO data-driven content and providing on-page recommendations,2,00011
19223,"Adept with SEO tools such as ScreamingFrog, STAT, Moz, Botify, Ahrefs, or similar",0,00000
19224,"Experience using Google Analytics, Google Search Console & Bing Webmaster Tools",0,00000
19225,Google Analytics Individual Qualification (IQ),0,00000
19226,Understanding of HTML5 and front-end web programing languages,2,00011
19227,"Manage, recruit, on-board, train, develop and provide succession planning for all staff and management team in the store",2,00011
19228,Follow up with management team to ensure proper training and staff assessment is being completed,2,00011
19229,Create and act on plans for future people development needs within the store,2,00011
19230,Maintain an overview of all Employee Relations responsibilities in the store to ensure a positive work environment,0,00000
19231,Responsible for overseeing the maintenance and upkeep of department(s),2,00011
19232,Maximize sales through joint operational and commercial focus and take action to obtain highest level of profitability for the store,2,00011
19233,Manage and ensure stock level is appropriate to maximize selling,2,00011
19234,"Ensure and follow up on all activities concerning campaigns, promotions and sales activities in his/her store",2,00011
19235,Perform cash office operational functions,0,00000
19236,"Ensure proper staff planning according to budget, SPH and store needs",2,00011
19237,"Establish, monitor and follow up on sales goals, sales plans and sales budgets with District team to optimize profit",2,00011
19238,"Execute reductions, price changes and transfers",2,00011
19239,"Unload delivery truck, receive, open and unpack merchandise and label merchandise with security tags",2,00011
19240,Follow and execute safety and security routines to prevent loss and guarantee employee and customer safety,2,00011
19241,Have working knowledge and oversee use of all company systems in stores,2,00011
19242,Provide direct customer service on the sales floor,0,00000
19243,"Ring on the register, report and handle all required transactions, issue receipts and pack merchandise",2,00011
19244,Accurate recording of sales figures,0,00000
19245,High School graduate or equivalent,0,00000
19246,Ability to lift in excess of 20 pounds,2,00010
19247,Ability to climb a ladder and use a step stool,2,00011
19248,Exceptional customer service and interpersonal skills,2,00111
19249,Proven organizational and analytical skills,2,00011
19250,Strong merchandising skills with the ability to drive the business through creativity and extensive fashion knowledge,2,00011
19251,Ability to take own initiative and take responsibility for actions,2,00011
19252,"Ability to work strategically, tactically and operationally",2,00011
19253,Ability to multitask in a fast paced environment and prioritize effectively,2,00011
19254,"Ability to be clear and convincing when communicating goals, information and expectations to staff",2,00011
19255,Ability to plan and achieve long-and-short term goals,2,00011
19256,Ability to coach and apply appropriate developmental tool for each individual,2,00011
19257,Experience with preparing and administrating progressive discipline process and performance management as well as succession planning,2,00011
19258,"Basic computer skills, such as browser navigation, software interaction and data entry, are needed",2,00011
19259,Open availability including evenings and weekends,2,00011
19260,"Around 5% travel required as necessary (District meetings, workshops, etc.)",2,00010
19261,Travel to a new location each week (Mon.-Thurs.) to work from a church office,2,00010
19262,"Travel regionally within your book of business, potentially within a multi-state geography",2,00010
19263,Manage book of business and generate new leads,2,00011
19264,Achieve and consistently exceed monthly sales goals,2,00011
19265,Educate business owners and successfully strategize to sell advertising solutions through a high volume of outbound sales calls,2,00011
19266,Stay organized and manage your time effectively to complete daily and weekly sales goals,2,00011
19267,"Unlimited income potential, commensurate to work ethic and success in achieving monthly quotas",2,00011
19268,Great work/life balance so you can do the things that you love,0,00000
19269,Enrich skills through our two-week training program with ongoing coaching to ensure continued success,0,00000
19270,Proven ability and comfort to achieve daily high outbound calls (75+ calls per day average.),2,00011
19271,Comfortable handling objections with the ability to ability to close sales deals,0,00000
19272,Proven ability to self-manage in an autonomous work environment,0,00000
19273,"Excellent organizational, analytical, and problem-solving skills",2,00011
19274,"Proficient in Microsoft Word, Excel, and Outlook",2,00011
19275,Full time W2 commissioned based role,0,00000
19276,Guaranteed minimum base commensurate with the book of business,0,00000
19277,Full Benefits: (1st of the month after 30 days of employment),0,00000
19278,Training: (Immediate & Ongoing),0,00000
19279,2 weeks of paid training in a classroom environment and in the field,2,00011
19280,Ongoing field training & development,0,00000
19281,Continual coaching to develop your skills and ensure your continued success,2,00011
19282,Up to 25% travel as required (domestic and international),2,00011
19283,Work outside the standard office 7.5 hour work day may be required.,0,00000
19284,"Complete proper paperwork to begin service for the customer and leverage your hand held device (iPad) provided for thoroughness, speed and accuracy",2,00011
19285,Achieve sales performance objectives through assigned leads and new business development,2,00011
19286,Competitive pay plus commission,0,00000
19287,Company vehicle and gas card upon territory assignment,2,00011
19288,Market leading software including a company provided iPhone and iPad,2,00011
19289,"Comprehensive benefits package including medical, dental, vision, maternity, & life insurance",2,00001
19290,"401(k) plan with company match, employee stock purchase plan",0,00000
19291,"Paid vacation, holidays, and sick leave",2,00011
19292,"Employee discounts, tuition reimbursement, dependent scholarship awards",0,00000
19293,"Quality, comprehensive training programs as the industry leader",0,00000
19294,"As the industry leader, we value PEOPLE, PROGRESS and PROFESSIONALISM",2,00011
19295,Orkin is financially stable and growing as the largest subsidiary of,2,00011
19296,"(NYSE: ROL), headquartered in Atlanta, GA",0,00000
19297,Safely use a ladder within the manufacturer's weight capacity,0,00000
19298,Lift and carry up to 50 lbs.,2,00011
19299,"Safely access crawl spaces, attics, confined spaces, roof tops, etc.",0,00000
19300,Ability to work in all types of weather conditions,0,00000
19301,1 year(s): Sales or Customer Service experience,0,00000
19302,High School/GED or better,0,00000
19303,Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well,0,00000
19304,Dedicated: Devoted to a task or purpose with loyalty or integrity,0,00000
19305,Loyal: Shows firm and constant support to a cause,2,00011
19306,Financial: Inspired to perform well by monetary reimbursement,0,00000
19307,Goal Completion: Inspired to perform well by the completion of tasks,0,00000
19308,Self-Starter: Inspired to perform without outside help,0,00000
19309,Entrepreneurial Spirit: Inspired to perform well by an ability to drive new ventures within the business,0,00000
19310,Must have technical proficiency with ratings and strong presentation skills.,2,00111
19311,"Knowledge of Microsoft Word, Excel, and Power Point needed.",2,00011
19312,"Knowledge of Wide Orbit Traffic and Media Sales, Medialine, and all other Cox Reps National Sales systems preferred.",2,00011
19313,"Assisting customers in the field with Access Control Systems, Gate Systems, and Commercial operators.",2,00011
19314,"Interact with customers to provide and process information in response to inquiries, concerns, and requests about products.",2,00011
19315,"Knowledge of a variety of systems in areas of building security, home automation, access control and gate automation.",2,00011
19316,"Preferred knowledge or hands-on experience with DoorKing, Linear, Viking, LiftMaster, FAAC, All-O Matic,",0,00000
19317,Work patiently with people at all levels of experience and technical knowledge,2,00011
19318,Be detail oriented and methodical when troubleshooting issues,2,00011
19319,Work with customers on preparing job specifications and proposals.,2,00011
19320,"Assist sales staff with product research, orders and returns.",2,00011
19321,Work effectively within a team to meet departmental goals and to identify and resolve customer challenges.,2,00011
19322,Collaborate with sales force to develop and foster partnerships with customers.,2,00011
19323,Stay current with new products and technologies within the industry.,2,00011
19324,"Communicate product features, benefits, and warranty policies information to customer",2,00011
19325,"Upsells by identifying related products, add-on extension and making customer aware of product promotions",2,00011
19326,"Order entry, returns processing, call/queue management and inside sales",2,00011
19327,"Receives, researches, and answers customer questions regarding accounts, products, prices and services offered, via telephone",2,00011
19328,Handle warranty or defective parts for customer in accordance to company procedures,0,00000
19329,Certified Automatic Gate Operator Installer from the Institute of Door Education and Accreditation,2,00011
19330,Certified Automatic Gate Systems Designer from the Institute of Door Education and Accreditation,2,00011
19331,Strong background in customer service and/or sales with 2 years in a related industry,2,00011
19332,Electrical and/or Mechanical background,2,00011
19333,"Excellent communication, math, and computer skills",2,00011
19334,Ability to work in a fast-paced environment,0,00000
19335,"High degree of self-discipline, motivation, and professionalism",2,00011
19336,Leadership attitude and able to make decisions aligned with company goals,2,00011
19337,College degree preferred,0,00000
19338,"Experience with PC based systems/applications, web tools and MS Office",2,00011
19339,Demonstrated job stability,0,00000
19340,relevant: 1 year (Preferred),0,00000
19341,technical support: 1 year (Preferred),0,00000
19342,Bachelor's (Preferred),2,01000
19343,United States (Preferred),0,00000
19344,"Cardiac Monitoring, Cardiology or Electrophysiology industry work experience preferred",0,00000
19345,"Ability to successfully plan, deploy, and track traditional and digital marketing campaigns (search & visual ads)",2,00011
19346,"Proficiency with Google Ads, Google Analytics",0,00000
19347,Strong problem-solving skills and ability to formulate solutions and decisions with little guidance,2,00011
19348,Strong organizational skills and process-oriented with the ability to multi-task,2,00011
19349,Skilled at working effectively with cross-functional teams in a matrix organization,0,00000
19350,Excellent written and verbal communication skills,2,00011
19351,Self-starter requiring minimal supervision,0,00000
19352,"Strong proficiency with Microsoft Excel, PowerPoint",0,00000
19353,Must live in or willing to relocate to the Seattle Metro Area,0,00000
19354,"MS/BS degree in Engineering, Science or equivalent preferred",0,00000
19355,MBA or equivalent healthcare/medical device marketing professional experience,0,00000
19356,Schedule work related meetings and events including managing calendars on short notice,2,00011
19357,Handle expense reports and other day to day administration,2,00011
19358,Coordinate extensive business travel logistics with detailed itineraries,2,00010
19359,"Coordinate, setup and execution of off-site/team building activities and departmental social events",2,00011
19360,Provide coordination and administrative support,2,00011
19361,"Plan and execute client events, industry conferences, and internal off-sites",2,00011
19362,"Job includes meeting/calendar organization, booking travel, and processing invoicing and payments",2,00011
19363,An executive assistant with at least 3+ years experience reporting to a senior executive,0,00000
19364,Highly organized and efficient with meticulous attention to detail,2,01011
19365,Able to bring a focused and steady sense of administrative and operational expertise while remaining calm under pressure,2,00111
19366,"A loyal self starter, forward thinker, and problem solver",2,00011
19367,"Able to meet tight deadlines, handle multiple projects and expectations, and maintain a sharp focus while managing competing priorities",2,00011
19368,Accomplished in mastering an ever changing and challenging schedule,2,00011
19369,Proactive and can anticipate needs and/or changes that may occur,2,00011
19370,Able to be a team player and work effectively with other team members & staff,2,00011
19371,"A true travel hacker, able to find the best itinerary and logistics options",2,00011
19372,Experienced in working in a fast paced dynamic and international environment,2,00011
19373,"Excellent proficiency using Mac programs, Microsoft Office Suite, as well as Google apps and calendar",2,00011
19374,"Highly proactive, and able to initiate change in a constructive way",2,00011
19375,You are an effective listener and communicator and can operate with a wide degree of creativity and latitude,2,00011
19376,You have advanced Microsoft Excel skills,0,00000
19377,"You flourish working in a constantly changing, but always-exciting environment",0,00000
19378,Trains the Diamond Credit Union culture.,0,00000
19379,Provides instruction to new employees in system functions necessary for the performance of their position.,0,00000
19380,"Keeps current and provides instruction and training in new software applications, compliance regulations and new products.",2,00011
19381,Follows training trends and implements best practices.,2,00011
19382,Assesses each new staff member for achieved progress compared to the developed timelines.,0,00000
19383,"Develops, maintains and updates credit union staff training manuals and templates.",2,00011
19384,Participate in Diamond's community fundraising events.,0,00000
19385,Demonstrated dedication to providing exceptional service.,0,00000
19386,Associate's Degree in Business or related field required.,0,00000
19387,Two plus years of lending experience at financial institution.,0,00000
19388,"Three plus years of formal training experience, preferably in a financial institution.",0,00000
19389,Understanding of training and development processes.,2,00011
19390,Demonstrated creativity and innovation in formulating training programs.,2,00011
19391,Understands and identifies adult learning methods.,2,00011
19392,"Strong presentation, interpersonal and communication skills, both oral and written.",2,00111
19393,Proven leadership with the ability to problem-solve and make good decisions with minimal supervision.,2,00011
19394,Excellent organizational skills and meet deadlines.,2,00011
19395,"Proficient in Outlook, Word, Powerpoint, Excel and web applications, e-learning a plus (Articulate).",2,00011
19396,Ability to travel between branches.,2,00010
19397,"Available to work evenings and early mornings to accommodate for training outside normal business hours, including Saturdays.",2,00011
19398,"The estimator must have a high level of knowledge as it pertains to the multiple production, printing and paper finishing processes/capabilities.",2,00011
19399,Ability to configure efficient press form layouts when necessary,0,00000
19400,Communicates with outside vendors using proper material specifications,0,00000
19401,"Works with sales, project management and production to maintain successful production methods",2,00011
19402,Create ultimate client satisfaction mentality and approach,2,00011
19403,Have a high level of organization and understanding multiple print and paper finishing production processes,2,00011
19404,Possess a proactive approach to identify and solve problems before they arise,2,00011
19405,Minimum 1 year estimating experience in same or related field.,0,00000
19406,High volume management capabilities,0,00000
19407,Prefer some college in print production field or related.,0,00000
19408,Experience with Supply Chain; EFI; or similar estimating software preferred,0,00000
19409,"Integrity, honesty and high ethical standards",2,00011
19410,Excellent written and verbal skills to interact with team members and other departments with a service orientation,2,00011
19411,Attention to detail with outstanding analytic skills,2,01000
19412,Ability to work in a team environment,0,00000
19413,Quick learner with the ability to work in a fast-paced environment,0,00000
19414,relevant: 1 year (Preferred),0,00000
19415,estimating: 1 year (Preferred),0,00000
19416,Marketing research to identify target customers.,0,00000
19417,Initial customer contact (cold calling).,2,00011
19418,Identifying the person(s) responsible for purchasing flexible circuits.,0,00000
19419,Quantity and Delivery Requirements,2,00011
19420,Competitive Influences,0,00000
19421,Philosophies and Finance,2,00011
19422,Quoting and Closing Orders,2,00011
19423,Bonding * Submitting quotes and sales orders.,2,00011
19424,Providing ongoing service to the customer.,0,00000
19425,Developing customer information profiles.,0,00000
19426,Develop long-term customer strategies to increase business.,0,00000
19427,Participate in quality/production meetings.,0,00000
19428,Assist in customer quality surveys.,2,00011
19429,Knowledgeably respond to non-routine or critical conditions and situations.,2,00011
19430,Sales: 5 years (Required),0,00000
19431,"Oversee all written, printed and digital marketing content and accounts.",2,00011
19432,"Planning and implementation of marketing strategies, promotional material, and company vision.",2,00011
19433,Aiding in the responsibility of brand management and corporate identity.,2,00011
19434,Coordinate and strategize closely with the sales director and sales team.,2,00011
19435,Strategic implementation of marketing/promotional projects across all six locations.,0,00000
19436,"Analyzing the success or failure of a marketing campaign, and pivoting towards progress.",2,00011
19437,Wordpress (Website).,0,00000
19438,A decent understanding of web code is recommended.,0,00000
19439,Some understanding of Wordpress plugins and functionality would be helpful.,2,00011
19440,"Some experience working with a shopping cart tool (Woocommerce, Shopify, Ecwid, etc.).",0,00000
19441,Google Analytics (website traffic tracking tool).,0,00000
19442,Good Adwords (advertising with Google).,0,00000
19443,Indesign (Catalog building).,0,00000
19444,Premiere Pro (Video Editing).,0,00000
19445,MailChimp (or some other form of email marketing tool).,0,00000
19446,"Facebook (running promotions with solid demographics, customer characteristics, and interests), LinkedIn, Twitter.",2,00011
19447,Contact and follow up with all leads,2,00011
19448,Manages all sales activities within the community,0,00000
19449,Attend mandatory sales calls and meetings,2,00011
19450,Maintain regular contact with leads and referrals,2,00011
19451,Showing of units to prospects,0,00000
19452,Pre-screen prospects based on approval criteria,0,00000
19453,Complete and submit required sales paperwork for financing,2,00011
19454,Assist prospect through application process,2,00011
19455,Ensuring files are complete based on company procedure,0,00000
19456,Ensuring company sales goals are met for assigned communities,0,00000
19457,Prior leasing/sales experience,0,00000
19458,Strong customer service skills,0,00000
19459,Strong communication skills,2,00011
19460,Strong closing skills,0,00000
19461,Vehicle for marketing purposes,0,00000
19462,Customer Service: 2 years,0,00000
19463,Driver's License (Required),0,00000
19464,Assist Product Specialist as needed,2,00011
19465,Assist Project Coordinator as needed,2,00011
19466,Communication proficiency,2,00011
19467,Must enjoy a fast-paced and demanding environment,2,00011
19468,Assisting in the daily growth and development of assigned campaigns,2,00011
19469,Assisting with efforts of customer acquisition and retention,2,00011
19470,Expertly managing the needs of external customers,0,00000
19471,Developing strong leadership and interpersonal skills,2,00111
19472,Driving sales through retail promotional campaigns,0,00000
19473,Build brand recognition through local events and experiential marketing,2,00011
19474,"Strategize, execute and manage along side the Brand Ambassador teams",2,00011
19475,Interact and communicate with customers,2,00011
19476,Conduct lead generation and maintain and develop a client base for our clients who offer the in-store services,2,00011
19477,Aid marketing and advertising associates and senior staff with specific projects related to each client,2,00011
19478,Must be able to work full time hours,0,00000
19479,Ability to excel in unsupervised solo assignments as well as team projects.,0,00000
19480,Desire to travel at least 1 or 2 weeks a year for further training.,2,00010
19481,Great communication skills,2,00011
19482,"Must be able to work in an energetic, fast paced environment.",0,00000
19483,2 or 4 year college degree in related field or relevant experience,0,00000
19484,"Self-starter, creative thinker, problem solver",0,00000
19485,"Market Competitive Pay Structure: Base, Weekly Bonuses, and Incentives",2,00011
19486,Rapid upward mobility,2,00010
19487,Community involvement and Charitable opportunities,2,00011
19488,Benefits starts after 90 days,0,00000
19489,"A fun, high energy work environment! No cubicles here, we work closely together as a team!",0,00000
19490,Suggest solutions and or options in response to customer needs in compliance with company and departmental procedures.,2,00011
19491,"Initiate, manage, and ensure all freight damage claims are resolved and information is clearly communicated to our customers.",2,00011
19492,"Responsible for documenting approvals and anomalies to ensure compliance, abiding by all JSOX compliance controls.",2,00011
19493,Sales Credits to be processed within 3 business days,0,00000
19494,Manage orders regularly by reviewing and updating pending orders every 48 hours to ensure that orders are processed with urgency.,2,00011
19495,Communicate any updates to internal teams and/or customers that impact timelines within 24 hours.,2,00011
19496,Closely monitor the pre-work of project setups to ensure orders are processed within 48 hours.,2,00011
19497,Work alongside Solutions Fulfilment teams to manage open orders to ensure accurate revenue is reflected in the Daily Business Scorecard.,0,00000
19498,Log into phone queue minimum of 6.5 hours per day.,2,00001
19499,Answers queue phone calls assuring minimal wait time for caller.,2,00011
19500,Maintain excellent teamwork attitude.,0,00000
19501,"Maintain knowledge of all policies and procedures, and application of Customer Service programs in relation to order entry, warranty, and RMA.",2,00011
19502,Provide feedback and recommendations to improve processes for the benefit of Christie.,2,00011
19503,Understand shipping rules and regulations as they pertain to customer needs.,2,00011
19504,Adapt quickly to technological and departmental changes (training to be provided).,2,00011
19505,Briefly describe the level of supervision your position requires and those decisions made without reference to supervisor or manager.,2,00011
19506,Give details of the sources of instruction for the work you do. Consider both written and verbal.,2,00011
19507,Majority of training will come from direct supervisor and manager. CC website and handbook is also a main source of information and training.,2,00011
19508,Christie Product Knowledge,0,00000
19509,EMS Protocol and Compliance Requirements,2,00011
19510,Strong comprehension of all applications and research methods,2,00011
19511,Exceptional communication and interpersonal skills: ability to effectively and concisely communicate and build relationships,2,00111
19512,Resolution management skills: ability to effectively resolve escalated issues in a timely manner,0,00000
19513,Excellent organizational and attention to detail: ability to prioritize demands and multi-task to compete daily objectives,2,01011
19514,"Excellent writing and editing skills, including an excellent command of English grammar, spelling and excellent verbal skills",2,00011
19515,"Standing, Bending, Pushing/Pulling",2,00010
19516,"Light Lifting (up to 25 lbs.), Moderate (25-50 lbs.) to Heavy (50 lbs.+)",2,00010
19517,Reaching above shoulder level,0,00000
19518,Travel (ex. Noise Volume etc.),2,00010
19519,Ability to Comprehend,0,00000
19520,Sitting and using finger movements,2,00011
19521,Communicating orally,0,00000
19522,Handling objects (manual dexterity),0,00000
19523,Perform calculations,0,00000
19524,Message and place calls to customers for information gathering and troubleshooting.,2,00011
19525,"Work closely helping to resolve issues with sales representatives, customers, and VOIP engineers.",2,00011
19526,"Be a part of a fun, growing, and dynamic department and culture focused on providing the highest level of customer success.",2,00011
19527,IT knowledge mixed with a willingness and capability to learn.,2,00011
19528,Natural problem-solving ability combined with a passion for fantastic customer service.,0,00000
19529,Exposure/some System Administration experience,0,00000
19530,Excellent written and oral communication skills.,2,00011
19531,Ability to work in a fast-paced environment.,0,00000
19532,VOIP technology experience.,0,00000
19533,"Knowledge of networking protocols and concepts (VPN, Routing, Ports, TCP/IP, Network analysis tools).",2,00011
19534,Network+ or A+ Certifications.,0,00000
19535,"Knowledge and hands-on experience providing technical support to users using Windows 7, Windows 8 and other mainstream Microsoft applications.",2,00011
19536,Team-player environment.,0,00000
19537,Aggressive 401k program 100% match since 1987.,2,00100
19538,Full benefits: Medical/Dental/Vision.,2,00001
19539,Deep dive analysis on current processes,0,00000
19540,Establish organizational goals and set new KPIs,2,00011
19541,Hold all team members accountable to following established procedures,0,00000
19542,Accounting oversight and global expense tracking,2,00011
19543,Vendor management/acquisition,0,00000
19544,Maintain positive relationships with all Property Owners,0,00000
19545,Must take responsibility of solving complex anomalies and how processes can be adjusted to account for these items,2,00011
