jobrequirements,bias,againstgroup
Secure merchandise and protect employees by adhering to security standards,0,0000
Contribute to team effort by accomplishing related results as required,0,0000
Handle scheduling of staff at the kiosk location to ensure appropriate shift coverage,0,0000
Handle all intensified customer service issues with professionalism,0,0000
"Execute daily operational procedures with efficiency, diligence, and integrity",0,0000
"Communicate, execute, and implement Victra policies and procedures",0,0000
"High School diploma, AA preferred",0,0000
"3-5 years of experience in a kiosk sales environment, 2 years in a leadership/supervisory role",0,0000
"Produce sales gains, by providing customer service.",0,0000
Meet or Exceed Company Objectives in all measurable areas of the business.,0,0000
"Adhere to current visual guidelines including proper merchandising, signage and store cleanliness.",2,0010
"Maintain strong product knowledge for use in selling, merchandising, and giving feedback as requested.",0,0000
Ensure that all associates maintain a professional appearance consistent with company dress code policy.,0,0000
Protect Company assets within guidelines of LIDS Retail policies.,0,0000
"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",0,0000
"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",0,0000
"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",0,0000
Open and close the store as required following the procedures per the Operations P&P Manual.,0,0000
"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",0,0000
"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",0,0000
"Performs work of subordinates, as needed.",0,0000
Communicate with employees at all levels of the company.,0,0000
Other duties as assigned.,0,0000
"Established ability to produce sales results, while minimizing loss.",0,0000
"Proven supervisory skills, with capacity to deliver training material and assess retention.",0,0000
Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Ability to lift up to 50 pounds.,2,0010
Ability to climb a ladder and work with hands overhead.,0,0000
Standing required for up to 100% of the work time.,2,0010
Ability to work unsupervised.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
"Ability to work and manage a ""leads"" database",0,0000
"Seek, create and build new partnerships with potential clients",0,0000
Develop and execute innovative sales strategies,0,0000
Track results and trends regularly for business forecasting,0,0000
Analyze sales statistics to identify areas of improvement,0,0000
Coordinate sales activities with other sales team member,0,0000
Close sales via phone and email,2,0001
Previous advertising sales experience,0,0000
Strong leadership qualities,0,0000
Ability to build partnerships with clients,0,0000
"Dedication to both ""hunting"" and closing business",0,0000
Familiarity with Salesforce,0,0000
Strong written and verbal communication skills,2,0011
Detail-oriented with a high level of accuracy and organization,0,0000
Able to multitask and meet critical deadlines in a fast-paced environment,2,0100
Capable of researching and identifying solid advertising prospects,0,0000
Driving repeat business with existing advertisers and prospects,0,0000
"Able to develop long-term phone, email and video conference relationships with customers",2,0001
Outstanding follow-up skills,0,0000
Relentless sales-closer,0,0000
relevant: 1 year (Preferred),0,0000
Revenue Growth & Grow Existing Customers:,0,0000
Sales Strategy & Game Plan:,0,0000
Sales Leader & Team Development:,0,0000
Sales Tools/Messaging/Approach:,0,0000
Integrate Marketing & Sales:,0,0000
Key Account Sales Leadership:,0,0000
"Meet, develop relationships, and negotiate programs with key accounts, either as part of a team with other executives or solo.",0,0000
Ability to travel often internationally to close deals and manage field team.,2,0010
Demonstrated ability to initiate change and energize others through data driven decisions.,0,0000
History of building supportive environments that encouraged idea sharing and winning together.,0,0000
"At least mid-level expertise with CRM and other technical tools, specifically Salesforce.",0,0000
Prior people management experience. Exposure to or a history of active executive level leadership and participation in strategic planning.,0,0000
Superior verbal and written communication skills.,2,0011
"Superior time-management, organization, and attention-to-detail.",0,0000
Good understanding of a test and learn approach,0,0000
"Willingness to operate out of your comfort zone in a new, hyper-growth industry",0,0000
"Great communicator using technology (PowerPoint, teleconferences, etc.)",0,0000
Capability to discern important factors from noise in a busy role,0,0000
Proficiency with and willingness to learn new sales technology and data analytics,0,0000
"Positive attitude in a hyper-growth, fast paced, continually evolving environment",0,0000
The ability to take initiative and be creative while simultaneously taking direction,0,0000
Competitive salary/rate,2,0100
"Holistic wellness benefits including Health, Vision, Dental, Short-Term Disability, Long-Term Disability, Life, AD&D, and 401k Savings Plan",2,0001
"Educational Reimbursement, discount classes/programs from U of H, robust soft-skill library and career training opportunities",0,0000
"Brand new, modern office with full health-club gym, pool, and basketball court",0,0000
"Meals, Drinks & Snacks provided on-site",0,0000
Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,0001
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
"Completes special assignments and other tasks as assigned, including assisting team members as needed.",0,0000
"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",0,0000
Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,0,0000
"Supervises team members by assigning tasks, setting expectations, and providing feedback.",0,0000
Ensures training of team members; provides coaching and mentoring.,0,0000
Issues constructive discipline and makes discipline recommendations.,0,0000
"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,0001
"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",0,0000
Follows performance improvement plans offered by Store Manager and District Manager.,0,0000
Obtains and maintains valid PTCB certification or pharmacy license as required by state.,0,0000
Assists Store Manager in planning and attending community events.,0,0000
"Must be fluent in reading, writing, and speaking English.",2,0011
"Willingness to work flexible schedule including extended days, evenings, and weekend hours.",0,0000
Prior retail supervision experience.,0,0000
Supervise the logistics work of each department and propose suggestions for improvement (10%).,0,0000
"Be responsible for the company's reception work, establish and maintain good relationship with various local governments and communities (10%).",0,0000
Assist the General Manager in handling daily affairs and work schedules (10%).,0,0000
"Assist the General Manager in handling business negotiations, data translation, paperwork, etc. (10%).",0,0000
Complete other work assigned by the General Manager (10%).,0,0000
Experience as office manager,0,0000
"Working knowledge of Excel, Word, and PPT otherOffice Software",0,0000
"Must possess solid mathematical skills, strong organizational skills, and be detail oriented",0,0000
Must demonstrate the ability to work responsibly as a team member as well as an individual,0,0000
"Must be honest, fair, dependable, respect confidentiality and the rights and privacy of others",0,0000
"Assist in creating sourcing strategies to target, identify, map and engage potential candidates",0,0000
Identify and attend career fairs to network and attract qualified talent into the organization,0,0000
Conduct phone and in-person interviews with potential candidates,2,0001
Utilize and manage the applicant tracking software that houses all candidate profiles to ensure its accuracy (is up-to-date daily),0,0000
"Manage the Datawatch company and employee licensing process, send out license renewals/expiration lists to managers in order to ensure compliance",0,0000
Lead the sales and operations functions for designated department/floor within the store to consistently achieve sales budget objectives;,0,0000
Fully support and align with all key business initiatives and new product launches;,0,0000
Implement action plans previously agreed upon with Store Director to develop sales department and client segment;,0,0000
"Implement clear objectives to the team and monitor individual productivity, cross selling, and client development within department;",2,0001
Lead and support company and local events and product launches ensuring client attendance and sales results are met;,0,0000
"Remain current on all industry news, technology, and key competitors;",0,0000
Model Gucci image through appropriate wardrobe and presence.,0,0000
Ensure the achievement of business objectives while developing a top client strategy for the department;,0,0000
Ensure the implementation and development of company CRM initiatives;,0,0000
Capture client data to increase and retain client loyalty.,0,0000
Control workflow through successful planning and delegation;,0,0000
Maintain thorough understanding and enforce all policies and procedures;,0,0000
"Ensure team adherence to all company operating, human resources, and security procedures;",0,0000
Oversee the maintenance of inventory accuracy and set up quantitative targets related to inventory control;,0,0000
Maintenance of all payroll records for department associates;,0,0000
Maintain and enforce visual merchandising standards.,2,0010
Conduct monthly coaching/counseling sessions with employees to review performance and provide timely feedback;,0,0000
Oversee annual performance appraisal process for department;,0,0000
Monitor and follow up on productivity goals for the department;,2,0001
"Consistently work to attract, recruit, and retain a high performing team, building a talent pipeline through networking and competitive shopping;",2,0100
Training and development of direct reports for future growth/career path;,0,0000
Ensure a consistent and branded onboarding experience for all new employees;,0,0000
Ensure human resources processes are adhered to in collaboration with the Corporate human resources team;,0,0000
"Facilitate training, in collaboration with the corporate training team, on new product launches and new brand initiatives;",0,0000
"Lead by example to promote a positive and professional team environment that fosters trust, integrity and superior performance standards.",0,0000
"Minimum of 4-5 years of sales management experience in retail, luxury retail, or service related industry and proven track record of managing a team;",0,0000
Excellent leadership and people management skills;,0,0000
Proven ability to drive positive customer experiences that build loyalty and deliver measurable results;,0,0000
Ability to manage multiple tasks in a fast paced environment;,0,0000
"Proven ability to network, recruit, train, develop and assess talent;",0,0000
"Proficiency with Microsoft Office software, including Word, Excel, PowerPoint, Outlook;",0,0000
Commercial awareness and strong business acumen;,0,0000
Strong verbal and written communication skills;,2,0011
Excellent organizational skills;,0,0000
Passion for the fashion industry;,0,0000
"Flexibility to work a retail schedule which will include evenings, weekends, and holidays.",0,0000
High school diploma or GED; Associates degree in business or related field preferred,0,0000
3-5 years customer service or sales experience,0,0000
Exceptional customer service skills,0,0000
Strong organization skills,0,0000
Extreme professionalism at all times,0,0000
Ability to communicate consistently and clearly,0,0000
Manages a staff of approximately three to 15 employees,0,0000
Provides on-the-job training for all employees,0,0000
"Assists in the supervision of preparation, sales and service of food",0,0000
Forecasts food items. Estimates what amount of each food item is needed,0,0000
Estimates what amount of each food item will be consumed per shift,0,0000
Ensures that every customer receives world class customer service,0,0000
Routes deliveries and supervises drivers to maximize delivery business and speed,0,0000
"Completes daily food preparation including opening procedures, meat and vegetable slicing and bread production",0,0000
Completes closing procedures,0,0000
Executes systems and procedures with 100% integrity and completeness,0,0000
Completes daily and weekly paperwork,0,0000
Responsible for 100% of the cash drawers at all times during the shift,0,0000
Completes preventive maintenance and upkeep on store's equipment and supplies,0,0000
Performs other related duties as required,0,0000
Exceeding projected revenue goals in the assigned Commercial Accounts,0,0000
Landing new logo customers to improve market share,0,0000
Expanding product solutions to improve wallet share,0,0000
Providing network (product) solutions in and out of the Frontier footprint,0,0000
Customer Focused: Approaching all opportunities through the lenses of the prospect or customer,0,0000
Passion: Translates to customers an infectious enthusiasm for the solution,0,0000
"Process Oriented: Follows sales process guidance and tool usage, adopting best practices throughout sales campaigns",0,0000
Motivated and skilled in prospecting and closing sales opportunities,0,0000
Prospect for new business,0,0000
Identify customer needs and effectively understand and respond to customer objections,0,0000
Negotiate and close as many sales campaigns as possible,0,0000
Provide guidance on customer and prospect strategic initiatives,0,0000
Retain current customer base and expand footprint through cross/up sell opportunities,0,0000
Assist the customer in maximizing the return of their investment with Frontier,0,0000
Be proactive in all aspects of opportunity development,0,0000
Build and expand relationships with the decision makers in prospect and customer accounts,0,0000
Partner with sales and additional pre-sales engagement members to align goals and ensure ongoing refinement,0,0000
Win sales campaigns after they have progressed past needs development by developing reasons for prospects to act,0,0000
"Research accounts, build a business plan to understand targets, create communication plans, and generate prospect interest.",2,0011
"Perform outbound sales activities such as introductory calls, prospect visits, tradeshows and lead validation discussions.",2,0011
Proactively look for opportunities to engage Marketing to influence campaign planning and optimize the inbound lead management process.,0,0000
Build relationships internally and externally and effectively communicate with prospects to positively influence deal progression,0,0000
Track all sales activities using Salesforce.com.,0,0000
Meet or exceed quota metrics for growing the Digital Banking pipeline (3X) and new annual contract value.,0,0000
Partner with NCR leadership and finance teams on winning pricing models and strategies.,0,0000
Partner with NCR Contracts and legal on negotiating terms and conditions of service agreements with prospects in sales.,0,0000
Bachelor Degree or equivalent experience,0,0000
"5 years+ of Software Sales experience, preferably in the Financial Services industry.",0,0000
Executive level verbal and written communication.,2,0011
"A contagiously positive, self-starter attitude.",0,0000
Strong desire to achieve goals and share what works in a highly collaborative environment.,0,0000
"Outgoing personality and the ability to engage prospects easily over the phone, in email, and over social media, as well as onsite.",2,0001
Provide presentations to decision makers and executive level participants.,2,0101
Knowledge and understanding of key economic drivers of a successful agronomy business,0,0000
"Ability to read, understand and effectively communicate information through writing and speaking so others will understand",2,0011
"Ability to collect, analyze, compile, interpret and distribute various reports",0,0000
"Ability to determine and define problems, collect data, establish facts and draw valid and logical conclusions",0,0000
Excellent public relation skills and phone etiquette,2,0001
Multi-tasking and organizational skills,0,0000
Independent Self-Starter/Team Player,0,0000
Hand/Eye/Foot Coordination,2,0010
"Mathematical Skills: Logical/Analytical, Percentages, Fractions, Moderate Algebra",0,0000
"Computer Skills: Word, Excel, Outlook, PowerPoint, Internet",0,0000
"Advanced English: fluent in speaking, reading and writing",2,0011
Knowledge of SST software or other crop planning software,0,0000
Certified crop advisor certification,0,0000
"Office equipment: fax, copier, computers, printers, telephones, hand-held radios, calculators",2,0001
"Loaders, trucks, spreaders, scale house equipment",0,0000
2 years outside sales experience a must,0,0000
Cold calling experience a plus,2,0011
Phone sales experience a plus,2,0001
"Benefits - medical, dental, vision and life insurance",2,0001
Generous commission plan - double commission (40%) in the first 60 days,0,0000
Mileage reimbursement,0,0000
Training and support,0,0000
Stay at Home Parents Returning to the Workforce,0,0000
Outside Sales Representatives,0,0000
"Develop project plans, track schedule and budget and oversee implementation",0,0000
Maintain client relationships with program sponsors as well as project leads from client organizations,0,0000
Coach and mentor junior and mid-level staff,0,0000
Create and maintain standard operating procedures and documentation for launches.,0,0000
Proactively communicate with customers to ensure effective and delightful user experiences.,0,0000
Strong alignment and passion for the ICF values and mission.,0,0000
BS/BA in a related field,0,0000
7+ years of professional experience,0,0000
3+ years of technical project management experience,0,0000
"demonstrated ability to manage schedule, project risks, and budget",0,0000
"Patient, communicative, team player that is detail-oriented and has outstanding interpersonal skills.",2,0100
Proven experience working with external customers to define and implement complex solutions and/or address complex technical/process challenges.,0,0000
Excellent analytical and problem-solving skills,0,0000
Strong organizational skills and the ability to balance multiple short and long-term projects of varying scopes with customers across the country.,0,0000
Ability to present complex information to a variety of audiences both in person and over the phone.,2,0001
Experience maintaining a positive relationship with clients and colleagues.,0,0000
Curiosity about and commitment to technology and energy efficiency.,0,0000
Exposure to and understanding of Agile and other technical project management methodologies.,0,0000
Subject matter expertise with utility energy efficiency programs and behavioral programs in particular,0,0000
"Experience managing IT projects, ideally in the utility, energy, and/or energy efficiency sectors",0,0000
"Ability to provide strong direction of project teams to successfully execute project tasks, controlling scope, budget and schedule",0,0000
Ability to coordinate diverse program stakeholders,0,0000
"Ability to develop strong subject matter expertise, lead analyses, and recommend and implement cost effective solutions",0,0000
"Solid understanding of software development lifecycle, standard processes and best practices",0,0000
Strong customer service focus,0,0000
Experience working with and/or managing sub-contractors or vendors,0,0000
Experience with technical and solution sales processes,0,0000
"Excellent verbal, interpersonal and written communication skills",2,0111
"Strong analytical, problem-solving and decision making capabilities",0,0000
Team player with the ability to work in a fast-paced environment,2,0100
Resourceful and self motivated,0,0000
"Sound business ethics, including the protection of proprietary and confidential information",0,0000
"Ability to work with all levels of internal staff, as well as outside clients and vendors",0,0000
"Superior interpersonal skills including courtesy, professionalism, and a cooperative attitude",2,0100
"Los Angeles, CA (Required)",0,0000
"Analyze current and past trends in key performance indicators including all areas of revenue, cost of sales, expenses and capital expenditures",0,0000
"Monitor performance indicators, highlighting trends and analyzing causes of unexpected variance",2,0001
Ad-Hoc Reporting and Analysis,0,0000
Quarterly and Monthly Financial reports,0,0000
Implement and work with a Business Intelligence Tool and Dashboard reports,0,0000
Develop financial models and analyses to support strategic initiatives,0,0000
Analyze complex financial information and reports to provide accurate and timely financial recommendations to management for decision making purposes,0,0000
Supporting Senior Management Team and Departments heads with in-depth analysis,0,0000
Prepare presentations to Board of Directors and Senior Management Team,2,0101
University degree in Accounting or Finance or Business,0,0000
Functional qualification or MBA is a plus,0,0000
5+ years of experience.,0,0000
"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",0,0000
"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",0,0000
The drive to achieve and exceed personal sales and productivity goals,0,0000
"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,0011
"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",0,0000
High school diploma or GED preferred,0,0000
Work with external and internal customers to define a jointly agreeable strategy and roadmap,0,0000
"Own Business Process areas, requirements and successful deployment of these integrated modules",0,0000
"Own one or more products and work with the E2open development team to develop roadmap, plan and execute",0,0000
"Perform product demos to alliance partners, customers, and prospects and conduct training",0,0000
Build collaterals for sales and marketing as well as work with analysts to evangelize the combined products,0,0000
"Establish and maintain relationships with key customers, Field Consultant teams, and Marketing",0,0000
Act as a leader within the company,0,0000
Demonstrated success in management across multiple software products and companies,0,0000
"Experience with Standards bodies such as RosettaNet, OAGIS, ASC X12, EDIFACT, etc. a plus",0,0000
"Excellent written, verbal communication and teamwork skills",2,0011
Experience with Agile/SCRUM ALM processes and tools,0,0000
Proven ability to influence cross-functional teams without formal authority,0,0000
Bachelors degree; Masters and higher preferred,0,0000
Exceptional interpersonal communication and relationship management skills at all levels of an organization including executive level,2,0111
"Very high level of initiative, self confidence, energy and personal integrity",0,0000
"Sharp intellect, curiosity and attention to detail",2,1000
Demonstrated career success with outstanding organizations,0,0000
Readiness to travel frequently,2,0010
3+ years successful sales experience,0,0000
"Outstanding written, verbal and presentation skills",2,0111
Drive and desire to win and thrive in a fast-paced challenging environment,2,0100
Self starter with exceptional time management skills,0,0000
Professionalism is imperative,0,0000
Undergraduate Degree required,0,0000
Focus on goal achievement,0,0000
Homecare industry knowledge,0,0000
Knowledge of CRM software systems,0,0000
Knowledge of MS-Excel and Word,0,0000
Consistently exhibit expected behaviors to exceed financial goals,0,0000
Participate in company programs,0,0000
Participate in special events,0,0000
Proficient in all assigned areas of responsibility,0,0000
Accurate and timely completion of workload,0,0000
Adhere to all company policies and procedures,0,0000
Exhibit job proficiency and expected behaviors,0,0000
Contribute to a team atmosphere,0,0000
Provide a helpful customer experience,0,0000
Ensure items are in-stock,0,0000
Ensure items are priced right,0,0000
"Maintain a safe, clean, and organized retail store",0,0000
Is action oriented and full of energy for the things they see as challenging,0,0000
Is calm and professional under pressure,0,0000
Does not become defensive or irritated,0,0000
Acts with internal and external customers in mind,0,0000
Understands how operational execution directly affects the customer experience,0,0000
Establishes and maintains relationships with customers and associates through respectful and effective communication.,2,0011
Adherence to Injury Illness Prevention Program,0,0000
Assist in execution of Physical Inventory Standard Operating Procedure,2,0010
Commitment to continued learning and self-development,0,0000
Drive and support teamwork,0,0000
Daily Download review,0,0000
Meet Customer Experience expectations,0,0000
Execution of store recovery standards,0,0000
Execution of daily cleaning checklist,0,0000
Execution in accordance with Standard Operating Procedure:,0,0000
Floor First Receiving,0,0000
Other duties as assigned,0,0000
Extended Service Plan Program,0,0000
Inside Track Club Program,0,0000
Efficient processing of point of sale transactions,0,0000
"Act as witness for till, safe, and deposit counts",0,0000
Retail or Customer Service experience preferred,0,0000
High School graduate/Equivalent preferred,0,0000
Ability to communicate with customers and associates in person and via e-mail and telephone.,2,0001
"Ability to intermittently lift, push and/or pull up to 50 pounds.",2,0010
Requires standing and moving for an entire shift.,2,0010
"Ability to lift, bend, kneel, climb, crawl and/or twist.",2,0010
Ability to safely climb up and down a ladder.,0,0000
Ability to become forklift certified and physically able to operate a forklift in accordance with IIPP.,0,0000
"Ability to work a flexible schedule, including evenings, holidays, overnights and weekends as necessary to meet the needs of the retail business.",0,0000
Regular attendance is an essential function of the job.,0,0000
"Proven skills and successes related to design, construction, leadership and sales",0,0000
"Excellent communication, organizational skills",2,0011
College degree preferred,0,0000
Face to face experience in negotiating and problem solving with clients,0,0000
Ability to establish early rapport and trust with new prospects,0,0000
Experience in any drawing software or hand sketching is a plus,0,0000
Professional development assistance,0,0000
Tuition reimbursement,0,0000
Spot damaged windshield with chips and/or cracks.,0,0000
Write down vehicle and customer information.,2,0011
Sending the appropriate information through a software channel on a mobile device.,0,0000
Assist greeting customers.,0,0000
Assisting with driving cars forward at dealership service centers.,0,0000
"Secures input from all necessary solution stakeholders within the customer firm. Adapts solutions, as necessary, to ensure appropriate support",0,0000
"Meets assigned targets for profitable sales growth in assigned product lines, market areas, channel, or teams supported",0,0000
"Maintain strong relationships with Microsoft in-market field sellers, partner technology specialists, and partner sales executives",0,0000
Keep up with Microsoft product announcements and sales incentives and programs. Communicate important product changes to consulting and sales teams,0,0000
Maintain virtual and physical demo environments and facilitate Microsoft Customer Immersion Experience (CIE) events,2,0010
Achieves assigned productivity and profitability quotas,0,0000
Maintains deal through-put in early deal-sales process steps,0,0000
"Achieves product growth targets for the assigned geography, channel, sales team, or account base",0,0000
Maintains high customer satisfaction ratings that meet company standards,0,0000
Completes required training and development objectives within the assigned time frame,0,0000
Minimum of 6+ years of sales or sales engineering experience (business-to-business) with a focus on middle market/strategic customer segment,0,0000
"Minimum of 4+ years of experience with primary focus on assessing Microsoft Cloud opportunities in the areas of Office 365, Azure, and SharePoint",0,0000
A record of achievement and technical solution expertise in a comparable sales role,0,0000
"Product certification, engineering credential, or equivalent technical credential",0,0000
Experience leveraging a CRM tool for report generation and sales tracking,0,0000
Travel is required (local and overnight when appropriate),2,0010
One who displays a strong understanding and commitment of GNC's Vision and Values,2,0001
"The ability to achieve and exceed personal sales and productivity goals, while helping sales associates to realize their sales potential",0,0000
Verify the delivery of all merchandise to the store.,0,0000
"Ensure full understanding of all store communications including product information, advertising, promotions and other marketing initiatives.",2,0011
"Ability to multi-task, coordinate, analyze, observe, make decisions, and meet deadlines in a detail-oriented manner",0,0000
Partner with Loss Prevention to ensure adherence to GNCs policies and procedures.,0,0000
Strong communication and team building skills,2,0011
Total compliance with all store operations policies,0,0000
Manage work schedules within established budgets for optimal store coverage,0,0000
"Ability to work a flexible schedule (i.e. Holidays, weekends)",0,0000
"Medical, dental, vision and insurance benefits",2,0001
Competitive rate of pay,2,0100
Short-term disability benefits,0,0000
Employee assistance program,0,0000
Ensure timely updates to the course curricula to reflect changes in product design and market demands.,0,0000
"Develop comprehensive training manuals, technical documents and course material for new and existing products.",0,0000
Deliver training material in a professional manner to both internal employees and customers.,0,0000
Develop training and instructional strategies and objectives.,0,0000
Drive innovative training methods including on-line modules and video tutorials.,0,0000
Assist with all aspects of Product Support Engineering.,0,0000
"Plan, organize, lead and complete complex projects.",0,0000
Identifies alternative operational and servicing solutions or approaches.,0,0000
Partners with other facets of the business.,0,0000
"Prepare Instructor Guides and train-the-trainer program on new/revised curricula and materials, on a global basis.",0,0000
"Stay abreast of training and development industry research, (e.g. learning theory, motivation theory), and new methods and techniques.",0,0000
"Work with administrative staff to develop agendas, certificates, tests and to schedule requests to attend training courses.",0,0000
Demonstrate training effectiveness through systematic program evaluation and continuous improvement strategy.,0,0000
Provide timely evaluation and feedback to trainees and their managers/supervisors.,0,0000
Other duties as assigned with or without accommodation.,0,0000
Normal office conditions exist as well as extended periods of standing and walking in a class room.,2,0010
Occasional domestic and international travel to meet business needs.,2,0010
Travel Requirement: Less than 10%,2,0010
"Utilizes advanced program/project management skills on complex OEM programs to ensure communication of scope, milestones, risks and decisions.",2,0011
"Organize, plan and direct program/project schedules, budgets and risk mitigation actions.",0,0000
Improve the program/project management tools and standard processes for Garmin OEM businesses.,0,0000
"Review new programs to ensure business requirements and capabilities are fully communicated, documented and approved by all key stakeholders.",0,0000
Possess a core understanding of all programs/projects across all segments.,0,0000
Provides reliable solutions to a wide range of difficult problems using sound problem-solving techniques,0,0000
Provide design concepts and solutions to meet communication goals,2,0011
Ensure that Team San Jose selects the best and most efficient methods of production in printers and related vendors,0,0000
Collaborate with Creative Services and Social Media to create visually on-brand and on-trend graphics and motion graphics,0,0000
3-5 years of graphic design experience,0,0000
BA/BS/BFA in Graphic Design or equivalent,0,0000
Experience in design and production of consumer-focused marketing,0,0000
Exhibit a passion and expertise for visual design principles with strong typographical skills for both cross-platform media,2,0010
"Experience in multimedia, advertising, publishing, broadcast, film or television a plus",0,0000
"Possess strong production skills and workflow processes, independently and collaboratively",0,0000
"Must have working knowledge of MS Word, Power Point and Excel",0,0000
Have a strong hold of the English language in usage and grammar for proofreading and simple copywriting applications,0,0000
Ability to turn new ideas into practical solutions and influence others into thinking creatively,0,0000
Ability to work under pressure and be organized with excellent time/project management skills to efficiently juggles multiple deadlines,0,0000
Must be flexible and willing to maintain effective working relationships with cross-functional teams and suppliers to meet objectives,0,0000
"Must be a self starter with a strong work ethic, motivation to learn, and a willingness to go the extra mile",0,0000
"Paid holidays, vacation days, sick days and a personal day",0,0000
"Medical, Dental and Vision coverage",2,0001
401K with company match,0,0000
Implementing online Point-of-Sale inventory management,0,0000
Responsible for understanding and configuring business requirements in the new POS system,0,0000
"Configuring, testing, implementing and supporting features of POS system",0,0000
Developing interfaces with other systems,0,0000
"Lead in testing, converting and implementation of a new distribution software system",0,0000
"Providing technical understanding, support and troubleshooting of systems",0,0000
Providing support for escalated calls from retail stores,2,0011
Troubleshooting issues and determining resolutions,0,0000
Working closely with our 3rd party POS/Distribution software company,0,0000
Assisting with team members and providing proactive assistance wherever needed,0,0000
Assisting with training and communications,2,0011
Practical experience with POS implementation and rollout to multiple retail stores,0,0000
Experience in a retail environment preferred,0,0000
Experience in a wholesale distribution environment preferred,0,0000
"Demonstrated, hands-on experience with established POS software and platforms",0,0000
Understanding of supply chain systems preferred,0,0000
Convenience point-of-sale software experience preferred,0,0000
Strong analytical skills,0,0000
"Ability to configure, test, troubleshoot, implement and support third party software",0,0000
"Positive attitude, strong work ethic, and swift action",0,0000
Provide exceptional customer service to retail stores and corporate personnel,0,0000
Excellent communication and organizational skills,2,0011
Some travel may be required,2,0010
point-of-sale software: 1 year (Preferred),0,0000
retail environment: 1 year (Preferred),0,0000
wholesale distribution: 1 year (Preferred),0,0000
POS implementation and rollout to multiple retail stores: 1 year (Preferred),0,0000
Microsoft Access: 1 year (Required),0,0000
Associate (Preferred),0,0000
"Prioritization and planning - prioritize what is most meaningful to work on, both for upcoming sprints as well as for quarterly roadmap planning",0,0000
"Measurement - instrument and analyze results, connecting everything from user event tracking and operational data to core business metrics",0,0000
"A minimum of 3-5 years of product management experience in a dynamic, growth environment",0,0000
"Customer centricity - real passion for great design and truly delighting users, both internal and external",0,0000
Track record of success - experience building successful new products and user experiences in an agile product development environment,0,0000
"Be ambitious, individually accountable, passionate about business results who can completely own the delivery of high value initiatives",0,0000
Split testing knowledge and experience - past A/B testing experience is key,0,0000
"Excellent communication and people skills - Work well with users at all levels, including C-Level executives.",2,0011
Comfortable with ambiguity - define a clear path through a muddled mess of options,0,0000
Daily Order Entry - Order Processing,0,0000
Order Management and process,0,0000
Generate Return Authorizations/Credit Memos/Replacement Orders,0,0000
Update information on Purchase Orders,0,0000
Fast passed entry of customers purchase orders,0,0000
"Work on the phone, email with customers and vendors",2,0001
Prepare and sort documents for data entry,0,0000
Enter data into database software and checking to ensure the accuracy of the data that has been inputted,0,0000
Other duties as assigned by Senior Management,0,0000
Must have 2 years of experience working in an office environment,0,0000
Strong Data Entry Skills,0,0000
Strong interpersonal and communication skills with excellent relationship building skills,2,0111
"Proficiency with Microsoft Word, Excel and PowerPoint",0,0000
Strong written and verbal communication skills,2,0011
"Analytical, multi-tasking and detail-oriented",0,0000
Strong organizational skills,0,0000
Create dynamic written proposals and quotations for our clients.,2,0011
Clearly communicate audio visual solutions that best fit our clients' needs.,2,0010
"Interact with different departments (Purchasing, Service, Project Management, etc.) within Conference Technologies Inc.",0,0000
"Expand the client business network of Conference Technologies, Inc.",0,0000
Interact with our clients' varying project partners to assist with the sale and implementation of Audio-Visual systems.,0,0000
Clear written communications with clients and staff regarding project scopes and deliverables.,2,0011
"Coordinate strategic sales plans with Branch Director to grow Conference Technologies, Inc.'s business.",0,0000
Enter sales orders into CRM software.,0,0000
Work closely with current sales staff to develop skills and gain experience.,0,0000
"You can work independently with minimal guidance, but aren't afraid to ask the right questions when you need help.",0,0000
"You have strong verbal and written communication skills, and can be the face of our company to our clients.",2,0011
