,jobrequirements,bias,againstgroup
17714,Clock in and out for all work shifts and breaks.,2,00011
17715,Self-starter with an in-depth hands-on work experience with large-scale implementations of Google Cloud Platform (GCP) and/or with AWS or Azure.,2,00011
17716,"Knowledge of J2EE, .NET, and cloud technologies development languages and tools, to continue with development",2,00011
17717,"Direct experience migrating applications from the enterprise to public cloud providers (e.g. Amazon, Google, or Microsoft)",0,00000
17718,Understanding of emerging technologies and end-user needs.,2,00011
17719,Strong analytical skills with the ability to learn new information quickly,0,00000
17720,BS in Computer Science or Engineering (Computer Engineering or Software Engineering preferred).,0,00000
17721,Familiarity with various software programming techniques and software development tools is a must.,2,00011
17722,Must possess strong communication and interpersonal skills.,2,00111
17723,Should have a demonstrated history of managing professional personnel.,0,00000
17724,Collaborate with electrical engineering and manufacturing to drive projects.,2,00011
17725,"Creation of all SolidWorks models, assemblies, drawings for production approved process.",0,00000
17726,Determine all design calculations required for projects.,0,00000
17727,Adhere to Clear Automation's design standards and numbering convention.,2,00011
17728,Manage multiple projects and tasks,2,00011
17729,Apply G D&T standards to prints.,0,00000
17730,"Design of mechanics and programs shall be based on established standards, guidelines, and norms.",2,00011
17731,Ensure that the Project Manager is kept apprised of all open issues as they may arise that affect either the monetary or time budget for each project.,0,00000
17732,Establish lists of the critical path items required to maintain schedules.,0,00000
17733,Must be able to work with technical writer in compiling necessary information in order to complete project manuals on a timely basis.,0,00000
17734,Must follow Company procedures regarding work flow throughout the shop area.,0,00000
17735,May include some project management duties as appropriate.,0,00000
17736,"Participate in formal and informal design review meetings between electrical engineering, programmers and the assembly team, as required.",2,00011
17737,Follow all Company purchasing guidelines for all materials and services purchased.,2,00011
17738,"Read and interpret mechanical drawings, technical drawings, schematics, and computer-generated reports.",2,00011
17739,"Confer with engineers and other personnel to implement operating procedures, resolve system malfunctions, and provide technical information.",2,00011
17740,Specify system components or direct modification of products to ensure conformance with engineering design and performance specifications.,2,00011
17741,"Investigate equipment failures and difficulties to diagnose faulty operation, and to make recommendations to maintenance crew.",2,00011
17742,"Assist drafters in developing the structural design of products, using drafting tools or computer-assisted design/drafting equipment and software.",2,00011
17743,"Conduct research that tests and analyzes the feasibility, design, operation and performance of equipment, components and systems.",2,00011
17744,Recommend design modifications to eliminate machine or system malfunctions.,0,00000
17745,Apply Environmental Health and Safety Requirements to each project to ensure employee safety and adhere to legal requirements.,2,00011
17746,Any other tasks or responsibilities as assigned by management.,0,00000
17747,BS in Mechanical Engineering or equivalent,0,00000
17748,3+ years' experience in machine design/systems design.,0,00000
17749,Must have advanced core skills in SolidWorks 2019,0,00000
17750,Working knowledge of AutoCAD,0,00000
17751,Previous experience working in the machinery design and automation industry a plus.,2,00011
17752,"Must have knowledge and experience with the application of robots and vision systems including lighting, lensing, etc..",2,00011
17753,Ability to multi-task and work on multiple projects simultaneously.,2,00011
17754,Ability to be flexible and work in a fast-paced environment.,2,00011
17755,Familiar with ergonomics and safety practices.,2,00011
17756,Knowledge of Quality Management Systems and respective ISO standards.,2,00011
17757,"Experience with generating specifications, purchasing, and qualifications of equipment.",2,00011
17758,Experience with Microsoft Products.,0,00000
17759,Experience with Plex a plus.,0,00000
17760,"Medical, dental, vision, life insurance available immediately upon hire",2,00001
17761,80/20% coinsurance for in network claims after deductible,0,00000
17762,Company paid short term and long term disability,2,00011
17763,Roth and traditional 401k plan,2,00011
17764,Vacation awarded immediately upon hire,0,00000
17765,On site workout facility for employees and spouses,2,00011
17766,Paid Education Program,0,00000
17767,Career development and progression,2,00011
17768,"Flexible, employee-friendly policies and work environment",2,00011
17769,Quarterly Bonus Program,0,00000
17770,Wall to wall air conditioned facility,0,00000
17771,"Partner with SVP, Database Development and Technology to provide strategic technical direction",2,00011
17772,Oversee end-to-end systems architecture and technical design for large-scale data management and audience delivery platforms,2,00011
17773,Work effectively in a matrix organization structure with significant emphasis on collaboration and team work,2,00011
17774,"Hire, train and mentor top talent, while fostering a culture of curiosity where initiative and performance are rewarded",2,00011
17775,"Oversee and prioritize concurrent projects, assign appropriate associate(s), establish and manage reasonable timelines and provide strategic direction",2,00011
17776,"Maintain best practices for source code, release management and documentation as required",2,00011
17777,Monitor the marketplace and adopt new technologies and processes,2,00011
17778,"MS in Computer Science or related field, or equivalent years of business experience",0,00000
17779,"Proven success in design and delivery of complex, scalable business solutions based on modern big data platforms",2,00011
17780,"Full SDLC experience required, with hands-on expertise operating within a test-driven, agile development environment",0,00000
17781,"Experience in designing and implementing data management, data quality and metadata management systems",2,00011
17782,"Development experience in a variety of environments and platforms, including Hadoop, Spark, NOSQL and web-based applications",2,00011
17783,Must be professional and client-oriented with excellent interpersonal communication skills and an aptitude for problem-solving,2,00111
17784,"Motivated self-starter, able to work independently or as part of a team",0,00000
17785,"Must be flexible, team-oriented and committed to having a good time while doing a great job",2,00011
17786,data: 10 years (Required),0,00000
17787,Master's (Preferred),2,01000
17788,United States (Required),0,00000
17789,Participate in professional development and training opportunities to achieve necessary certifications and statuses,2,00011
17790,In-Vitro Diagnostic (IVD),0,00000
17791,Medical Device Software,0,00000
17792,Certified ISO/13845 Quality Assurance Auditor highly preferred,0,00000
17793,"Drive day-to-day execution, including leading Initiative team meetings to ensure plans remain relevant and are being executed effectively",2,00111
17794,"Oversee project financial planning and management; establishing budgets, tracking actuals to plan",2,00011
17795,Drive continuous improvement by incorporating feedback and lessons learned into updated processes and tools (playbook),2,00011
17796,Assist in building presentations & program management related documentation,2,00111
17797,10+ years of Project Management,0,00000
17798,"Foundational understanding of technology architecture, solution engineering and strategy development",2,00011
17799,Strong customer/stakeholder engagement focus,0,00000
17800,Proven Agile project management experience,0,00000
17801,Ability to quickly establish credibility and rapport with key stakeholders and work well in a highly collaborative environment,2,00011
17802,"Strong presentation skills, ability to facilitate meetings",2,00101
17803,"Technology platform: SAP (Financials, ECC and CI) and SFDC, MS Dynamics, other SaaS and ERP systems helpful",2,00011
17804,Perform productive in home consultations including the ability to accurately measure and assess the client's living space.,2,00011
17805,Engage the clients in a professional and personable way that demonstrates your personal passion for the product.,2,00011
17806,Maintain a professional appearance that represents the Pottery Barn brand.,0,00000
17807,"Create and present design plans based on client's needs, style, preferences and living space.",2,00011
17808,Follow through on product arrivals and set up with each client to ensure a seamless experience.,2,00011
17809,"Demonstrate excellent clienteling skills including following up with clients regarding promotions, new product arrivals etc.",0,00000
17810,Maintain knowledge of current sales and promotions in order to achieve and exceed established sales and productivity goals.,2,00011
17811,"Demonstrate superior product knowledge, including features and benefits of the entire design studio assortment.",2,00011
17812,"Efficiently and accurately perform register transactions i.e., sales, returns, and exchanges.",2,00011
17813,"Assist in implementation and maintenance of visual merchandise presentation, signage and lighting.",2,00111
17814,Perform other duties as assigned by management.,0,00000
17815,Comply with all Company policies and procedures.,2,00011
17816,1-2 years customer service experience.,0,00000
17817,Strong communication skills.,2,00011
17818,Strong clienteling and customer follow-up skills.,2,00011
17819,Ability to complete and coordinate complex large orders within a variety of sales channels.,2,00011
17820,Ability to think proactively to anticipate client's needs.,0,00000
17821,Experience in working with the six elements of design preferred.,0,00000
17822,Proven ability to prioritize and handle multiple tasks simultaneously.,2,00011
17823,customer service: 1 year (Required),0,00000
17824,sales: 1 year (Required),0,00000
17825,High school or equivalent (Required),0,00000
17826,"Burlington, MA (Required)",0,00000
17827,United States (Required),0,00000
17828,"Masters or PhD in in fields related to immune-oncology, microscopy, pathology or",0,00000
17829,Experience with bioinformatic methods for the phenotypic analysis of tissue imaging,0,00000
17830,"Working knowledge with Python, Bioconductor/R, Java and other other AI/machine",2,00011
17831,Ability to manage multiple priorities and activities,2,00011
17832,Strong collaborative ethos and leadership capabilities as part of a broad project team,2,00011
17833,"Deep understanding of patent data content, including searchable patent and PAIR data, patent search use cases, and patent",2,00011
17834,Sales and/or client-facing support experience for a software product or SaaS solution analytics competitor landscape,2,00011
17835,Legal experience and/or Law Degree a plus,2,00011
17836,Solution-oriented consultative approach to working with clients,0,00000
17837,"Self-starter with the ability to work independently in a dynamic, fast-paced environment",0,00000
17838,"High energy, positive attitude, with the ability to think creatively on your feet and handle multiple priorities",2,00011
17839,Ability to travel (up to 10%),2,00010
17840,"Collaborate with business partners to discuss, analyze, and review incoming requests and help to plan upcoming work for the team as needed",2,00011
17841,Uses IBM Campaign / Interact / SAS and other analytic tools to develop list requests for partners,2,00011
17842,"Queries data using Oracle SQL and SAS to conduct ad hoc analyses of metrics, provide reporting, and transfer data between multiple databases",2,00011
17843,Helps review all incoming requests to limit duplication and overlap between various marketing campaigns,2,00011
17844,"Lead and develop a high performance team of 5-10 account management professionals in a fast paced, detail oriented and team environment.",2,00011
17845,"Develop and manage financial plans, and meet financial expectations for your portfolio of business.",2,00011
17846,Ensure client teams successfully meet advertiser objectives.,0,00000
17847,Serve as a trusted adviser and collaborator in handling client objections and all complex issues that cannot be solved by account teams.,2,00011
17848,5 - 10 years of experience working in a customer success or digital performance marketing role,0,00000
17849,Self-initiative and development- you are results focused and eager to enhance your skills to take your career to the next level.,2,00011
17850,"Proven leadership, staff management and coaching skills.",2,00011
17851,Critical thinking and problem solver,2,00011
17852,Strong written and verbal communication skills.,2,00011
17853,"Proficient knowledge of Microsoft suite of products, including Windows, Word, Excel, and PowerPoint.",2,00011
17854,Focus on creating a Guest-first culture each and every day;,2,00011
17855,Have energy! Ideally 1 to 2 years of high-volume Restaurant experience is preferred;,0,00000
17856,Value a strong partnership with the whole Team;,0,00000
17857,Take pride in providing above and beyond service to each and every Guest;,2,00011
17858,Appreciate being a company ambassador by paying attention to the details;,2,01000
17859,Are of legal age to serve alcohol in the State;,0,00000
17860,Competitive Pay with some tipped positions,0,00000
17861,Superior Training & Development,0,00000
17862,Medical Insurance available,0,00000
17863,Fun & Exciting Work Environment!,0,00000
17864,relevant: 1 year (Preferred),0,00000
17865,serving: 1 year (Preferred),0,00000
17866,High school or equivalent (Preferred),0,00000
17867,Bi weekly or Twice monthly,0,00000
17868,Handling cash accurately,0,00000
17869,Processing credit cards,0,00000
17870,Using Point of Sale software,0,00000
17871,Making change accurately,0,00000
17872,"Ensure financial records are maintained in compliance with accepted policies and procedures, maintain month end account reconciliation",2,00011
17873,Maintain Customer and Vendor Files,2,00011
17874,Assist the finance department in activities as needed,2,00011
17875,Resolve accounting discrepancies and irregularities,2,00011
17876,Support taxation issues,0,00000
17877,Help with the audit process,0,00000
17878,Organizational Skills,0,00000
17879,Communication Skills both written and oral,2,00011
17880,4 years plus of previous accounting experience,0,00000
17881,BA degree preferably in accounting,0,00000
17882,QuickBooks or Peachtree accounting system experience,0,00000
17883,Outstanding PC skills with Word and Excel,2,00011
17884,Familiar with Credit Card processing for on line sales,0,00000
17885,Experience with Sales Force.com,0,00000
17886,Experience with on line expense management systems,0,00000
17887,Previous high tech experience (1-2 years),0,00000
17888,Purchasing merchandise,0,00000
17889,Creates and reconciles monthly physical inventory of merchandise products,2,00011
17890,Prepares and serves food and beverage orders in a bar setting,2,00011
17891,Maintain accurate records of golf course use (tee times; number of rounds; etc.),0,00000
17892,Monitors weather conditions for safe golf play and determines closing of course due to severe conditions,2,00011
17893,Completes and maintains reports for the State of Illinois and ACLPOA,2,00011
17894,Provides exemplary customer service using highly developed interpersonal skills,2,00100
17895,"Develops and maintains a positive working relationship with Pro Shop users, guests, golf leagues, event organizations as well as other local vendors",2,00011
17896,"Plans and coordinates tournaments, leagues and clinic related activities",2,00011
17897,"Promotes tournaments, leagues and clinic related activities with the Communications Director",2,00011
17898,"Coordinates and prepares clean up and maintenance of the Pro Shop facility and surrounding area such as landscape, golf carts parking lot and patio",2,00011
17899,Maintains Pro Shop inventory for retail and records inventory in computer when received,2,00011
17900,Attends and participates in commission meetings related to Golf operations,2,00011
17901,Work with the Golf Commission to help plan and run committee golf events hosted by the ACLPOA golf course,2,00011
17902,Stays abreast of state laws pertaining to resale items (sales tax changes),0,00000
17903,"Manages all rental supplies (i.e. golf carts, clubs, etc.)",0,00000
17904,Writes monthly article on department activities for publishing in Apple Core.,0,00000
17905,Train staff about golf operation so that they understand the game and can help customers in everyday questions or issues regarding the golf course,2,00011
17906,Promote the golf course and golf events through the ACLPOA communications department to owners as well as to non-owners in surrounding communities.,2,00011
17907,"Work with Pro Shop Manager, Building and Grounds Manager and General Manager in developing five-year plan for the golf course",2,00011
17908,Oversee golf course maintenance staff; giving them direction and setting priorities for the golf course,2,00011
17909,Thorough understanding of the operations and maintenance of a Pro Shop and management of course use,2,00011
17910,Competency on Association software,0,00000
17911,Highly developed interpersonal skills and ability to maintain high level of customer satisfaction,2,00111
17912,Required licenses for handling food and beverage preparation per Jo Daviess County,2,00011
17913,A minimum of three years work experience in related field required,0,00000
17914,Knowledge of retail sales and sale of items requiring state reporting,2,00011
17915,"Exceptional skills in sales, revenues/receipts, inventory, and taxation",2,00011
17916,Mathematical skill set/numeric ability,0,00000
17917,"Strong communication skills, both written and verbal",2,00011
17918,Management of personnel,0,00000
17919,Strong ethical focus,0,00000
17920,Effective problem-solving and decision-making skills,2,00011
17921,Excellent record maintenance and reporting,2,00011
17922,Strong attention to detail,2,01000
17923,relevant: 1 year (Preferred),0,00000
17924,sales: 1 year (Preferred),0,00000
17925,Associate (Preferred),0,00000
17926,Professional development assistance,0,00000
17927,Contribute to the success of a high-performing work pharmacy team.,0,00000
17928,"Communicate well with customers, health care providers, fellow team members, the pharmacist and store management.",2,00011
17929,"Actively greet customers, seeking to build lasting relationships with pharmacy customers.",0,00000
17930,"Actively provide product information, suggestively selling products beneficial to the health of pharmacy customers.",0,00000
17931,Operate a cash register and properly use all pharmacy department computers and computer software.,2,00011
17932,"While speaking, effectively convey information.",0,00000
17933,Read and see details at close range.,2,00011
17934,"Read with comprehension, understanding written sentences and paragraphs in work related documents.",2,00011
17935,Use mathematics to solve problems.,0,00000
17936,Effectively train others on the store/pharmacy team.,0,00000
17937,"Actively learn, understanding the implications of new information for both current and future problem-solving and decision making.",2,00011
17938,"When at work, stand for long periods of time.",2,00010
17939,"Demonstrate dexterity with hands and fingers, filling bottles, labeling bottles, rotating products, etc.",2,00011
17940,Lift up to thirty pounds.,2,00010
17941,Bend and twist back while maneuvering pharmacy products and supplies.,2,00011
17942,"All applicants must be able to demonstrate the ability to provide inspirational, authentic and personalized customer service",2,00011
17943,"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,00011
17944,Previous experience with retail point-of-sale software,0,00000
17945,Applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,2,00011
17946,"Analyzes competitors' products, prices, sales, and methods of marketing, summarizes and publishes reports.",2,00011
17947,"Integrates market research data with Pipeline, CRM or other systems to create new lead",0,00000
17948,Conducts and supports market research,2,00011
17949,3+ years related experience and/or training; or equivalent combination of education and experience.,2,00011
17950,Knowledge of marketing/commerce with emphasis on industrial marketing.,0,00000
17951,"Experience in organizing seminars, lectures, workshops and trade fairs and developing and presenting commercial justification",2,00011
17952,Must possess commercial creativity.,0,00000
17953,"Maintain equipment including mechanical, electrical, hydraulic, pneumatic and fluid handling systems.",2,00011
17954,Accurately record project activities and prepares appropriate operating standards and/or maintenance procedures for all equipment and processes.,2,00011
17955,Maintain cleanliness of maintenance equipment area.,0,00000
17956,Maintain appropriate inventory of maintenance supplies.,0,00000
17957,Establish and maintain communication with appropriate equipment vendors and suppliers.,2,00011
17958,Hydraulic and pneumatic systems knowledge.,2,00011
17959,"Ability to understand blueprints, diagrams and ladder logic programs.",2,00011
17960,"Experience with software interface tools for Allen Bradley or GE PLCs and windows based software,",2,00011
17961,"Proficient in using hand, power, shop and diagnostic tools.",2,00011
17962,"Skilled in electrical power/controls, mechanical and fluid handling systems.",2,00011
17963,Trade or Technical school certification preferred.,0,00000
17964,Forklift experience (required in some locations).,0,00000
17965,PLC: 3 years (Required),0,00000
17966,"manufacturing equipment p.m., troubleshooting and repair: 3 years (Preferred)",2,00011
17967,Electrical: 3 years (Required),0,00000
17968,High school or equivalent (Required),0,00000
17969,Tuition reimbursement,0,00000
17970,A job for which military experienced candidates are encouraged to apply,0,00000
17971,Identify and gather requirements.,2,00011
17972,Design and document features and functionality.,2,00011
17973,"Collaborate with technical development, QA and project management teams to implement new features.",2,00011
17974,Support internal and external stakeholders.,2,00011
17975,Identify and gather requirements.,2,00011
17976,Manage numerous projects from inception through launch.,0,00000
17977,Design and document features and functionality.,2,00011
17978,Manage the product development life cycle to support product releases on a regular basis.,0,00000
17979,"Clearly articulate feature requirements through the development of user stories, specifications, and process mapping.",2,00011
17980,"Collaborate with technical development, QA and project management teams to implement new features.",2,00011
17981,Support internal and external stakeholders.,2,00011
17982,"Monitor ongoing performance of features and act as point of contact for questions, concerns, or suggestions.",2,00011
17983,Contribute to the overall product vision and roadmap.,2,00011
17984,Sit for prolonged periods of time,2,00010
17985,Utilize wrist and hands for a prolonged period of time,2,00011
17986,Walk short distances,0,00000
17987,Stand for short periods,2,00010
17988,Speaking and conversing with others,2,00011
17989,Lift up to 25lbs without assistance up to chest height,2,00010
17990,"Bachelor's Degree in Computer Science, Engineering, or related discipline, or equivalent years or experience.",2,01000
17991,Two or more (2+) years of relevant work experience.,0,00000
17992,"At least One (1) year of direct experience conducting process analysis, requirements definition and use-case analysis.",2,00011
17993,"Experience with working in data analytics (Microstrategy, Tableau, etc) preferred.",0,00000
17994,Ability to understand business processes in order to define system configurations to support those processes.,0,00000
17995,"Strong analytical, problem solving, organizational, and interpersonal skills with the ability to adapt to changes and new ideas.",2,00111
17996,Excellent verbal and written communication skills with the ability to communicate well with different types of audiences,2,00011
17997,"Ability to work in a fast-paced environment with changing priorities, deadlines and handle concurrent projects",2,00011
17998,"Markdown, HTML, CSS, and at least one scripting language",2,00011
17999,Microsoft Office Applications,0,00000
18000,Relationship building with federal customers through outbound calls,2,00011
18001,"Assisting repeat federal customers with order placement, status requests, return/replacements, etc",2,00011
18002,Responding to incoming federal government quote requests,2,00001
18003,Responding to formal federal government solicitations,0,00000
18004,Assistance with federal-government specific branded marketing campaigns,0,00000
18005,Sales experience is a plus,0,00000
18006,Good communication skills,2,00011
18007,"High energy and a focused, positive attitude",2,00011
18008,Strong listening skills,0,00000
18009,Analytical and problem solving skills,2,00011
18010,Willingness to learn,0,00000
18011,On-the-job training provided,0,00000
18012,Personal & professional growth encouraged,0,00000
18013,Flexible work schedules,0,00000
18014,Company workout facility,0,00000
18015,"Medium business, ran with a small business mentality which includes an open door policy",0,00000
18016,Friendly and open culture,2,00011
18017,Assists Loan Officer in preparing preliminary loan packages for processing by obtaining missing documentation and other information from customers,2,00011
18018,Utilizes information gathered by the Mortgage Loan Originator to prequalify customer,0,00000
18019,Works with appraisers to obtain official appraisal,0,00000
18020,Coordinates and schedules loans closings,2,00011
18021,"Assists Loan Officers with marketing campaigns through mail, email, and internet",2,00011
18022,"Performs other administrative tasks, such as faxing, emailing, making telephone calls, to support the Loan Officer",2,00011
18023,Participates in and leads proactive team efforts to achieve departmental and company goals,2,00011
18024,"Adopts Fairway values in personal work behaviors, decision making, contributions and interpersonal interactions",2,00111
18025,Performs other duties as assigned,0,00000
18026,"Solid knowledge and understanding of conventional, government (FHA/VA), and Jumbo loan requirements",2,00011
18027,Solid knowledge and understanding of state and federal real estate lending regulations,2,00011
18028,Solid knowledge and understanding of customer service and intrapersonal best practices,2,00011
18029,High School diploma or equivalency degree,0,00000
18030,Prior mortgage lending or related sales experienced preferred,0,00000
18031,Demonstrated experience analyzing and interpreting data,2,00011
18032,Demonstrated experience making solid business decisions with available information,0,00000
18033,Demonstrated experience working in a fast paced and changing environment,2,00011
18034,Demonstrated experience with MS Office software products including 10 key,0,00000
18035,This position is primarily an in office position,0,00000
18036,Normal office environment,0,00000
18037,"Local travel may be required for company or career-related meetings, programs, and/or events.",2,00011
18038,Mortgage Origination: 3 years (Required),0,00000
18039,Marketing and leasing of vacant apartment units,2,00011
18040,Conducting property tours for prospective residents,0,00000
18041,Enforce community rules and policies,2,00011
18042,Oversight of maintenance team and all work orders. Ensures that maintenance tasks are done in an efficient and timely manner,2,00011
18043,Maintain curb appeal of the property,0,00000
18044,Other responsibilities as may be required by the position and/or assigned by the immediate supervisor.,2,00011
18045,Two or three years of property management experience in operations/resident services,0,00000
18046,One year of working knowledge using AppFolio and Yardi software.,2,00011
18047,Sales and/or leasing experience,2,00011
18048,General office experience,0,00000
18049,Good computer skills - proficiency in GoogleSuite required,0,00000
18050,Ability to interact effectively with prospects and residents,2,00011
18051,Excellent customer service skills,0,00000
18052,"Extremely organized, oriented and able to multi-task.",2,00011
18053,Ability to follow through and carry out the work schedule,2,00011
18054,Good problem-solving and customer service skills and the ability to stay organized,2,00011
18055,Good verbal and written skills,2,00011
18056,Hardworking and energetic,2,00011
18057,Must be able to climb stairs and lift up to 10-lb,2,00011
18058,This position requires the ability to sit and use office equipment and computer,2,00011
18059,Must reside at the designated property and be available to work approximately 24 to 28 hours per week,2,00011
18060,Reliable transportation with a valid CA driver's license,0,00000
18061,relevant: 1 year (Preferred),0,00000
18062,Assistant Property Manager: 1 year (Preferred),0,00000
18063,High school or equivalent (Preferred),0,00000
18064,"Los Angeles, CA (Preferred)",0,00000
18065,Dependable -- more reliable than spontaneous,0,00000
18066,People-oriented -- enjoys interacting with people and working on group projects,2,00011
18067,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
18068,Detail-oriented -- would rather focus on the details of work than the bigger picture,0,00000
18069,"Achievement-oriented -- enjoys taking on challenges, even if they might fail",0,00000
18070,Autonomous/Independent -- enjoys working with little direction,0,00000
18071,Innovative -- prefers working in unconventional ways or on tasks that require creativity,0,00000
18072,High stress tolerance -- thrives in a high-pressure environment,0,00000
18073,Group Program Management Office - supporting processes related to PVSI project and program management.,2,00011
18074,Ecosystems & Innovation - supporting the Innovation Group within PVSI as well as the enterprise Digital and Innovation ecosystem planning.,2,00011
18075,Advanced Microsoft Office skills,0,00000
18076,"Excellent verbal, written, and interpersonal communication skills",2,00111
18077,Strong analytical skills with high attention to detail and accuracy,2,01011
18078,Ability to interact with all levels of an organization,0,00000
18079,Own the technical relationship with assigned major Enterprise accounts,0,00000
18080,Equip and train the Enterprise sales organization on technology solutions and how to hunt for opportunities,2,00011
18081,"Build in-depth knowledge of clients' technical and business priorities, challenges and initiatives that can be translated into solutions opportunities",2,00011
18082,Build value-added relationships within the domain of the account to become the trusted advisor,0,00000
18083,"Troubleshoot, maintain, upgrade, and provide solutions to complex hardware/software problems",2,00011
18084,Ensure effective coordination and support between account teams and supporting technical resources,2,00011
18085,Ensure that proposed solutions (when implemented) and meet the needs and functional requirements of the customer,2,00011
18086,Responsible for delivering both core implementation solutions (Build) as well as incremental consulting solutions (Plan & Manage),0,00000
18087,BA/BS degree in Electrical Telecommunication Engineering/Eng/Related required,0,00000
18088,2+ years in a pre-sales technical role,0,00000
18089,"2+ years of progressive, post baccalaureate work experience",0,00000
18090,"Understanding of the industry, market, customers, competitors, suppliers, partners and capabilities of the business",2,00011
18091,"Ability to communicate effectively with clients, colleagues and management",2,00011
18092,"Professional, business-focused attitude and courteous manner towards clients, partners, and peers",2,00011
18093,Consultative problem solver ''Actively listens'' Understands the needs and business problems in order to uncover potential value points of offering,2,00011
18094,"Can multi-task, prioritize, and juggle to serve multiple clients during same time frame",2,00011
18095,Demonstrates a high level of responsiveness to the customer to enlist trust and build credibility,2,00011
18096,"Strong interpersonal, teaming, leadership, creativity, influencing, problem solving, and conflict resolution skills required",2,00111
18097,Ability to travel an average of 25% of the time,2,00010
18098,"Multiple Industry recognized Certifications i.e.: CCIE, GCIH, CISSP CompTIA Security",0,00000
18099,"Associates degree in related engineering discipline (i.e. EET, MET)",0,00000
18100,0-5 years of related industrial engineering experience,0,00000
18101,"Experience with electrical fields, motors",0,00000
18102,Familiarity with tooling design and 3D software,2,00011
18103,Good mechanical or electrical aptitude and desire to be hands on in the manufacturing area,2,00011
18104,"Knowledge of drafting and CAD tools including AutoCAD, Pro-E, CATIA, Solid Works or other similar software.",2,00011
18105,Proficiency with MS Office applications,0,00000
18106,Strong communication skills with English language proficiency,2,00011
18107,Ability to work effectively on cross-functional teams and interface with all internal and external stakeholders,2,00011
18108,Requires up to 10% travel (domestic and international),2,00011
18109,"Minimum BSEE from an accredited institution in United States, MSEE desired",0,00000
18110,3-10 years experience as an electrical/component/applications/NPI/Reference Design Engineer,0,00000
18111,"Understanding of quartz crystals, crystals oscillators & MEMS oscillators is required",0,00000
18112,Experience with NPI is desired,0,00000
18113,"Field Application Support experience, customer interfacing skills",0,00000
18114,Prefer to have prior experience with Agilent-VEE software and the ability to create test software for the engineering lab,2,00011
18115,"Authorized to work in United States, sponsorship is not available for this position",0,00000
18116,Assist in the development of technology road maps & help define product strategy and bring new products to market,2,00011
18117,Create Source Control Drawings based on product documentation,0,00000
18118,"Assist the marketing team in creating data sheets, flyers, training modules and related collateral",2,00011
18119,Compile and publish product application notes/white papers,2,00011
18120,Up to 25% travel with-in United States may be required,2,00010
18121,Opportunity to conduct product training sessions at customer sites & distributor branches,0,00000
18122,Opportunity to travel with-in United States,2,00010
18123,"Senior sales executive with a focus on information technology, enterprise software, managed services and Infrastructure as a Service (IAAS).",2,00011
18124,"Experienced (10+ years) in complicated sales cycles, especially in a role that often requires knowledge of how state buying cycles and contracts work.",2,00011
18125,Consistent record of developing a deep network of clients within a managed services company or consultant environment.,0,00000
18126,Willing to travel up to 30% of the time or more as needed to achieve company goals.,2,00010
18127,Build your territory and generate revenue.,2,00011
18128,Cultivate deep long-term relationships with our clients (leaders at colleges and universities) and bring multiple decision-makers together.,2,00011
18129,Consult and guide University executives through strategies on building a connected campus that allows their strategic mission to thrive.,2,00011
18130,Manage the complete sales cycle from prospecting to closing with new and existing clients.,2,00011
18131,Achieve revenue targets.,0,00000
18132,Update internal systems and participate in team and strategy meetings.,2,00011
18133,Execute sales strategies and deliver effective sales presentations with passion,2,00111
18134,"Build strong, lasting relationships with your clients based on trust",0,00000
18135,Implement sales campaigns to defined targets and verticals,2,00011
18136,Execute and close sales contracts,2,00011
18137,"Build client relationships as a trusted-advisor, educate clients on the best digital marketing approach and solutions for their specific needs",2,00011
18138,Bachelors in Business or Marketing or equivalent experience preferred; Salesforce experience preferred,0,00000
18139,"2-5 years of experience in any selling, preferably in software or SaaS solutions",0,00000
18140,A self-starter who embraces daily outbound sales efforts to add new clients to the team,0,00000
18141,"A smart, thoughtful, strategic approach when developing solutions for clients",0,00000
18142,Experience closing from qualified leads,0,00000
18143,Generous base salary plus uncapped commissions (we know how to reward our people!),0,00000
18144,Existing leads ready to be worked,0,00000
18145,Access to the latest technology available to help you sell,0,00000
18146,A high degree of autonomy combined with supportive coaching,0,00000
18147,A career path with a successful 18 year old company,0,00000
18148,"A culture built around teamwork, continuing education, friendly competition, and fun",2,00011
18149,The opportunity to work with some of the best minds in the digital space,0,00000
18150,Ongoing training program that will set you up for success throughout your career today and beyond,2,00011
18151,Competitive benefits package,0,00000
18152,Excellent paid time off (work-life balance is important to us!),0,00000
18153,"Excellent Medical, Dental, Life Insurance, and Disability Benefits",2,00011
18154,"Paid Holidays, Personal + Vacation Days, Telework Opportunity",0,00000
18155,Employee Assistance Program & 401(k) Retirement Plan (with up to a 4% match),0,00000
18156,"Professional Development Program, which includes reimbursement up to $5,250 per year",0,00000
18157,Discounted gym membership,0,00000
18158,Sales: 2 years (Preferred),0,00000
18159,customer service: 2 years (Preferred),0,00000
18160,Bachelor's (Preferred),2,01000
18161,"Chantilly, VA 20151 (Preferred)",0,00000
18162,United States (Preferred),0,00000
18163,relevant: 1 year (Preferred),0,00000
18164,sales: 1 year (Preferred),0,00000
18165,customer service: 1 year (Preferred),0,00000
18166,High school or equivalent (Preferred),0,00000
18167,Answer incoming customer inquiries,0,00000
18168,"Collaborate with management teams to stay updated on new products, services, and policies",2,00011
