jobrequirements,bias,againstgroup
Build and expand relationships with the decision makers in prospect and customer accounts,0,0000
Partner with sales and additional pre-sales engagement members to align goals and ensure ongoing refinement,0,0000
Win sales campaigns after they have progressed past needs development by developing reasons for prospects to act,0,0000
"Provide excellent Customer Service for Store Management teams by working with them on marketing direction, questions, and strategy",0,0000
Assist stores with total store Customer Service by developing marketing and merchandising strategies around customer needs/wants,0,0000
Identify and understand customer trends in existing and emerging markets.,0,0000
Develop yearly theme calendar in conjunction with internal business team objectives.,0,0000
"Negotiate with vendors for buy in on the marketing plan and for execution on digital, web, social, print and in-store platforms.",0,0000
Coordinate with vendors and stores the execution of the agreed marketing plans.,0,0000
Provide post-financial analysis and recommendations for future marketing plans.,0,0000
Prepare financial projections for proposed marketing programs as well as updating the business on the status of existing programs.,0,0000
Develop project plans for future marketing initiatives as needed to support the business and manage their implementation.,0,0000
Manage the role(s) of Third-party vendors during the implementation of their marketing programs.,0,0000
Work with the regional marketing teams to effectively implement and manage all programs and measure their effectiveness.,0,0000
Visits stores as necessary to observe results of marketing plans and/or support the marketing plan.,0,0000
Supports and implements corporate initiatives.,0,0000
Performs other duties as assigned by supervisor.,0,0000
Strong project development skills with the ability to execute and see plans through to completion.,0,0000
"Proficiency using Microsoft Word, Excel and PowerPoint; and the ability to quickly learn and use other software packages.",0,0000
High degree of organizational skills with the ability to multi-task; detail oriented and flexible.,0,0000
Possess strong analytical and problem-solving skills. Experienced in taking initiative and making decisive yet appropriate decisions.,0,0000
Strong negotiation skills required.,0,0000
"Ability to prioritize and manage changing requirements and short timelines, as well as multiple overlapping projects simultaneously.",0,0000
Most work is performed in a temperature-controlled office environment.,0,0000
Incumbent may sit for long periods of time at desk or computer terminal.,2,0010
"Incumbent may use calculators, keyboards, telephone, and other office equipment in the course of normal workday.",2,0001
Ability to stand and walk for long periods of time.,2,0010
"Ability to reach, lift, stack, and maneuver objects of varying dimensions and weights up to approximately 55 lbs.",2,0010
Ability to push and pull fully loaded hand trucks and pallet jacks,0,0000
"Stooping, bending, twisting, and reaching may be required in completion of job duties.",0,0000
"Workday is fast paced; holiday, evening and weekend work may be required.",0,0000
Some travel may be required,2,0010
"Partner with marketing to create engaging content such as datasheets, eBooks, whitepapers, presentations, and webinars",2,0101
"Drive GTM strategy, and plan & execute launches in partnership with the launch management team",0,0000
"Collaborate with product management, engineering, and design to harness customer insights that define the product roadmap",0,0000
3 and above years as a product marketing manager or product manager in a highly-technical B2B SaaS software space.,0,0000
Experience supporting market share growth in a highly-competitive space,0,0000
"Experience in the software monitoring,AIOps and APM space preferred",0,0000
Experience positioning technical products to both technical users and decision makers,0,0000
"Strong technical depth and ability to learn quickly, balanced with sharp business acumen",0,0000
Ability to effectively partner with all functions from engineering and product to sales and marketing,0,0000
"Adept at influencing peers and managers, and building consensus in a highly ambiguous, fast-paced environment",2,0100
Excellent oral and written communication skills,2,0011
"Product marketing or product management experience in the monitoring, observability, or logging markets",0,0000
"Experience in the software monitoring, application performance monitoring, or AIOps markets preferred",0,0000
High level of customer service.,0,0000
Basic CNC programming skills.,0,0000
Ability to operate computer using windows operating systems.,0,0000
Excellent oral and written communication skills.,2,0011
Attention to detail and organized.,2,1000
"Ability to work in a fast paced, team environment.",0,0000
"A Bachelor's Degree in business, sales or marketing from an accredited university.",0,0000
"Solid background in video/digital asset planning, creation, production and deployment",0,0000
"5+ years in wireless industry desirable, though not required.",0,0000
Strong knowledge of design principals and brand strategies,0,0000
"High energy, strong work ethic",0,0000
Previous CPG or technology experience preferred,0,0000
"Advanced knowledge of the retail industry, competition and industry trends.",0,0000
"Solid understanding of retail management, operations, design and the customer navigation and purchase path.",0,0000
"Strong project management skills and the ability to plan, organize, and prioritize multiple and simultaneous performance projects.",0,0000
Adapt willingly and quickly to changing priorities and responsibilities.,0,0000
Ability to anticipate future retail needs/opportunities and ensure that these are integrated into future digital strategies.,0,0000
"Must have strong interpersonal, communication and presentation skills.",2,0111
Must have advanced skills to conduct a situation analysis and develop a business strategy and action plan focused on improving market performance.,0,0000
Travel approximately 30% of time.,2,0010
"Complete preventive maintenance requirements on equipment, following site specific procedures & operations/maintenance manuals",0,0000
Perform site specific projects as assigned,0,0000
Insure proper tracking of parts used to ensure consignment inventory accuracy. Follow proper stock handling procedures,0,0000
Perform Engineering studies to develop reliable and optimum solutions based on customer requirements,0,0000
Must create bid documents and facilitate meetings and negotiations with subcontractors on small projects (less than $1M).,0,0000
Must be able to create customer quotes and facilitate meetings and negotiations with customer on small projects (less than $1M).,2,0001
Must also be able to make estimations on Small projects (less than $1M),0,0000
Understand project schedules and site activities required for successful implementation of material handling systems,0,0000
"Familiar with structural design and analysis, including calculations",0,0000
"Supervision of other associates may be required, as well as supervision of skilled trades",0,0000
Skilled position involving technical training,0,0000
"Must be available to work weekends, nights, overtime, and holidays, as needed",2,0100
"Must be flexible as the position may require traveling to any of our job sites within the US, Canada, or Mexico",2,0010
"Must be able to negotiate thru an industrial conveyor system requiring climbing access ladders, scaffolding, screen guards, etc",0,0000
Physically capable of standing and/or walking for long periods of time.,2,0010
The ability to lift at 25-50 lbs,2,0010
"BS technical degree in electrical, mechanical or automation engineering, or equivalent",0,0000
Development of hourly Front of House staff members.,0,0000
Assist company efforts to optimize labor & product costs,0,0000
Maintain departmental budget expectations,0,0000
Development of hourly Front of House staff members.,0,0000
Assist company efforts to optimize labor & product costs,0,0000
Maintain departmental budget expectations,0,0000
Leading the performance of field operations for all elevator repair and upgrades,0,0000
Implementing proper field education training,0,0000
Efficiently allocating labor resources,0,0000
Maintaining project schedules,0,0000
Authorizing repair orders,0,0000
"Ensuring safety and the quality of service, technical support and other assets for our customers",0,0000
Identifying and driving efficiency improvements in our open order operations,0,0000
"Effectively managing sold open order projects, and exceeding open order margin objectives",0,0000
Generating field leads and assisting our service sales representatives in selling open order,0,0000
"Field safety audits, jobsite inspections and developing site/safety logistics plans",0,0000
3-5+ years of experience leading field associates preferred,0,0000
Elevator industry experience is a plus,0,0000
Candidates must have excellent communication skills and able to work in a highly team-oriented and dynamic environment,2,0011
Self-motivated individuals who have the ability to manage many simultaneous projects and responsibilities are a must,0,0000
High school education or equivalent,0,0000
"Research, analyze, and specify compelling freemium offers across the RingCentral product portfolio.",0,0000
"Scope, design, and develop viral growth programs leveraging existing customer experiences and product usage to maximize signups.",0,0000
"Launch and execute multi-channel marketing programs that accelerate growth through advertising, social, and PR.",0,0000
"Partner with Product Management to develop, launch, and refine the right products to solve key customer problems and drive company growth.",0,0000
Partner with Product Marketing to drive synergy with broader GTM strategies and motions.,0,0000
"Partner with Marketing on campaigns to maximize market awareness, account penetration, and usage.",0,0000
Partner with Upsell and Sales to identify and pursue timely cross-sell and upsell initiatives.,0,0000
Partner with Analytics to measure effectiveness and adjust campaign tactics as needed.,0,0000
"Communicate, educate, and update program health to inform key executives and stakeholders on results, plans, and strategies.",0,0000
Build a team of cross functional freemium experts to support the companies freemium efforts,0,0000
Stand up the right tools and processes required to automate and improve the output of the team,2,0010
10+ years of digital Product Marketing or Product Management experience at a strategic-level,0,0000
Ability to scale cloud/SaaS products and solutions targeting business customers,0,0000
Presence to present strategies and results to C-level audiences,0,0000
Ability to work in a cross-functional role and direct the focus of projects outside your immediate reporting structure,0,0000
"Experience acting as a liaison between marketing, product, and sales teams",0,0000
Strong writing and verbal communication skills,2,0011
Excellent attention to detail and strong organizational skills,2,1000
Goals and results driven. The numbers will speak for themselves,2,0001
Independently lead the estimation effort for projects,0,0000
Resolve integration and interfacing issues between various back-end systems,0,0000
Optimize application performance and scalability,0,0000
Assist Project Leadership to conduct project risk identification and mitigation planning,0,0000
"Lead team of analysts, developers, architects, and technology leads (salesforce and java)",0,0000
"Experience in complex Integration architectures (ERP systems/EDI/SOAP/REST APIs), Master Data Management etc",0,0000
Familiarity with Product Lifecycle Management (PLM)/ Product information Management (PIM)/ Digital Asset Management (DAM) t00ls used in CPG industry,0,0000
"Strong design experience utilizing front end technologies like (JavaScript/ES6, HTML, CSS, React, Angular, Vue)",0,0000
"Experience utilizing cloud native technologies (Azure, AWS, Google Cloud)",0,0000
"Working knowledge of multiple web and application tier technologies: Tomcat, Apache, Nginix and other open source packages",0,0000
"Experience with project automation technology: Jenkins, Bamboo, automated unit testing, Maven, Ant",0,0000
Generate prospective customers through cold calling and lead qualification from Marketing programs and promotions,2,0011
Direct Pre-Qualified Leads (PQL) to a specific Sales District with high efficiency and prioritization,0,0000
Follow up on pre-qualified leads with the sales team to ensure they are processed timely and lead to pipeline creation,0,0000
Document all activities and customer interactions in Salesforce.com,0,0000
"Set appointments for both Field and Inside Sales Representatives, Account Executives, and prospective clients",0,0000
"Identify client needs, provide guidance and information around our products and services with the goal of increasing customer satisfaction",0,0000
"Build long-term relationships with clients, partners, and internal stakeholders",0,0000
Seek and develop new business opportunities in the market,0,0000
"Report to the Business Development Manager on a weekly, monthly, and quarterly sales results",0,0000
"Stay up-to-date with new products and services, including capabilities and pricing, and on cybersecurity industry trends",0,0000
Consistently meet or exceed metrics set by leaders and managers,0,0000
Previous work experience in inbound and outbound calls and inquiries,2,0011
"Ability to understand technical concepts, possess enthusiasm for technology and to articulate clearly to all levels of technical aptitude",0,0000
Ability to adapt quickly to a fast-paced environment,2,0100
"Proven work experience as a Business Development Representative, Sales Account Executive or similar role",0,0000
Hands-on experience with multiple sales techniques (including cold calls),2,0011
Track record of achieving sales quotas,0,0000
Experience with CRM software (e.g. Salesforce),0,0000
Familiarity with MS Excel (analyzing spreadsheets and charts),0,0000
Understanding of sales performance metrics,0,0000
Excellent communication and negotiation skills,2,0011
Ability to deliver engaging presentations,2,0101
"BS degree in Marketing, Business Administration or relevant field",0,0000
Manage and monitor the telephone system from the central showroom desk,2,0001
Direct calls to the appropriate departments or individuals,2,0011
Close and follow up on sales transactions,0,0000
Investigate and resolve customer issues and complaints,0,0000
Network and build relationships with new and existing client base,0,0000
Excellent phone skills and use of phone systems,2,0001
"Previous experience in sales, customer service, or other related fields preferred",0,0000
Strong negotiation skills,0,0000
Deadline and detail-oriented,0,0000
Ability to build rapport with clients,0,0000
Must be comfortable with learning new computer software systems and using the internet,0,0000
Spanish speaking a plus but not required,2,0001
Hourly Depends on experience,0,0000
"Health, Dental, Eye and 401K available",0,0000
Accountability for value in the work you perform and the service you provide,0,0000
"Sticking to the game plan. If something gets committed, ensuring it gets done",0,0000
Making it your job to know the particular product being delivered and how it will provide business value,0,0000
Stepping out of your comfort zone at times,0,0000
Taking pride in the work you have accomplished and showing it to the customer,0,0000
"Specifics about job such as travel requirements, full time/part time, extra benefits, etc.",2,0010
"Recruits, selects, trains, develops, and evaluates restaurant employees.",0,0000
Monitors staffing levels to ensure sufficient development and talent;,2,0001
Ensures systems for training employees on workstations are fully implemented and adhered to by management and crew;,0,0000
Identifies and develops internal candidates for management and Team Leader positions.,0,0000
Takes accountability for motivating and inspiring employees to achieve high performance; t,0,0000
Treats all employees with respect and dignity; and regularly recognizes and rewards employees.,0,0000
"Understands and utilizes Denny's systems, processes, and tools; and complies with all state and federal labor laws and regulations.",0,0000
Manages daily activities to achieve excellence in restaurant operational performance.,0,0000
Ensures management team and crew understands and operates all systems correctly.,0,0000
"Maintains the brand image of restaurant cleanliness, maintenance, and excellent service. Serves as a role model for excellent guest service.",0,0000
Values effective job performance and ensures restaurant team receives recognition and expression of gratitude.,0,0000
Understands the importance of feedback and provides employees with quality and timely performance feedback and reviews.,0,0000
Is passionate about providing a high-quality guest experience that is evident to our guests.,0,0000
"Understands guests' perspectives and focuses efforts on ensuring consistent, quality service that exceeds guests' expectations.",0,0000
Demonstrates guest service techniques and ability to manage in a fast-paced environment.,2,0100
Demonstrates ability to utilize systems and perform duties within established structure.,0,0000
Challenger Sale approach who can lead customer to define modern technical architecture requirements,0,0000
Own the room and coordinate high-level technical workshops to gain agreement from diverse stake holders and agendas.,0,0000
Leverage relationships to accelerate the sales cycle.,0,0000
Ensure the sales and customer success organizations is fully supported and has the necessary resources to be successful.,0,0000
Experience for this position is typically gained by 5+ years of success in a similar role working for a vendor or a customer,0,0000
"Broad understanding of security, networking, authentication, and Internet and ISP fundamentals",0,0000
Strong understanding of how to navigate large enterprise organizational structures,0,0000
10+ years of business-to-business sales and business development,0,0000
Demonstrated ability to lead cross-departmental collaboration on strategic initiatives,0,0000
"Demonstrated ability to develop and execute on large, complex SaaS solution opportunities",0,0000
Experience managing executive-level relationships,0,0000
Excellent communication and follow-up skills and very engaging interpersonal skills,2,0111
Must be comfortable with a lifestyle in which domestic/international travel is 50+%-often on short notice,2,0010
An environment where you will be working on cutting edge technologies and architectures,2,0010
"A fun, passionate and collaborative workplace",0,0000
"Competitive salary and benefits, including equity",2,0100
We deliver best of breed security services with unprecedented scale,0,0000
"We protect 15 million users, in 3,250 organizations, across 185+ countries",0,0000
"Blue Chip Customers (200 of Global 2,000 in our portfolio)",0,0000
Glassdoor rating of 4.7/5.0 = Exceptional place to work!,0,0000
Establish positive relationships and rapport with clients.,0,0000
Have a proactive approach to property management.,0,0000
Work with clients to fulfill their needs and desires via custom landscape care.,0,0000
Successfully communicate with client to ensure services are being performed satisfactorily.,0,0000
Resolve issues on properties in a timely and efficient manner to maintain client satisfaction.,0,0000
Meet with crews on site to run through properties and ensure all details are cared for.,0,0000
"Ensure quality, detailed maintenance services are performed on properties; inspect properties on regular basis for evaluation.",0,0000
"Interview, hire, train and manage employees.",0,0000
Discipline employees as needed; address and resolve internal complaints.,0,0000
Effectively direct and lead crews.,0,0000
"Ensure crews are property trained in safety procedures and are provided with appropriate safe equipment (eye and hearing protection, etc. )",0,0000
"Train and mentor all crews on proper pruning techniques, plant and pest identification, disease control.",0,0000
"Create a positive, fun team experience with crews.",0,0000
Ensure shop an trucks are organized and cleaned on a regular basis.,0,0000
Seek to grow maintenance side of business by selling services to potential clients.,0,0000
Create estimates for enhancement projects.,0,0000
Follow up on leads to sell enhancement jobs or new maintenance accounts.,0,0000
Monitor financial expenses with company owner and office manager to keep costs under control.,2,0001
Self-initiate to complete any task or job.,0,0000
Generate new enhancement sales from existing accounts,0,0000
Candidate must be highly organized with a focus on systems and processes.,0,0000
"Basic knowledge of mowers, blowers, edgers, weed eaters and related landscape equipment.",0,0000
"Knowledge of turf types, care and services required.",0,0000
"Ability to read landscape drawings and identify plant material (trees, shrubs, perennials, annuals and groundcovers.",2,0011
"Must know proper pruning techniques, plant and pest identification, disease control.",0,0000
Basic knowledge of irrigation systems.,0,0000
"Good computer skills necessary to create spreadsheets, daily work agendas, proposals and email clients as needed.",0,0000
"Experience with Microsoft Office Software (Word, Excel, Outlook) and Clip Software.",0,0000
Have a clean driving record and must be drug-free.,0,0000
Background check and drug testing is required.,0,0000
Annual Salary Based on Experience,0,0000
Additional incentives bases on sales and operation efficiency,0,0000
Paid personal days and vacation,0,0000
relevant: 3 years (Required),0,0000
Maintenance Management: 3 years (Required),0,0000
Detail-oriented -- quality and precision-focused,0,0000
chat or text-to-apply,0,0000
", in addition to our standard online apply. Just text",2,0001
& search for the requisition ID number 328470 . Click here to view more.,0,0000
prerecord video introductions.,0,0000
Be more than just words on a resume and get in front of the hiring manager faster. Click here to get a sneak peek preview.,0,0000
Flexible Spending Accounts (FSAs),0,0000
Employee Assistance Program,0,0000
Life Insurance for Associates and Eligible Dependents,0,0000
Short Term Disability (STD) and Long Term Disability (LTD),0,0000
Accidental Death & Dismemberment (AD&D) Insurance,0,0000
Discount Marketplace,0,0000
And other voluntary benefits,0,0000
Answer telephones and direct inquires in a professional and client centric manner.,2,0001
Maintain confidential personnel files.,0,0000
"Assist with staffing, including finding staff when employees call out on short notice.",2,0011
Complete and maintain accurate and up to date records of students eligible for free and reduced priced lunches if applicable.,0,0000
Enter weekly cash sales and meal counts using computer.,0,0000
Perform daily bank deposit reconciliation.,0,0000
Perform monthly vendor statement reconciliation.,0,0000
Prepare monthly state claim form for reimbursement.,0,0000
Assist in preparation of end of month financial reports.,0,0000
Attend in-service and/or safety meetings as required.,0,0000
Maintain clean and safe work environment; ability to perform job safely.,0,0000
Performs other duties as assigned.,0,0000
BA/BS Degree from an accredited institution,0,0000
Must live within 50 miles of the territory and possess the ability to travel domestically and stay overnight as necessary,2,0010
Minimum of 4 years of previous Pharmaceutical Sales experience required,0,0000
"Substantial experience working with key thought leaders or high influence customers in large group practices, hospitals, or managed care organizations",0,0000
A demonstrated track record of success and accomplishment with previous pharmaceutical sales experience.,0,0000
Demonstrated high degree of business acumen,0,0000
Functional / Technical Skills can include:,0,0000
"Promote broad portfolio of products (up to 9 total); Strong knowledge of disease states, therapeutic areas, and products",0,0000
Deep knowledge of applicable customers and markets (prescribers/HCPs/institutions/ organizations),0,0000
Generate demand for Pfizer products in assigned accounts,0,0000
Strategic account selling and management skills.,0,0000
Develop comprehensive territory/account/customer plans to drive achievement of desired objectives.,0,0000
Maintain relationships throughout institutions,0,0000
Overcome obstacles to gain access to difficult to see health care providers and customers.,0,0000
Cultivate relationships with KOLs; build lasting relationships with top priority customers,0,0000
"Assess needs of target physicians/accounts; Address needs with responsive approach, targeted skills, and appropriate resources",0,0000
"Superior selling, technical and relationship building skills",0,0000
Demonstrated ability to quickly learn and embrace new ways of working in a rapidly changing environment.,0,0000
Possess the ability to work in a matrix environment and to leverage multiple resources to meet customer needs and deliver results.,0,0000
"Last Date to Apply for Job External: October 23, 2019",0,0000
"Additional Location Information: Columbus, OH; Canton, OH",0,0000
Eligible for Relocation Package: No,0,0000
Eligible for Employee Referral Bonus,0,0000
We act with honesty and integrity,0,0000
We value our people and communities,0,0000
We are customer focused,0,0000
relevant: 2 years (Preferred),0,0000
Warehouse: 2 years (Preferred),0,0000
Bi weekly or Twice monthly,0,0000
A job for which military experienced candidates are encouraged to apply,0,0000
"A job for which all ages, including older job seekers, are encouraged to apply",0,0000
https://www.facebook.com/joshrosebrookskinandhaircare/,0,0000
relevant: 3 years (Preferred),0,0000
Professional development assistance,0,0000
Responsible for the attainment of sales targets and quota on a monthly basis in assigned territory.,0,0000
Strategically grow a customer base through prospecting and cold calling.,2,0011
Maintain in-depth knowledge of complete line of products/services and customers business issues and needs.,0,0000
"Participate in marketing events, trade shows and Company events.",0,0000
4-year college degree or equivalent experience.,0,0000
Experience in outside sales in a professional B2B environment.,0,0000
"Proven track record of sales success, fast growth and consistently achieving performance at 100%+.",0,0000
Previous sales experience in online/advertising environment a plus.,0,0000
"Working knowledge of sales process, methods and techniques.",0,0000
"Proven track record of developing new customer accounts requiring heavy prospecting, cold calling, appointment setting and closing ability.",2,0011
"Strong Interpersonal skills, ability to interpret marketplace needs and translate them into products and/or services.",2,0100
Ability to develop and deliver effective presentations.,2,0101
"Proven organization skills, effective time management skills and ability to work independently",0,0000
Demonstrated ability to learn a complex product line quickly through self-initiative and discipline.,0,0000
"Technical aptitude (MS Office, internet applications, Salesforce.com).",0,0000
Ability to be actively in the field on most business days with some overnight travel based on territory to various client sites.,2,0010
Base salary and a variable compensation that is directly related to your success,0,0000
Extraordinary benefits package.,0,0000
"Accurately pulls, fills, packs and sets up orders for delivery or pickup.",0,0000
Assists in loading the delivery truck.,0,0000
"Receives shipments, logs into inventory, maintains inventory through audits.",0,0000
"Communicates positively with supervisors, sales staff, fellow workers and customers to coordinate deliveries/pick-up.",0,0000
Moves all inventory into allocated spaces within warehouse.,0,0000
"Operates a forklift safely and efficiently, maintains required certification, performs vehicle safety checks and reports discrepancies to supervisor.",0,0000
"Assists in keeping facility clean, neat, safe and operating efficiently.",0,0000
Processes returns accurately.,0,0000
Attends product knowledge meetings as required by management.,0,0000
Assists in keeping facility secure. Ensures all equipment is stored at end of day and all doors and gates are secured.,0,0000
Maintains proficiency in computerized systems and other technologies as required.,0,0000
Other duties as assigned.,0,0000
High school diploma or GED.,0,0000
Prior experience in distribution or warehousing preferred.,0,0000
"Ability to maneuver heavy objects, some weighing up to 100 pounds.",2,0010
"Good communication skills, both written and verbal.",2,0011
Follow and carry out instructions with minimal supervision.,0,0000
Good interpersonal skills.,2,0100
Prior forklift experience.,0,0000
Must be 18 years of age or older to apply.,0,0000
"Balances quality, productivity, cost, safety and morale to achieve positive results in all areas. Works to continuously improve in all areas.",0,0000
"Manages departmental performance measures, including visual controls and provides regular progress reports to manager.",2,0010
Responsible for staffing the department and planning workload.,0,0000
Performs other duties as assigned.,0,0000
High School Diploma and atleast 5 years Manufacturing Supervisory experience,0,0000
"Knowledge of manufacturing methods, techniques, equipment, production scheduling and operations",0,0000
Ability to read and interpret drawings and customer specifications,2,0011
"Strong interpersonal skills, communication skills",2,0111
"Time management, multitasking",0,0000
Problem solving and analysis skills,0,0000
Knowledge of OSHA safety requirements,0,0000
"Computer skills, MS Office, Manufacturing software, etc.",0,0000
Minimum one year of professional sales experience in agriculture or industry related field.,0,0000
Prefer two or more years of professional sales experience in a related field.,0,0000
Oversee all financial performance of the property and work towards achieving budgeted NOI,0,0000
Develop cost saving strategies in an effort to reduce budgeted expenses,0,0000
Create annual operating budget and business plan with Accounting team and Regional Property Manager,0,0000
"Review financial statements in a timely fashion, working closely with the property accounting team members",0,0000
Prepare variance report on a monthly basis,0,0000
"Analyze income, expenses, traffic, lease expirations, market rents, delinquency financial statements, and make recommendations as needed",0,0000
"Recommend and oversee all capital improvements, deferred maintenance and upgrade programs",0,0000
"Review and analyze all bid summaries for purchase of goods and services, monitor the vendors work, and guarantee accurate invoicing",2,0001
Ensure that all contracted services and materials are accounted for and that the work has been performed properly prior to the release of payment,0,0000
"Process delinquent residents according to policy, collect late fees, and file on units at the appropriate deadline",0,0000
"Monitor direction of rental activity and all on-site sales, marketing outreach, and advertising plans",2,0001
"Maintain on-going, in-depth knowledge of associated market, market rents and demographics to give a competitive edge",2,0100
Evaluate and make recommendations for rental pricing,0,0000
Monitor daily move-in/move-out property status reports and manage the monthly renewal process,2,0001
Ensure all residents are on the correct Blue Moon lease agreement that is up to date with all of the correct terms and conditions.,0,0000
"Maintain passing e-shop, phone shop, and physical shop scores",2,0011
Complete a daily inspection of the property and market-ready units,0,0000
Monitor and direct service operations to ensure service requests are completed within 24 hours and curb appeal standards are met,2,0001
Supervise safety and risk management functions including coordinating monthly safety meetings,0,0000
"Review resident retention programs, in an effort to continue to meet residents needs and improve retention",0,0000
Provide excellent customer service and display courteous and professional attitude toward all customers,0,0000
"Maintain availability or coverage for emergencies, on-call duties, resident functions, and weekends",0,0000
"Train, coach, and mentor team members, working with the training department as well as providing on-going feedback",0,0000
"Create a team environment by holding weekly team meetings, establishing realistic goals, and fostering open communication",2,0011
Generate employee schedules in e-time and audit missed punches,0,0000
Provide ongoing feedback to team members,0,0000
"Provide recommendations for compensation adjustments, promotions, and terminations",0,0000
Perform other duties as required,0,0000
Prospecting new business through telephone sales,2,0001
"Understand the customer's needs, overcoming objections, handle rejection in stride and ultimately close the sale",0,0000
Additional experience in cold calling is desired,2,0011
3+ years of sales experience selling to the business to business environment,0,0000
Past telephone sales experience,2,0001
History of achieving and consistently exceed monthly sales goals,0,0000
Has a desire to grow personally and professionally,0,0000
Strong prospecting and negotiating skills,0,0000
Thrive in a fast paced environment,0,0000
"Demonstrable analytic, problem solving, and leadership skills",0,0000
"Must have excellent communication and influencing skills,",2,0011
A constant drive to improve the experience of our partners,0,0000
Ability to remain focused and work in an open workplace with frequent distractions,0,0000
Base salary plus commissions and monthly bonuses.,0,0000
"1st year realistic opportunity of $40,000 to $50,000",0,0000
"2nd year $50,000 to 60,000",0,0000
Full time - 7:30am to 4:30pm Monday through Friday inside a sunny office with views,0,0000
All major holidays observed,0,0000
"Health, dental, disability and 401k benefits",0,0000
Conveniently located on Causeway Blvd in Metairie,0,0000
"Drive overall roadmap, feature tradeoffs, prioritization and requirements for data storage hardware and software.",0,0000
Oversee competitive materials and SE/Sales support materials as well as customer presentations,2,0101
Work closely with the executive team to establish the scope and goals of the project and provide leadership for the project teams,0,0000
You're a communicative problem solver; pragmatic and methodical,0,0000
Your programming has accuracy because you keep an eye out for details,0,0000
"You're good in a team, but also fine with being independent",0,0000
You're curious enough to keep an eye on new technology while never taking the status quo for granted,0,0000
"And you're adept at balancing the priorities of meeting deadlines, with delivering well-designed systems in the long-term",0,0000
Possesses strong interpersonal and technical communication skills.,2,0111
Highly collaborative; able to work effectively with cross-functional teams.,0,0000
Self-starter with indefatigable entrepreneurial stamina,2,0010
Passion for building tech companies,0,0000
6+ years of combined experience in product management and product development roles,0,0000
"Bachelor's Degree in Computer Science, Electrical Engineering, or equivalent, Master's Degree a plus.",2,1000
MBA strongly preferred,0,0000
Strategic leadership and strong business acumen,0,0000
Executive presence and excellent verbal and written communication skills,2,0011
Critical problem solving,0,0000
"Proven track record of developing a vision, strategy and execution plan for a product line",2,0001
"Ability to operate in a fast-paced, agile development environment and manage multiple, concurrent priorities and projects",2,0100
Ability to think both strategically and tactically,0,0000
Ability to work in a rapid pace environment with multiple and shifting priorities,0,0000
Proven track record of taking ownership and driving results,0,0000
"Must be willing and able to work in an open office, team environment.",0,0000
Support development and implementation of 3-year strategic plan for the enterprise.,0,0000
Provide thought-leadership and test plans for coherence and comprehensiveness,0,0000
Ensure plans satisfy financial and strategic aspirations and deliver shareholder value,0,0000
Reconcile plans across regional and functional imperatives,0,0000
Ensure clarity and commitment to the plans across levels in the organization,0,0000
Proactively support and lead other enterprise strategy initiatives including but not limited to the following for the office of the CGO and CEO:,0,0000
Enterprise strategy scenario development,0,0000
Category and market entry strategies,0,0000
"Mergers, acquisitions, and divestments",0,0000
"Capability, cost, and risk optimization",0,0000
Customer and competitive analyses,2,0100
External landscape assessments,0,0000
Mergers & Acquisition,0,0000
Lead category Priority/Analysis,0,0000
Must be able to stand and/or walk for full shift.,2,0010
"Ability to push, and pull with arms up to a force of 128 pounds (i.e., utilizing hand truck.)",2,0010
"Ability to bend at the waist with some twisting, up to one hour of the workday.",0,0000
"May be required to climb a ladder and/or stool, kneel or crouch to store or retrieve materials and/or place or remove signs.",0,0000
Employee performs approximately 95% of work indoors. Outside work will be required.,0,0000
Employee is exposed to intermittent indoor cold temperature extremes when working in the walk-in cooler and/or freezer.,0,0000
Committed to work assigned hours.,0,0000
"Must be able to work flexible hours (nights, weekends, and holidays.)",0,0000
"Stores operate 24 hours a day, 7 days a week.",0,0000
relevant: 1 year (Preferred),0,0000
sales: 1 year (Preferred),0,0000
Bachelor's (Preferred),0,0000
Dependable -- more reliable than spontaneous,0,0000
Innovative -- prefers working in unconventional ways or on tasks that require creativity,0,0000
"Achievement-oriented -- enjoys taking on challenges, even if they might fail",0,0000
Detail-oriented -- would rather focus on the details of work than the bigger picture,0,0000
People-oriented -- supportive and fairness-focused,0,0000
Team-oriented -- cooperative and collaborative,0,0000
"Audits and reconciles hotel bills, vendor invoices and allocates expenses.",0,0000
Analyzes and summarizes ticket sales/comp data for meal guarantees and event set up. Provides room block performance updates.,0,0000
Sitting in on event production meetings and taking notes for future reference.,2,0010
Taking on additional tasks or projects to learn more about event planning operations.,0,0000
"Applicants must have completed at least one year of course work in a related field of study marketing, hospitality, business and entrepreneurship.",0,0000
Strong verbal and written communication skills.,2,0011
"High level of efficiency, accuracy, and responsibility.",0,0000
Motivation and strong desire to take on new challenges and learn as much as possible,0,0000
GPA of 3.0 or higher (applies to current students),0,0000
Will consider candidates who are looking for applicable experience,0,0000
know the products and services they are selling to each customer.,0,0000
"Process Sales Orders, Bids, Job Information packages, and perform all sales functions in accordance with Company policy and procedures.",0,0000
Perform other reasonably related duties as assigned by immediate supervisor and other management as required.,0,0000
"Medical, dental, vision, and prescription coverage",2,0001
401 (k) and retirement cash account,0,0000
Pre-tax accounts for healthcare and dependent care,0,0000
"Paid vacation, holidays, and sick time",0,0000
