,jobrequirements,bias,againstgroup
18409,Experience in the Federal sales motion,0,00000
18410,Experience/knowledge with DoD STIG policy/process,0,00000
18411,Experience/knowledge with DoD DIACAP policy/process,0,00000
18412,Experience/knowledge with certification & accreditation process as described in FISMA,0,00000
18413,"Experience with DoD requirements and standards, inclusive of FIPS 140-2, NIST, etc.",2,00011
18414,Experience working in a fast-paced work environment,0,00000
18415,Independent and entrepreneurial in spirit; and,2,00011
18416,"Skilled at initiating, managing and growing long-term and mutually profitable business relationships.",2,00011
18417,"Skilled at networking, cold-calling and developing mutually beneficial business relationships.",2,00011
18418,Strong organizational skills,0,00000
18419,"This role does not report to a central office location, so the ability to organize and motivate yourself is critical.",2,00011
18420,Bachelor/Master Degree preferably in Computer Science,0,00000
18421,2-5 years of prior experience in Customer Support,0,00000
18422,Experience with Salesforce and/or CRM applications.,2,00011
18423,"Demonstrated analysis, problem solving and skills troubleshooting expertise",2,00011
18424,Ability to effectively prioritise and escalate customer issues as required,2,00011
18425,Excellent written and verbal communication skills,2,00011
18426,"Solid understanding of Internet technologies: firewalls, web servers, web proxy servers, etc.",0,00000
18427,Understanding of database concepts and data management (RDBMS) and SQL,2,00011
18428,Salesforce Administrator,0,00000
18429,"Read, develop, and debug software with Java, C# or at least one modern object-oriented language",2,00011
18430,Passionate about Customer Success,0,00000
18431,"Always learning, approaches each interaction with open mind, great listener and hands-on",2,00011
18432,Ability to move fast and drive business value and results,2,00011
18433,A team player that enjoys collaboration,0,00000
18434,Trust the company's core values,0,00000
18435,Excels in high levels of uncertainty and change,2,00011
18436,"Purchase live event tickets via presales, on sales, direct contact with teams, venues and other primary/secondary ticketing sources",2,00011
18437,Input and manage inventory using the Point of Sale and other third-party software,2,00011
18438,Adhere to inventory management best practices as outlined by the Inventory Manager,0,00000
18439,"Maintain purchasing key performance indicators (KPIs) in order to meet departmental goals, strategies and objectives.",2,00011
18440,Research upcoming live events,0,00000
18441,Creating and executing strategies for acquiring profitable tickets,2,00011
18442,Respond quickly and accurately to internal inquires pertaining to inventory issues,2,00011
18443,Working as a team player to grow our business,0,00000
18444,Self-starting initiative required,0,00000
18445,Highly detail oriented required,0,00000
18446,Ability to manage time effectively and multi-task required,2,00011
18447,Excellent communication and interpersonal skills required,2,00111
18448,Ability to work on a team required,0,00000
18449,Passion for sports and/or music required,2,00011
18450,"Experience using Microsoft Word, Excel, and Outlook preferred",2,00011
18451,Bachelor's degree preferred,2,01000
18452,"$30,000 base salary plus profit share opportunity",0,00000
18453,Health Insurance contribution after 90 days of employment,0,00000
18454,"Paid holidays recognized by PSUSA (New Year's Day, Memorial Day, July 4th, Labor Day, Thanksgiving (2 days) + Christmas Day",0,00000
18455,401k Plan with Employer Matching after 1 year of employment,0,00000
18456,Paid cell phone contribution after 90 days of employment,2,00001
18457,Discounted (and sometimes free) tickets to events,2,00011
18458,"Free snacks, beverages, happy hours & many other fun office-perks",0,00000
18459,"Fun, casual office environment",0,00000
18460,Direct supervision of day-to-day operation of retail/consumer products and services area.,2,00011
18461,Direct activities of branch associates to ensure complete and efficient customer service.,2,00011
18462,Implement company policy pertaining to the cashing of checks and withdrawal of funds from accounts and safe deposit activities.,2,00011
18463,Handles unusual or difficult customer concerns.,0,00000
18464,Coordinates recruitment and training of branch staff.,2,00011
18465,Coordinates activities/procedures in conjunction with central support unit.,0,00000
18466,"Responsible for overall operation and maintenance of bank building, premises and facilities.",2,00011
18467,"Reviews, recommends, implements and oversees all policies and procedures related to the internal and external integrity of the bank security systems.",2,00011
18468,On daily basis ensures effective operation and maintenance of the bank security equipment and devices.,2,00011
18469,Accepts and complete projects and other miscellaneous duties as assigned.,2,00011
18470,"Excellent leadership, interpersonal, customer service and strong organizations skills with a high degree of accuracy.",2,00111
18471,Sales management skills in order to successfully coach associates to meet branch goals.,0,00000
18472,Sales and marketing orientation with emphasis on cross-selling bank services.,2,00011
18473,"Thorough knowledge of bank operations, policies, procedures, compliance, and banking regulations.",2,00011
18474,"Team oriented, possesses a positive attitude and works well with others.",2,00011
18475,Strong oral and written communication skills,2,00011
18476,Strong knowledge of all various types of products offered at the bank.,0,00000
18477,Excellent problem solving skills,0,00000
18478,Supervision of branch staff,0,00000
18479,Minimum of three to five years banking experience required.,0,00000
18480,Previous supervisory experience preferred.,0,00000
18481,"Skilled in operation of a personal computer, including Microsoft Word and Excel.",2,00011
18482,Gift Cards / Bond Pro,0,00000
18483,Show strong personal ownership and ability to set and meet high professional standards.,2,00011
18484,Be passionate about what you do every day.,0,00000
18485,Be detail-oriented with strong analytical and organizational skills.,2,00011
18486,Think analytically about possible impacts to operational business costs.,0,00000
18487,Possess an aptitude for high-level efficiency.,0,00000
18488,Have a proven track record of success with a strong work ethic and self-discipline.,2,00011
18489,Possess strong listening skills with the ability to diagnose issues and provide solutions.,2,00011
18490,"Be able to learn independently, conduct research, and synthesize and apply information from a variety of resources.",2,00011
18491,Have strong time-management and organizational skills with a proven ability to handle and follow through on multiple tasks or projects.,2,00011
18492,Have strong quantitative and qualitative skills.,2,00011
18493,Demonstrate excellent oral and written communication skills in English.,2,00011
18494,"Effectively manage information and monitor tasks to identify, analyze, and solve problems.",2,00011
18495,Take initiative and meet deadlines.,2,00011
18496,"Be personally responsible, accountable, punctual, and reliable.",2,00011
18497,"Outgoing personality with excellent communication skills, both written and verbal",2,00011
18498,Passion for organization and attention to detail,2,01011
18499,Ability to work independently,0,00000
18500,"1-3 years experience in a customer-facing role (account management, customer service, or sales)",0,00000
18501,Able to quickly learn new software and comfortable with Microsoft Office,2,00011
18502,Empathy and a unique ability to understand customer needs,2,00011
18503,"Sales, Hotel, or Restaurant experience is preferred",0,00000
18504,"hotel, restaurant, customer service: 1 year (Preferred)",0,00000
18505,Bachelor's (Required),2,01000
18506,"Mandeville, LA (Required)",0,00000
18507,United States (Required),0,00000
18508,To learn more about this and other opportunities on our team.Watch this video.,2,00011
18509,"Supervise, mentor and manage team members of Account Executives, Sales Planners and Sales Assistants",2,00011
18510,Develops and implements sales strategies and tactical plans and programs for regions or segments of accountability,2,00011
18511,Contacts major accounts and assists on most prominent and complex accounts,2,00011
18512,"Continually evaluates sales performance in assigned regions or segments, and modifies strategies and plans to better results",2,00011
18513,Approves some policies and major operating procedures,2,00011
18514,"Negotiates complex deals, often at top management level, that affect major aspects of advertising sales division performance",0,00000
18515,"Collaborate with Ad Sales Marketing, Research, content groups to identify outside trends which affect inventory across multiple assets",0,00000
18516,Accountable for the performance and results of teams focused on similar work,2,00011
18517,"Develops plans, including business, operational and/or organizational priorities",2,00011
18518,Makes decisions guided by resource availability and short-term functional or brand objectives,2,00011
18519,Ability to work in a fast-paced environment,0,00000
18520,Ability to work independently,0,00000
18521,Strong communication and presentation skills,2,00111
18522,Understanding of the business to business marketplace,0,00000
18523,Ability to analyze sales data to help create effective inventory yield management strategies,2,00011
18524,Knowledge and experience with core ad serving solutions,2,00011
18525,Work effectively under pressure and meet strict deadlines,2,00011
18526,Proficient in the use of the Microsoft Office suite of computer software,0,00000
18527,"Attention to detail, accuracy, and strong organizational skills",2,01011
18528,Strong organizational skills with ability to act independently and responsibly,2,00011
18529,Capacity to juggle multiple tasks in a fast-paced environment,0,00000
18530,Excellent written and verbal communication skills,2,00011
18531,Must be able to work collaboratively with team members,0,00000
18532,Ability to work independently as well as in cross-functional groups,0,00000
18533,Employees will also perform other duties and responsibilities as assigned,2,00011
18534,TV/Radio Industry: 10 years (Preferred),0,00000
18535,Ad Sales: 10 years (Preferred),0,00000
18536,Professional development assistance,0,00000
18537,A proven track record in demonstrating PLM and other enterprise solutions enabling new client acquisition.,2,00011
18538,A proven track record in solution sales to both corporate and large enterprise clients.,2,00011
18539,Minimum of four years demonstrating Software Solutions as an Applications Engineer or in a sales role including hands-on experience with PLM systems.,0,00000
18540,Able to develop complete and accurate proposals with minimal need for review.,2,00011
18541,Excellent listening capability; analytical construction of message content; clear and concise delivery of message,2,00011
18542,Knowledge of consultative solution-based selling as evidenced via experience with a solutions selling methodology,0,00000
18543,Hands-on skills with PLM systems,0,00000
18544,Deep familiarity with processes and people typical in organizations considering enterprise software purchase,2,00011
18545,Conduct manual testing of site defects and new enhancements.,2,00011
18546,"Develop, execute and maintain test plans, test scenarios, test cases and test scripts.",2,00011
18547,"Coordinate testing across multiple web environments (eCommerce, mobile, punchout) for the company's U.S., Canada and Mexico websites.",2,00011
18548,Review website specification documents provided by the Business Analysis team.,0,00000
18549,Work with internal and external development teams and vendors.,2,00011
18550,Track and report metrics.,2,00011
18551,2+ years experience in software and web quality assurance testing.,2,00011
18552,Ability to coordinate test environments and test data for all planned testing.,2,00011
18553,Prior eCommerce experience in a B2B / B2C web environment,0,00000
18554,Mobile website testing,0,00000
18555,Experience with Microsoft Test Manager / TFS,0,00000
18556,Experience with automated testing tools (TestComplete,0,00000
18557,"Complete insurance coverage that includes medical, dental, vision and life insurance, Flexible Spending Accounts and wellness programs.",2,00011
18558,401(k) with 5% employer match.,0,00000
18559,Paid holidays and generous paid time off.,2,00011
18560,"Bonus programs that include annual performance, sales goals and profit sharing.",2,00011
18561,Scholarship program for children of employees.,0,00000
18562,First-class fitness center with complimentary personal trainers.,0,00000
18563,Over four miles of beautifully maintained walking trails.,0,00000
18564,Numerous employee appreciation events throughout the year.,0,00000
18565,Professional development classes and monthly in-house speakers.,2,00011
18566,Provide back up support as needed when support staff members are out of office (This does require regional travel),2,00010
18567,Other administrative responsibilities within the office as needed,0,00000
18568,High School Diploma or equivalent work experience required.,0,00000
18569,"Two plus years of prior administrative experience required, customer service experience preferred.",0,00000
18570,Strong customer service and creative problem-solving experience.,2,00011
18571,Strong verbal and written communication skills.,2,00011
18572,Ability to interact successfully with both internal and external customers at all levels.,2,00011
18573,"Ability to multi-task, prioritize and be flexible with changing business needs in a team environment.",2,00011
18574,Scheduled hours are based on business need.,0,00000
18575,Travel to branch offices in the Minneapolis metro may be required.,2,00010
18576,Responsible for planning and performing design development tasks from concept to implementation.,2,00011
18577,"Plan and direct testing necessary to assure adequate performance of designs for all stages of design and development, or complexity.",2,00011
18578,Provides technical advice and particular expertise to department personnel.,2,00011
18579,Responsible for the timely completion and adequacy of the assigned development task for performance and compliance with standards.,2,00011
18580,"Responsible for the adequate documentation of the performed task including description, specification, testing and implementation.",2,00011
18581,Responsible for the clear presentation of developments or designs at design reviews.,2,00101
18582,Responsible for providing technical leadership and assistance to lower level department personnel.,2,00011
18583,Responsible for independently taking control and completing assigned major sections of a new product development effort.,2,00011
18584,"Responsible for troubleshooting production floor problems and completing design changes, as a result of investigation.",2,00011
18585,BS Degree in Electrical Engineering.,0,00000
18586,Knowledge and experience of Analog & digital circuit design.,2,00011
18587,Knowledge and experience of Control systems and motor drive design.,2,00011
18588,"Working knowledge of LTSpice, OrCAD, VHDL. Experience designing to FCC Class B standards.",0,00000
18589,Must be able to direct board layout designers to produce FCC Class B compliant designs.,0,00000
18590,"Support other departments, troubleshoot circuit boards.",0,00000
18591,Minimum of 5 years experience in the design and development of discipline product components.,2,00011
18592,"Pronounced abilities in understanding and application of engineering sciences such as mathematics, physics, engineering statistics, etc.",2,00011
18593,Working knowledge of Microsoft Excel & Word.,0,00000
18594,Diverse portfolio of exciting and innovative design projects,2,00011
18595,Tremendous opportunities for professional growth and advancement,2,00011
18596,Commitment to sustainable design,0,00000
18597,Competitive Compensation,0,00000
18598,"Excellent Benefit Package medical, dental, vision insurance, paid time off, disability insurance, 401k, tuition reimbursement and much more",2,00011
18599,Solid Stable Company,0,00000
18600,Drug free workplace.,0,00000
18601,"Develop analytical frameworks and metrics to measure ongoing business performance, understand key drivers, and improve campaign effectiveness",2,00011
18602,"Develop reporting systems, including campaign performance dashboards, to report key metrics",0,00000
18603,Identify actionable insights and make recommendations to support strategic marketing decisions,2,00011
18604,Help develop audience surveys and make strategic recommendations based on analysis of results,2,00011
18605,Assist with administration and development of Google Analytics and Google AdWords,2,00011
18606,"Support targeting, testing, analysis, and reporting for digital marketing campaigns",2,00011
18607,Make recommendations on reporting software,0,00000
18608,Stay current on best practice and marketing analytics methodologies and trends,2,00011
18609,Be responsive to requests and proactive in suggesting improvements,2,00011
18610,Performs other duties as assigned for the purpose of ensuring the efficient and effective functioning of the department.,2,00011
18611,"Minimum 2-3 years of experience in analytics, marketing, eCommerce, or other quantitative/data-driven field",0,00000
18612,"Strong understanding of PPC, paid social media, Goodge Ad Words, SEM, SEO",0,00000
18613,"Resourcefulness, critical thinking, and initiative - must be able to identify a challenge, research options, and recommend a solution",2,00011
18614,Adept at writing reports and presenting findings in a cohesive and visually compelling manner,2,00011
18615,"Technical expertise with data analytics, data manipulation, and data reporting",2,00011
18616,"Experience with survey development, reporting, and analytics",2,00011
18617,"Experience with sales and marketing data systems including CRM, CMS, web analytics, email marketing software, lead generation, and online ad platforms",2,00011
18618,Self-motivated but understands how to operate and thrive in a collaborative atmosphere,2,00011
18619,Ability to complete assigned tasks with minimal supervision,0,00000
18620,Good communications (both written and oral) and teamwork skills,2,00011
18621,Is self-reflective and empathic,2,00011
18622,Recognizes the influence of workplace relationships on outcomes and results,2,00011
18623,Maintains a respectful and accepting approach to others,2,00011
18624,Awareness of the influence of the larger context on individual behavior,0,00000
18625,Collaboratively and creatively supports the work efforts of colleagues at all levels and in all areas of the organization,2,00011
18626,Building customer satisfaction & loyalty,0,00000
18627,"The merchandising, advertising and promotion of products and services",2,00011
18628,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
18629,Desire to succeed in a retail environment,0,00000
18630,Motivated sales individual,0,00000
18631,"Generates and maintains all aspects of BAS contracts by specified geographic region, including new contracts, renewals, addendums and bids.",2,00011
18632,Maintains accurate contract pricing in the contract and order entry systems.,2,00011
18633,"Researches, calculates and enters distributor rebates for assigned distributors.",2,00011
18634,Researches and resolves all pricing disputes.,2,00011
18635,"Develops sales and profit/loss analysis as requested by the sales force, BAS management, BAS customers and corporate sales personnel.",2,00011
18636,Provides support to the Group Contracts Representative as required.,0,00000
18637,"Prepares buying group reference books to be used by the field sales force, including membership lists, pricing, commitment forms, etc.",0,00000
18638,"Confirms that the contracts system, the order entry system and the buying group price books are all updated and accurate.",2,00011
18639,Provides support to the Contracts Representatives as needed.,0,00000
18640,Two (2) years of finance clerical experience or equivalency.,0,00000
18641,High School degree required. Two (2) year business degree preferred.,0,00000
18642,The incumbent must demonstrate the potential ability to perform the essential functions of the job as outlined in the duties and responsibilities.,2,00011
18643,Excellent oral and written communication skills.,2,00011
18644,Strong organizational skills.,0,00000
18645,"Demonstrated proficiency in use of personal computers and software, specifically Microsoft Office programs (Excel, Word).",2,00011
18646,Ability to work independently with minimal supervision.,0,00000
18647,Ability to use sound business judgment and to work with a high degree of accuracy and professionalism.,2,00011
18648,Must be a U.S. Citizen or National.,0,00000
18649,Males born after 12/31/1959 must be Selective Service registered or exempt.,0,00000
18650,Subject to satisfactory adjudication of background investigation and/or fingerprint check.,2,00011
18651,"Successful completion of one year probationary period, unless previously served.",0,00000
18652,Per Public Law 104-134 all Federal employees are required to have federal payments made by direct deposit to their financial institution.,0,00000
18653,Planning and Evaluating,2,00011
18654,"Stable, verifiable work history",0,00000
18655,HS graduate or equivalent; sound aptitude working with data.,0,00000
18656,Prior work experience in an office/ data entry oriented position is preferred,0,00000
18657,Be 18 years of age or older,0,00000
18658,Must be able familiar with software programs,0,00000
18659,Possess sound people skills and relate well to others,2,00011
18660,Have a good sense of urgency and attention to detail,2,01011
18661,Competitive Salary with Sales Incentives and quarterly bonuses,2,00011
18662,"Health, Vision and Dental Insurance",2,00011
18663,100% Company Match 401(k),0,00000
18664,Flex schedule options,0,00000
18665,Ability to work from home 1 day out of the week,0,00000
18666,Sales: 5 years (Required),0,00000
18667,"Create, implement and own a sales pipeline",2,00011
18668,Establish strong relationships with clients through the complete sales cycle,0,00000
18669,Determine client needs and ensure proper contract execution for managed services (I/O) buying as well as programmatic,2,00011
18670,Work proactively with internal teams to convey relevant and appropriate reporting to clients,2,00011
18671,"Continuously grow revenue in order to meet or exceed goals, additional incentives in place for new business",0,00000
18672,7-12 years of digital ad sales experience with demonstrated track record of success,0,00000
18673,A sales hunter who can leverage their existing contacts with the local digital agencies to build a large book of business,0,00000
18674,"High level of integrity, excellent presentation, organizational & communication skills",2,00111
18675,A proven track record delivering on and exceeding revenue goals from multiple accounts,2,00011
18676,Hands-on approach to tackling tactical as well as strategic work,0,00000
18677,Knowledge of programmatic buying and video adtech,2,00011
18678,Currently residing in the territory with related contacts,0,00000
18679,"A fast-paced, innovative company building best-in-class technology from 27 offices around the world",0,00000
18680,"A fun, casual, and collaborative culture with a commitment to work-life balance",2,00011
18681,"Unlimited PTO (work it out with your team first!), company closed from Christmas to New Years",0,00000
18682,"Comprehensive Benefits Package includes Medical, Dental, Vision, 401k matching program and education assistance",2,00011
18683,"Free breakfast Fridays, fully stocked snack wall, gym reimbursement, charitable donation matching program",0,00000
18684,Establish and maintain the day-to-day business relationship with the client and becomes the first point of contact for client service needs;,2,00011
18685,"Work with clients, producers and other team members to implement a comprehensive customer service plan;",2,00011
18686,"Work with the AE to negotiate with carriers on clients? behalf for best available premiums, commissions and coverage;",2,00011
18687,"Coordinate and support clients regarding open enrollment meetings, including preparation of communication materials;",2,00011
18688,"Distribute resource information to clients to continually keep them informed of benefit trends, State and Federal legislation, rules and regulations;",2,00011
18689,"Advise clients on government reporting compliance issues, as appropriate;",0,00000
18690,Assist with the preparation of client-specific compliance resources.,2,00011
18691,Set priorities and manage workflow for self to ensure all goals are met;,2,00011
18692,Project a professional image in action and appearance.,2,00011
18693,Full knowledge of Employee Benefits lines of coverage and services;,2,00011
18694,Strong attention to detail and time management abilities;,2,01011
18695,Strong ability to multi-task and assign priorities;,2,00011
18696,Ability to work effectively and efficiently both with and without direct supervision;,2,00011
18697,Ability to work effectively and efficiently in a team environment as well as independently;,2,00011
18698,"Strong interpersonal communication skills, both written and oral;",2,00111
18699,High school diploma; college degree preferred;,0,00000
18700,"Two or more years experience as an Account Manager with a benefits consulting or brokerage firm, or comparable experience with a carrier;",0,00000
18701,"Must have working knowledge of a variety of Microsoft Office computer software applications to include Excel, Word, and presentation software;",2,00111
18702,Must be able to work in a fast-paced environment with demonstrated ability to juggle multiple competing tasks and demands;,2,00011
18703,California Life and Health License;,2,00011
18704,Valid Driver License;,0,00000
18705,High school diploma; college degree preferred;,0,00000
18706,"Must have working knowledge of a variety of Microsoft Office computer software applications to include Excel, Word, and presentation software;",2,00111
18707,Must be able to work in a fast-paced environment with demonstrated ability to juggle multiple competing tasks and demands;,2,00011
18708,California Life and Health License;,2,00011
18709,Valid Driver License;,0,00000
18710,"Digital Experience | creates engaging omni-channel digital experiences across web, mobile, AR/VR, voice, gesture, IoT, and video",2,00011
18711,"Digital Foundry | a flexible, end-to-end delivery model emphasizing innovation and disruption",2,00011
18712,DigitalMix | an integrated set of platforms to enable business re-platforming,0,00000
18713,Lead implementation of quality assurance processes and reporting,2,00011
18714,"Perform quality assurance on data for reports, analytics and online dashboards",2,00011
18715,Measure and communicate data quality status and improvements,2,00011
18716,Produce evidence of quality checks and process that are auditable,2,00011
18717,Align process with CMAIR and Enterprise governance guidelines,2,00011
18718,"Collaborate across people, processes, and technology/tools within a highly intensive and complex data environment",2,00011
18719,"Communicate effectively, in both written and verbal formats",2,00011
18720,Coordinate completion of multiple tasks and meet aggressive time frames,2,00111
18721,"Negotiate, influence, and collaborate to build successful relationships and deliver",2,00011
18722,Extensive knowledge and understanding of research and analysis,2,00011
18723,Strong analytical skills with high attention to detail and accuracy,2,01011
18724,"Excellent verbal, written, and interpersonal communication skills",2,00111
18725,5+ years of SQL or SAS experience,0,00000
18726,3+ years of Teradata experience,0,00000
18727,1+ year of Big Data experience,0,00000
18728,1+ year of BSA/AML experience,0,00000
18729,"Microsoft NAV 2009 R2 Classic Client (2 or 3 years of experience, application and C/Side)",2,00011
18730,Knowing .Net for NAV,0,00000
18731,Knowing C# to develop some addons outside of NAV,0,00000
18732,Microsoft NAV 2016 and higher,2,00011
18733,SQL (Maintaining and Troubleshooting SQL Servers),2,00011
18734,Dynamics NAV and Role Tailored Client Solution Development,2,00011
18735,Jobs / Resources / Sales,0,00000
18736,"Financial Management, including Fixed Assets and Jobs",2,00011
18737,Increase Advanced Job Management,0,00000
18738,Multiple company and/or Intercompany posting experience,2,00011
18739,Jet Report design experience,0,00000
18740,Ensure NAV Solutions functionality support business requirements while building performance focused code.,0,00000
18741,"Develop additional new custom functionality using standard NAV constructs of Table Reports, Pages, CodeUnits, XML Reports, and Web Services.",2,00011
18742,Provide on-going support of existing Microsoft Dynamics NAV 2017 system including integrations to Third Party Applications.,0,00000
18743,Maintain and support custom developed integrations.,2,00011
18744,Test solutions to ensure they meet desired business needs.,0,00000
18745,Document all work for future improvements and development.,2,00011
18746,Software Development: 3 years (Preferred),0,00000
18747,Microsoft Dynamics Navision (NAV): 3 years (Preferred),0,00000
18748,Master's (Preferred),2,01000
18749,"Houston, TX (Preferred)",0,00000
18750,United States (Required),0,00000
18751,Tuition reimbursement,0,00000
18752,High school diploma or GED required,0,00000
18753,"Strong computer skills, including Microsoft Office and Adobe Suites",2,00011
18754,Outstanding phone skills,2,00001
18755,"Strong verbal and written communication skills, including spelling and math",2,00011
18756,"Prompt, reliable, and responsible",2,00011
18757,Able to lift 40+ pounds,2,00010
18758,Willing and able to work 25 to 30 hours per week for a 6-day work week,2,00011
18759,Excellent Advancement Opportunities,0,00000
18760,Casual and creative work environment,2,00011
18761,Sales: 5 years (Required),0,00000
18762,Bachelor's (Required),2,01000
18763,"Demonstrate advanced understanding of business processes, internal control risk management, IT controls and related standards",2,00011
18764,Understand complex business and information technology management processes,2,00011
18765,Execute advanced services and supervise staff in delivering basic services,2,00011
18766,"Responsible to install, integrate and deploy SailPoint products in client environments.",2,00011
18767,"Post-sales requirements gathering, analysis and documentation.",2,00011
18768,"Manage project scope, schedule, status and documentation.",2,00011
18769,Build and nurture positive working relationships with the clients with the intention to exceed client expectations.,2,00011
18770,Identify opportunities to improve engagement profitability.,0,00000
18771,Previous Consulting or Big 4 experience preferred.,0,00000
18772,"Certifications such as: CISSP, CISM, or CISA certification a plus",0,00000
18773,"Experience in high-end sales, marketing, public relations, higher education admissions, or financial planning",0,00000
18774,Working knowledge of a donor database or customer relationship management software,0,00000
18775,"Implement, install and recommend technologies including database, systems management, server virtualization, network storage and security",2,00011
18776,Strong understanding of Client/Server Architecture and how to securely deploy internally and externally,2,00011
18777,"Evaluate and architect network, server and storage architecture plans",2,00011
18778,Technical writing for both system integration and transition to operations teams,2,00011
18779,Work in hybrid multi-location operations team administering existing production network,0,00000
18780,Assist sales team with technical solutions and industry knowledge in support of customer meetings and presentations,2,00111
18781,"Microsoft Exchange and Active Directory design, implementation and administration are required",2,00011
18782,"Network storage (SAN, NAS, Backup) experience",0,00000
18783,"Experience with enterprise E-mail migrations, specifically Microsoft Office365",0,00000
18784,VMware Server Virtualization experience a plus,0,00000
18785,Must have excellent organizational and project management skills,2,00011
18786,Must have strong written and verbal communication skills,2,00011
18787,"Proficiency with MS Office suite, Word, Excel, and PowerPoint",2,00011
18788,Proven ability to creatively solve business/technology problems efficiently and,2,00011
18789,Ability to readily and easily switch gears in response to unexpected events and circumstances.,2,00011
18790,"Experience mentoring others through periods of change in the strategy, or organization.",0,00000
18791,Must be a self-starter and detail oriented.,2,00011
18792,Ability to provide coverage for core hours (8a to 6p) and occasional work on nights and weekends may be required during maintenance periods.,2,00011
18793,Experience with unified communication such as Lync and OCS a plus,2,00011
18794,"The following certifications are a plus: CCNA, MCTIP",0,00000
18795,Deploy and maintain Azure IaaS Virtual Machines and Azure Application and Networking Services to support growth into the cloud.,2,00011
18796,"Optimize Azure buildouts for cost/performance (VM optimization, reserved instances, etc.)",0,00000
18797,"Recommend, develop, plan, manage, implement, and fully document IT projects",2,00011
18798,"Identify improvements to IT documentation, network maps, processes/procedures, and tickets",2,00011
18799,Manage and respond to escalated client inquiries,2,00011
18800,Research products and new technologies to increase efficiency of business and operations,2,00011
18801,Be the escalation point for other IT Systems Engineers and Service Desk Engineers,2,00011
18802,Keep all tickets and projects updated and track time in a detailed format,2,00011
18803,Formal education in IT preferred,0,00000
18804,Experience with ConnectWise ticketing system or Managed Service business model a major plus,0,00000
18805,Willingness to go above and beyond,2,00011
18806,The ability to multi-task and work across a range of projects and issues with various timelines and priorities,2,00011
18807,Excellent verbal and written communication skills,2,00011
18808,"Very detail-oriented in planning, implementation, documentation, and follow-up",2,00011
18809,The ability to work completely independently or with a team,0,00000
18810,"Reliable, on-time, personable, and customer-focused",2,00011
18811,Poised and patient during onsite visits and phone-based tech support,2,00011
18812,"Comfortable working with a variety of clients, other consultants, and HW/SW vendors",2,00011
18813,"Energetic, able to switch gears quickly from task to task",0,00000
18814,Desire to learn; independently and on the job,2,00011
18815,MCSD (Azure Solutions Architect) or MCSE (Cloud Platform and Infrastructure),2,00011
18816,Microsoft MCSA in Windows Server 2012R2 or 2016,0,00000
18817,Microsoft MCSA in Office 365 and SharePoint Online,2,00011
18818,Microsoft Azure Administrator Associate,0,00000
18819,401k + company matching,0,00000
18820,10 paid vacation days,0,00000
18821,Paid day off for your birthday,0,00000
18822,Microsoft Azure: 7 years (Required),0,00000
18823,Office 365: 7 years (Preferred),0,00000
18824,United States (Required),0,00000
18825,"Basic troubleshooting, installation, maintenance and repair on designated equipment.",2,00011
18826,Completing Preventative Maintenance and field modifications.,2,00011
18827,Ordering and managing repair parts cycle times.,2,00011
18828,Keeping up to date on administrative responsibilities such as maintaining customer service logs and internal service records in a timely manner.,2,00011
18829,Maintaining daily communications with customers to ensure resolution and proper follow-up.,2,00011
18830,Maintaining tools and test equipment and ensuring they are properly calibrated.,2,00011
18831,Utilizing the escalation process to resolve customer service delivery issues.,0,00000
18832,"Identifying and participating in sales opportunities such as new contracts, contract renewals and system sales.",2,00011
18833,Working as a member of the local team to provide efficient service delivery to all accounts within assigned area.,0,00000
18834,The ability to lift and carry a toolbox that can weigh up to 50 lbs.,2,00011
18835,Experience interfacing with both internal team members and external customers as part of a solution based service process.,2,00011
18836,"Experience diagnosing and repairing mechanical, electromechanical, and/or electronic equipment.",2,00011
18837,Experience troubleshooting and responding to customer concerns.,2,00011
18838,Proven record of being reliable and accountable for all aspects of their job.,2,00011
18839,"Proficient level of computer skills including MS Word, PowerPoint, Excel and Outlook.",2,00011
18840,"Excellent analytical, interpersonal and communication skills with the ability to communicate complex technical issues in an easy to understand manner.",2,00111
18841,"Ability to work in a fast-paced, self-directed, entrepreneurial environment.",0,00000
18842,"Resourceful, with the ability to work independently.",0,00000
18843,Strong time management skills.,0,00000
18844,Ability to adapt to changing circumstances.,0,00000
18845,"Decision-making, problem resolution and creative thinking skills",2,00011
18846,Attention to detail.,2,01000
18847,Ability to multi-task activities with shifting priorities. Able to work productively in a pressurized environment.,0,00000
18848,Ethical and trustworthy.,2,00011
18849,Home based office work,0,00000
18850,50% to 90% overnight travel with occasional weekend work and travel.,2,00011
18851,insurance: 1 year (Preferred),0,00000
18852,ILLINOIS LIFE LICENSE (Required),0,00000
18853,"3+ years experience in Search Engine Optimization (SEO) and Paid Search (PPC, Social Media)",2,00011
18854,"Excellent understanding of technical on-page SEO including structured data, rich text snippets, and content mark-up",2,00011
18855,Familiar with website optimization tools like MOZ,0,00000
18856,Google Search Console/Webmaster/Tag Manager/Google Analytics experience,0,00000
18857,"Familiarity with display advertising and remarketing (Google Ads, Bing Ads)",2,00011
18858,"Basic experience with HTML, and Content Management Systems (CMS)",2,00011
18859,Desire to grow in digital marketing career,0,00000
18860,"Outstanding ability to think creatively, strategically, and identify and resolve problems",2,00011
18861,"Collaborative team player, working across various teams within the organization",0,00000
