,jobrequirements,bias,againstgroup
17286,Have MS Excel skills at an advanced skill level.,0,00000
17287,Strong analytical skills.,0,00000
17288,Ability to effectively manage multiple tasks and meet deadlines.,2,00011
17289,Ability to complete projects and assignments with minimal direction.,2,00011
17290,"Strong organizational skills and ability to work in high-volume, fast-paced environment.",2,00011
17291,Ability to work effectively and efficiently within a team environment.,2,00011
17292,Experience with Lawson accounting software.,0,00000
17293,MBA and/or Certified Public Accounting (CPA) license.,2,00011
17294,Supervisory or lead experience at a progressively responsible level.,0,00000
17295,Minimum of 3 years related accounting or financial experience.,0,00000
17296,"Lead the strategy and execution for a regional sales team, including establishing a physical office presence and hiring a sales team",2,00011
17297,"Plan, direct and coordinate sales activities, including the management of sales pipeline",2,00011
17298,Oversee and be accountable for win/loss reviews on new accounts,2,00011
17299,Develop and implement quarterly sales plans and activities for your region and team,2,00011
17300,Independently build a large pipeline of leads to drive RFPs and IOs,2,00011
17301,Manage a robust pipeline and accurately forecast new business closure rate and revenue booked.,2,00011
17302,10+ years experience selling digital media with a focus on performance media to advertisers and agencies,2,00011
17303,Minimum 3 years managing a team of sellers,0,00000
17304,Able to demonstrate success in the Central US market,0,00000
17305,"Experience in a lead generating, preferably at a digital media company",0,00000
17306,Lead a team of engineers in the design and development of antennas from 50 MHz to 10 GHz+ from initial concept stages through production launch.,2,00011
17307,Design antennas using computer simulation software HFSS.,0,00000
17308,Evaluate antenna performance using network analyzer and antenna chambers.,2,00011
17309,Prepare and deliver antenna concept reports and final antenna performance reports internally and to leading OEM customers.,2,00011
17310,"Work as part of an engineering design team with mechanical engineers, the antenna lab, project managers, product managers and sales managers.",2,00011
17311,Experience designing multi-polarized antenna elements and arrays from 1.5 GHz through 6.5 GHz for Telecom applications.,2,00011
17312,Expert in simulating and optimizing antenna performance in HFSS or CST.,2,00011
17313,"Experience in design, test, and production launch challenges.",2,00011
17314,Experience managing development engineering personnel.,0,00000
17315,Experience in designing and testing low PIM antennas.,2,00011
17316,Hands on experience in using Network analyzers for evaluating S-Parameters using gating in time domain.,0,00000
17317,Fluent in matching techniques and use of the Smith chart.,2,00011
17318,Hands on experience in using Anechoic chambers.,0,00000
17319,Hands on experience with Matlab.,0,00000
17320,Experience in Low cost antenna designs.,0,00000
17321,Proven Track record of antennas on the market.,0,00000
17322,Ability to complete antenna projects from initial concept to product launch with minimal supervision.,0,00000
17323,"Minimum Bachelor, M.Sc. degree preferred in Electrical Engineering or a related field.",0,00000
17324,10 or more years experience.,0,00000
17325,"Plan, develop, and implement comprehensive online retail advertising strategies across all products and brands.",2,00011
17326,Perform keyword research and write ad copy.,2,00011
17327,"Conduct A/B tests across campaign variables (e.g. ad types, categories, bidding) to reach the best results",0,00000
17328,Analyze performance data and optimize campaigns to ensure they are continuously bringing quality traffic while maintaining a strong ROI,2,00011
17329,At least 1 year of eCommerce marketing/sales experience is preferred.,0,00000
17330,"Preferred example(s) of success: building and growing an online advertising campaign, showing how the campaign reached ACOS/ROAS targets.",2,00011
17331,Implemented and ran campaigns to sell on Amazon or Walmart.com.,2,00011
17332,"AMS, Vendor Central, AMG, and AAP experience highly valued.",2,00011
17333,"Familiar with jargon (e.g. PPC, CPC, CPA, ROAS, bounce rate, above-the-fold, etc.).",0,00000
17334,"High attention to detail, strong organization skills, and follow-up capabilities.",2,01011
17335,Ability to prioritize and handle multiple projects.,2,00011
17336,Strong verbal and communication skills.,2,00011
17337,Enthusiasm and strong work ethic.,2,00011
17338,A self-starter who can work both independently and as part of a team.,2,00011
17339,"Experience using business tools including Excel, Word, and PowerPoint as well as cloud sharing software such as SharePoint and GoogleDocs.",2,00011
17340,"Benefits - medical, dental, vision and life insurance",2,00011
17341,Generous commission plan - double commission (40%) in the first 60 days,0,00000
17342,Expense reimbursement,0,00000
17343,Training and support,2,00011
17344,Stay at Home Parents Returning to the Workforce,0,00000
17345,Outside Sales Representatives,0,00000
17346,Build arrangements according to our brand standards,0,00000
17347,"Prepare a variety of arrangements according to customers' orders or supervisors' instructions, following approved procedures and proper portion sizes",2,00011
17348,Selects fruit for arrangements,0,00000
17349,"Wash, peel and/or cut various fruit to prepare for arranging",2,00011
17350,Package arrangements or dipped fruit,0,00000
17351,"Receive and store fruit supplies, equipment, and utensils in refrigerators and other storage areas",2,00011
17352,"Performs cleaning tasks in accordance with the cleaning standards and works as a store team player; Clean work areas, equipment, utensils, and dishes",2,00011
17353,Inform supervisors when supplies are getting low or equipment is not working properly,0,00000
17354,Remove trash and clean kitchen waste containers,2,00011
17355,Assist with receiving deliveries from vendors,2,00011
17356,Follows proper food sanitation and handling procedures,2,00011
17357,Demonstrates a strong understanding of product knowledge and quality standards,2,00011
17358,Welcomes and connects with every customer to provide excellent customer service,2,00011
17359,Discovers customer needs and appropriately suggests products with every customer to enhance service and meet sales goals,2,00011
17360,Assists customers in the selection and purchase of Edible® products,2,00011
17361,Uses effective sales approaches and displays strong knowledge of product line; Effectively converts customer inquiries into sales,2,00011
17362,Builds long-term relationships and builds the trust and loyalty of customers,2,00011
17363,Maintains customer service area and equipment in a clean and appealing manner,2,00011
17364,Responds to customer needs; Manages difficult customer situations in a calm and professional manner,2,00011
17365,"Follows standards for merchandising, stocking, rotating and storing all products",2,00011
17366,Follows cash handling and register policies,2,00011
17367,Follows inventory stocking and recording guidelines,2,00011
17368,Takes responsibility to learn all aspects of the position,0,00000
17369,Learns and demonstrates creating the Edible® Experience,2,00011
17370,Learns and demonstrates all performance standards by completing in-store training and utilizing digital training portal on an ongoing basis,2,00011
17371,High School Diploma or equivalent preferred,0,00000
17372,Previous experience working in customer Service or food service establishment preferred,0,00000
17373,Excellent customer service and communication skills,2,00011
17374,Demonstrated ability to sell and up-sell products,2,00011
17375,Good math and money handling skills,2,00011
17376,Enjoys working within a team,0,00000
17377,Enjoys working in a fast-paced environment,0,00000
17378,Drive and determination,2,00011
17379,Desire for personal and professional growth,2,00011
17380,Computer skills including Microsoft software and register skills,2,00011
17381,"Ability to lift, carry and/or push objects weighing up to 50 lbs.",2,00011
17382,"Ability to stand, bend, reach and scoop throughout assigned shift",2,00011
17383,High School Diploma with an AA or BS degree preferred,0,00000
17384,"5-years experience in an Operations, Food Service, and/or retail Store Manager Role",2,00011
17385,Operational Proficiency,0,00000
17386,Strong problem-solving skills,0,00000
17387,Effective interpersonal skills,2,00111
17388,"Ability to Coach, Teach, Develop",0,00000
17389,Comfortable presenting to a team to motivate others,0,00000
17390,Excellent communication skills,2,00011
17391,Analytical Capability,0,00000
17392,Attention to detail & follow-up,2,01000
17393,Independent worker & collaborative,0,00000
17394,Computer skills using Office 365 Software Suite,0,00000
17395,Retail Management: 5 years (Preferred),0,00000
17396,Area/District Manager: 3 years (Preferred),0,00000
17397,Retail Operations: 5 years (Preferred),0,00000
17398,Food Service: 1 year (Preferred),0,00000
17399,Associate (Required),0,00000
17400,"Wilmington, DE (Preferred)",0,00000
17401,Professional development assistance,0,00000
17402,Tuition reimbursement,0,00000
17403,"Strong analytical skills in analyzing complex problems, processes, and systems to propose solutions",2,00011
17404,"Deep understanding of Lead, Opportunity, Account Management, contracts management process",0,00000
17405,"Design and implementation experience with SalesForce.com, Partner Communities and Apttus",2,00011
17406,"Experience with Sales Cloud, Salesforce Lightning and Service Cloud",2,00011
17407,"Experience with utilizing visualforce, process builder, workflow rules, Apex, SOQL, SAQL, JSON within Salesforce platform.",0,00000
17408,"Exposure to Salesforce platform integrations (inbound/outbound) using the REST/SOAP APIs, Web Services, Data Loader",0,00000
17409,Knowledge of salesforce third party apps like Apttus would be a plus,0,00000
17410,Ability to document interfaces and data flows,2,00011
17411,Excellent written/verbal communication skills,2,00011
17412,Ability to effectively manage confidentiality of information,0,00000
17413,"Ability to quickly learn new systems, processes, and technology",2,00011
17414,"Build productive relationships with a global IT team, including BSAs, developers & DBAs",0,00000
17415,"Support the evaluation, design and architecture of the Sales and Legal Technology Stack",2,00011
17416,"Understand the full Sales cycle, and design solutions that interface with SFDC, Siebel, Apttus, and Partner applications (e.g. Salesforce Communities)",2,00011
17417,Drive a cross-functional and integrated approach to Sales and Legal solutions,2,00011
17418,Translate business requirements into system solutions,0,00000
17419,Analyze and determine application and interface solutions,2,00011
17420,Design and develop complex reports as needed,2,00011
17421,"Drive and execute functional design, testing, change management and end user acceptance for projects and enhancements as needed",2,00011
17422,Interface with relevant teams to support day-to-day systems and interfaces issues related to existing application solutions,2,00011
17423,Suggest best practices and opportunities for improvement through automation or simplification,2,00011
17424,Perform hands-on Salesforce system setup and configuration,2,00011
17425,"Analyze requirements to determine appropriate solution designs considering capabilities, limitations, and design trade-offs",2,00011
17426,"Document implementation considerations (Triggers, Visualforce pages, components, validation rules, and workflow rules)",2,00011
17427,Work with consultants and/or offshore resources in support of Salesforce development work,2,00011
17428,May perform other duties as assigned,0,00000
17429,You are empathetic and work well with different personalities and styles.,2,00011
17430,You are highly adaptable and are comfortable in an environment with limited resources and quickly shifting opportunities and issues,2,00011
17431,You can internalize the mindset of a customer or user and put yourself in their shoes,2,00011
17432,"You provide constructive, direct feedback to teammates' work You are detail-oriented and have an eye for visual design & UX Culture",2,00011
17433,"You are a builder, experimenter, and steward of our (still-early) product culture and company culture as it scales",2,00011
17434,You emphasize the importance of data collection & monitoring in measuring the success of the product and efficiency of the team,2,00011
17435,You are an advocate for our customers and users (managers and especially workers),2,00011
17436,"You are an advocate for the product team, and for the engineering team in particular when it comes to managing technical debt",2,00011
17437,You are mindful of remote employees and always strive to keep them included,2,00011
17438,"You are proactive in helping hire engineers, designers, and other PMs",2,00011
17439,"You work closely with new team members on their first project(s), welcoming them and facilitating their journey to shipping",2,00011
17440,You'll provide clear direction for the product across different resolutions (week/month/quarter/year),0,00000
17441,Record accurate and timely documentation of customer complaints and the action taken to resolve the concern.,2,00011
17442,Plan and prioritize customer visits and activities to do in each account.,2,00011
17443,Coordinate order; delivery and billing of products and/or services in assigned accounts. Monitor inventory and replenish accordingly.,2,00011
17444,Responsible for Service Contract Sales at assigned accounts.,0,00000
17445,Associates Degree or equivalent experience.,0,00000
17446,2 years of relevant experience with instrumentation utilized in a laboratory environment,0,00000
17447,2 years of experience interfacing with customers.,0,00000
17448,"Monitor and achieve profit, sales and performance goals (i.e. reviewing the P&L).",2,00011
17449,Convey a commitment to providing outstanding customer service and ensure all associates do the same.,2,00011
17450,Ensure quality standards are met. Review remakes and enforce policies to ensure compliance.,2,00011
17451,"Communicate with the General Manger, District Manager, and Corporate Office and provide store reporting as required.",2,00011
17452,"Ensure store promotions, advertising, and visual merchandising are in place and all associates and doctors are aware of current promotions.",2,00011
17453,Supervise and motivate Opticians and CL Sales associates (in some stores the Receptionist) and ensures the timely completion of day-to-day functions.,2,00011
17454,"Assist the General Manager with forecasting staffing needs, recruiting, selecting and retaining a high caliber staff.",2,00011
17455,Motivate associates to exceed performance standards.,0,00000
17456,Optical sales experience. Supervising experience is preferred.,0,00000
17457,Maintain Optical license in states that require licensure.,0,00000
17458,"Proven ability to lead, coach and build associate relationships.",2,00011
17459,Sound understanding of store operations and standards for success.,2,00011
17460,Strong communication skills (both oral and written) for effective management of teams.,2,00011
17461,Exceptional customer service skills.,0,00000
17462,Strong organizational skills for planning work and continuously monitoring progress towards goals.,2,00011
17463,"Ability to analyze, create, and understand financial reports.",2,00011
17464,Demonstrated ability to analyze and solve problems of varied scope.,2,00011
17465,ABO and NCLE Certified (Recommended).,2,00011
17466,Play the Business/System Analyst or senior business analyst role,0,00000
17467,"Work closely with client to ensure requirements are captured, scope is controlled and expectations are met",2,00011
17468,Work closely with team members to synthesize analysis into key features and develop actionable recommendations,2,00011
17469,"Participate or facilitate workshops, stakeholder interviews, solution review meeting etc",0,00000
17470,Establish and maintain professional and consultative relationships with clients; communicate with business stakeholders throughout project lifecycle,2,00011
17471,"Maintain expertise and knowledge of business domain, technologies and solutions",2,00011
17472,Participate in and support sales activities,2,00011
17473,Knowledge of software development life cycle. Be able to follow a defined software development process,0,00000
17474,Experience working with Agile and other software methodologies; Strong knowledge of Agile practices,2,00011
17475,"Experience in modelling and analysis of business processes (e.g. UML, Modelling and Design skills)",2,00011
17476,Knowledge of Front Office products and technologies,2,00011
17477,"Proficiency in BA techniques, tools or business areas",0,00000
17478,"Strong analytical, critical thinking and problem-solving skills",2,00011
17479,Good understanding of one or multiple business domain areas and business processes. Demonstrate ability to learn and systematize business knowledge,2,00011
17480,"Ability to adapt quickly to new processes and standards, with a strong commitment to providing exceptional customer service",2,00011
17481,Good client management skills; strong ability to interface and build relationships with client stakeholders,2,00011
17482,Good interpersonal and strong communication skills to effectively communicate with stakeholders and team members,2,00111
17483,Read and write the Customer's Communication Language and have advanced speaking ability,2,00011
17484,Ability to work collaboratively in a multi-IT-discipline and multi-cultural environment,2,00011
17485,Ability to collaborate with distributed teams and client stakeholders,2,00011
17486,Excellent writing and communication skills in English and Chinese; able to write high-quality unambiguous texts,2,00011
17487,Basic IT knowledge to understand and communicate with software engineers,2,00011
17488,"Able to self-manage, work without supervision, and check his/her own work thoroughly",2,00011
17489,Demonstrate a sense of responsibility for the quality of the deliverables created,0,00000
17490,"Medical, Dental and Vision Insurance (Subsidized)",2,00011
17491,Health Savings Account,0,00000
17492,"Flexible Spending Accounts (Healthcare, Dependent Care, Commuter)",0,00000
17493,Short-Term and Long-Term Disability (Company Provided),2,00011
17494,Life and AD&D Insurance (Company Provided),2,00011
17495,Employee Assistance Program,0,00000
17496,Unlimited access to LinkedIn learning solutions,0,00000
17497,Matched 401(k) Retirement Savings Plan,0,00000
17498,Legal Plan and Identity Theft Protection,2,00011
17499,Assist in the production of targeted marketing promotions designed to meet strategic Credit Union goals and initiatives.,2,00011
17500,"Assist in the management and content development for diverse communications, including member newsletter, website, email, and social media.",2,00011
17501,"Assist with the planning, execution and evaluation of credit union special events; be present at events as needed.",2,00011
17502,"Assist in the production and distribution of advertising, marketing brochures, sales tools, and other promotional materials.",2,00011
17503,Actively seek out sales and cross-sell opportunities and promote credit union products and services based on member needs.,2,00011
17504,Assists in maintaining and updating websites to ensure that content is accurate and up-to-date.,2,00011
17505,Manage donation and sponsorship requests.,2,00011
17506,"Assists with the coordination of activities for annual meeting, special meetings, and seminars relating to credit union business.",2,00011
17507,Conduct research and complete special projects as assigned by the Marketing Directo,2,00011
17508,"Skills in Microsoft Word, Excel, Outlook and Adobe Creative Suite preferred",2,00011
17509,Willingness to work nights and weekends as needed.,2,00011
17510,"Outgoing personality with ability and willingness to offer new ideas and work with all levels of the organization, including members.",2,00011
17511,Desire to pursue and attend opportunities for professional development.,2,00011
17512,Familiarity with social media channels and an understanding of how these channels are used by businesses.,2,00011
17513,Strong communication skills.,2,00011
17514,Ability to work independently and meet deadlines.,2,00011
17515,Red8 Support for Sales Executive(s),0,00000
17516,Creating and updating opportunities in Salesforce,2,00011
17517,Work with Sales Executives to create and confirm accurate configurations,2,00011
17518,Create and track opportunity registrations with partners,2,00011
17519,Request and track vendor quotes,2,00011
17520,Create and track customer proposal templates,2,00011
17521,Create and track Master Sales and Service Agreements,2,00011
17522,Request and track special pricing requests through partners,2,00011
17523,"Work with Sales representative / Customer on orders with missing, incorrect or damaged equipment",0,00000
17524,Work with Sales Representative on any specific issues that may arise,0,00000
17525,Red8 Operations Support,0,00000
17526,"Working with Credit for establishing credit and extensions, when applicable",2,00011
17527,Credit Apps and Resale certificates,2,00011
17528,Working with Systems Engineers to approve orders prior to booking,0,00000
17529,Booking orders with partners which includes understanding each partner's requirements and processes,2,00011
17530,"Update Salesforce.com w/ PO and SO details along with Book Dates, etc.",2,00011
17531,Ability to link PO's to SO's in Great Plains,0,00000
17532,Working with Lease Admin on lease orders including Red8/IFS Lease Invoices,0,00000
17533,Tracking order status with partners,0,00000
17534,Scanning all backup in GP and attaching to SO (and PO for lease transactions),2,00011
17535,Transferring orders to accounting once shipped,0,00000
17536,Weekly & Monthly reports for management,0,00000
17537,Accurate and timely month end closing,2,00011
17538,Support dealing with manufacturers and reseller programs,2,00011
17539,Five plus years in enterprise storage and networking is preferred,2,00011
17540,Ability and experience in analyzing sales information,2,00011
17541,Outstanding written and oral communication skills,2,00011
17542,Strong organizational and analytical skills,2,00011
17543,Demonstrated capacity for developing and understanding sales strategies and support infrastructures,2,00011
17544,Ability to work on a variety of projects and research related challenges,2,00011
17545,"Applies product and procedural knowledge to identify, mitigate and solve customer problems effectively to drive customer loyalty.",2,00011
17546,To learn more about this and other opportunities on our team. Watch this video.,2,00011
17547,Must have excellent people skills to work in a contracting and human services/rehabilitation environment.,2,00011
17548,"Must have excellent verbal and written communication skills, professional presentation and excellent interpersonal/customer service skills.",2,00111
17549,Must have knowledge of the current software including Microsoft Office,0,00000
17550,Business Development: 3 years (Required),0,00000
17551,Procurement: 3 years (Required),0,00000
17552,Marketing: 3 years (Required),0,00000
17553,Bachelor's (Required),2,01000
17554,United States (Required),0,00000
17555,"Establishes relationships with customers by assisting walk-in and phone customers, representing the company in a professional manner.",2,00011
17556,"Processes, pulls and distributes customer products quickly and efficiently.",2,00011
17557,Understands the needs of the customers and learns their buying habits and expectations in order to recommend specific products and solutions.,2,00011
17558,"Educates customers about terminology, features and benefits of products in order to improve product related sales and customer satisfaction.",2,00011
17559,Provide product demos to qualified customers on request.,0,00000
17560,Assists the customer in checking and loading merchandise purchased at the counter.,2,00011
17561,Makes follow-up calls to potential and existing customers to solicit additional business.,2,00011
17562,Handles questions and complaints in a timely and professional manner.,2,00011
17563,"Evaluates and determines disposition of warranty items handled at the counter, as prescribed by the manufacturer's warranty policy and customer needs.",2,00011
17564,"Maintains neat, professional product displays, changing displays once monthly.",0,00000
17565,Promotes monthly sales specials.,0,00000
17566,"Assists in receiving, shipping, and general warehouse duties.",2,00011
17567,High school diploma or GED.,0,00000
17568,1+ years related inside sales experience.,0,00000
17569,The ability to move 100 pounds with a dolly.,0,00000
17570,"Strong counter ""presence"" and the ability to deal directly with customers for a large portion of the day.",2,00011
17571,Strong customer-service attitude.,0,00000
17572,Self-motivated and detail-oriented personality.,2,00011
17573,Good computer skills including MS Office programs.,0,00000
17574,"Ability to work in a fast paced environment dealing with inventory, product allocations and customer issues.",2,00011
17575,"Familiarity with a related product line such as pool supplies, parts, chemicals or pool construction helpful.",0,00000
17576,Experience in software technical sales at the C-level,0,00000
17577,"Experience in Linux scripting, systems design, software design theory and networking",2,00011
17578,"Good understanding of infrastructure, operations and cloud computing",2,00011
17579,Ability to communicate effectively both verbally and in writing,2,00011
17580,Ability and willingness to travel (Both domestically and internationally),2,00011
17581,Experience with the standard HPC software stack and how HPC works,2,00011
17582,Linux fluency and scripting,2,00011
17583,"Proven success working in a fast-paced, changing environment",0,00000
17584,"Work in a smaller, fast paced company where every contribution makes an impact",0,00000
17585,Work in a high-tech data center and high-performance cluster computing environment,2,00011
17586,"Our complex is located just outside downtown Naples, FL and only 5 minutes from the Gulf of Mexico",2,00011
17587,"Naples, FL averages over 275 days of sunshine a year.",0,00000
17588,Customer Service: 1 year (Preferred),0,00000
17589,5 years relative operations experience (or combination of education and experience),2,00011
17590,2+ years of equivalent managerial experience in the environmental industry,0,00000
17591,40-hr HAZWOPER certification preferred,0,00000
17592,"Stand, climb, balance, walk, stoop, kneel, crouch, and crawl.",2,00011
17593,"Use hands to grasp, handle and feel objects.",2,00011
17594,"See at distance, close proximity, peripherally. Must have depth perception and the ability to adjust focus.",2,00011
17595,"Must be able to lift and carry materials or equipment regularly weighing 25lbs, but up to 75 lbs or more on occasion.",2,00011
17596,Drive a motor vehicle.,0,00000
17597,Lead a lean team of direct reports and personally drive key elements to execute against strategy,2,00011
17598,"Build programs to engage new, active users and increase membership across a wider set of functions",2,00011
17599,"Make clear planning, budgeting and technology decisions based on goals to run Community at scale",2,00011
17600,"10+ years of experience in the information technology and cloud industries in a customer-focused, strategic leadership role",2,00011
17601,5+ years people management experience,0,00000
17602,Strong understanding of customer success ecosystem and related dynamics in cloud industry,2,00011
17603,"Excellent written, oral, and interpersonal skills across multiple audiences and methods",2,00111
17604,"Demonstrated success in building, leading and mentoring teams",2,00011
17605,"Travel will vary, approximately 15%",2,00010
17606,Superb leadership and influencing skills,2,00011
17607,"Sharp business judgment, ability to see ""big picture"" and to prioritize",2,00011
17608,Passionate about customers and enjoys leading customer-focused change in complex environments,2,00011
17609,"A proven track record collaborating across matrixed, global organizations and navigating complexity to drive results",2,00011
17610,"Strong teamwork, diplomacy and the ability to lead with vision",2,00011
17611,Analytical and strategic approach with track record of turning ideas into successful action,2,00011
17612,Experience building and leading high-performing teams,2,00011
17613,Passion for and demonstrated success understanding and fulfilling internal and external customer needs; problem-solver mindset,2,00011
17614,"Executive presence, strong verbal and written communication",2,00011
17615,Ability to manage change and ambiguity with an action-orientation/drive - must thrive in a dynamic environment,2,00011
17616,"High energy, strong work ethic, disciplined execution skills, focus on delivering results",0,00000
17617,Billable Project work 70% of time,0,00000
17618,Work with Nutanix customers to understand business goals and translate them into cloud automation and orchestration solutions,2,00011
17619,Run customer facing workshops to develop the Cloud requirements and design and document these for customer review and approval,2,00011
17620,A minimum of 5 years of industry experience,0,00000
17621,Excellent architecture expertise with in-depth understanding of cloud architecture patterns,0,00000
17622,Ability to whiteboard solutions interactively with customers and develop robust architectural documentation,2,00011
17623,"Experience with developing and managing cloud-computing environments like Amazon EC2, Azure and/or GCP",2,00011
17624,"Experience developing scalable cloud microservices using container technologies like Docker, Kubernetes, and Mesosphere",2,00011
17625,"Understanding of architecture and use cases for configuration management tools like Puppet, Chef, Ansible, and SALT Stack",2,00011
17626,"Leverage DevOps tools like GitHub, Jira, Jenkins, Artifactory, Zephyr, etc. to deliver automation and promote a DevOps culture",2,00011
17627,Ability to manage multiple projects while maintaining a high level of detail,0,00000
17628,"Understanding of virtualization technologies (VMware, KVM, Hyper-V)",0,00000
17629,Experience in network virtualization technologies (e.g. NSX or ACI),0,00000
17630,Comfortable making cold calls,2,00011
17631,"Excellent verbal and written communication skills; the ability to call, quickly connect and interact with potential customers",2,00011
17632,Persuasive and goal-oriented,2,00011
17633,"Possesses an energetic, outgoing, and friendly demeanor",2,00011
17634,Self-motivated and self-directed,2,00011
17635,"Able to multitask, prioritize, and manage time efficiently",2,00011
17636,In-depth understanding and prior experience selling within the healthcare software B2B market a MUST,2,00011
17637,Minimum of a High school diploma,0,00000
17638,Tenacity to handle rejection and continue with a positive attitude when reaching next potential client,2,00011
17639,Knowledge of sales process from initiation to close,0,00000
17640,Ability to work independently or as an active member of a team,0,00000
17641,"Outbound call center, inside sales experience, or related sales experience preferred",2,00011
17642,"Strong computer skills, including Microsoft Office Suite (Word, PowerPoint, Outlook, and Excel) and CRM/Hubspot",2,00011
17643,"Experience with various social media tools like LinkedIn and lead research tools; Sales Navigator, Lead Forensics",2,00011
17644,"Within driving distance to our office in Germantown, WI",0,00000
17645,Cold calling; making multiple outbound calls to potential clients,2,00011
17646,Understanding client needs and offering solutions and support,2,00011
17647,"Researching potential leads from business directories, web searches, or digital resources",0,00000
17648,"Qualifying leads from digital campaigns, conferences, references, tradeshows, etc.",0,00000
17649,Creating and maintaining a list/database of prospect clients,2,00011
17650,Presenting and delivering information to potential clients,2,00011
17651,Answering potential client questions and follow-up call questions,2,00011
17652,Working with sales team when closing sale,0,00000
17653,"Tracking weekly, monthly, and quarterly performance and sales metrics",2,00011
17654,Building pipelines with sales team members,0,00000
17655,Maintaining database (HubSpot) of prospective client information,0,00000
17656,Normal work hours 40 a week Monday through Friday. Extended hours may be needed to complete tasks in allotted timeframe.,0,00000
17657,Work is performed in an office setting and could involve up to 30% business travel.,2,00011
17658,Evaluates and handles all underwriting aspects of formal & informal life insurance applications,2,00011
17659,Identifies trends and issues and offers the best underwriting solutions,2,00011
17660,Provides second signature review,0,00000
17661,Works on assigned projects pertaining to underwriting and enterprise initiatives,2,00011
17662,Understanding of sales themes and concepts of varying levels of complexity,2,00011
17663,Responsible for technical underwriting knowledge of the Swiss Re underwriting manual,0,00000
17664,"Interprets documents such as policies, proposals, claims and financial reports",2,00011
17665,Interacts with customers to enhance relationships,0,00000
17666,"Developed Skills in: analyzing and interpreting complex financial documents including profit/loss statements, income statements, and balance sheets",2,00011
17667,Developed Skills in: Estate Growth Calculations and Life Expectancy Calculations,2,00011
17668,Strong Written and Verbal Communication skills,2,00011
17669,"Intermediate in: Microsoft Office (Outlook, Word, PowerPoint, Excel)",0,00000
17670,To learn more about this and other opportunities on our team.Watch this video.,2,00011
17671,Work with eCam operations personnel to ensure that all projects are completed on time and on budget.,2,00011
17672,Maintain regular updates with eCam staff.,0,00000
17673,Prepare daily activity reports.,0,00000
17674,Maintain high level of knowledge in the eCam and related technologies.,2,00011
17675,Prepare and maintain MSU and job site inventory records.,2,00011
17676,"Maintain a good, positive relationship with clients.",0,00000
17677,"Transport MSUs to, from and around customer sites.",2,00011
17678,Assist with assigned eCam projects.,2,00011
17679,Understanding of job safety practices.,0,00000
17680,Working knowledge of wire types and sizes,2,00011
17681,Knowledge of good practice standards in using manual or electric hand tools,0,00000
17682,Good understanding of LAN systems as a part of an overall security installation.,0,00000
17683,Must have valid drivers license and meet requirements set forth in the CPS Auto Safety Program.,2,00011
17684,Must be able to drive and travel up to 75% of the time.,2,00011
17685,May be required to hold and continue to meet the requirements for any applicable state license for security company employees.,2,00011
17686,"Must read, write and speak English, being multilingual/bilingual is a plus.",2,00011
17687,"Ability to write routine correspondence, including logs and reports.",2,00011
17688,Ability to be an effective team member.,2,00011
17689,"Ability, on a consistent basis, to perform work activities requiring cooperation, instruction, persuasion, and/or speaking with others.",2,00011
17690,Ability to perform the general duties and responsibilities set forth above in a consistent and efficient manner.,2,00011
17691,Physical Requirements:,2,00010
17692,Hearing sufficient to communicate with team members and personnel.,2,00011
17693,Must have the physical and mental capacity to perform all essential functions effectively.,2,00011
17694,Bachelor of Science/Arts in business administration or accounting (or equivalent) with exposure to Information Technology is required.,0,00000
17695,Extensive experience in working with high-performing sales individuals and software partners is required.,2,00011
17696,Experience showing a proven track record of quota attainment in a B2B or B2G environment.,0,00000
17697,Experience of selling Microsoft software solutions.,0,00000
17698,Experience with ERP accounting systems.,0,00000
17699,relevant: 5 years (Required),0,00000
17700,Estimated travel for this position is 75% (day and overnight),2,00011
17701,Contact businesses by telephone and email to identify qualified prospects and set appointments with decision makers,2,00011
17702,Maintain contact with businesses not currently in the market to facilitate positive relationships and future sales opportunities,2,00011
17703,"Prospect, identify new opportunities, and conduct technology needs assessments",2,00011
17704,Attend networking events to build relationships and seek new opportunities,2,00011
17705,Identify customer pain points and communicate solutions,2,00011
17706,Recommend and deliver presentations of products and services,2,00111
17707,"Overcome objections, close business, achieve sales targets",0,00000
17708,"Maintain company CRM, pipeline, and forecast",2,00011
17709,"Base salary, plus commission, expected annualized earnings of $70,000 - $80,000 in the first year, $90K+ in the second and ongoing",2,00011
17710,"No overnight traveling, aside from annual or bi-annual company-funded trainings or conferences",2,00010
17711,"Company supplemented Health, Dental, and Vision Insurance",2,00011
17712,Company matching 401K Plan,0,00000
17713,"Paid vacation, sick time, and holidays",2,00011
17714,"Highly motivated, self-starting individual with initiative and drive to succeed",2,00011
17715,Strong written and verbal communication skills,2,00011
17716,Ability to overcome objections,0,00000
17717,"Ability to thrive in a challenging, fun work environment",0,00000
17718,"Eagerness to learn, continually seeking to improve sales skills",0,00000
17719,Computer and software experience with MS Office programs,2,00011
17720,Experience installing fire alarm and/or security systems,2,00011
17721,"Knowledge of major fire alarm equipment brands (such as Firelite, Silent Knight, EST, Notifier, Gamewell/FCI, Radionics, Ademco)",0,00000
17722,Familiarity with applicable codes (i.e. NFPA 72),0,00000
17723,Strong work ethic and integrity,2,00011
17724,Detail oriented and strong problem solving skills,2,00011
