,jobrequirements,bias,againstgroup
23144,"Conduct monthly inspection of property including all seasonal lots, home/apartment rentals, cabins, transient lots and amenities",2,00011
23145,Coordinate and manage sales promotions and annual rentals to ensure acceptable occupancy levels,2,00011
23146,Oversee revenue and expense targets to increase occupancy and revenue,2,00011
23147,Research local competition including specials; rates; discounts; occupancy; property features/benefits,0,00000
23148,"Point of contact for all associates regarding operational policies and procedures, maintenance/repair needs, store needs, and tenant issues",2,00011
23149,"Each morning, notify and provide complete list to maintenance staff of all daily, weekly, and monthly maintenance tasks",2,00011
23150,Develop and execute strategic plan for off-season maintenance needs and tasks,2,00011
23151,"Provide timely performance feedback and coaching to all employees, partnering with Human Resources for ongoing or potential legal issues",2,00011
23152,Partner with Human Resources for recruitment and staffing needs,2,00011
23153,Report to Director of Operations in a timely manner,0,00000
23154,Any written or verbal tenant disputes that have the potential to become escalated legal issues,2,00011
23155,Community issues or concerns presented by tenants or observed by General Manager or associates that have the potential to improve the community,0,00000
23156,Must be able to occasionally lift up to 50lbs,2,00010
23157,"Must be able to stand, bend, squat, push, pull, reach, and twist repetitively",2,00011
23158,Must be able to stand or sit continuously for long periods,2,00010
23159,Must be able to tolerate climate changes,0,00000
23160,"Knowledge, Skills, and Abilities",2,00011
23161,High School diploma or GED,0,00000
23162,Ability to analyze and interpret financial data,2,00011
23163,Ability to collaborate with all levels of the organization and be a business partner with management,2,00011
23164,Ability to communicate professionally and clearly,2,00011
23165,Ability to remain calm and professional in difficult situations,2,00111
23166,Ability to maintain and ensure confidentiality of employee and company information,2,00011
23167,Must be proficient in Computer use and applications,2,00011
23168,Attention to detail and accuracy,2,01011
23169,Perform additional duties as needed and/or assigned,2,00011
23170,business analysis: 2 years (Required),0,00000
23171,leading direct reports: 3 years (Required),0,00000
23172,business management: 3 years (Required),0,00000
23173,project management: 2 years (Required),0,00000
23174,"Georgetown, DE (Preferred)",0,00000
23175,United States (Required),0,00000
23176,Setting up new client folders and initiating draft quotes for incoming requests,2,00011
23177,"Managing records in Customer Relationship Management software (CRM), including data entry of quotations and customer information into the CRM",2,00011
23178,Generating a variety of reports from that CRM that are used throughout the organization,0,00000
23179,Fielding web and phone information and quotation requests,2,00011
23180,Generation of quotations and informative emails for potential clients,2,00011
23181,Following-up with potential clients by email and phone,2,00011
23182,Assisting BD Team on proposal development,2,00011
23183,Working with Graphic Designer on marketing-related tasks,0,00000
23184,Pro-actively seek out ways to improve process efficiency in support of the BD Team,0,00000
23185,Proven ability to provide outstanding customer service to internal and external clients,2,00011
23186,Aptitude and enthusiasm related to sales and marketing,2,00011
23187,"Able to speak confidently and professionally with clients over the phone, email, and in-person.",2,00011
23188,"Exceptional attention to detail, the ability to work under pressure, and prioritize multiple tasks to ensure deadlines are met.",2,01011
23189,"Proficient in Microsoft Office products (Word, Excel, PowerPoint, Outlook, etc.)",0,00000
23190,Positive attitude and ability to work with teams and independently,2,00011
23191,Must be legally able to work in the U.S.,0,00000
23192,Experience with Microsoft Dynamics or other CRM software,0,00000
23193,BA/BS degree in a physical science,2,00010
23194,Experience working in an analytical laboratory and/or with methods for metals analysis,2,00011
23195,Cover letter (Required! Please feel free to express your personality!) and,2,00011
23196,Laboratory: 1 year (Preferred),0,00000
23197,CRM Software: 1 year (Preferred),0,00000
23198,Sales & Marketing: 1 year (Preferred),0,00000
23199,"Microsoft Office products (Word, Excel, PowerPoint, Outlook): 1 year (Required)",0,00000
23200,Associate (Required),0,00000
23201,"Bothell, WA (Required)",0,00000
23202,United States (Required),0,00000
23203,A job for which military experienced candidates are encouraged to apply,0,00000
23204,"A job for which all ages, including older job seekers, are encouraged to apply",0,00000
23205,Promote trust and respect among associates.,2,00011
23206,Gain and maintain knowledge of products sold within the department and be able to respond to questions and make suggestions about products.,2,00011
23207,Prepare deli/bakery/bistro items per customer requests using proper bakery equipment.,0,00000
23208,Offer product samples to help customers discover new items or products for which they inquire about.,0,00000
23209,Inform customers of deli/bakery/bistro specials.,0,00000
23210,Provide customers with fresh products that they have ordered and the correct portion size prevent shrink.,2,00011
23211,Recommend deli/bakery/bistro items to customers to ensure they get the products they want and need.,2,00011
23212,"Use all equipment in deli/bakery/bistro such as the refrigerators, freezers, slicers, and ovens according to company guidelines.",2,00011
23213,Prepare food to Company standards.,0,00000
23214,"Adequately prepare, package, label and inventory ingredients in merchandise.",2,00011
23215,Check product quality to ensure freshness. Review sell by dates and take appropriate action.,2,00011
23216,"Properly use kitchen equipment, stove, computerized scale, fryer, steamer, and robot coupe",2,00011
23217,"Label, stock and inventory department merchandise.",2,00011
23218,Report product ordering/shipping discrepancies to the department manager.,0,00000
23219,Display a positive attitude.,0,00000
23220,"Stay current with present, future, seasonal and special ads.",2,00011
23221,Adhere to all food safety regulations and guidelines.,2,00011
23222,Ensure proper temperatures in cases and coolers are maintained and temperature logs are maintained.,2,00011
23223,Reinforce safety programs by complying with safety procedures and identify unsafe conditions and notify store management.,2,00011
23224,Practice preventive maintenance by properly inspecting equipment and notify appropriate department or store manager of any items in need of repair.,2,00011
23225,Notify management of customer or employee accidents.,0,00000
23226,"Report all safety risk, or issues, and illegal activity, including: robbery, theft or fraud.",2,00011
23227,Must be able to perform the essential functions of this position with or without reasonable accommodation.,0,00000
23228,Safety Awareness -Identifying and correcting conditions that affect employee safety; upholding safety standards.,2,00011
23229,Ability to handle stressful situations,2,00100
23230,Effective communication skills,2,00011
23231,"Knowledge of basic math (counting, addition, and subtraction)",2,00011
23232,Current food handlers permit once employed,0,00000
23233,Other Deli/Bakery positions,0,00000
23234,Other Clerk positions,0,00000
23235,relevant: 1 year (Preferred),0,00000
23236,A job for which military experienced candidates are encouraged to apply,0,00000
23237,Open to applicants who do not have a high school diploma/GED,0,00000
23238,Open to applicants who do not have a college diploma,0,00000
23239,"$60-80K Base, OTE $150 + UNCAPPED Commission",0,00000
23240,"Medical, FSA, DCA, Dental, Vision, Life and Accidental Death & Dismemberment, Short-Term and Long-Term Disability",2,00011
23241,16 Paid Days Off Plus 13 Paid Holidays,0,00000
23242,Comfortable working in a fast paced environment,0,00000
23243,Familiar with Fair Housing Laws,0,00000
23244,Bilingual experience is always in high demand!,0,00000
23245,"Experience with multi-family software (AMSI, Yardi, Rent Roll, ESite, Blue Moon, etc.)",0,00000
23246,"Luxury property, lease-up, rehab, and tax credit experience are always a plus!",2,00011
23247,Telephone techniques,2,00001
23248,Greeting & qualifying prospects,0,00000
23249,Property tours & Closing techniques,0,00000
23250,Processing rental applications,0,00000
23251,Completing move-in process,0,00000
23252,Preparing lease contracts,0,00000
23253,Creating move-in packets,0,00000
23254,Completing walk-throughs,0,00000
23255,Completing renewal paperwork,0,00000
23256,Fair Housing knowledge is a MUST,0,00000
23257,"Represent SHI as central point of contact for customer base at Headquarters in Somerset, NJ",0,00000
23258,"Act as liaison between Account Executives, customers, and SHI internal departments",2,00011
23259,Provide outstanding customer service and support,2,00011
23260,"Provide sourcing, product quotes, pricing, and product information",2,00011
23261,Enter sales orders and provide updates throughout the sales process,2,00011
23262,Take initiative to resolve issues,0,00000
23263,"4-year degree, 3.0 cumulative GPA (all majors considered)",0,00000
23264,Strong telephone and email communication skills,2,00011
23265,"Excellent time management skills, attention to detail, organizational skills, and problem-solving capabilities",2,01011
23266,Interest in building a knowledge of software and hardware technologies,2,00011
23267,"Ability to work well in a fast paced, team environment",0,00000
23268,"World Class Facility includes on site gyms, restaurants and community events",2,00011
23269,Ongoing opportunities for personal and professional growth and development due to our strong promote from within philosophy,2,00011
23270,"Work in an up-beat, creative, and fun environment",2,00011
23271,"Benefits, include medical, vision, dental, 401K, and flexible spending",2,00011
23272,Organizational Skills: 1 year (Required),0,00000
23273,Customer Service: 1 year (Required),0,00000
23274,Bachelor's (Required),2,01000
23275,Retirement benefits or accounts,0,00000
23276,Gym memberships or discounts,0,00000
23277,Workplace perks such as food/coffee and flexible work schedules,2,00011
23278,Stay-up-to-date on social media tactics and industry trends,2,00011
23279,"Assist with curating content, executing and tracking analytics for monthly blog posts",2,00011
23280,Assist with implementing social strategies for clients,2,00011
23281,Review metrics and analytics using industry-standard social media reporting tools,2,00011
23282,Assist with drafting and executing a social media content calendar for all brands and platforms that supports overall marketing and PR goals,2,00011
23283,Creating and adopting highly sharable content as it relates to our individual target markets,2,00011
23284,Engaging the social media community and partaking in influencer outreach,2,00011
23285,Writing and editing multi-media posts and interact with consumers,2,00011
23286,Analyzing campaigns and translating anecdotal or qualitative data into recommendations and plans for revising digital campaigns,2,00011
23287,3-4 years relevant experience,0,00000
23288,Ability to confidently liaise with clients and manage accounts with minimal supervision,2,00011
23289,"Superb computer skills (Adobe Creative Suite not required, but a plus)",0,00000
23290,A passion for brand and social media marketing,2,00011
23291,"Experience using Hootsuite, Sprout Social, Planoly and/or other related social media monitoring applications",2,00011
23292,Proactive approach to discovering and developing new procedures and processes,2,00011
23293,"Ability to multi-task, prioritize according to need, and meet deadlines",2,00011
23294,Ability to quickly learn new processes and procedures without extensive training,2,00011
23295,"Working knowledge of Facebook Insights, Facebook Business Manager and Twitter and Instagram ad programs, Pinterest for brands and YouTube Advertising.",2,00011
23296,Successful candidates are able to quickly adjust and assume different writing styles and voice,2,00011
23297,Honesty and Integrity Come First,2,00011
23298,Customer Obsession is Our Advantage,0,00000
23299,A relentless passion to serve the customer,0,00000
23300,Innovation is Essential,0,00000
23301,Individuals win games: teams win championships,0,00000
23302,Exceptional is Expected,0,00000
23303,"Talk is cheap: create value, not just motion",2,00011
23304,Helping people is core to our DNA,0,00000
23305,Free catered lunch/snacks/drinks; new menu daily,0,00000
23306,Paid holidays and flexible paid time away,2,00011
23307,Employee pricing on smart home products,0,00000
23308,Onsite health clinic,0,00000
23309,Medical/dental/vision/life coverage,2,00001
23310,401(k) Plan & Matching,0,00000
23311,Identifies and manages potential areas for change management to provide high financial integrity and high client satisfaction on assigned projects.,2,00011
23312,Project Management Professional (PMP) certification,0,00000
23313,Demonstrated ability to manage a minimum of four (4) technical projects concurrently,0,00000
23314,"Experience with formal system deployment and manages adherence to project management best practices, methodology, and procedures",2,00011
23315,"Demonstrated skills in Microsoft Office (Word, Excel, PowerPoint, Outlook, etc.)",0,00000
23316,Demonstrated ability to understand and translate complex technical ideas and information into easy-to-understand terms for non-technical people,2,00011
23317,Demonstrated communication and presentation skills,2,00111
23318,Experience developing and implementing complete project schedules to ensure required dates are met,2,00011
23319,Demonstrated analytical skills in creating project plans and establishing timelines to ensure milestones are achieved using Industry accepted tools,2,00011
23320,Demonstrated ability to work well as a team member,0,00000
23321,ITIL and/or Six Sigma certification,2,00011
23322,"Drive the entire sales process: target top prospects, identify solutions, conduct software demonstrations, negotiate, and close",2,00011
23323,Effectively sell and promote Sovos's SaaS-based products and services to new accounts,2,00011
23324,"Grow and manage a balanced pipeline across your assigned territory, achieving new business revenue growth",2,00011
23325,Deliver profitable new business revenue growth in assigned territory while meeting and exceeding revenue targets and relevant quotas,2,00011
23326,2-5 years of selling experience; outside sales experience preferred but not required,0,00000
23327,Experience selling SaaS solutions preferred,0,00000
23328,Demonstrated track record of closing new business and exceeding sales targets,2,00011
23329,Ability to sell consultatively by listening to customer needs and shaping a shared vision for a solution,2,00011
23330,Strong communication and interpersonal skills both internally and externally,2,00111
23331,Ability to travel up to 40-50% of your time.,2,00010
23332,Competitive base salaries paired with attainable and competitive commission plans,2,00011
23333,A balance of new logos and existing customers (so ramp up is less burdensome),2,00011
23334,An opportunity to work with a global team,0,00000
23335,"A chance to sell against a mission critical problem, which customers NEED (not a nice to have)",0,00000
23336,Manager bootcamps (because teams are only as good as the people managing them),0,00000
23337,"MyTime flexible time off (no worrying about accruing time or running out of sick days - If you need time off, take It!)",0,00000
23338,Tuition reimbursement,0,00000
23339,Progressive Wellness Program,0,00000
23340,Company seeded and matched Health Savings Account (HSA),2,00011
23341,"5+ years of experience in marketing, advertising, sales, sponsorship, event management and budgeting.",2,00011
23342,"Knowledge of retail management, marketing, advertising and media.",2,00011
23343,Tourism and event planning experience.,2,00011
23344,"Shopping center or retail experience preferred, but not required.",0,00000
23345,High degree of attention to detail,2,01000
23346,Ability to multi-task and work in a team environment,2,00011
23347,Working with outside marketing vendors a plus (i.e. advertising agencies & PR groups),0,00000
23348,Deliver the Zerto message and vision including technical architecture presentations and product demonstrations to prospective customers and partners,2,00111
23349,Conduct remote calls and face-to-face meetings to discuss prospective business and technical fit with Zerto software products,2,00011
23350,"Establish relationships as a trusted technical adviser with customers, prospective customers, partners, and potential partners",2,00011
23351,Provide technical guidance and support of sales efforts to drive team-based selling with aligned account executives,2,00011
23352,Support pre & post sales issues,0,00000
23353,Provide feedback to Development around customer requirements and long term BC/DR goals,2,00011
23354,Evangelize Zerto solutions online through social media,0,00000
23355,Strong communication and interpersonal skills,2,00111
23356,Ability to explain technical solutions and concepts to non-technical people,2,00011
23357,Good practical understanding of Datacenter and Cloud architecture,2,00011
23358,"Experience with hypervisor based products/infrastructure (e.g. VMWare vSphere, Microsoft Hyper-V, Openstack, etc)",0,00000
23359,"Understanding of storage concepts, architecture and storage platforms (e.g. SAN/NAS/DAS)",2,00011
23360,"BA/BS, preferably in a Computer related field",0,00000
23361,"Working knowledge of Microsoft (Windows Server 2008, Windows Server 2003), plus x86 platforms, devices, and networking",2,00011
23362,Working knowledge of Salesforce.com or other major CRM,0,00000
23363,Knowledge of or familiarity of real-life IT environments,0,00000
23364,"Enterprise-level systems administration, recovery, and configuration",2,00011
23365,"Experience in server, storage, and\or network administration",2,00011
23366,"Technical certifications (VCP, MCSE, CCNA, etc.)",0,00000
23367,Experience with operation and administration of Windows Server 2012 and/or Windows Server 2008 systems,2,00011
23368,"Decent practical working with and administration of Microsoft SQL Server, MySQL, Oracle, or other mass-market databases",2,00011
23369,Ability to test and setup customer-like computing environments for demo/troubleshooting purposes,2,00011
23370,"Understanding of computer and networking hardware, Network routing, configuration, etc.",2,00011
23371,Minimum 1 year reset experience with ability to read and understand planograms,2,00011
23372,"Ability to read, understand and follow written guidelines",2,00011
23373,Detail-oriented & organized,0,00000
23374,Self-motivated & self directed,0,00000
23375,Positive attitude and good work ethic,2,00011
23376,Comfortable interacting & communicating with store personnel,0,00000
23377,Computer literate with access to internet and ability to print all documents needed,2,00011
23378,Ability to take and upload photos,2,00011
23379,Reliable transportation,0,00000
23380,Pro Active verbal & written communication skills,2,00011
23381,Must be 18 year or older to apply,0,00000
23382,relevant: 1 year (Preferred),0,00000
23383,merchandising: 1 year (Preferred),0,00000
23384,reset: 1 year (Preferred),0,00000
23385,People-oriented -- enjoys interacting with people and working on group projects,2,00011
23386,Dependable -- more reliable than spontaneous,0,00000
23387,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
23388,Maintaining product displays,0,00000
23389,Basic computer skills,0,00000
23390,Point-of-sale (POS) or instant redeemable coupon (IRC) software and equipment,2,00011
23391,May require limited overtime to cover vacations and holidays.,2,00111
23392,Standard office environment.,0,00000
23393,Review contracts (app. 450-600 per month) as submitted by sales personnel and confirm that all paperwork is done properly.,2,00011
23394,Follow-up on all outstanding issues and drive toward resolution.,2,00011
23395,Verify deposit checks with contracts.,0,00000
23396,Print contracts emailed overnight; send out for approvals as needed.,0,00000
23397,Create customer files and file material in the secure file room.,2,00011
23398,Data integrity calls.,2,00011
23399,Greet and check-in visitors.,2,00011
23400,Notify employees of lunch deliveries.,0,00000
23401,Help cover Customer Care phone lines when needed.,2,00001
23402,Special projects as assigned by the Marketing & Sales Administration Manager.,0,00000
23403,Receptionist: 1 year (Preferred),0,00000
23404,Contract Administration: 1 year (Preferred),0,00000
23405,Are you a driven and client-focused sales expert familiar with the technology needs of large business accounts?,2,00011
23406,Can you commit to a consultative sales position solving the evolving needs of clients with innovative solutions?,0,00000
23407,Do you desire a competitive salary with an uncapped sales commission and a focus on professional development?,2,00011
23408,Competitive Salary with Sales Incentives,0,00000
23409,"Health, Vision and Dental Insurance",2,00011
23410,100% Company Match 401(k) up to 6%,0,00000
23411,Company Funded Retirement Accumulation Plan for an additional 3%,0,00000
23412,Education Assistance,0,00000
23413,Pretax Child Care Spending Account,0,00000
23414,"Paid Holidays, Vacation Days, Personal Days and Sick Days",2,00011
23415,Employee Discount on Spectrum Services,0,00000
23416,Be an impactful member of the sales team through the achievement of monthly revenue goals.,0,00000
23417,Cultivate and maintain key business-to-business (B2B) relationships with large enterprise accounts within your assigned territory or market segment.,2,00011
23418,Grow account base by consulting with new organizations to empower them with simple client-centric telecommunication solutions.,0,00000
23419,"Drive the sales process by identifying target markets, industries, and contacts for the product portfolio.",2,00011
23420,Generate leads by building and maintaining relationships in the corporate and IT community.,2,00011
23421,Entice clients by creating informative and lucrative proposals that align with their business needs.,2,00011
23422,"Build an extensive network through referrals, prospecting phone calls, industry events and peers.",2,00011
23423,Ensure a positive service implementation process by supervising all phases of the sales cycle.,0,00000
23424,Effectively close deals through conversations and negotiations with C-level executives.,2,00011
23425,"Influence senior leadership decisions by providing weekly reports on funnel, sales call activity and 30/60/90-day forecasts.",2,00011
23426,Complete additional duties related to the position as assigned.,0,00000
23427,"Four or more years of B2B sales experience as a proven closer selling data, voice, cloud or video solutions to multi-location enterprise accounts",0,00000
23428,"Four or more years of experience selling to corporate executives in outside sales to enterprise, healthcare, state and local government or education",2,00011
23429,Four or more years of experience negotiating master service agreements,0,00000
23430,Repeated success exceeding revenue goals,0,00000
23431,"Telephony experience in selling trunking products such as T1, PRI and SIP",2,00011
23432,Knowledge of the role of network facilities to support corporate tele-sales,0,00000
23433,Ability to efficiently conduct a consultative analysis and provide recommendations,2,00011
23434,Confident when presenting technical information to clients and key stakeholders,2,00011
23435,"Expert in network building, negotiation and problem-solving skills",2,00011
23436,Deadline-driven with the ability to multi-task and manage change within a fast-paced environment,2,00011
23437,Interpersonal communicator with the ability to work in a team environment,2,00100
23438,Quick learner that can apply knowledge quickly,0,00000
23439,Knowledgeable of sales level complex services,0,00000
23440,"Familiar with Salesforce, ICOMS/CSG or other billing systems",0,00000
23441,"Proficient in Microsoft Word, Excel, PowerPoint, Outlook and Visio",2,00011
23442,Fluent in written and spoken English,2,00011
23443,Analytical thinker with the ability to manage and foster change,2,00011
23444,Positive attitude with an inner drive to push yourself,0,00000
23445,Coachable with an entrepreneurial spirit and an aptitude to learn the product suite and engage in our culture,2,00011
23446,Expert in translating technical information to clients,0,00000
23447,"History of working well under pressure within a dynamic, fast-paced environment",0,00000
23448,Experience selling to high-level management staff in various verticles,0,00000
23449,Able to work independently and remotely to identify and cultivate market opportunities,2,00011
23450,High School Diploma or equivalent (required),0,00000
23451,"Manage marketing department project calendars, including product launch and content schedules.",2,00011
23452,"Support marketing and advertising campaigns by assembling and analyzing sales data, planning and organizing presentations.",2,00111
23453,Keeps promotional materials ready by coordinating requirements with graphics department; inventorying stock; placing orders; verifying receipt.,0,00000
23454,"Supports staff by providing sales data, market trends, forecasts, account analyses, new product information; relaying customer services requests.",0,00000
23455,Monitors budgets by comparing and analyzing actual results with plans and forecasts.,2,00011
23456,"Writing, editing, communication, organizational management skills",2,00011
23457,Knowledge of Microsoft Office Suite,0,00000
23458,Knowledge of Adobe Creative Suite a plus.,0,00000
23459,Detail oriented with the ability to multi-task and manage projects across multiple departments.,2,00011
23460,Friendly and outgoing personality.,2,00011
23461,A team player who takes the initiative to help others.,0,00000
23462,Strong attention to detail and organizational skills.,2,01011
23463,Time management skills and the ability to prioritize and work with multiple tasks.,2,00011
23464,Excellent verbal and written communication skills.,2,00011
23465,Ability to work self-sufficiently.,0,00000
23466,relevant: 1 year (Preferred),0,00000
23467,"Stable -- traditional, stable, strong processes",0,00000
23468,People-oriented -- supportive and fairness-focused,2,00011
23469,Team-oriented -- cooperative and collaborative,2,00011
23470,A good job for someone just entering the workforce or returning to the workforce with limited experience and education,2,00011
23471,Open to applicants who do not have a college diploma,0,00000
23472,http://facebook.com/samson,0,00000
23473,Completes lease application and agreements with the prospective resident and collects any rental deposit and/or application fee.,2,00011
23474,Collects rents due and issues receipts. Delivers late notices and follows up on balances owed on a regular basis.,2,00011
23475,"Takes appropriate action for the collection of delinquent rent including, but not limited to, 3-day notice and eviction proceedings.",2,00011
23476,Routinely communicates with residents concerning their level of service.,0,00000
23477,Routinely performs property inspections on occupied and vacant units. Clean and spiff as needed.,2,00011
23478,"May direct and coordinate activities of maintenance staff who are engaged in servicing the units, buildings, or landscaping.",2,00011
23479,"Arranges for services such as extermination, carpet cleaning and equipment repairs.",2,00011
23480,May assist in developing and executing marketing plans for attracting potential residents to the property.,2,00011
23481,"May assist in designing, implementing or improving resident referral/retention programs.",2,00011
23482,Provides information for annual budget and management plan for the property.,2,00011
23483,Determines purchases and services for the property. May negotiate or approve contracts for services and costs.,2,00011
23484,Assists in determining rental rates to be charged and special promotions offered.,2,00011
23485,Actively involved in interviewing and has the authority to recommend hiring and terminations.,2,00011
23486,May present at court hearing.,0,00000
23487,May assist in the supervision of several employees at the property.,2,00011
23488,Ability to operate an automobile and/or golf cart safely and legally.,2,00011
23489,Ability to use the computer and type.,2,00011
23490,May be required to work weekends.,0,00000
23491,Other duties may be assigned,0,00000
23492,"Directs, delegates and empowers effectively",2,00011
23493,"Hires, retains, trains, coaches, guides, directs, and develops direct reports using company-wide processes, tools and resources",2,00011
23494,"May delegate work of others and provide guidance, direction and mentoring to indirect reports",2,00011
23495,Travel and Driving are not essential duties or functions of this job,2,00011
23496,Onboarding program to speed your success,0,00000
23497,Full integrated marketing campaign to support your efforts,0,00000
23498,Exciting work environment where company success is shared with the team,0,00000
23499,We ensure that you will have the tools you need for success from technology to marketing,0,00000
23500,Opportunities for national recognition and awards,2,00011
23501,Ongoing support and training,2,00011
23502,Incentives and rewards for accomplishment,2,00011
23503,You must be nice to the people who are our customers and those that you work with even when they don't deserve it,2,00011
23504,"Be a good communicator - in person, on the phone and able to compose an email that doesn't look like a 3rd grader wrote it",2,00011
23505,Have a basic technical aptitude with computers and internet type stuff,2,00011
23506,Like to work and work while at work (a post to Instagram won't kill anyone as long as you get your work done),2,00011
23507,Must be able to be on your feet all day and lift up to 30 lbs like most humans,2,00011
23508,"Be a multi-tasking Ninja, we do a lot in a short amount of time, this is no place for the proactively challenged",0,00000
23509,"Basic math is a must, but yes you can use a calculator",0,00000
23510,"Must be willing to jump in and figure things out on your own, no hand holding here",2,00011
23511,You must be a life-long learner to work here. Lots to learn and it's always changing,2,00011
23512,Sold stuff B2B or at least know what B2B is,0,00000
23513,Any kind of graphic design or past print experience,0,00000
23514,A background in the sign industry,0,00000
23515,Understanding of direct mail and the data that drives it,2,00011
23516,Software experience with the Adobe Creative Suite or Microsoft Office,0,00000
23517,Utilized a CRM system,0,00000
23518,relevant: 1 year (Preferred),0,00000
23519,sales: 1 year (Preferred),0,00000
23520,Associate (Preferred),0,00000
23521,"Roseville, CA (Preferred)",0,00000
23522,United States (Preferred),0,00000
23523,Drive innovative business solutions and digital transformation with our customers,2,00011
23524,Partner with Sales and Solution Consulting to qualify customer needs and identify opportunities to deliver high value business outcomes for clients,2,00011
23525,Architect and develop innovative solutions in collaboration with a cross-functional digital consulting team in a pre-sales environment,2,00011
23526,Provide mentoring to solution consulting peers and other colleagues in the organization,2,00011
23527,Contribute to and help maintain internal forums and asset libraries to enable innovation at scale,2,00011
23528,Interact with the wider ServiceNow community as a thought leader on innovative ways to leverage the Now Platform and products,2,00011
23529,Presenting at executive briefings and marketing events,2,00011
23530,Work closely with Product Management on upcoming releases and provide feedback from customer interaction,2,00011
23531,Expected Travel: 25-30%,2,00010
23532,5+ years of experience as a solution architect,0,00000
23533,3+ years of experience architecting and delivering complex solutions on the Now Platform,2,00011
23534,Experience facilitating client-facing workshops to successfully progress initiatives into the next phase of their lifecycle,0,00000
23535,"Ability to work within, and lead, a multi-discipline team focused on delivering high-quality output in short timeframes",2,00011
23536,"Fluency in third party integrations using web services, JDBC, and file-based parsers",2,00011
23537,Functional comprehension of SQL and database concepts,2,00011
23538,"Fluency in JavaScript, HTML and libraries/frameworks such AngularJS and Bootstrap",2,00011
23539,Ability to quickly understand new technology through instruction and self-training,2,00011
23540,"Strong people development skills, including coaching and mentoring for technical roles",2,00011
23541,Executive level presence and experience presenting to executive-level audiences,2,00011
23542,Strong written and verbal communication skills,2,00011
23543,"Adept at using marketing technology such as CRM, marketing automation, WordPress, Google Analytics, Google Ads, Facebook ads, etc.",0,00000
23544,Basic knowledge of Adobe Photoshop,0,00000
23545,Can create reports on campaigns and on-going branding efforts,2,00011
23546,Can optimize campaigns based on their performance and analytics,2,00011
23547,"Comfortable using both Microsoft Office and Google Apps (Docs, Sheets,",2,00011
23548,At least two years of experience in marketing using these or similar tools,0,00000
23549,"Professional manner, positive attitude, and willingness to learn",2,00011
23550,relevant: 2 years (Required),0,00000
23551,Dependable -- more reliable than spontaneous,0,00000
23552,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
23553,"Achievement-oriented -- enjoys taking on challenges, even if they might fail",0,00000
23554,Innovative -- prefers working in unconventional ways or on tasks that require creativity,0,00000
23555,"A job for which all ages, including older job seekers, are encouraged to apply",0,00000
23556,A job for which people with disabilities are encouraged to apply,0,00000
23557,"Experience in a prospecting, cold-calling sales role",0,00000
23558,Success in a previous Sales position,0,00000
23559,A passion to succeed,0,00000
23560,Experience working with the public,0,00000
23561,Reimbursements for gas and other travel related expenses.,2,00011
23562,New leads every month,0,00000
23563,A tablet and a cell phone,2,00011
23564,We take pride in offering professional training to learn what it takes to be a successful Account Executive at a Fortune 500 Company.,0,00000
23565,Guaranteed annual Base Salary,0,00000
23566,Unlimited commissions and UNLIMITED earning potential,2,00011
23567,"Medical, Dental, Vision and Life Insurance",2,00011
23568,Free and discounted Spectrum Cable services,2,00011
23569,Sales: 1 year (Required),0,00000
23570,Driver's License (Required),0,00000
23571,2+ years of fitness sales experience.,0,00000
23572,Confident in generating personal sales and training Sales Reps in sales,2,00011
23573,Ability to work independently and collaborate with studio owner,2,00011
23574,Ability to manage and drive all revenue streams from membership sales to retail,2,00011
23575,"Excellent communication and strong interpersonal skills in person, on the telephone and via email.",2,00111
23576,"Ability to excel in a fast changing, diverse environment.",0,00000
23577,Ability to recognize areas of improvement and make changes using good judgment.,2,00011
23578,An affinity and passion for fitness.,2,00011
23579,Solid writing and grammar skills.,2,00011
23580,"Highly organized, proficient in data management, ability to prioritize and meet deadlines.",2,00011
23581,"Professional, punctual, reliable and neat.",2,00011
23582,Strong attention to detail and accuracy.,2,01011
23583,Trustworthy and ability to handle confidential information.,2,00011
23584,"Ability to work harmoniously with co-workers, clients and the general public.",2,00011
23585,Proficiency with computers and Studio software.,2,00011
23586,Lead generation including Grass Roots Marketing and Networking,2,00011
23587,Implement sales process to schedule prospects into Intro class,0,00000
23588,Drive Membership sales through outside sales and business development efforts,2,00011
23589,Manage staff schedule,0,00000
23590,"Directly coordinate with all vendors, ensuring that studio retail/products are stocked with accurate inventory counts",0,00000
23591,Supervise Sales Representatives and Flexologists,2,00011
23592,"Proficiency in ClubReady, to include revenue reports, attendance reports, etc.",0,00000
23593,Independently make decisions related to high level customer service,0,00000
23594,Collect out-standing dues,0,00000
23595,Maintain cleanliness and organization of the fitness studio,2,00011
23596,Enforce StretchLab policies and procedures,2,00011
23597,"Ensure all forms, administrative supplies, and studio literature is stocked and visible",2,00011
23598,Schedule and participate in networking/community events and studio promotions,2,00011
23599,Strategically manage marketing campaigns to generate leads for the studio,0,00000
23600,Any other duties as assigned,0,00000
23601,This position offers a very competitive base salary; based on experience & performance.,0,00000
23602,Commission paid on sales,0,00000
23603,"Opportunity to bonus, based on performance",0,00000
23604,Unlimited growth potential as well within the company.,0,00000
23605,Provides consultations and quotes in person and over the phone by listening to the wants and needs of the family or business.,2,00011
