jobrequirements,bias,againstgroup
"reflect records of legible, complete images for all associated documents",0,0000
"have been allocated, if necessary, under consistent, reasonable guidelines",0,0000
reflect reconciled outstanding balances,0,0000
Negotiation: 1 year (Preferred),0,0000
Cold Calling: 1 year (Preferred),2,0011
B2B Sales: 2 years (Required),0,0000
outside sales: 1 year (Required),0,0000
High school or equivalent (Required),0,0000
California (Required),0,0000
United States (Required),0,0000
Computer literacy/Microsoft Office,0,0000
Achieving assigned sales objectives,0,0000
Business-to-business sales,0,0000
Train partners on effective methods for selling and implementing Odoo software,0,0000
Retain sophisticated partners while coaching inexperienced partners into streamlined sales machines,0,0000
Collaborate with partners to establish a tailored implementation package for end customers and negotiate the software requirements,0,0000
Create and implement cross-functional processes for partners and customers to increase their operational efficiency,0,0000
Passion for sales with B2B and B2C sales,0,0000
"The dynamics and motivation to go the extra mile with a positive ""can do"" attitude",0,0000
At least a Bachelor's degree or equivalent by experience.,0,0000
"Excellent communication skills, you like to negotiate and to achieve targets",2,0011
Strong software and new technology awareness,0,0000
Curiosity to learn how businesses operate,0,0000
At least 1-year experience in channel sales in the software sector,0,0000
Fluent or capable of working in Spanish a majority of the role,0,0000
Previous experience in a SaaS company,0,0000
You are able to work in a fast-paced start-up environment with a hands-on attitude,2,0100
You are open-minded and can react to change with agility,0,0000
You have an entrepreneur mindset and are not afraid to take appropriate initiatives,0,0000
You are a quick and autonomous learner,0,0000
You are a good fit for a passionate and dynamic company,0,0000
"You are approachable, honest, and a fun team player",0,0000
Work with a team of fun people in the software industry,0,0000
"Benefits package: healthcare, dental, vision, life insurance, Flexible Spending Account (FSA), Health Savings Account (HSA), 401k",2,0001
"Vacation (10 days of PTO for the first year, 15 the second, 20 the third year), Sick and Holiday paid leave (10 or so holidays)",0,0000
Pre-tax commuter benefits (parking and transit),0,0000
"Sponsored Company Events: Company-sponsored Dinners, Lunches, and Happy Hour a few times a month. An Annual day event.",0,0000
Snacks and coffee in the office (nice selection),0,0000
Free parking in a specified lot,0,0000
"Game room (beer on tap, ping pong, foosball, chess, video games)",0,0000
Regularly go out of his/her way to assist others in the team or department,0,0000
Demonstrate openness to feedback and constructive criticism,0,0000
"Through openness and a flexible style of working with others, help to foster an environment of innovation and creativity",0,0000
Assist in maintaining a professional customer environment with positive customer satisfaction,0,0000
Communications/Listening Skills,2,0011
Analysis/Discovery (ROI) -,0,0000
Sales & Presentation Skills,2,0101
Industry/General Technology Knowledge,0,0000
Kofax Technology Knowledge,0,0000
Professional presentation experience,2,0101
Business analysis at both the IT and LOB level,0,0000
Experience working with various partners/channel organization,0,0000
Ability to travel 50%,2,0010
Able to lift and carry at least 50 pounds,2,0010
Experience in business process management/software industry is a plus.,0,0000
"Define, document and own the project requirements, specifications and implementation plans. Perform requirements analysis.",0,0000
Conduct meetings and presentations to drive projects forward and share ideas and findings.,2,0101
Communicate decisions and action items to meeting attendees,0,0000
Develop and implement timelines and test plans to ensure successful delivery of projects.,0,0000
Test new releases of Seamless software.,0,0000
Work with team members throughout the company to learn business processes.,0,0000
"Learn and evaluate business processes, anticipating requirements, uncovering areas for improvement, and proposing solutions.",0,0000
Constantly strive to improve the way we work together.,0,0000
Become proficient in the US credit union and automotive leasing industries including the market players and industry trends.,0,0000
5 years relevant experience,0,0000
3+ years of project management experience,0,0000
Crisp and clear communication style across all mediums and with both business and technology stakeholder groups.,2,0011
"Extensive experience gathering requirements to include analyzing, prioritizing and documenting.",0,0000
Proven ability to deliver on commitments.,0,0000
Ability to influence and to work autonomously.,0,0000
Ability to handle multiple competing priorities in a fast-paced environment.,2,0100
A fantastic ability to listen and to identify what the real need is.,2,0001
An analytical approach for effectively evaluating and executing trade-off decisions but able to rely on intuition when the data set is incomplete.,0,0000
Experience presenting to executive leadership and handling sensitive customer situations.,0,0000
"High proficiency in Microsoft Office products, with emphasis on Excel and project management applications.",0,0000
"Experience in the auto finance, credit union and vehicle lease industries are a plus.",0,0000
Experience in the financial technology markets is desired.,0,0000
Bachelor's degree with a quantitative emphasis is required.,0,0000
PMP Certification a plus,0,0000
relevant: 5 years (Preferred),0,0000
Project Management: 3 years (Preferred),0,0000
"Extensive knowledge of the functionality of capital markets, investment management and buy side solutions",0,0000
"Extensive market knowledge of capital markets, investment management, asset management and financial services in general.",0,0000
Strong communication and client facing skills in order to be able to present and implement the solution,2,0011
A deep understanding of the business drivers of customers,0,0000
Successfully deliver Fusion Invest implementation projects and ensure high levels of customer satisfaction,0,0000
"Specify, present and configure business processes and best practices for customers during Fusion Invest implementations",0,0000
"Provide functional configuration, and work practices recommendations and/or solution suggest to customers during project implementations",0,0000
Communicate with customers to help define detailed requirements for Fusion Invest implementations,0,0000
Provide advice for customizing or implementing new functions in the solution,0,0000
"Provide onsite consultancy services, with potentially extensive travelling required",2,0010
Work with sales and Finastra global solution consultants to develop new services business from the existing customer base,0,0000
Customer focus and strong customer management skills,0,0000
Committed to providing excellent client service at all times to a very demanding customer base,0,0000
"Solid interpersonal, communication and presentation skills",2,0111
"Strong troubleshooting, problem solving and decision-making skills",0,0000
Ability to multi-task and work independently and manage time efficiently,0,0000
Ability to work under pressure and deadlines,0,0000
Flexibility and innovation,0,0000
Team player: this role will work closely with all functions within Finastra,0,0000
Buy side experience is a strong plus.,0,0000
Professional services experience with a financial software vendor is a strong plus.,0,0000
Outstanding relationship management and communication skills,2,0011
Highly customer focused approach.,0,0000
Design strategy and roadmap for building analytics capabilities of large organizations,0,0000
Build relationships with customers to become a trusted partner who provides thought leadership and strategic guidance,0,0000
Proactively identify sales and business development opportunities for your existing clients,0,0000
Work with your counterparts in India - who lead local Data Science teams - to effectively deliver projects leveraging our global delivery model,0,0000
Strong networking capability coupled with growth mindset focused on acquiring new projects and growing existing engagements,0,0000
Experience in working with cross-functional and cross-cultural teams,0,0000
"Demonstrated ability to build strong client relationships, often in complex and sensitive environments",0,0000
Must be willing to travel up to 80% of the time,2,0010
Consulting background a plus,0,0000
High school or equivalent (Preferred),0,0000
"Provide excellent customer service by taking orders, preparing them efficiently, and building a rapport with clientele",0,0000
"Handle card and cash transactions, ensuring that all funds in the cash drawer are accounted for by the end of the shift",0,0000
Keep an eye on patron intoxication levels and respond appropriately,0,0000
Clean the bar and the surrounding area of spills and other messes as needed,0,0000
Other duties as requested,0,0000
Alcoholic Beverage Control (ABC) laws,0,0000
Point-of-sale (POS) software and equipment,0,0000
"Experience working with an object oriented language (C#, Java, etc.)",0,0000
"Experience working with a relational database (MSSQL, MySQL, etc.)",0,0000
2+ years of experience as a Software Programmer or Developer,0,0000
"Strong interest in learning C#,MSSQL and .NET",0,0000
"Demonstrable technical writing skills (Course guides, PowerPoint, etc.)",2,0011
"Strong experience with Word, PowerPoint and Excel",0,0000
Adept in working with IT leaders to generate new training,0,0000
Strong verbal and written communication,2,0011
Conceptual knowledge of SCRUM methodologies,0,0000
"2+ years of experience working with .NET, C#, MSSQL, Visual Studio, TFS and MFS",2,0010
1+ years of classroom training experience,0,0000
Mortgage industry experience,0,0000
"Large, state-of-the-art fitness center with a full-size basketball court, outdoor sand volleyball court, plus Zumba and yoga classes",0,0000
"Gourmet cafeteria featuring homemade breakfast and lunch, and a dedicated food truck",0,0000
"Free fruit, soft drinks and coffee",0,0000
Convenience store featuring grab-and-go snacks,0,0000
Escape room designed for team-building activities,0,0000
Indoor/outdoor putting greens,0,0000
Strong leadership skills,0,0000
Proven project and team management skills,0,0000
"Experience with CRM software, digital marketing tools and techniques",0,0000
Keen understanding of analytics and data analysis,0,0000
Demonstrable experience developing and implementing successful marketing and new business programs,0,0000
"Ability to work in fast-paced, dynamic environment with self-discipline and results-driven mindset",2,0100
6+ years of marketing or PR experience,0,0000
"Bachelor's Degree in Marketing, Communications, Journalism or related field",2,0011
In-house or agency experience,0,0000
Demonstrates a track record of winning PR assignments for agencies,0,0000
Team management experience (Preferred),0,0000
Personal Performance Bonus,0,0000
Company Performance Bonus,0,0000
Professional Development Stipend + Programming,0,0000
Year-Round Early Close Fridays,0,0000
Travel and Expenses Benefits,2,0010
Cell Phone Allowance,2,0001
Morning/Late Night Work Meals,0,0000
Dry Cleaning Reimbursement,0,0000
Early/Late Meeting Transportation,0,0000
Business Travel Pet Sitting Reimbursement,2,0010
New Employees & New Business Benefits,0,0000
New Employee Referral,0,0000
New Business Commissions,0,0000
Retainer Contract and Renewals Bonuses,0,0000
Client Project/Upsell Bonuses,0,0000
"Ability to author detailed technical requirements, processes and workflows that resulting in clear, concise and unambiguous system requirements.",0,0000
"Detailed, organized and process-driven, while simultaneously promoting and pursuing iterative improvements in business processes and tools.",0,0000
Successful outside vendor management and industry partnership skills required.,0,0000
Experience with SAFe methodologies (certifications preferred).,0,0000
Demonstrates technical leadership and mentoring of others on the application of new technologies and system development methodologies.,0,0000
"Manages department's performance, budget responsibilities, development of staff, resource planning and goal setting.",0,0000
Develops requirements to be used by the vendor community to develop solutions to meet Company application needs.,0,0000
Evaluates various architectural solutions and implementations.,0,0000
"Identifies trends, services and/or capabilities that may be beneficial to various product offerings.",0,0000
Participates consultatively in the testing and certification process.,0,0000
Keeps current with technological developments in the industry.,0,0000
Establishes and maintains productive relationships with peer organizations and also equipment and software vendors.,0,0000
Consistent exercise of independent judgment and discretion in matters of significance.,0,0000
"Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) as necessary.",0,0000
Other duties and responsibilities as assigned.,0,0000
"Digital Experience | creates engaging omni-channel digital experiences across web, mobile, AR/VR, voice, gesture, IoT, and video",0,0000
"Digital Foundry | a flexible, end-to-end delivery model emphasizing innovation and disruption",0,0000
DigitalMix | an integrated set of platforms to enable business re-platforming,0,0000
"Lead the design, configuration, implementation and support of SAP medium size functional solutions.",0,0000
"Work independently to design and configure solutions to meet the business requirements in the related areas such as Retail MM, SD and Master Data.",0,0000
Must be able to continue and evolve to evaluate present ERP solution and set up to make recommendations for optimum working solutions for SAP.,0,0000
Proactively perform review of the systems and help the Company and functional departments understand available capabilities with SAP.,0,0000
"Train/Help users in conversion and implementation of systems, when needed",0,0000
"Provide guidance, understanding, and recommendations to the business user-community in the underlined application area",0,0000
"Manage all phases of the project life cycle including analysis, design, development, testing, deployment and post-production support/maintenance.",0,0000
"Assist in the development and enforcement of standards to provided best practices to deliver stable, reliable and highly available solutions.",0,0000
Produce and peer review technical designs and architectures for development projects.,0,0000
Demonstrate effective and collaborative communication with internal team members and Business Partners.,2,0011
Coordinate project tasks and ensure accurate estimates are provided for completion of business solutions.,0,0000
Develop and enforce day-to-day support policies and procedures.,0,0000
Communicate status of projects and initiatives to management.,0,0000
Mentor/develop/motivate technical and analytical staff.,0,0000
Manage multiple projects/reporting solutions for multiple business areas.,0,0000
"Lead the design, implementation of large cross functional size projects such as implementing SAP",0,0000
"Develop and enforce standards and best practices for delivery of stable, reliable and highly available solutions.",0,0000
Experience working for Retail/Fashion industry and back office operations.,0,0000
Advanced business process knowledge across many areas with ability to provide context to requirements.,0,0000
"In-depth knowledge of configuration, development, multi tiered architecture, cross functional integration",0,0000
Experience in SAP Retail and AFS implementation and design.,0,0000
Ability to recognize and minimize design dependencies between projects.,0,0000
Demonstrate advanced conceptual reasoning skills and discretionary judgment.,0,0000
In-depth knowledge of an SDLC process and ability to develop sound project plans within this framework.,0,0000
"Advanced project management skills, including ability to use influence, persuasion, and mediation to resolve issues and drive consensus.",0,0000
Excellent working knowledge of upgrade processes and all aspects of system testing.,0,0000
Able to work extended or non-standard hours to support business needs and project deadlines as needed.,0,0000
Minimum 6 years SAP Retail or AFS implementation experience in a team environment.,0,0000
Experience leading and mentoring a development team.,0,0000
Experience in rolling out POS across multiple regions.,0,0000
"Courses or certificates in SAP SD, and MM solutions preferred.",0,0000
"Champion product with sales force (e.g., events), Relationship Management, Consultant Relations and other internal partners.",0,0000
Manage product relationships with the third-party service providers.,0,0000
"Review all legal and marketing materials for accuracy of positioning, pricing and performance.",0,0000
Develop and execute internal and external communication strategy.,2,0011
"Analyze sales for each existing product relative to events, competition and market conditions.",0,0000
Study competition to develop product ideas or selling strategies.,0,0000
Develop business plans and periodic product line reviews.,0,0000
Develop new markets and new revenue streams,0,0000
"In leading the development of new ideas, ability to take calculated risks and manage returns.",0,0000
Achievement of commercial value.,0,0000
Experience in a role requiring executive level influence; track record for selling ideas and effectively challenging the status quo.,0,0000
In-plan retirement income product expertise and in depth market knowledge of the retirement industry to achieve product commercial success.,0,0000
Strong analytical/financial background to understand the related financial complexities of the retirement business.,0,0000
Experience developing effective solutions to fill supply and demand gaps of retirees and their behavioral patterns.,0,0000
Able to create excitement around a product.,0,0000
Show ability to drive integrative change.,0,0000
"Utilize outside the box thinking to challenge conventional norms and execute innovative, well-thought-out, financially viable approaches.",0,0000
Strong project management skills.,0,0000
"Must be able to work well with peers and be viewed as a major contributor and team player, seeking out expertise and adding value to the business.",0,0000
"Track record of managing team that develops innovative, industry leading ideas.",0,0000
Strong written/verbal communication skills,2,0011
Ability to communicate knowledgeably and credibly with senior management and internal constituents.,0,0000
"Creative, thinks out-of-the-box",0,0000
Strong problem solving skills,0,0000
Intellectual curiosity and capacity to absorb and understand significant amounts of complex,0,0000
"Strong values encompassing integrity, objectivity, partnership",0,0000
"High achievement orientation and pride in succeeding, giving rather than taking credit",0,0000
Strong influencing skills,0,0000
Sensitivity to individual and group needs/good listener,0,0000
Self motivating/good self management skills,0,0000
Good communications skills,2,0011
Capable of working and contributing in a team environment,0,0000
Create new relationships with new companies.,0,0000
prospecting customers for capturing new business.,0,0000
Grow Skilled Hire's presence in the staffing-space.,0,0000
Build upon and strengthen existing relationships with customers.,0,0000
"Assist in trade shows, marketing events, etc.",0,0000
Comfortable at cold calling.,2,0011
Gather client requirements and understand the key drivers for value-based improvements to be delivered.,0,0000
Coordinate the assessment process for assigned validated prospects. Hold the internal organization accountable to meet assigned timelines.,0,0000
"Understand the client's application, overall objectives and requirements to propose the best solution for their needs.",0,0000
Work with a cross-functional delivery team to develop a solutions strategy and operational framework.,0,0000
Participate in the solution design process by facilitating prospect strategy meetings and coordinating internal resources.,0,0000
Document the future solution to help with the production of custom presentations and demonstration documentation.,2,0101
Help create pricing strategies for Transportation Insight service offerings that are both competitive and attractive to prospective clients.,2,0100
"Assist sales personnel, as needed, in the Demonstration stage to close new business.",0,0000
Develop project plans; coordinate projects; complete projects on time; communicate changes and progress.,0,0000
Use web meetings and conduct multiple weekly conference calls with the client.,2,0011
Act as client and project advocate at TI. Engage internal resources as needed.,0,0000
Facilitate hand-off of projects to Implementation and Client Services support groups upon completion.,0,0000
"Work with Marketing to develop supporting material for use during the assessment process, demonstration, as well as internal training.",0,0000
"Develop internal programs to increase and improve performance, close ratio, and revenue growth.",0,0000
Collect information on client's unfulfilled needs and potential service improvements and report with recommendations to the Leadership Team.,0,0000
Analyze the results of initiatives to refine strategy: provide feedback and recommendations on a strategic and tactical level.,0,0000
Support ongoing improvement efforts by documenting best practices.,0,0000
"Be a detailed oriented, self-starter with a strong work ethic.",0,0000
Be able to manage multiple projects at any given time and be able to prioritize and meet deadlines.,0,0000
Possess excellent organizational skills with the flexibility to readily adapt to change under stress and against tight deadlines.,0,0000
Be able to consider a broad range of internal and external factors when solving problems and making decisions.,0,0000
Have a professional appearance and strong informal and formal writing skills.,2,0011
"Have strong PC software skills, including project planning, presentation, and general business applications.",2,0101
Have strong strategic and execution skills with an emphasis on results.,0,0000
Have the ability to listen actively and to respond to questions with complete and accurate answers.,2,0001
Be able to operate under minimal supervision and time constraints.,0,0000
Experienced logistics professional with ten plus years of experience in Supply Chain management related fields.,0,0000
"A minimum of six years of complex, consultative, solutions experience is required.",0,0000
"Direct consulting experience of transportation, logistics, and/ or TMS at the C-Suite decision-making level.",0,0000
Proven success in consistently driving revenue-generating programs with tangible results.,0,0000
"Experience working with Microsoft Office Applications (Excel, Word, PowerPoint, Outlook and Visio).",0,0000
LEAN / Six Sigma Certification or Experience a plus.,0,0000
Transportation: 7 years (Preferred),0,0000
Sales: 7 years (Preferred),0,0000
Solutions Engineering: 7 years (Preferred),0,0000
Sales or Leasing Professional: 2 years (Required),0,0000
Developing and cultivating leads using multiple sources including door-to-door prospecting.,0,0000
Setting up face-to-face and phone meetings with qualified prospects.,2,0001
"Assessing potential business deals, negotiating favorable terms, and acquiring prospect commitment.",0,0000
Managing relationships with clients.,0,0000
Constructing proposals/contracts within selling guidelines,0,0000
Communicating ongoing contact/sales activities to sales management team.,0,0000
Meeting individual quarterly and annual sales goals.,0,0000
Strong knowledge of the local marketplace including consumer trends and popular area merchants and attractions.,0,0000
Strategic thinker with proven consulting and interpersonal skills.,2,0100
Exceptional communication and presentation skills with the ability to sell at all decision-making levels.,2,0111
Self-motivated team player that can exceed goals and revenue expectations.,0,0000
Knowledge of social media including Facebook and Twitter,0,0000
"Able to work with minimal supervision while maintaining focus, productivity and meeting deadlines.",0,0000
"Flexible, and able to quickly adapt to new situations with positive attitude and great sense of humor.",0,0000
managing and motivating a team to increase sales and ensure efficiency;,0,0000
managing stock levels and making key decisions about stock control;,0,0000
analyzing sales figures and forecasting future sales ;,0,0000
analyzing and interpreting trends to facilitate planning;,0,0000
"using information technology to record sales figures, for data analysis and forward planning;",0,0000
"ensuring standards for quality, customer service and health and safety are met;",0,0000
responding to customer complaints and comments;,0,0000
"organizing special promotions, displays and events;",0,0000
attending and chairing meetings;,0,0000
"updating colleagues on business performance, new initiatives and other pertinent issues;",0,0000
"touring the sales floor regularly, talking to colleagues and customers, and identifying or resolving urgent issues;",2,0011
"Dealing with sales, when required.",0,0000
Retail Management: 2 years (Required),0,0000
relevant: 2 years (Required),0,0000
Grocery: 2 years (Required),0,0000
High school or equivalent (Required),0,0000
Communicate sales results and plans for marketing efforts to client and Assurant management.,0,0000
Deliver summary and activity reports at regular business reviews with client.,0,0000
"Serve as primary contact between Assurant and client, as it relates to sales for assigned territory.",0,0000
Conduct competitive analysis regularly and prepare reports on the competitive environment.,2,0100
"4 years in retail, wireless or other client-facing environment required",0,0000
"Ability to engage retail managers personally and communicate effectively, even under stress.",0,0000
"Expert user of current business software, including spreadsheet, word processing, presentation software, web browser and email programs.",2,0101
"Strong analytical skills-able to analyze sales results, create a plan for improving sales results, and executes the plan.",0,0000
Strong presentation and public-speaking skills.,2,0101
Advanced knowledge of sales and training techniques; client service; account development; multimedia presentation; graphics; and marketing standards.,2,0101
Ability to work in a fast-paced environment meeting tight deadlines while multi-tasking.,2,0100
"Bilingual Spanish, able to speak fluently is highly desired.",2,0001
"Set Friday, Saturday, Sunday only schedule (often achieving full-time earnings for part-time work!)",0,0000
Average first year earnings can be $35k-$45k; top sales associates have achieved 6 figures! It's all up to you.,0,0000
Continuous professional development and training,0,0000
A host of other excellent benefits!,0,0000
Demonstrated customer service orientation. Creates and sustains ongoing forums that encourage two-way communication opportunities.,2,0011
Must be able to travel at least 40% of the time.,2,0010
Demonstrated customer service orientation. Creates and sustains ongoing forums that encourage two-way communication opportunities.,2,0011
Must be able to travel at least 40% of the time.,2,0010
"Ensures that programs are managed in accordance with the contract and Cubic policies, procedures and department instructions.",0,0000
Leads implementation of the Operating and Strategic Plans in the business area.,0,0000
"Meets financial goals and objectives (sales, operating profit, return on net assets, cash).",0,0000
Supports Business Development Bookings Forecast.,0,0000
Develops and implements Business Area Growth Strategy in partnership with Business Development.,0,0000
Directs program financial management to ensure that profit is earned and cash is collected.,0,0000
"Reviews earned value measurements of program plans versus actual achievements, schedules and costs.",0,0000
Grows business area in a profitable manner.,0,0000
"Leads the management, program, and cost aspects of proposals.",0,0000
"Hires, trains and supports Program Managers to ensure successful program execution.",0,0000
Effectively manages programs within project and matrix organizations.,0,0000
Ensures contracts are met in a cost-effective manner.,0,0000
Ensures that programs perform in accordance with earned value methodology,0,0000
Provides senior customer interface on existing contracts and future business.,0,0000
Must be able to stand and/or walk for full shift.,2,0010
"Ability to push, and pull with arms up to a force of 128 pounds (i.e., utilizing hand truck.)",2,0010
"Ability to bend at the waist with some twisting, up to one hour of the workday.",0,0000
"May be required to climb a ladder and/or stool, kneel or crouch to store or retrieve materials and/or place or remove signs.",0,0000
Employee performs approximately 95% of work indoors. Outside work will be required.,0,0000
Employee is exposed to intermittent indoor cold temperature extremes when working in the walk-in cooler and/or freezer.,0,0000
Committed to work assigned hours.,0,0000
"Must be able to work flexible hours (nights, weekends, and holidays.)",0,0000
"Stores operate 24 hours a day, 7 days a week.",0,0000
Strong experience with SAP FICO can be considered and where cross training into SAP Treasury could be provided.,0,0000
"Experience from treasury transformations, vendor selections, TMS implementations",0,0000
Entrepreneurial nature: resourcefulness; flexibility; creativity; energy and versatility.,0,0000
"Strong presentation, consulting, project management, client, and training/ mentoring skills",2,0101
Strong executive presence and good communications and interpersonal skills.,2,0111
Ability to lead a team and to establish credibility as a trusted advisor with clients.,0,0000
Strong personal network of industry contacts in major target major corporations and financial institutions.,0,0000
"Good working knowledge of cash management, FX, Debt capital markets and interest rate risk management",0,0000
Demonstrated analytical and problem solving skills,0,0000
"General understanding of the relationship among business, protection, technology and industry issues and characteristics",0,0000
"Demonstrated ability to plan marketing programs, create and direct proposal, and presentation effort.",2,0101
Travel within North America up to 80% is required,2,0010
"MBA, CPA, CTP, or CFA preferred",0,0000
Existing relationships with SAP user community is a plus,0,0000
"Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future.",0,0000
"Recruits, selects, trains, develops, and evaluates restaurant employees.",0,0000
Monitors staffing levels to ensure sufficient development and talent;,2,0001
Ensures systems for training employees on workstations are fully implemented and adhered to by management and crew;,0,0000
Identifies and develops internal candidates for management and Team Leader positions.,0,0000
Takes accountability for motivating and inspiring employees to achieve high performance; t,0,0000
Treats all employees with respect and dignity; and regularly recognizes and rewards employees.,0,0000
"Understands and utilizes Denny's systems, processes, and tools; and complies with all state and federal labor laws and regulations.",0,0000
Manages daily activities to achieve excellence in restaurant operational performance.,0,0000
Ensures management team and crew understands and operates all systems correctly.,0,0000
"Maintains the brand image of restaurant cleanliness, maintenance, and excellent service. Serves as a role model for excellent guest service.",0,0000
Values effective job performance and ensures restaurant team receives recognition and expression of gratitude.,0,0000
Understands the importance of feedback and provides employees with quality and timely performance feedback and reviews.,0,0000
Is passionate about providing a high-quality guest experience that is evident to our guests.,0,0000
"Understands guests' perspectives and focuses efforts on ensuring consistent, quality service that exceeds guests' expectations.",0,0000
Demonstrates guest service techniques and ability to manage in a fast-paced environment.,2,0100
Demonstrates ability to utilize systems and perform duties within established structure.,0,0000
"A warm, professional atmosphere.",0,0000
Training and proven processes to support your success.,0,0000
Variety in your work that is both challenging and rewarding.,0,0000
Potential for career advancement.,0,0000
Ability to earn sales bonuses.,0,0000
Provide Level 2 support for various infrastructure and desktop support systems.,0,0000
Build solutions that perform system tasks and change configurations.,0,0000
"Develop, document and train others on IT systems and best practice procedures.",0,0000
"Analyze business and IT processes, technologies and applications.",0,0000
"Maintain test environment for patches, upgrades and deployments.",0,0000
Bachelor's degree in computer science or related field.,0,0000
4+ years IT experience in desktop support.,0,0000
Microsoft Certified Solutions Associate (MCSA) and / or CompTIA A+ certification,0,0000
"Strong team player with a positive, service-oriented personality.",0,0000
Proven project management experience.,0,0000
"Complete insurance coverage that includes medical, dental, vision and life insurance, Flexible Spending Accounts and wellness programs.",2,0001
401(k) with 5% employer match.,0,0000
Paid holidays and generous paid time off.,0,0000
"Bonus programs that include annual performance, sales goals and profit sharing.",0,0000
Scholarship program for children of employees.,0,0000
First-class fitness center with complimentary personal trainers.,0,0000
Over four miles of beautifully maintained walking trails.,2,0010
Numerous employee appreciation events throughout the year.,0,0000
Professional development classes and monthly in-house speakers.,0,0000
5+ years experience in AV events industry,0,0000
Excellent technical aptitude and understanding of industry technologies and trends,0,0000
"Proficient in audio, video, lighting, rigging and set design",0,0000
Very strong organization skills,0,0000
Excellent communication and client interaction abilities,2,0011
Drafting capabilities (especially Vectorworks) are recommended,0,0000
3D rendering capabilities (i.e. 3ds Max) are recommended,0,0000
Life and Long Term Disability Insurance,0,0000
Cleans and maintains sanitation standards in all interior and exterior areas of store and parking lot as directed by store management.,0,0000
Performs basic bookkeeping duties. Records lost/damaged goods and store supplies using appropriate tools.,0,0000
Are you a client-focused sales account manager familiar with the needs of hospitality organizations?,0,0000
"Can you commit to a consultative sales position managing and developing restaurants, hotels and other hospitality accounts?",0,0000
Do you desire a competitive salary with an uncapped sales commission and a focus on professional development?,2,0100
Competitive Salary with Sales Incentives,2,0100
"Health, Vision and Dental Insurance",2,0001
100% Company Match 401(k) up to 6%,0,0000
Company Funded Retirement Accumulation Plan for an additional 3%,0,0000
Education Assistance,0,0000
Pretax Child Care Spending Account,0,0000
"Paid Holidays, Vacation Days, Personal Days and Sick Days",0,0000
Employee Discount on Spectrum Services,0,0000
Be an effective member of the sales team by achieving or exceeding monthly sales and revenue goals.,0,0000
Advocate for clients within their fast-growing business and develop tailored product solutions highlighting product benefits.,0,0000
"Foster long-term client relationships through face-to-face meetings while being mindful of renewal opportunities, new services and upsell potential.",0,0000
Elicit new revenue streams by creating and presenting client product proposals that align with their needs.,0,0000
Maintain an accurate client database to ensure reliable service and accurate sales activity reports.,0,0000
Conduct tactful and mutually beneficial contract negotiations and conversations with C-Level executives and key decision makers.,0,0000
Ensure state and federal compliances by establishing data control procedures and working with regulatory agencies.,0,0000
Simplify the account collection process by assisting with fund acquisitions.,0,0000
Develop key sales skills by attending sales meetings and participating in training sessions.,0,0000
Perform additional duties related to the position as assigned.,0,0000
Five or more years of experience with strategic sales or account management with a proven sales record,0,0000
Five or more years of telecommunications experience with advanced voice and data networking such as PRI/SIP and LAN/WAN,0,0000
History of quickly learning knowledge and applying that knowledge in a team environment,0,0000
Deadline-driven with the ability to multi-task and manage change with shifting priorities,0,0000
History of conducting consultative analysis and quickly providing recommendations,0,0000
Skilled at identifying and cultivating market opportunities,0,0000
Coachable with a proven ability to work independently,0,0000
"Familiar with SalesForce, ICOMS/CSG or other billing systems",0,0000
Fluent in written and spoken English,2,0011
Experience working in or working with hospitality organizations,0,0000
Analytical mindset and interpersonal communication skills,2,0111
"Proficient in Microsoft Word, Excel, PowerPoint, Outlook and Visio",0,0000
High School Diploma or equivalent (required),0,0000
Significant Base Salary,0,0000
Generous Productivity Bonuses,0,0000
Unlimited Income Potential,0,0000
Expense Allowance for your car and cell phone,2,0001
Portfolio of Digital clients,0,0000
Proven successful approach for prospecting and finding new business,0,0000
Proprietary Tools to help you prove why a prospective clients needs increased Digital Marketing,0,0000
Hibu provides a dedicated approach and ideal prospects to call upon every day,2,0011
Company supplied iPad Pro to share a modern Sales Presentation with prospective clients,2,0101
A Salesforce based company,0,0000
"World Class Paid Initial Training, and ongoing weekly Nationwide and Regional Training support",0,0000
Promotion opportunities for ALL Top Performers,0,0000
Ongoing Leadership and Professional Development available at Hibu,0,0000
Virtual work environment,0,0000
"Medical, Dental, Vision, Prescription, Life Insurance; FSA, EAP, and Disability Benefits",2,0001
Employee referral bonuses and tuition assistance,0,0000
401(k) retirement plan with matching,0,0000
"Generous paid holidays, personal, and vacation days",0,0000
Record day to day financial transactions and complete the posting process.,0,0000
"Reconcile sales taxes, payroll taxes, 401k, and bank accounts at the end of each month.",0,0000
Monitor financial transactions and reports.,2,0001
Process accounts receivable and payable.,0,0000
Work with an accountant when necessary.,0,0000
Handle monthly payroll using accounting software.Bookkeeper Requirements:,0,0000
Associate's degree in accounting or business administration. Excellent knowledge of general accounting principles.,0,0000
High school diploma.,0,0000
Knowledge of bookkeeping software.,0,0000
"At least two years bookkeeping experience, preferably within a business-services environment.",0,0000
"Excellent communication skills, both verbal and written.",2,0011
Attention to detail and accuracy of work.,2,1000
"Experience with accounting software such as Xero, Quickbooks, or MYOB.",0,0000
"Able to prepare, review and understand a financial statement.",0,0000
