,jobrequirements,bias,againstgroup
22704,"Post Delivery - Processing, saving, and filing of documentation gathered in the field on a daily basis.",2,00011
22705,"Communication with clients and co-workers in an effective manner to ensure prompt, accurate service.",2,00011
22706,Warehouse inventory and resupply.,2,00011
22707,Work across all departments within the company to achieve objectives.,0,00000
22708,Provide other administrative support as needed.,0,00000
22709,Maintain confidentiality regarding clients and their property.,2,00011
22710,High School Diploma or equivalent GED.,0,00000
22711,Exceptional written and verbal communication.,2,00011
22712,Ability to work outside normal business hours or beyond 40 hours/week.,0,00000
22713,Ability to handle occasional long drive times to and from client properties.,2,00011
22714,Off road driving with four-wheel drive vehicles.,0,00000
22715,Proficiency at loading and securing loads to utility trailers with trailer towing/backing experience.,2,00011
22716,"Experience with power tools, and chainsaws.",2,00011
22717,First Aid/CPR/Wilderness First Aid Training Certification.,0,00000
22718,Ability to use a handheld GPS and iOS tablet.,2,00011
22719,"Experience with Microsoft Word, Excel, and Adobe software.",2,00011
22720,Present and sell Waveband products and services to new and existing customers,2,00011
22721,Prospect and contact potential customers,2,00011
22722,Achieve sales targets,0,00000
22723,Resolve customer inquiries,0,00000
22724,Set follow-up appointments to keep customers aware of the latest products and developments,2,00011
22725,Present sales material to customers,0,00000
22726,Developed SEO marketing materials to be published on company websites,0,00000
22727,Must have excellent presentation skills.,2,00101
22728,Experience creating product demonstration videos definitely a plus.,0,00000
22729,Experience using Hubspot is preferred.,0,00000
22730,Must be very detail oriented. Have prior experience responding to government RFP,0,00000
22731,Microsoft Office: 3 years (Required),0,00000
22732,hubspot: 3 years (Preferred),0,00000
22733,Sales & Marketing: 3 years (Required),0,00000
22734,Public Speaking: 1 year (Required),0,00000
22735,Bachelor's (Preferred),2,01000
22736,"Eldersburg, MD (Required)",0,00000
22737,Proven retail experience preferably within cosmetics,0,00000
22738,"The ability to provide inspirational, authentic and personalized customer service",2,00011
22739,"While not essential, previous retail operations experience including cash reconciliation and opening and closing the store is desirable",2,00011
22740,Previous supervisory experience including coaching/mentoring others to achieve sales and customer service targets is desirable,2,00011
22741,"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,00011
22742,Previous experience with retail point-of-sale software,0,00000
22743,Applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,2,00011
22744,"Support development of business case, including costs/budget and benefits to be used to measure success.",2,00011
22745,"Define scope and create project plan/workplan, plan milestones and identify critical path.",2,00011
22746,Develop resource plan with appropriate cross-functional representation and plan workstreams; mobilize teams.,2,00011
22747,Establish baseline metrics and mechanisms to track benefits.,2,00011
22748,Review and manage project costs.,2,00011
22749,"Lead, facilitate and participate in project team meetings and discussions.",2,00011
22750,Provide updates to PMO at required frequency and proactively communicate any issues or risks that could impact achievement of objectives.,2,00011
22751,Support the review of project variances (actual or forecast) and identification of plans to resolve any variance.,2,00011
22752,Support production and presentation of materials for meetings.,2,00111
22753,Support completion of ad-hoc requests by management.,0,00000
22754,"Work with the PMO team to develop and enhance templates, processes and systems, and help drive their adoption as appropriate.",2,00011
22755,Excellent program/project management and control skills.,2,00011
22756,Advanced problem-solving skills and ability to summarize complex situations into key points.,2,00011
22757,Strong influencing skills and ability to engage and lead teams.,2,00011
22758,"Highly motivated, self-starting, with strong results orientation.",0,00000
22759,"Strong verbal & written communication, interpersonal, and negotiation skills (mainly internally and often at higher levels).",2,00111
22760,"Advanced knowledge of the Microsoft Office software packages such as Excel, MS Project, Visio, PowerPoint.",0,00000
22761,Demonstrated strong organizational skills and ability to take structured approach to varied work assignments.,2,00011
22762,"Strong team player who is dedicated to making cross-functional, culturally diverse and geographically distributed teams successful.",2,00011
22763,Strong meeting facilitation and presentation skills.,2,00111
22764,"Aptitude to interface with all levels of staff, including top management.",0,00000
22765,"Proven relevant experience with managing large, complex programs in healthcare, consultancy, or contract research organization.",0,00000
22766,Experience with organizational change management.,0,00000
22767,PMP or equivalent desirable.,0,00000
22768,Some travel may be required.,2,00010
22769,Oversee implementation of facility Annual Referral Source Satisfaction Survey for all facilities within assigned region,0,00000
22770,Facilitate the recruitment of Medical Directors and /or Physician Advisors in conjunction with the Director of Operations and VP Sales and Marketing.,2,00011
22771,Conduct coaching ride-along with facilitystaff focusing on assessing and improving the sales skills of each team member.,2,00011
22772,"Coordinates advertising strategy and program with facility Marketing Team Members, Director of Operations, and VP Sales and Marketing.",2,00011
22773,"Adhere to all Federal, State and local admissions rules, regulations and policies.",2,00011
22774,Census Development/Admissions.,0,00000
22775,Human Resource Management (interviewing for vacant positions).,0,00000
22776,Recruitment and Retention of admissions and marketing staff.,2,00011
22777,Customer Service training and education.,2,00011
22778,"Sales Training, Coaching and Mentoring.",2,00011
22779,Strategic Marketing Recommendations.,0,00000
22780,Business Development.,0,00000
22781,Collateral Development in conjunction with VP Sales.,0,00000
22782,Special Events Coordination.,0,00000
22783,Other duties as assigned.,0,00000
22784,"Effective verbal, written and communication skills",2,00011
22785,"Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.",2,00011
22786,The ability to communicate information and ideas in writing so others will understand.,2,00011
22787,The ability to attend meetings and conduct presentations.,2,00111
22788,"Computer literacy skills (Microsoft Outlook, Microsoft Office, Internet).",0,00000
22789,Bachelors Degree in related field preferred.,0,00000
22790,"One to three years of Business Development experience, preferably in Long Term Care setting.",0,00000
22791,Competitive salary package,0,00000
22792,"Extensive benefit package, including medical, dental, vision, and life insurance",2,00011
22793,401(k) retirement savings plan with company matching,0,00000
22794,Paid time off for vacation and sick days,2,00011
22795,Tuition reimbursement,0,00000
22796,Identify prospects based on business profile data to determine current business processes and technology,2,00011
22797,Develop relationships to drive revenue growth within our defined markets,0,00000
22798,"Increase the presence of CMS products, solutions and software in newly acquired customers through cross-selling and interdepartmental penetration",2,00011
22799,Develop business plans that provide proof of concept and present CMS/Neopost USA as the expert in:,2,00011
22800,Communications (physical and electronic),2,00011
22801,Visitor and asset tracking,2,00011
22802,Professional services *,0,00000
22803,Experience and success in new business development,2,00011
22804,"Effectively interact with ""C-Suite"" level and ""influencers"" of the organization",2,00011
22805,"Two-year minimum, successful experience selling to similar customer base (Major or National accounts)",0,00000
22806,"History of success selling multi location, solutions-based software, hardware and services",2,00011
22807,Bachelor's degree or equivalent work experience,2,01000
22808,"Effective communication and interpersonal skills (verbal, written, presentation)",2,00111
22809,Strong proficiency in MS Office 365 and CRM systems (Salesforce.com).,2,00011
22810,"Ability to work in a fast-paced environment, handle multiple activities and short turn-around times",2,00011
22811,Act as a Vested Owner,0,00000
22812,Work Hard/Work Smart,0,00000
22813,Exhibit Honesty & Integrity Always,0,00000
22814,Responsiveness with Consistent Follow-Through,0,00000
22815,Teamwork with Individual Accountability,0,00000
22816,Personally & Professionally Growth Oriented,0,00000
22817,"$50,000 Base Salary plus Commissions & Bonuses (possible $75K+ First Year )",0,00000
22818,Uncapped Commissions with Bonus Opportunity,0,00000
22819,Employee benefits include:,0,00000
22820,Computer and equipment provided by CMS,2,00011
22821,Simple IRA Match (after 1st year),0,00000
22822,Educational programs to help you progress in your personal and professional growth,2,00011
22823,Answer incoming telephone calls and provide excellent customer service,2,00011
22824,Maintain neatness and organization of reception desk and front areas,2,00011
22825,"Various administrative tasks and office support activities such as processing documents, faxing, filing and data entry",2,00011
22826,"Ensure accurate tracking, monitoring and recording of all charges, records and other entries",2,00011
22827,Assist with Accounting functions as directed by the Branch Controller,2,00011
22828,"Comply with federal, state, and company policies, procedures, and regulations",2,00011
22829,Strong initiative required; ability to work independently with minimal direct supervision,0,00000
22830,Must have solid general office skills including a working knowledge of Microsoft Excel and Word,2,00011
22831,Must be detail oriented and capable of growing in responsibilities,2,00011
22832,Must be able to sit for extended periods of time,2,00010
22833,Must be able to operate office equipment and technology,2,00011
22834,"Previous experience with accounting functions such as Collections, Accounts Payable or Accounts Receivable are a plus",0,00000
22835,"All applicants must be able to demonstrate the ability to provide inspirational, authentic and personalized customer service",2,00011
22836,"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,00011
22837,Previous experience with retail point-of-sale software,0,00000
22838,Applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,2,00011
22839,Ability to utilize basic shop equipment and various hand tools,2,00011
22840,"Ability to review, understand, and convey technical information in an effective manner",2,00011
22841,Ability to apply common-sense understanding to carry out simple one or two step instructions,0,00000
22842,Ability to deal with standardized situations with only occasional or no variables,0,00000
22843,"Ability to work in a fast-paced, multi-tasking environment",0,00000
22844,Access to selling on a national level within 48 Entercom markets,0,00000
22845,On-going coaching and training and development,2,00011
22846,We give our sales team the resources and support they need to be successful and earn a great income,2,00011
22847,You have the opportunity to bring innovative marketing ideas to life that make a difference for your clients and their businesses,2,00011
22848,Build strong relationships with advertisers to ensure their success and repeat business,2,00011
22849,Proactively prospect and develop new business by using all of our advertising and marketing assets,2,00011
22850,Create marketing campaigns and strategically sell to local and regional decision makers,2,00011
22851,Close business and oversee the execution of the marketing campaign and exceed client expectations,2,00011
22852,Provide exceptional customer service,0,00000
22853,Achieve sales objectives and goals,2,00011
22854,"Continuously build your knowledge of industry trends, opportunities, and innovations",2,00011
22855,"Proficiency in MS Office Programs including Word, Outlook, Excel, and PowerPoint",2,00011
22856,A positive attitude and a desire to continuously grow your income,2,00011
22857,Self-motivated with the ability to work independently and collaboratively,2,00011
22858,Uncapped Commission!,0,00000
22859,"- including Medical, Dental, Vision, and Life insurance as well as Long and Short-Term Disability. 401k, gas card, Company vehicle, iPhone, and iPad.",2,00011
22860,Company Growth and Diversity-,2,00011
22861,Prior sales experience,0,00000
22862,Entrepreneurial spirit,0,00000
22863,Proven track record of success,0,00000
22864,Excellent communication skills,2,00011
22865,Ability to prioritize and manage your time,2,00011
22866,Seek potential customers or prospects in local established neighborhoods,0,00000
22867,Develop techniques to approach homeowners,0,00000
22868,Expand advertising opportunities,0,00000
22869,"Foster customer relationships by providing references, giving estimates and preparing proposals",2,00011
22870,Manage account services through follow-up and quality checks,2,00011
22871,Assist in the execution of marketing plans as required,2,00011
22872,sales: 3 years (Preferred),0,00000
22873,roofing: 3 years (Preferred),0,00000
22874,Sales: 3 years (Preferred),0,00000
22875,High school or equivalent (Preferred),0,00000
22876,valid drivers (Required),0,00000
22877,Online Marketing Support,0,00000
22878,Point of Sales & CRM Software,0,00000
22879,Previous leadership experience is required.,0,00000
22880,Good Credit History.,0,00000
22881,"Ability To Finance A Vehicle $25,000 to $35,000",0,00000
22882,Sales & Management: 5 years (Required),0,00000
22883,High school or equivalent (Required),0,00000
22884,Florida Drivers (Required),0,00000
22885,United States (Required),0,00000
22886,More than 40 (Required),0,00000
22887,Detail-oriented -- quality and precision-focused,2,00011
22888,Team-oriented -- cooperative and collaborative,2,00011
22889,People-oriented -- supportive and fairness-focused,2,00011
22890,A job for which military experienced candidates are encouraged to apply,0,00000
22891,Open to applicants who do not have a high school diploma/GED,0,00000
22892,Consultative and solution selling through intensely listening to your customers,2,00011
22893,Preparing comprehensive territory plans based on professional services market opportunities,0,00000
22894,Identifying and converting opportunities into professional services contracts,2,00011
22895,Clearly articulating the value proposition of professional services and solutions,2,00011
22896,Collaborating across all internal teams and resources to ensure you bring the best solution to your clients,2,00011
22897,Experience drafting and negotiating contracts with customers,2,00011
22898,"You have experience working in a consultative capacity with C-level customers on complex cloud-based, on-premises or hybrid solutions",0,00000
22899,Superb customer communication and presentation abilities in front of all levels of technical and business audience,2,00111
22900,Passion for the world of software and technology consulting,2,00011
22901,Able to clearly articulate the value and value proposition of professional services,2,00011
22902,Accustomed to acting in a trusted advisor capacity,0,00000
22903,"Supports lead generation activities including customer events, local campaigns and trade shows",2,00011
22904,Able to work independently with minimal supervision,0,00000
22905,Demonstrates tenacity and resiliency,2,00011
22906,"Strong interpersonal skills coupled with exceptional organizational skills, demonstrable experience of delivering to deadlines",2,00100
22907,Ability to travel throughout North America up to 50% of the time,2,00010
22908,"High brand awareness, supported by national advertising campaigns",0,00000
22909,Professional sales support from a friendly headquarters staff,0,00000
22910,Sales coaches and mentors to help you build your business,2,00011
22911,Collaborative culture and work environment,2,00011
22912,Competitive commissions & vested lifetime renewals,0,00000
22913,Generous stock bonus program,0,00000
22914,Management opportunities for qualified candidates,0,00000
22915,Desire to help others and make a difference,2,00011
22916,Drive and determination,2,00011
22917,Vibrant personality and professional presence,2,00011
22918,Articulate self-starter and team player,2,00011
22919,Desire to work with the leading provider of voluntary benefits at the worksite.,0,00000
22920,"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",2,00011
22921,High school diploma or GED preferred,0,00000
22922,Building customer satisfaction & loyalty,0,00000
22923,"The merchandising, advertising and promotion of products and services",2,00011
22924,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
22925,Desire to succeed in a retail environment,0,00000
22926,Motivated sales individual,0,00000
22927,Driven to climb the company ladder!,0,00000
22928,Possess a winning attitude!,0,00000
22929,Have a high school diploma or equivalent (GED).,0,00000
22930,Complete transactions using point of sale software and ensure all patient accounts are current and accurate,2,00011
22931,Have strong phone and computer skills.,2,00011
22932,Have at least one year of previous Sales Experience.,0,00000
22933,Participate in marketing/sales opportunities on occasion to help attract new patients into our clinics.,0,00000
22934,Be able to prioritize and perform multiple tasks.,2,00011
22935,Educate Patients on wellness offerings and services,2,00011
22936,Share personal Chiropractic experience and stories,2,00011
22937,Work cohesively with others in a fun and fast-paced environment.,2,00011
22938,Have a strong customer service orientation and be able to communicate effectively with members and patients.,2,00011
22939,Manage the flow of patients through the clinic in an organized manner,0,00000
22940,Providing excellent services to members and patients.,2,00011
22941,The Wellness Coordinators primary responsibility is to gain memberships to meet sales goals.,0,00000
22942,Greeting members and patients upon arrival. Checking members and patients in to see the Chiropractor.,2,00011
22943,Answering phone calls.,2,00011
22944,Re-engaging inactive members.,0,00000
22945,"Staying updated on membership options, packages and promotions.",2,00011
22946,Recognizing and supporting team goals and creating and maintaining positive relationships with team members.,2,00011
22947,Maintain the cleanliness of the clinic and organization of workspace.,2,00011
22948,Confident in presenting and selling memberships and visit packages,2,00011
22949,"Keeping management apprised of member concerns and following manager's policies, procedures and direction.",2,00011
22950,Willingness to learn and grow.,2,00011
22951,Accepting constructive criticism in a positive manner and using it as a learning tool.,2,00011
22952,Office management or marketing experience a plus!,0,00000
22953,Able to stand and/or sit for long periods of time.,2,00011
22954,Able to lift up to 50 pounds.,2,00010
22955,"Upholding The Joint Chiropractic's core values of TRUST, INTEGRITY, EXCELLENCE, RESPECT and ACCOUNTABILITY",2,00011
22956,"Plan, Develop, Test, and Document software for connecting devices and other software products to the JCI Cloud and Data Platform",2,00011
22957,Enhance and assist with the operations of the JCI Cloud and Data Platform,2,00011
22958,Occasional travel will be required,2,00010
22959,"BS in Computer Science/Electrical or Computer Engineer, or has a degree and demonstrated technical abilities in similar areas.",2,00011
22960,Has strong written skills and the ability to effective communicate technical analyses and results to business management,2,00011
22961,"Strong Programming skills in C# or Java, and at least one additional language such as Python, Perl, R, Ruby, Scala, or server-side Javascript.",2,00011
22962,Deep experience with SQL and multiple Relational Database Management Systems with non-trivial databases.,2,00011
22963,"Experience with graph store, document store and heterogeneous data indexing",2,00011
22964,Demonstrable knowledge and skills with network programming and distributed systems,2,00011
22965,"Demonstrable knowledge and skills with security, authentication, and authorization in distributed systems and the web",2,00011
22966,Experience with systems programming on Linux/Unix or Windows,0,00000
22967,"Hands-on experience with public clouds such as Microsoft Azure, Amazon Web Services, or the Google Cloud Platform.",0,00000
22968,Experience with Big Data management systems such as Hadoop or Spark,0,00000
22969,"Experience with Machine Learning/NLP/Data Science packages, and data toolkits such as Numpy/Pandas in Python or R",2,00011
22970,Familiarity with front-end web development and single-page HTML5 applications,2,00011
22971,Experience with HVAC or Industrial Controls systems,0,00000
22972,Software development for embedded systems,0,00000
22973,"Demonstrate advanced understanding of business processes, internal control risk management, IT controls and related standards",2,00011
22974,Understand complex business and information technology management processes,2,00011
22975,Execute advanced services and supervise staff in delivering basic services,2,00011
22976,"Responsible to install, integrate and deploy ForgeRock products in client environments.",2,00011
22977,"Post-sales requirements gathering, analysis and documentation.",2,00011
22978,"Manage project scope, schedule, status and documentation.",2,00011
22979,Build and nurture positive working relationships with the clients with the intention to exceed client expectations.,2,00011
22980,Identify opportunities to improve engagement profitability.,0,00000
22981,Previous Consulting or Big 4 experience preferred.,0,00000
22982,"Certifications such as: CISSP, CISM, or CISA certification a plus",0,00000
22983,"Fills out the paperwork in a timely manner by processing customer orders via phone, fax, and internet in a call center environment.",2,00011
22984,Coordinates between Shipping Department and Customer.,2,00011
22985,Completes all required reports accurately and on time.,2,00011
22986,"Works with Associates, peers, and other Managers to plan for upcoming events.",2,00011
22987,Plans and negotiates rates for transportation.,2,00011
22988,Primary Retail Link manager and corporate liaison with Mass Retailer replenishment personnel.,2,00011
22989,Works with RP A/R & A/P departments for any Retail Link data.,0,00000
22990,Assists in maintenance of Shipping and Fill Rate Performance reports to be distributed weekly for internal customer service tracking.,2,00011
22991,Provides building direction to shipping/special projects for promotional displays.,0,00000
22992,"Collaborates with various departments to identify, troubleshoot, and resolve any potential delivery problems.",2,00011
22993,"Minimum of high school diploma/GED, prefer AA Degree or higher.",0,00000
22994,3-5 years of prior work experience in a manufacturing/logistics environment or related industry.,0,00000
22995,Professional phone manner,2,00001
22996,Ability to work independently.,0,00000
22997,Excellent written and verbal communications skills,2,00011
22998,Excellent organizational skills.,0,00000
22999,"Ability to utilize basic computer software such as Microsoft Office, Excel, Power Point, Word, and Outlook.",2,00011
23000,Adapts in a fast pace work environment,0,00000
23001,Ability to deal with multiple critical task/issues.,0,00000
23002,"Knowledge of forecasting, packaging, production and planning",2,00011
23003,Knowledge of Retail Supply Chain Certification and/or APICS certification.,2,00011
23004,Medical & Dental (company pays 75% of employees HMO plans),0,00000
23005,401k match up to 3% of your annual salary,0,00000
23006,"Exposure to database management and reporting tools, Marketing automation tools and CRMs (preferably Salesforce.com)",2,00011
23007,"Analytical and problem-solving skills, and ability to use data from multiple sources to gain insights and help drive decisions",2,00011
23008,A track record of working with marketing and sales teams to manage data for the development and execution of outbound and inbound campaigns,2,00011
23009,"Digital marketing experience, and expertise in Email, Social, SEO, SEM and web analytics",2,00011
23010,Prior experience with website and digital property launches a plus,2,00011
23011,Proficient in excel and knowledge (including design) of survey systems,2,00011
23012,You are entrepreneurial mind-set and an ability to adapt and learn new markets quickly,2,00011
23013,You have an insatiable hunger for success,0,00000
23014,You think strategically and execute tactically,2,00011
23015,You adapt quickly and are very resourceful,2,00011
23016,You are not afraid to question the status quo and always willing to speak up and share your opinions and give useful/ practical suggestions,2,00011
23017,Maximize revenue through net new software bookings and quota achievement,2,00011
23018,"Communicate directly with prospects, partners and clients at all levels of their organizations",2,00011
23019,Proactively prospect target accounts and respond to marketing generated leads,2,00011
23020,Secondary focus on upselling and cross selling software and professional services,2,00011
23021,"Opportunity discovery, professional proposal creation and presentation",2,00111
23022,Adherence to established sales processes,0,00000
23023,Consistently document CRM to deliver accurate and timely forecasts to management,2,00011
23024,5+ years of experience selling software solutions and/or professional services,2,00011
23025,Records Information Management (RIM) experience,0,00000
23026,"Ability to establish and sustain relationships with prospects, partners and existing clients",2,00011
23027,Consultative sales approach including strong negotiation skills and excellent follow-through,2,00011
23028,Solid verifiable history of quota achievement,0,00000
23029,Outstanding written and verbal communication skills,2,00011
23030,Ability to work independently with professional detail in a fast-paced environment,0,00000
23031,Ability to travel domestically and internationally up to 50%,2,00011
23032,Strong personal industry network,0,00000
23033,Experience with Microsoft SharePoint or SAP,0,00000
23034,"Enter requests for quote into quote log. Enter new customer information into MRP, which is currently the Made2Manage system.",2,00001
23035,Interact with Documentation/IT Manager regarding the technical review process.,0,00000
23036,Load Sales Orders and be responsible for making delivery commitments to the Customer.,2,00011
23037,Make daily updates to shipping schedule as changes occur.,0,00000
23038,Ensure that a complete order/documentation package is generated.,0,00000
23039,"Assist in setting -up customer meetings either on-site, conference calls or at the customer location as needed.",2,00011
23040,At the end of each month complete on-time delivery spreadsheet.,0,00000
23041,Identify new customer programs and work with customer to bring those programs into Cascade.,2,00011
23042,"May require periodic travel to customer locations for meetings, delivery of product, or picking up materials. All travel costs are reimbursed.",2,00010
23043,Other duties as assigned.,0,00000
23044,Adhere to all company policies and procedures.,2,00011
23045,"As a member of the sales team, attend and actively participate in requested meetings. Ensure that the Ship Report is updated and accurate.",2,00011
23046,Inform Purchasing Manager regarding customer consigned materials that are delinquent and provide projected delivery date.,2,00011
23047,Attend other company meetings as requested.,0,00000
23048,Comply with all safety requirements.,0,00000
23049,"Stay abreast of current industry technology, trends and knowledge, and share this information with the Company.",2,00011
23050,High school diploma required.,0,00000
23051,Three (3) years of established work experience required.,0,00000
23052,Knowledge of electronic components preferred.,0,00000
23053,Strong data entry and follow up skills.,2,00011
23054,Ability to prioritize and adjust work load.,2,00011
23055,Able to work independently and possess confidence to problem solve in a quick time frame.,2,00011
23056,Strong written and oral communication skills.,2,00011
23057,"Proficient in MS Office (Word, Excel, PowerPoint) and ability to learn and utilize other Company software.",2,00011
23058,"Frequent standing, walking and sitting.",2,00011
23059,Occasional lifting and carrying up to 10 pounds.,2,00011
23060,Must be able to work at computer or desk area for extended periods of time.,0,00000
23061,"Produce sales gains, by providing customer service.",0,00000
23062,To meet or exceed Company Objectives in all individual statistics.,0,00000
23063,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
23064,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
23065,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
23066,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
23067,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
23068,Complete accurate product counts in a consistent and timely manner.,2,00011
23069,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
23070,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
23071,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
23072,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
23073,Perform work of subordinates as needed.,0,00000
23074,Communicate with employees at all levels of the company.,0,00000
23075,Other duties as assigned.,0,00000
23076,High school diploma or equivalent plus one year relative experience.,0,00000
23077,Established ability to produce sales results while minimizing loss.,0,00000
23078,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
23079,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
23080,Ability to lift up to 50 pounds.,2,00010
23081,Ability to climb a ladder and work with hands overhead.,2,00011
23082,Standing required for up to 100% of the work time.,2,00010
23083,Ability to work unsupervised.,0,00000
23084,You will become an expert in the Dynamic Signal platform and services offering.,2,00011
23085,You will build relationships and sell consultatively to VP and C-Level within Fortune 1000 accounts.,2,00011
23086,You will drive complex transactions involving multiple executive level budget holders and decision makers to closure.,2,00011
23087,Develop a strong understanding of key differentiators and the competitive landscape.,2,00011
23088,Act as a leader in our team selling environment. Enterprise Sales is a team sport and each team needs a leader!,2,00011
23089,"Manage pipeline, sales activity and ability to accurately forecast.",2,00011
23090,"7+ years selling SaaS to Human Resources, Marketing and/or IT in large enterprises.",2,00011
23091,Demonstrated sales record of obtaining / exceeding quota.,0,00000
23092,Skilled in conducting presentations to executive level audiences.,2,00101
23093,Experience in navigating and managing the technical and legal phase of each sales cycle and the political nuances of large organizations.,2,00011
23094,Experience as a leader in a team selling environment in pursuit of high value transactions.,0,00000
23095,Adhering to a measured sales process.,0,00000
23096,"Success prospecting, engaging, acquiring enterprise level customers.",0,00000
23097,"Strong interpersonal skills, ability to convey and relate ideas to others.",2,00111
23098,Ability to learn and adapt quickly.,2,00011
23099,Positive and energetic attitude with a willingness to perform and get things done.,2,00011
23100,"A competitive compensation package including salary, commission and equity will be granted to the successful candidate.",2,00011
23101,Catered lunches 4 days a week (the 5th day is reserved for team fun),0,00000
23102,Unlimited drinks and snacks,2,00011
23103,"Competitive Medical, Dental & Vision coverage",2,00001
23104,Unlimited vacation time,0,00000
23105,A thoughtful leadership team that has done this before with great success,0,00000
23106,A playful and diverse team eager to meet you,2,00011
23107,A new MacBook Pro when you start,0,00000
23108,"Develop and apply a standard Sales, Operations, and Inventory Planning process across all factories and distribution centers",2,00011
23109,"Establish an objective measurement of the usefulness of the demand plan, supply plan and order fulfillment processes.",2,00011
23110,"Maintain plan attainment and schedule adherence metrics at >95%, maintain past due work order performance at <2%.",2,00011
23111,Establish an inventory health metric around gross to net ratio to support corporate DOS target.,0,00000
23112,Work with IT and Procurement to identify and standardize around a core set of information system solutions and data analytics platforms.,2,00011
23113,Develop a talent acquisition strategy to continuously improve the planning function.,0,00000
23114,Develop an educational platform to develop employees in the planning function,0,00000
23115,Relevant experience in the Life Science or Medical Device industry,0,00000
23116,"10+ years of relevant supply chain management experience, with at least 7 years of people management experience",0,00000
23117,"Strong business acumen and problem solving capabilities, with direct, applied experience in planning.",2,00011
23118,"Proven track record with a continuous improvement methodology (i.e. Lean, Six Sigma).",0,00000
23119,APICS certification is strongly preferred,0,00000
23120,"Experience in GMP, regulated environment, preferred",0,00000
23121,Lean Manufacturing certification preferred,0,00000
23122,Six Sigma Green/Black Belt certification preferred.,0,00000
23123,"SAP, Oracle and applicable supply and demand management tool experience would be an asset.",2,00011
23124,"Ability to link the critical business supply chain, systems, and processes needed to achieve forecast accuracy.",2,00011
23125,Clear understanding of the order-to-cash process in manufacturing businesses.,0,00000
23126,Knowledge of business systems and information technology for managing complex supply chain activities.,2,00011
23127,"Excellent communication skills, both written and oral.",2,00011
23128,Strong leader with the ability to influence and manage a large geographically diverse organization.,2,00011
23129,Ability to successfully create clear actionable objectives and facilitate career planning for team members.,2,00011
23130,"Estimate food consumption, place orders with suppliers.",0,00000
23131,Resolve customer complaints about food quality or service.,0,00000
23132,"Direct cleaning of kitchen and dining areas to maintain sanitation standards, and keep appropriate records.",2,00011
23133,Monitor actions of staff and customers to ensure that health and safety standards and liquor regulations are obeyed.,2,00011
23134,"May use computer software to monitor inventory, track staff schedules and perform other record keeping tasks.",2,00011
23135,Check quality of deliveries of fresh food and baked goods.,2,00011
23136,Arrange for maintenance and repair of equipment and other services.,2,00011
23137,"Total receipts and balance against sales, deposit receipts, and lock facility at end of day.",2,00011
23138,"Recruit, hire, and oversee training for crew.",2,00011
23139,Prepare or oversee preparation of weekly/daily scheduled work hours.,0,00000
23140,Monitor food preparation and methods.,2,00011
23141,"Identify and estimate quantities of foods, beverages, and supplies to be ordered.",2,00011
23142,Maintain relationships with customers and staff.,2,00011
23143,Update and use job-related knowledge.,2,00011
23144,Schedule staff work hours and activities.,2,00011
23145,Evaluate health and safety practices against standards.,2,00011
23146,"Organize, plan and prioritize.",2,00011
23147,Make decisions and solve problems concerning menus and staff.,2,00011
23148,"Judge the quality of food, preparation and job applicants.",2,00011
23149,Process and analyze information when scheduling and budgeting.,2,00011
23150,Record information about inventory and health practices.,2,00011
23151,"Handle food, utensils and bookkeeping materials.",2,00011
23152,Monitor food preparation and cleaning methods.,2,00011
23153,"Get information from customers, employees and inventory records.",2,00011
23154,Inspect equipment and food deliveries.,2,00011
23155,"Monitor and oversee purchases, menus, staff and payroll.",2,00011
23156,"Guide, direct and train staff.",2,00011
23157,Coordinate the work and activities of staff.,2,00011
23158,"Perform administrative activities such as scheduling, budgeting and payroll.",2,00011
23159,"Communicate with customers, sales reps and suppliers.",2,00011
23160,Operate electric and natural gas utility businesses in eight states,2,00011
23161,Assets totaling nearly $29 billion,0,00000
23162,$27 billion enterprise value,0,00000
23163,"Approximately 14,000 employees",0,00000
23164,Be responsible for meeting subscriber adoption and retention goals while optimizing marketing spend and ROI.,2,00011
23165,Create plans and activities to open new markets for products and services,2,00011
23166,Develop and nurture key relationships that enhance service to the customer and drive departmental goals,2,00011
