jobrequirements,bias,againstgroup
High sense of responsibility,0,0000
Excellent analytical and presentation skills,2,0101
Work experience in international institutions and companies is preferred,0,0000
Fluency in the English language,0,0000
"Advanced knowledge of MS Office, Microsoft Project, Internet Search",0,0000
Project management skills,0,0000
"Strong VLSI design skills (including ability to write Functional Specifications, micro-architect at the chip level, module design)",2,0011
"IC verification expertise (system Verilog, UVM, python)",0,0000
Strong writing and speaking skills in the English language,2,0011
Leadership and mentor qualities,0,0000
ATE knowledge is a plus,0,0000
Buy food ingredients,0,0000
"Prepare meals (breakfast, lunch, dinner)",0,0000
Serve meals at the Official Residence of the Brazilian Ambassador,0,0000
Experience with international cuisine,0,0000
"Understanding of one of the following languages: Portuguese, English, Spanish or French",0,0000
Receive assignments in the form of objectives and determine how to use resources to meet schedules and goals,0,0000
Provide guidance to subordinates within the latitude of the established Company policies,0,0000
Recommend changes to policies and establish procedures that affect immediate organization(s),0,0000
"Support and motivate a team of direct and indirect reports (14 or less) to best support departmental strategy, goals and performance objectives",0,0000
Guide staff in the execution of daily activities,0,0000
Establish team and employee goals,0,0000
"Schedule and conduct recurring staff meetings, including 1x1 employee meetings",0,0000
"Perform staff scheduling to include: work assignments/ rotations, employee training, overtime assignment, and shift rotations",2,0100
Ensure that department performance and quality goals are duly met,0,0000
"Communicate regularly with the senior management on the team's activity, attitude and performance",0,0000
Effectively communicate and interact with teams at the functional level across departments,0,0000
Provide overall accountability for the team performance,0,0000
range planning for new projects and facilities,0,0000
term goals of the organization,0,0000
At least 5 years of related management experience,0,0000
At least 8 years of general experience in developing software products and at least 4 years of coding experience,0,0000
Proven history of successfully leading a team of software engineers,0,0000
Leadership and project management skills,0,0000
"Excellent object-oriented architecture and design skills, with a working knowledge of data modeling, UML and design patterns",0,0000
Expert knowledge of object-oriented languages,0,0000
Good knowledge of mathematical and statistical principles and formulas,0,0000
"Ability to lead others, understand problems and present quality solutions required",0,0000
Experience and ability to teach or instruct co-workers,0,0000
Dependable time management skills,0,0000
Positive and constructive attitude,0,0000
Comfortable facing new challenges and changes in direction,0,0000
Ability to work in a team environment in close cooperation with other members of the Company's team worldwide,0,0000
"Ability to interpret a variety of instructions furnished in written, oral, hands-on, or diagram form",2,0011
Knowledge of database technologies as well as networking and operating systems from the software engineering perspective,0,0000
"Knowledge and experience in structural design of rich, intuitive, modular and interactive graphical user interfaces",0,0000
"Ability to produce real product deliverables, versus having a research and white paper production focus",0,0000
"Ability to learn quickly, conceptualize and propose innovative ideas and solutions",0,0000
Strong and effective interpersonal and communication skills and the ability to interact professionally with a diverse group of clients and staff,2,0111
Excellent communication and English language (oral and written) skills,2,0011
Demonstrable strong organizational skills,0,0000
Ability to solicit support,0,0000
"Ability to encourage commitment, select and develop talent",0,0000
Effective communication and effective collaboration skills,2,0011
"Ability to relate well to others, to demonstrate credibility and adaptability",0,0000
Ability to work with employees to meet specified department goals,0,0000
Good judgment in dealing with conflict,0,0000
"A productive peer team member who makes effective, knowledgeable contributions to team meetings",0,0000
Lead or contribute to the software development effort subject to seniority/ experience,0,0000
Participate in all cycles of software design and development,0,0000
Contribute to the quality of coding and assure conformance of source codes to the set standards,0,0000
Assist in the development of accompanying technical documentation where necessary,0,0000
Contribute to the continuous improvement of software engineering practices and tools,0,0000
Refactor and re-engineer the existing code base safely,0,0000
Communicate the knowledge to fellow team members,0,0000
Analyze high level requirements and work with team members to create quality results,0,0000
Participate in internal and external meetings,0,0000
3-5 years of experience in developing Java web-based applications,0,0000
Strong Java and Spring/ Spring MVC development experience in a project setting,0,0000
"Experience with JSP, AJAX, JQuery and JavaScript",0,0000
"Experience with XML, HTML, CSS, cross-browser compatibility",0,0000
"Experience with relational database (MS SQL Server, MySQL)",0,0000
Experience in data model and object design,0,0000
Strong understanding of OOP principles,0,0000
Good knowledge of the technical English language,0,0000
Excellent communication and teamwork skills,2,0011
Ability to work independently,0,0000
Fill stock books upon receiving and distributing of goods,0,0000
"Issue invoices, work with e-invoicing system",0,0000
Write down daily expenses and consumption of goods during the work progress,2,0011
Assist the Chief Accountant in day-to-day operations,0,0000
University Degree (preferably in the economics field),0,0000
Willingness to learn and ability to work under pressure,0,0000
Sense of high responsibility,0,0000
Work experience is not required,0,0000
"Manage and lead the Company's Legal Team, organize productive work of the Team",0,0000
Conduct quality control of work implemented by the Legal Team members,0,0000
Provide necessary consultancy and guidance to the Legal Team members,0,0000
Attract new customers for the Legal Team,0,0000
Design and develop new products of the legal service,0,0000
Design the draft of comments for legal acts,0,0000
"Design documents for the RA legal bodies, particularly applications, petitions, mediations, etc",0,0000
"Provide legal advice and assistance for the Company's clients in the fields of corporate law, labor law, contractual law, etc",0,0000
"Represent the clients' interests in courts, official bodies and other organizations",0,0000
Perform other tasks assigned by the Company's Director,0,0000
At least Master's Degree in Law,2,1000
"At least 7 years of work experience, 3 years of which in managerial positions",0,0000
"Fluent knowledge of the Armenian, English and Russian languages",0,0000
Logical and analytical skills,0,0000
Communication and representation skills,2,0011
At least 3 years of experience as an animator using Autodesk Maya,0,0000
"At least 3 years of experience in TV, Film or Video Game Cinematics",0,0000
Knowledge of Arnold Renderer is a plus,0,0000
Knowledge of compositing and color correct shots using Nuke or Fusion,0,0000
"Experience with 3rd party rendering tools, VRay",0,0000
Customer-focused and quality oriented personality,0,0000
"Ability to work on all aspects of a shot: modeling, texturing, lighting, cinematography, animation, rendering",0,0000
Ability to manage render times while maintaining a high level of quality,0,0000
Good knowledge of the English language,0,0000
Extremely detail-oriented personality,0,0000
Resourceful with excellent follow-through skills,0,0000
Strong multitasking ability,0,0000
Maintain and continuously improve the existing trading platforms,0,0000
Develop new automated trading system,0,0000
Design new trading algorithms and relevant front-end software applications,0,0000
Develop vendor APIs and certify as per vendor certification requirements,0,0000
Evaluate and test HFT connectivity systems for real-time trading,0,0000
Analyze the performance of the HFT systems and suggest improvements accordingly,0,0000
"Participate in colocation, infrastructure, and transition projects actively",0,0000
"Prepare report, technical documentations, and presentation materials",2,0101
Participate in regular team meetings,0,0000
"At least 5 years of experience in software development, primarily in Java",0,0000
"High level of proficiency in all aspects of Java EE, Windows Server 2008, XML, Java EE certification is preferred",0,0000
Deep understanding of FIX 4,0,0000
"Strong ability to efficiently work as a team member in cooperation with colleagues, clients, managers and vendors",0,0000
Possession of investment decision making acumen,0,0000
"Solid understanding of capital markets (Equities, Currencies, Options, and Futures)",0,0000
"Possession of CFA, MBA and previous experience of building standalone automated trading systems/ platforms are desirable",0,0000
"Design, document, and develop client-facing and internal multiplatform Client GUI C++ applications",0,0000
Implement and support complex and reliable applications in a multi-tier environment,0,0000
"Adhere to the consistent software development process and develop re-usable, efficient, scalable, maintainable, and reliable code",0,0000
"Communicate to other teams proactively, including Business Analysts to understand the requirements and translate them into technical specifications",0,0000
Mentor less senior members of the team,0,0000
Communicate closely with Team Lead on task definition and planning,0,0000
University Degree in Computer Science or a related field,0,0000
At least 2 years of experience with production software design and development,0,0000
Expert knowledge and extensive hands-on experience of the following: a) Advanced C++ with templates and STL,0,0000
level socket programming (TCP/ IP) experience,0,0000
Experience in high performance and low-latency customer-facing application is an asset,0,0000
Linux C++ application development experience would be an asset,0,0000
Knowledge of Boost libraries is an asset,0,0000
"Good design skills, which include authoring good design documents before starting coding",0,0000
Good problem solving and debugging skills,0,0000
Knowledge of the Software Development Life Cycle and UML,0,0000
Good time-management and organizational skills that facilitate structured teamwork,0,0000
Good written and oral communication skills,2,0011
Interest in the financial industry or knowledge of financial trading back office processes would be an asset,0,0000
"Write content for release notes, software diagrams etc",2,0011
Take ownership of the content over the full development life-cycle,0,0000
Identify and recommend steps to resolve documentation and/ or process issues,0,0000
Work closely with the trading and software development team to ensure the software documentation is understandable and complete,0,0000
"Review current technical materials, analyze and copy-edit for readability, accuracy, and efficacy",0,0000
"Degree, diploma or 1 year of relevant experience",0,0000
Experience in technical writing (documenting finance-related software preferred),2,0011
"Familiarity with the principles of software engineering, object-oriented design and system programming",0,0000
"Excellent attention to detail, strong organizational and communication skills",2,1011
"Ability to learn new technologies, software and concepts quickly",0,0000
Strong problem-solving and decision-making skills,0,0000
Excellent time-management and organizational abilities that facilitate structured teamwork,0,0000
Ability to write clearly in the English languages about complex topics (samples required),2,0011
Be an active member in the discussions of technical solutions for business problems,0,0000
Guide team members with technical problems and ensure best practices through code reviews and unit testing,0,0000
"Actively lead projects on designing new application features and functionality, writing API's, scalability and maintainability improvements",2,0011
Be a technological lead for other Developers,0,0000
Become a subject matter expert on projects assigned from business requirements to the technical level,0,0000
"Collaborate with User Interface designers, Team lead, Database Developers and",0,0000
"Be a hands-on developer to build client-facing and internal web applications using: C#, ASP",0,0000
Setup new development environments and assist in setting up new applications and configurations on dev servers,0,0000
Provide support and enhancements to existing production applications in a timely and accurate manner,0,0000
Maintain and enhance existing web applications and ensure all internal systems are integrated,0,0000
Perform testing of own code,0,0000
Proactively report to Team leads on task status and potential issues,0,0000
Ability to develop and recommend system design from business requirements,0,0000
"Experience with integrating with 3rd party/ community based frameworks like enterprise library, telerik controls, log4net, nunit, nhibernate, etc",0,0000
Deep understanding of SoA and Web Services (SOAP/ REST),0,0000
"Strong skills in RDBMS, database design, and Transact-SQL",0,0000
Strong understanding of object-oriented (OOP) development and Software development lifecycle (SDLC),0,0000
Full experience dealing with browser compatibility issues,0,0000
Ability to code consistently and to document standards and specifications,0,0000
Experience with version control (e,0,0000
"Experience with developing apps for social media sites (Facebook, Twitter) is an asset",0,0000
Experienced with Waterfall and Agile methodologies,0,0000
"Hands-on experience and proficient knowledge of the following:  a) Web technologies: HTML, DHTML, JavaScript,",0,0000
"Degree, diploma or a relevant work experience",0,0000
"At least 5 years of experience in writing, modifying, integrating and testing software code in Microsoft Visual Studio using the",2,0011
"At least five years of experience with various programming languages such as C#, SQL,",0,0000
"Accumulate, analyze and introduce the suggestion regarding the expansion and development of the network",0,0000
Calculate preliminary budget for the GSM and radio frequency equipment,0,0000
"Accumulate, analyze and introduce the information received from the site surveys",0,0000
Create and maintain database for all the necessary reporting,0,0000
Prepare the necessary documentation for the site installation as well as for the network design,0,0000
Plan the radio frequency and make recommendations,0,0000
Make current traffic and traffic increase analysis,0,0000
Conduct planned network coverage analysis,0,0000
Register the complaints and follow-up,0,0000
Organize the acquisition of licenses for the radio frequency usage,0,0000
Prepare and register the Radiation Project according to the RA sanitary norms and standards,0,0000
Investigate and answer the complaint letters concerning coverage quality,0,0000
Prepare the relevant documentation and letters for the state administrations,0,0000
"Prepare reports on weekly, monthly, quarterly and annual bases",0,0000
Higher education in the radio-technical field,0,0000
Knowledge of radio techniques and electronics,0,0000
1-2 years of work experience in the relevant field,0,0000
"Good knowledge of the Armenian, Russian and English languages",0,0000
"Professional PC, communication, time management, problem-solving and reporting skills",2,0011
Flexibility and/ or adaptability,0,0000
Ability to work in a team,0,0000
"Plan, organize and control daily office operations according to the internal regulations of the Company",0,0000
Implement the Company's strategic and short-term plans in the region,0,0000
Provide assistance to the customer's service,0,0000
Involve new customers,0,0000
Expand the Agency network,0,0000
Increase the efficiency of the Agency network,0,0000
Organize trainings of the product sales techniques for the Agency network,0,0000
Maintain and submit reports approved by the management,0,0000
Research and make suggestions on improving the Company's services,0,0000
Good ability to represent the Company in the region and implement other representation activities,0,0000
Preserve the property interests of the Company,0,0000
Fast learning ability,0,0000
Knowledge of the Armenian and Russian languages,0,0000
Ability to use computer equipment,0,0000
Integrate data into the computer system,0,0000
"Responsible for data registration, as well as consolidation and recording of information",0,0000
Assess the Company's data reliability,0,0000
Cooperate with all the staff,0,0000
Check the processed data and find the discrepancies and the inconsistencies in the data,0,0000
Control the automated operations,0,0000
Fluency in the French language (written and oral),2,0011
Clear understanding of processing related issues,0,0000
Versatile analytical and professional skills,0,0000
"Flexible, independent and well-organized personality with good listening skills",2,0001
Ability to work with many interlocutors,0,0000
Responsible attitude towards work,0,0000
Excellent communications skills,2,0011
"Administrative, telecommunication, and data processing skills",0,0000
High sense of responsibility,0,0000
Result-oriented personality,0,0000
Ability to work with team members,0,0000
Ensure the maintenance of a strong customer service focus and responsiveness to members' needs,0,0000
Organize regular events for the members,0,0000
Oversee the development of the AmCham Business Magazine and Newsletter,0,0000
"Provide for effective functioning of the AmCham website, including advertisements",0,0000
"Ensure effective communication with media representatives, including arranging for media coverage of AmCham events as desired",2,0011
Coordinate implementation of advocacy campaigns focused on improving business regulation and implementation,0,0000
Ensure effective and cost-efficient implementation of AmCham projects,0,0000
Supervise a staff of two employees and manage all the associated human resource responsibilities,0,0000
Serve as an intermediary between member companies and foreign businesses,0,0000
Replace the Executive Director and serve as an Acting Executive Director when needed,0,0000
Develop an annual AmCham Public Relations/ Communications strategy and oversee its implementation,2,0011
Develop an AmCham advocacy agenda based on consultation with members and external parties,0,0000
Represent AmCham on various working groups and committees,0,0000
Develop AmCham's budget and oversee its accurate implementation,0,0000
Maintain strategic alliances with international organizations operating in Armenia,0,0000
Diversify funding sources of AmCham working with other international donor institutions operating in Armenia on projects of mutual interest,0,0000
Recruit new members,0,0000
Report to the Board of Directors on a regular basis,0,0000
"Implement other tasks, as assigned by the Board of Directors",0,0000
At least 10 years of work history,0,0000
At least 5 years of managerial experience,0,0000
Work experience in international organizations,0,0000
Excellent knowledge of the English language (both oral and written),2,0011
"Strong interpersonal, organizational, communication, and coordination skills",2,0111
Design and develop custom software solutions utilizing the latest,0,0000
Create architecture and implement innovative solutions,0,0000
"Work with a team of developers to build, implement and deploy new complex applications using",0,0000
Develop applications according to technical documentation,0,0000
Guide junior developers in everyday task assessment,0,0000
BS in Computer Science or in any related technical field,0,0000
At least 4 years of work experience as a Senior,0,0000
Good knowledge of OOP,0,0000
Experience with ORMs (NHibernate/ Entity Framework 4),0,0000
Experience with Web Services and WCF,0,0000
Broad knowledge of ASP,0,0000
"Good knowledge of HTML, JavaScript, AJAX, XML and JQuery",0,0000
"Knowledge of MS SQL server, developing queries and stored procedures",0,0000
Ability to work independently and in a team setting,0,0000
Ability to work on multiple projects within deadlines,0,0000
Familiarity with the software development process,0,0000
Good knowledge of the Russian and English languages is an asset,0,0000
Desire and ability to work with a wide range of web application technologies and tools,0,0000
Manage the activities in the entertainment zone and restaurant/ cafe area,0,0000
"Build, train and lead a new team including service, technical, entertainment and kitchen staff",0,0000
Manage daily operations,0,0000
Maintain high level of customer care,0,0000
Maintain accounting and financial reports,0,0000
Report to the shareholders,0,0000
University education,0,0000
"Knowledge of the Armenian, Russian and English languages",0,0000
Ability to work in late hours,0,0000
Experience in Horeca/ entertainment industry is a plus,0,0000
Work closely with the team leader and product owner for understanding the functional and system requirements,0,0000
Develop software code based on the existing requirements,0,0000
"Read, understand and modify the existing code",2,0011
Actively participate in product and customer development meetings and come up with creative ideas and solutions,0,0000
Participate in testing process through unit testing and bug fixes,0,0000
Learn new technologies and programming languages,0,0000
"Teach, supervise and mentor junior developers",0,0000
"Knowledge of C/ C++ programming, STL",0,0000
Strong analytical skills,0,0000
"Fast learner, fast doer, ability to grasp new technologies/ methods on the fly",0,0000
Ability to work under pressure and meet deadlines,0,0000
"Knowledge of Data structures, algorithms",0,0000
Knowledge of Unix like operating systems (Linux or BSD),0,0000
"Knowledge of object-oriented programming, design patterns",0,0000
"Knowledge of the English language (ability to read and understand technical articles, conversational language skills)",2,0011
Knowledge of image processing algorithms (OpenCV),0,0000
Knowledge of boost libraries and multithreading and their practical use,0,0000
"Write, edit, proofread and translate various types of articles on a wide range of topics for the official website www",2,0011
Update content at www,0,0000
"Manage the Center's social media profiles and presence, including Facebook, Twitter, Instagram and additional channels that may become relevant",0,0000
Create shareable content appropriate for specific networks to spread Tumo's mission,0,0000
"Write press releases and prepare information for the media, create announcements, prepare content for posters presentation",2,0111
Connect with influential media outlets and journalists to place stories about the company news and other initiatives,0,0000
Track media coverage and social media discussions on the Center's activity,0,0000
"Explore new ways to engage and identify new social networks, research and develop media contacts",0,0000
Draft speeches and arrange interviews for the management,0,0000
Give tours to Tumo's guests when necessary,0,0000
Native speaker of the English language,0,0000
Experience in journalism or public relations,0,0000
Strong knowledge of external communications strategic practices including the use of social media,2,0011
Ability to work well in a team environment and with leadership,0,0000
Creative thinking and idea generating,0,0000
"Demonstrated attention to detail, strong editing and proofreading skills",2,1000
"Good technical skills with Microsoft Office, experience with digital media tools, applications and platforms, including web, social and mobile",0,0000
"Strong organization skills and ability to complete multiple, concurrent projects while meeting deadlines and delivering high-quality results",0,0000
Review and analyze project requirements and specifications,0,0000
"Design and update testing documentation (test plans, test cases, user stories)",0,0000
"Identify, reproduce and report bugs",0,0000
Discuss project issues with development/ management team/ client,0,0000
"Perform functional, compatibility, usability, performance and load testing",0,0000
Verify fixed defects and perform regression tests to ensure the quality of software releases,0,0000
Work closely with the development team,0,0000
At least 2 years of relevant work experience,0,0000
Experience in testing mobile applications is desired,0,0000
Knowledge of MS SQL,0,0000
Knowledge of VS TFS and Test Manager,0,0000
Experience in working with automated testing tools is desired,0,0000
Ability to work on multiple tasks and projects simultaneously,0,0000
Mastery of the technical English language,0,0000
Good communication skills,2,0011
"Good team player, ability to accept criticism",0,0000
"Ability to work in a dynamic environment, be flexible and adapt to changing requirements and customer requests",0,0000
"Assist the Manager in accounting, bookkeeping and tax calculations",0,0000
Prepare payment orders,0,0000
Adhere to internal and external deadlines,0,0000
Perform other duties as may be required by the Manager or Director,0,0000
University Degree in Accounting,0,0000
Knowledge of ArmSoft accounting system is a plus,0,0000
Knowledge of tax legislation,0,0000
Ability to work in a team,0,0000
"Fluency in the English language (reading, writing and speaking)",2,0011
Develop partnership with the corporate sector,0,0000
Organize the sales of B2B (mainly) products to legal entities,0,0000
"Gather and analyze data to identify customer needs, as well as prepare commercial offers to fulfill customers' expectations",0,0000
Conduct day-to-day meetings and ensure presentation of corporate products to customers,2,0101
Responsible for customers' account management,0,0000
Responsible for achieving KPIs,0,0000
"Creative, proactive and initiative personality",0,0000
University degree preferably in Construction Marketing/ Sales,0,0000
At least 2 years of work experience in direct sales preferably in key accounts management,0,0000
Good knowledge of Microsoft Office tools,0,0000
"Advanced level of the Armenian, Russian and English languages",0,0000
Strong selling and negotiation skills,0,0000
Strong communication and presentation skills,2,0111
Ability to reach targets within the deadlines and to keep the quality,0,0000
Ability to work in an organized and accurate way by ensuring reliable results,0,0000
Develop a sales strategy to achieve the organizational sales goals and revenues,0,0000
Set individual sales targets with the sales team,0,0000
"Determine annual unit and gross-profit plans by implementing marketing strategies, analyzing trends and results",0,0000
"Responsible for the planning, recruitment, direction, organization and control of sales representatives to accomplish specific objectives",0,0000
"Coach, train and develop the team",0,0000
"Collaborate with other departments, understand each department activities",0,0000
Provide business support to the branches of the Company's business,0,0000
Make optimal use of the Department's human resources,0,0000
Maintain the Company's corporate culture,0,0000
Prepare the functional statements,0,0000
Be aware of market conditions and trends,0,0000
Identify any PR opportunities,0,0000
"Higher education, preferably in Economics",0,0000
At least 3 years of high level managerial experience in a relevant field,0,0000
"Excellent knowledge of the verbal and written Armenian, Russian and English languages",2,0011
"Good knowledge of MS Word, Excel, Outlook Express and other relevant software",0,0000
"Skills in analysis, sales planning, leadership, building relationships, coaching, managing processes, developing budgets and staffing",0,0000
Motivation for Sales,0,0000
Knowledge of the market,0,0000
High level of accuracy,0,0000
"Self-confidence, flexibility and positive thinking",0,0000
Ability to work in a team and independently,0,0000
Ability to work under pressure on multiple tasks and within tight deadlines,0,0000
Responsible for the in/ out flow of the cash,0,0000
Responsible for the operation of ArmSoft accounting and ArmSoft mobile program transactions,0,0000
Responsible for the daily cash flow report,0,0000
Perform other related duties and responsibilities as required,0,0000
"University degree in Economics, Finance or related fields",0,0000
Work experience is highly desirable,0,0000
Excellent knowledge of the Armenian and Russian languages,0,0000
"Strong analytical, organizational, verbal and time-management skills",2,0001
Skills in handling and counting cash,0,0000
"Analytical thinking, high organizational skills and sense of responsibility",0,0000
Ability to work under pressure,0,0000
Ability to work in a team and independently,0,0000
"Provide all kinds of legal advice to clients, on transactional, labor and corporate matters inclusively",0,0000
Draft and vet commercial/ service/ consulting contracts,0,0000
Negotiate contracts with both the customers and service providers,0,0000
Manage the corporate work of NI entities,0,0000
Manage the external counsel legal work,0,0000
Develop and manage legal processes for the relevant NI entities,0,0000
Perform other duties and related tasks as may be assigned,0,0000
Knowledge and at least 7 years of legal experience of international commercial laws,0,0000
High sense of responsibility and punctuality,0,0000
"Excellent communication and collaboration skills, detail-oriented person, ability to multi-task and demonstrate a sense of urgency",2,0011
"Fluency in the English and Russian languages (both in oral and legal writing), knowledge of other languages is a plus",2,0011
Regional experience is a plus,0,0000
Assemble different electronic kiosks,0,0000
Responsible for the on-site cable installation,0,0000
"Test, diagnose and solve problems related to the computer hardware components",0,0000
Support and maintain electronic terminals,0,0000
Read and understand technical documentation,2,0011
Repair electronic terminal hardware components,0,0000
Knowledge of the computer hardware components,0,0000
"Advanced knowledge of Windows XP, Windows 7 operating systems",0,0000
Work experience with payment and other electronic terminals,0,0000
Work experience with computer networks,0,0000
Possession of a driving license,0,0000
"Knowledge of MySQL, SQL, Linux is a plus",0,0000
Negotiate with the clients,0,0000
Organize sales and make insurance contacts,0,0000
Learn about new products and present them to the clients,0,0000
Ensure safe transfer of money,0,0000
Well-developed presentation skills,2,0101
Good knowledge of computer skills,0,0000
Strong organizational skills,0,0000
University degree is a plus,0,0000
Ability to work with money,0,0000
High sense of responsibility,0,0000
"Maintain and clean the Ambassador's Residence and supervise technicians during repairs, if necessary",0,0000
Assist in organizing social events at the Residence and support Ambassador's cook,0,0000
Work as waiter/ waitress during official events,0,0000
"Clean the Residence and the garden, do the laundry and ironing",0,0000
Perform other duties assigned by the Ambassador or Embassy staff,0,0000
Fluency in the English language,0,0000
Experience in the above mentioned job responsibilties,0,0000
Openness to accept new challenges,0,0000
Physically and mentally healthy person,0,0000
"Good organizational skills, dedication, flexibility and ability to work under pressure",0,0000
Possession of very good manners,0,0000
Make the bank and cash transactions,0,0000
Issue the invoices and enter the details into 1C,0,0000
Responsible for cost controlling,0,0000
Participate in the development and implementation of processes and procedures related to the Department's work,0,0000
"Prepare, calculate and pay business trip expenses",0,0000
Produce financial reporting,0,0000
Calculate the VAT report,0,0000
Responsible for the Inventory Control,0,0000
Assist the Chief Accountant and the Financial Director on a daily basis,0,0000
Perform other related duties and responsibilities as required,0,0000
"Higher education in Economics, Finance or Accounting",0,0000
Strong knowledge of the Armenian Tax laws and regulations,0,0000
"Knowledge of the Labor Legislation, Civil Code and IFRS",0,0000
"Excellent organizational, analytical and problem-solving skills",0,0000
"Knowledge of the Armenian, Russian and English languages",0,0000
"Knowledge of the financial and accounting applications, 1C program, MS Office",0,0000
Experience in working with cash is a plus,0,0000
At least 2 years of experience in accounting in large and medium-size enterprises (preferably international),0,0000
Work with team to define and design system solutions,0,0000
"Create/ maintain requirements, design and User's manual specifications",0,0000
Produce clearly written and documented code,2,0011
Develop flexible software intended to run on different hardware platforms,0,0000
Integrate third party (commercial) solutions to company's products,0,0000
"Communicate with team members on project progress, technical issues, etc",0,0000
Bachelors or higher degree in Computer Sciences or in a similar discipline,0,0000
"At least 5 years of work experience in C/ C++, Embedded OS, device Drivers for Embedded Platform",0,0000
Excellent understanding of Linux operating system,0,0000
Experience in Linux device driver development,0,0000
Experience with source code/ platform cross-compiling and porting,0,0000
"Experience with PowerPC, ARM and MIPS 32-bit",0,0000
Familiarity with embedded software development process,0,0000
Telecommunication experience is a plus,0,0000
Strong problem solving skills,0,0000
Ability to work under pressure on multiple tasks and within tight deadlines,0,0000
Good English language skills,0,0000
Cooperate with design and test engineers throughout the product development cycle,0,0000
Work with embedded hardware and system engineers to define and design system solutions,0,0000
Customize boot-loader and Linux operating system for embedded platforms,0,0000
Review hardware schematics and establish methods to support the hardware design with low-level software components,0,0000
Work with senior staff to resolve design problems,0,0000
Contribute to technical documentation,0,0000
Integrate software and hardware components to meet requirements and design specifications,0,0000
Bachelors degree in Computer Sciences or Electrical Engineering (Masters degree a plus),0,0000
At least 5 years of experience in embedded software development,0,0000
Hands-on software development with the C programming language,0,0000
Energetic and comfortable personality,0,0000
Ability to work in a fast-paced environment,2,0100
Strong written and verbal communication skills,2,0011
Knowledge of using multi-core processors is a plus,0,0000
"Experience with PowerPC, ARM and MIPS 32-bit",0,0000
Working knowledge of Linux driver development,0,0000
"Working knowledge of the Linux File System, how to build a root file system and building Linux distributions",0,0000
Working knowledge of u-boot,0,0000
Some experience in hardware engineering a plus,0,0000
Search for news themes,0,0000
"Prepare texts, rewrite them",2,0001
Post news on the Agency's website,0,0000
"Graduate or undergraduate education, preferably in Journalism",0,0000
At least six months of work experience,0,0000
Willingness to develop in journalism,0,0000
Interest in business journalism,0,0000
Communication skills,2,0011
Initiative taking person,0,0000
Ability to work in a team,0,0000
Perfect knowledge of the Armenian and Russian languages,0,0000
Develop new optimization techniques (including API),0,0000
Increase the audience,0,0000
"Cooperate with banner exchange networks, developing CSS for ads banners",0,0000
"Run, arrange and develop groups and pages in social networks, communities and blogs",0,0000
Create high-quality content,0,0000
Improve designs of the pages in networks,0,0000
"Increase the number of core users, attract new subscribers",0,0000
Plan general campaign budgeting,0,0000
Arrange promotional events and competitions to attract new audiences,0,0000
Develop and apply tools to attract social networking audiences to the site,0,0000
"Search for suitable communities, introduce and promote the given topics",0,0000
"Analyze SMM promotion efficiency, correct plans and prepare reports",0,0000
"Active participation in all the main social networks (such as VK, FB, Twitter) and understanding of their operation principles",0,0000
"Practical experience in marketing, PR, advertising and community management is desirable",0,0000
"Keen interest in the cinema, the Internet, social networking, marketing and PR",0,0000
Proficiency in speaking and writing in the Armenian and Russian languages,2,0011
Understanding of user psychology,0,0000
Ability to work with a large amount of information,0,0000
Interpersonal skills,2,0100
Self-discipline and self-motivation,0,0000
"Commitment, care, punctuality, ability to work in a team",0,0000
"Excellent computer and designing skills in Photoshop, PowerPoint, HTML, CSS, PHP basics",0,0000
Understanding of newest web technologies (API social networking opportunities),0,0000
Creativity and ability to work under time pressure,0,0000
"Proficiency in the Armenian and Russian languages, knowledge of the English language is desirable",0,0000
Ability to ensure dynamic growth of the number of subscribers/ users in the groups and to increase the webpage traffic,0,0000
Lead web design and development workshops,0,0000
"Provide second tier support to users, coaches, and content development team in reviewing the educational content",0,0000
Examine web development related learning activities and assignments and provide feedback to the users,0,0000
Assist in the process of testing and evaluating the educational content,0,0000
"Strong knowledge of web authoring technologies: JavaScript, CSS, HTML and PHP",0,0000
Experience in the field of education or experience in working with teenagers is a plus,0,0000
At least 5 years of work experience in web development,0,0000
Good communication and interpersonal skills,2,0111
Ability to work well both independently and as a team member of a large workforce,0,0000
Ability to regularly ensure high work productivity,0,0000
Participate in projects and trainings,0,0000
Generate Automated and Manual Test Cases/ Scenarios,0,0000
Execute Regression Tests and collect data,0,0000
Engage in teamwork with local and remote team members with behavior and willingness to work for common goals,0,0000
Work hard towards self-development,0,0000
At least 3 years of university education in Computer Sciences or a related discipline,0,0000
Familiarity with hardware,0,0000
"Familiarity with Linux environment and scripting languages (Perl, TCL)",0,0000
Knowledge of other programming languages is highly desired,0,0000
Advanced knowledge of MS Office,0,0000
Strong analytical and problem solving skills with a high attention to details,2,1000
"Excellent interpersonal skills, ability to deal with diverse personality types",2,0100
Advanced knowledge of the verbal and written English language,2,0011
"Major in Statistics, Mathematics or Public Health",0,0000
Hands-on experience with SAS,0,0000
Highly proficient in programming,0,0000
Project management and logical thinking skills are assets,0,0000
Coordinate SAS programming activities for the clinical research projects,0,0000
Recognize any inconsistencies in datasets while preparing SAS programs before the database lock,0,0000
Develop specifications for datasets analysis in consultation with Biostatistician,0,0000
"Develop the programs using SAS to produce Tables, Listings, and Graphs as per the specifications indicated in Statistical Analysis Plan",0,0000
Prepare and finalize the SAS programs in consultation with Biostatistician,0,0000
