jobrequirements,bias,againstgroup
Has experience with multiple full cycle implementations with hands-on SAP experience in leadership roles within the project.,0,0000
Deep understanding of Oil and Gas industry business processes.,0,0000
Experience in pre-sales and customer facing sales roles is required.,0,0000
"Maintain an awareness of product knowledge information, merchandising promotions, and advertising features for the department assigned",0,0000
Assist customers by identifying and fulfilling needs and wants while creating up-sales and add-on purchases,0,0000
Participate in meeting store incentive programs as defined by DFA procedures,0,0000
Assist in processing and replenishing merchandise; participate in inventory and monitoring floor stock,0,0000
"Assist in floor moves, merchandising, display maintenance and store housekeeping",0,0000
Performs other duties as required,0,0000
Regular and reliable attendance. Flexibility and ability to work varied hours/days as business needs dictates.,0,0000
"Ability to speak comprehensibly and hear effectively with customers, vendors and/or associates of the organization.",2,0001
Comprehension of cash handling (denominations of monies to make change),0,0000
"No experience necessary, preferable experience in a retail customer service environment",0,0000
"High School Graduate, G.E.D. or equivalent work experience of more than one year in a sales position",0,0000
Ability to work well under pressure and time restraints,0,0000
"Excellent interpersonal skills, adjust to variety of cultural personalities",2,0100
"Lead, coordinate, schedule, assign, and inspect the daily work activities of assigned staff if applicable.",0,0000
"Create financial models used for projected costs, specifically personnel services costs and update revenue forecasts and reconcile fund balances.",0,0000
"Analytical review of Federal, State, and Local policies, rules, and regulations to ensure compliance and strategy development.",0,0000
"Administration and analytical review of Inter-governmental agreements, contracts, and memorandums of understanding.",0,0000
"Work with Enterprise Resource Planning projects, teams, and systems to ensure County-wide priorities and needs are met.",0,0000
"To promote and adhere to the workplace values of accountability, commitment, and teamwork to help enrich lives beyond expectation.",0,0000
"Maintain absolute confidentiality of work-related issues, customer records, and restricted County information.",0,0000
Perform other related duties as required.,0,0000
"Knowledge of advanced principles, methods, and practices of government finance, budgeting, audit, and accounting.",0,0000
Knowledge of automated information systems for accounting.,0,0000
"Knowledge of pertinent Federal, state, and local laws, codes, and regulations as they apply to area of assignment.",0,0000
"Knowledge of effective data research techniques, statistical analysis, report writing, and presentation skills.",2,0111
"Knowledge of advanced research methodologies, data gathering, and analysis in order to perform budgetary and policy analysis.",0,0000
Skill in utilizing personal computer software programs affecting assigned work and in compiling and preparing budget and financial reports.,0,0000
Skill in helping stakeholders make strategic connections between financial budgets and operational management.,0,0000
Ability to conduct employee training and briefing sessions.,0,0000
"Ability to assess and prioritize multiple tasks, projects, and demands and plan and coordinate the work of others.",0,0000
"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,0000
Previous experience working in a customer service environment,0,0000
"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",0,0000
Able to work a flexible schedule,0,0000
Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,0,0000
"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",0,0000
Skilled with desktop publishing software including Adobe and Publisher,0,0000
"Willingness and preference to follow processes, safety standards and policies",0,0000
Distribution experience in a manufacturing/CPG company.,0,0000
"Experience in Continuous Improvement, 6 Sigma, Lean.",0,0000
Other duties as assigned.,0,0000
"Some component of assembly, troubleshooting, and repair.",0,0000
Experience in software/firmware development environment preferred.,0,0000
Some local area travel may be required.,2,0010
"Extensive knowledge of various operating systems, software products (e.g. word processors, spreadsheet programs, etc.).",0,0000
Strong time management skills.,0,0000
Knowledge of parking industry which can be obtained through intellect and dedication to gain such knowledge.,0,0000
Ability to work well in a cross functional environment.,0,0000
Ability to push self to constantly improve.,0,0000
Ability to maintain a positive attitude and enthusiasm.,0,0000
"Ability to read, analyze, and interpret financial reports, business, professional, and technical documents.",2,0011
Ability to respond to common inquiries or complaints from customers and staff.,0,0000
"Strong ability to effectively present information and respond to questions from prospects, customers, management, and staff.",0,0000
Ability to calculate figures and amounts such as discounts and percentages.,0,0000
"Ability to define problems, collect data, establish facts, and draw valid conclusions.",0,0000
Ability to interpret an extensive variety of instructions and deal with several abstract and concrete variables.,0,0000
Ability to prioritize tasks and tactfully negotiate priority with end users.,0,0000
Ability to work under deadline pressure and extra hours if needed.,0,0000
Ability to work independently as well as part of a team.,0,0000
Manage the new business sales cycle with HR and Marketing executives at companies with annual revenues of $20-million+,0,0000
"Consultative, with a Challenger-based sales approach",0,0000
Work with a dedicated Business Development Associate as they prospect through an account-based territory and manage leads,0,0000
Use Salesforce.com to track and manage pipeline and forecasts accurately,0,0000
You have grown to become a top performer (top 10%) with every company you have sold for,0,0000
You value feedback and thrive on constant improvement and learning,0,0000
"You can be engaging, persuasive, and effective in a sales conversation",0,0000
You have 5 or more years of inside sales experience selling software via web demos to mid-market/enterprise companies,0,0000
You have a deep understanding of the full sales process life cycle (from prospecting to close),0,0000
You can use technology to prioritize and manage the sales process,0,0000
Competitive wages and flexible schedules,2,0100
~5 weeks PTO + 10 paid holidays,0,0000
4 paid days per year to volunteer for a not-for-profit of your choice,0,0000
"100% paid medical, dental, vision",2,0001
100% paid long/short-term disability insurance,0,0000
401(k) with a solid company match,0,0000
Quarterly team activities,0,0000
"Easy access to Metro (Silver Spring, Red Line)",0,0000
Complimentary Snacks & Drinks (Yum!),0,0000
"Open office design in a fun, collaborative team environment",0,0000
Efficiently qualify prospects to identify companies and people who meet our ideal customer profile.,0,0000
Perform deep-dive discovery calls with prospects to build rapport and identify pain points.,2,0011
Facilitate workshops with senior stakeholders to develop solution proposals.,0,0000
Manage the sales process and accurately report status and next steps at each stage.,0,0000
Negotiate pricing and contractual terms with legal and procurement teams.,0,0000
Prospect into named accounts to identify new business opportunities.,0,0000
Be an ambassador for the Datahug brand in all walks of life.,2,0010
BS/BA and a minimum of 5 years of business experience.,0,0000
"2+ years experience selling technology solutions, applications software, web-hosted products, or other financial, business CRM or ERP solutions.",0,0000
Experience building a pipeline and qualifying and identifying deals that you can close.,0,0000
Results-driven and able to achieve/exceed monthly/quarterly/annual sales quotas.,0,0000
Excellent communication skills both written and verbal with internal/external clients.,2,0011
Consistent over-achievement of quota and revenue goals is a must.,0,0000
Successful direct and new business sales experience required.,0,0000
"Previous experience with SaaS CRM, ERP, or other SaaS Enterprise solutions.",0,0000
Fun work environment,0,0000
"Opportunity to learn, grow, and succeed with a leading retailer!",0,0000
Greet customers and actively listen to their needs.,2,0001
Ensure inventory levels are stocked on the sales floor and communicate needs to manager for ordering,0,0000
"Market merchandise by adhering to advertising, sales promotion, and display plans",0,0000
"Execute daily operational procedures with efficiency, diligence, and integrity",0,0000
Handle cash and credit card transactions utilizing a point-of-sale (POS) system,0,0000
Other duties as assigned.,0,0000
Ability to communicate clearly,0,0000
"Willingness to work flexible hours to include evening, weekends, and holidays as needed.",0,0000
Reliable transportation or ability to use public transportation to get to work on time,0,0000
Ability to lift up to 30 pounds and capable to stand for long periods,2,0010
Previous specialty or big box experience ideal,0,0000
Deliver personalized customer service and the type of genuine care expected from your neighbor.,0,0000
Tackle a variety of financial transactions ranging from check cashing to cash depositing to loan payments to counting currency and coin accurately.,0,0000
Work on assignments that are semi-routine in nature (i.e. cash handling) where ability to recognize deviation from accepted practice is required.,0,0000
"Hold financial conversations with clients and prospects to cross-sell other bank services and refer customers to other departments, as appropriate.",0,0000
"Be knowledgeable of products, fees and policies and stay current on offerings - ability to make product suggestions, with assistance.",0,0000
"Answer customer questions with a can-do attitude, no matter how complex or technical (and they are frequently both complex and technical).",0,0000
"Constantly look for ways to ""WOW"" customers and community members alike through all of life's changes.",0,0000
"Demonstrate compliance with all bank regulations that apply to your position, and keep up to date on regulation changes.",0,0000
"1+ year(s) cash handling experience, and a track record of outstanding customer service",0,0000
Strong attention to detail and the ability to proficiently preform a wide variety of tasks.,2,1000
"Proficiency with Microsoft Word, 10-key, and a variety of office equipment, knowledge of Excel software applications",0,0000
"Demonstrated sales skills, a plus",0,0000
"High school diploma, vocational training, or equivalent",0,0000
extended periods of standing,2,0010
lifting up to 20 pounds.,2,0010
Writing accounting position white papers and reviewing with Broadridge's external auditors for the entire organization.,2,0011
Responsible for analyzing revenue contracts for appropriate revenue recognition accounting related to the ICS segment.,0,0000
Assisting other members of the corporate finance team as needed with quarter-end reporting requirements,0,0000
"Leading special projects, as needed",0,0000
Experience researching and understanding SEC rules and GAAP accounting rules,0,0000
Technical competence in US GAAP and SEC reporting,0,0000
Experience in a technical accounting body within a Big Four a plus (e.g. Accounting Advisory or National Office role),0,0000
Ability to research and understand complex accounting issues.,0,0000
Excellent verbal and written communications skills.,2,0011
Ability to lead and drive projects to successful completion.,0,0000
Works well with all levels of management and peers with limited supervision,0,0000
Strong ability to multi-task and meet designated deadlines.,0,0000
Ability to identify and implement creative solutions that support greater efficiency and strengthen internal controls over financial reporting.,0,0000
"We were honored to have joined the S&P 500 Index in June, 2018.",0,0000
"More than 5,000 brands entrust us to deliver essential communications to their clients.",2,0011
"We will provide you with a platform to build strong professional working relationships with clients, fellow associates and management.",0,0000
"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,0000
Previous experience working in a customer service environment,0,0000
"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",0,0000
Able to work a flexible schedule,0,0000
Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,0,0000
"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",0,0000
Skilled with desktop publishing software including Adobe and Publisher,0,0000
"Willingness and preference to follow processes, safety standards and policies",0,0000
Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,0001
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
"Completes special assignments and other tasks as assigned, including assisting team members as needed.",0,0000
"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",0,0000
Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,0,0000
"Supervises team members by assigning tasks, setting expectations, and providing feedback.",0,0000
Ensures training of team members; provides coaching and mentoring.,0,0000
Issues constructive discipline and makes discipline recommendations.,0,0000
"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,0001
"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",0,0000
Follows performance improvement plans offered by Store Manager and District Manager.,0,0000
Obtains and maintains valid PTCB certification or pharmacy license as required by state.,0,0000
Assists Store Manager in planning and attending community events.,0,0000
Creating hotel print ads and other marketing materials for the sales team to distribute on sales visits.,0,0000
Maintaining the company sales funnel and entering data such as notes on each segment visit and company/group information.,0,0000
Responsible for collecting company business cards and returning them to the Regional Director of Sales (RDOS).,0,0000
Attending networking events such as trade shows and conventions.,0,0000
Prospecting via Facebook/Instagram/LinkedIn and other channels.,0,0000
Maintaining a hotel website and blog.,0,0000
Opportunity to help kick start a restaurant and new convention center.,0,0000
Ad-Hoc projects when they arise.,0,0000
"Undergraduate seeking a BBA/BS/BA degree in Marketing, Advertising, Communications or Public Relations.",2,0011
"Must be motivated, energetic and possess great communication skills.",2,0011
Knowledge in managing social media accounts with a creative approach to gain new followers and awareness.,0,0000
"Hootsuite, Canva, and Photoshop experience a plus.",0,0000
"Powerpoint, Word, and Excel experience.",0,0000
Uploading weekly summary reports in the company portal.,0,0000
Will count for college credit.,0,0000
"Perks include a stocked kitchen with snacks, a coffee machine, a Ninja smoothie machine, and your desk area.",0,0000
"Hotel employee discounts to any IHG branded hotel (Holiday Inn, Holiday Inn Express, Hotel Indigo, Crowne Plaza, Intercontinental and more!)",0,0000
Customer Service: 1 year (Required),0,0000
High school or equivalent (Required),0,0000
"San Marcos, TX 78666 (Required)",0,0000
"A licensed Esthetician or Cosmetology license in Illinois, willing to learn new techniques.",0,0000
"A positive, friendly, upbeat and personable demeanor.",0,0000
A professional appearance at all times.,0,0000
Capability to do all types of body waxing.,0,0000
"Ability to work in a fun, fast-paced environment.",2,0100
Ability to work flexible days and hours.,0,0000
Sales experience is preferred.,0,0000
Discounts on all retail products.,0,0000
Great referral program.,0,0000
"A fun, well-managed, successful work environment.",0,0000
Health and dental insurance for associates who work 30+ hours per week,0,0000
IRA with a 3% match after one year of employment,0,0000
"Hourly wage, commission and bonus program.",0,0000
Manage and proactively sell to digital advertising agencies and brands,0,0000
Structure and direct the entire sales process from account identification to close,0,0000
"Work with Director of Digital Sales to develop new strategies and solutions for local, regional and national companies",0,0000
Market database of 1st party users,0,0000
Build Social Media campaigns from an active and engaged base of followers,0,0000
Collaborate with series of Local Media Events to enhance digital campaign with more touch points,0,0000
Use local targeting to super serve the needs of advertisers on a micro level,0,0000
3-5 years of Digital Account Executive or client facing Digital Ops experience,0,0000
Strong existing network of agency/brand contacts and relationships,0,0000
3-5 years prior experience in a digital sales role,0,0000
Superior written and verbal communication skills,2,0011
Professional appearance and strong interpersonal skills,2,0100
"Ability to design, deliver and execute marketing strategies and presentations",2,0101
"Must be knowledgeable and savvy with digital and social platforms,",0,0000
"Prior demonstrated prospecting experience through cold calling, networking and meeting functions",2,0011
Ability to deliver and reaching sales targets and revenue goals,0,0000
"Demonstrate advanced understanding of business processes, internal control risk management, IT controls and related standards",0,0000
Understand complex business and information technology management processes,0,0000
Execute advanced services and supervise staff in delivering basic services,0,0000
"Responsible to install, integrate and deploy Okta products in client environments.",0,0000
"Post-sales requirements gathering, analysis and documentation.",0,0000
"Manage project scope, schedule, status and documentation.",0,0000
Build and nurture positive working relationships with the clients with the intention to exceed client expectations.,0,0000
Identify opportunities to improve engagement profitability.,0,0000
Previous Consulting or Big 4 experience preferred.,0,0000
"Certifications such as: CISSP, CISM or CISA certification a plus",0,0000
Perform detailed job intake sessions with hiring managers in order to construct the ideal candidate profile.,0,0000
Generate interest in passive candidates to move forward in the process and conduct phone screens.,2,0001
Phone screen candidates across all job disciplines and provide actionable feedback to hiring managers.,2,0001
"Possess an eye for talent for qualifying and engaging candidates for skill, as well as cultural fit.",0,0000
Ensure candidates are moving through the hiring process in a timely manner.,0,0000
Facilitate the job requisition approval and job offer approval processes.,0,0000
Capture and document all search activity in our applicant tracking system and all other relevant data points for various scheduled and ad hoc reports.,0,0000
"Create a positive experience for our hiring managers and candidates, regardless of the outcome.",0,0000
At least 3 years of software/SaaS enterprise sales recruitment experience,0,0000
Additional agency/search firm recruiting experience desirable,0,0000
"Proficiency with G Suite (Gmail, Docs, Sheets, Hangouts, Drive, etc.) and Microsoft Word, Excel, and PowerPoint",0,0000
"Boolean, LinkedIn, and alternative search technique skills",0,0000
Excellent interpersonal skills and the ability to manage multiple tasks simultaneously,2,0100
Ability to work in a fast-paced environment with changing priorities,2,0100
software/SaaS enterprise sales recruitment: 3 years (Preferred),0,0000
Recruiting: 3 years (Preferred),0,0000
Bachelor's (Preferred),0,0000
United States (Required),0,0000
Managing sales activities to exceed assigned revenue objectives.,0,0000
Providing tactical and strategic plans with specific measurable time frames to penetrate an account.,0,0000
Collaborate with Client Success Managers (i.e. Account Managers) to generate additional revenue from existing client base.,0,0000
"Prospect (cold calling, following up on leads, completing RFP's etc.) into new accounts to establish relationships.",2,0011
Executing aggressively on the plan to position Blackbaud as solution of choice.,0,0000
"Becoming a ""trusted business advisor"" and establish Executive relationships at senior levels within client accounts.",0,0000
Differentiating Blackbaud's solution by positioning professional services.,0,0000
Provide and or coordinate appropriate resources such as online demonstrations and proposals when needed to educate clients and advance sales cycles.,0,0000
Build and maintain an accurate pipeline and timely sales forecasts to management.,0,0000
"Identifying internal teams, providing direction and leadership in each sales engagement.",0,0000
Develop a deep understanding of customer industry trends.,0,0000
5+ years of experience in positioning and selling financial and/or accounting software solutions,0,0000
Knowledge and experience working within a solution-selling or consultative selling methodology.,0,0000
Experience selling/navigating a complex sale.,0,0000
Strong focus on acquiring new business while continuing to cultivate existing account relationships.,0,0000
A proven track record of consistent over quota achievement within a software vendor.,0,0000
Entrepreneurial drive and work ethic.,0,0000
Bachelor's degree or equivalent work experience required.,0,0000
Approximately 30% - 50% travel is required.,2,0010
Nonprofit industry experience is also a plus,0,0000
Six (6) years or more of Project Management or Business Analysis experience required,0,0000
Marketing experience,0,0000
Bachelor degree in Computer Science or Marketing,0,0000
"Portfolio Management Systems experience (Microsoft/Project, CA/Clarity, etc.)",0,0000
"Experience with Microsoft technologies such as Flow, PowerApps and SharePoint",0,0000
"Experience with the Atlassian suite of tools (JIRA, Confluence)",0,0000
Works well with a diverse group of individuals,0,0000
Schedules and plans for short-term and long-term tasks and goals,0,0000
Prioritizes activities and responsibilities to achieve goals and meet deadlines,0,0000
"Works in an orderly, timely, and organized manner",0,0000
Determines the best solution based on the facts available,0,0000
Addresses problems in a timely manner,0,0000
Provides multiple solutions (when applicable) for resolving problems,0,0000
Effectively communicates both verbally and in writing,2,0011
"Clearly communicates messages, thoughts, and ideas to others",0,0000
Demonstrates strong presentation skills,2,0101
Readily adapts to change,0,0000
Moves easily from one task or responsibility to another,0,0000
Is able to perform tasks or complete processes in ambiguous situations,0,0000
"Have a combination of business focus, strong analytical and problem solving skills, and programming knowledge (i.e. Python, Qlik, R, SQL, VBA, etc.)",0,0000
Know how to access and utilize varied data sets to evaluate hypotheses and to solve business problems.,0,0000
Be able to validate findings using experimental and iterative/agile approaches.,0,0000
Be able to share assumptions and conclusions in a clear structured manner and in a way that is easily understood by business partners.,0,0000
"Insurance industry experience is desired; preferably with CHUBB, a Brokerage Firm, or Competitor.",0,0000
Have the ability to set priorities and deliverables for staff.,0,0000
"Identify available and relevant data, including internal and external sources, and leverage new data collection processes where appropriate.",0,0000
"Business Intelligence (reporting, dashboards, visualization, etc.)",0,0000
"Data Mining (structured and unstructured data, outlier analysis, pattern analysis, clustering, etc.)",0,0000
"Predictive Analytics (statistical analysis, modeling, etc.)",0,0000
"Data Warehousing (modeling, design, integration, replication, processing, etc.)",0,0000
Strong project management skills.,0,0000
"Demonstrable experience in data or statistical analysis, with modeling skills.",0,0000
"Collaboratively prioritizing requirements with Customers, Sales, Marketing, Service and Manufacturing",0,0000
Determining the architecture and detailed design approach,0,0000
Documenting project requirements,0,0000
Executing and reviewing designs,0,0000
"Developing test plans and procedures for the project, ensuring they are executed correctly and any deviations are addressed",0,0000
"When applicable, understand present code base and product use model",0,0000
Other duties as assigned,0,0000
Solid understanding of software algorithms and data structures,0,0000
"Object oriented design skills including object design and responsibility assignment, low coupling and high cohesion, and polymorphism",0,0000
Demonstrated skills in C/C++ and Java or C#,0,0000
Experience in mobile development using Android Studio,0,0000
Mobile UI development skills,0,0000
Experience with both Java and C threading,0,0000
Experience using a Realm object database in a mobile environment,0,0000
Experience using SciChart for creating charts and graphs in a mobile environment,0,0000
Experience developing in C in a Linux environment,0,0000
Experience developing for an embedded system,0,0000
Experience using JNI to interface between native C libraries and managed Java to provide low level support to Java applications,0,0000
"Bachelors or Masters degree in Computer Science, or equivalent experience",0,0000
"Experience in engineering of products consisting or electronic, software, and mechanical content, with history of meeting schedule, scope and budgets.",0,0000
Technical expertise and the knowledge to apply technology effectively,0,0000
"Continually improves self, product, process and team",0,0000
"Innovates in the areas of product concepts, project content and technology application",0,0000
"Satisfies customers, both internal and external",0,0000
Demonstrates high level of professional integrity,0,0000
relevant: 2 years (Required),0,0000
C/C++ and Java or C#: 2 years (Required),0,0000
Software Engineering: 2 years (Required),0,0000
Bachelor's (Required),0,0000
"Fort Collins, CO (Required)",0,0000
Tuition reimbursement,0,0000
Team-oriented -- cooperative and collaborative,0,0000
Detail-oriented -- quality and precision-focused,0,0000
"2+ years in-home or outside sales experience, or sales experience where you have demonstrated significant success.",0,0000
A proven track record of closing sales.,0,0000
A strong focus on exceeding customer expectations.,0,0000
Schedule availability to run homeowner appointments on many evenings and weekends.,0,0000
Strong written and verbal communication skills.,2,0011
Self-motivation and results orientation.,0,0000
Time and work process management skills with the ability to work independently.,0,0000
College degree or an equivalent combination of education and experience.,0,0000
High school diploma or general education degree (GED) preferred.,0,0000
At least two years of relevant work experience required.,0,0000
In-direct support of people and processes to drive operational excellence and expected sales targets.,0,0000
Must meet federal and state requirements for selling and processing firearms transactions.,0,0000
Must meet requirements to qualify to obtain/maintain FOID card (Illinois only).,0,0000
Excellent customer service orientation; an effective problem solver and communicator with customers and team members.,0,0000
"Read, interpret and follow documents such as safety rules, operating and maintenance instructions, plan-o-grams and procedure manuals.",2,0011
Prepare routine reports and correspondence.,0,0000
"Apply common sense understanding to carry out instructions furnished in written, oral or diagram form",2,0011
"Working knowledge of inventory software, order processing systems, Microsoft Office products such as Word and Excel.",0,0000
Please see job description for more details.,0,0000
Must meet federal and state requirements for selling and processing firearms transactions.,0,0000
Must meet requirements to qualify to obtain/maintain FOID card (Illinois only).,0,0000
Required to complete Firearms Sales Certification Training.,0,0000
Acceptable level of hearing and vision to perform job duties,2,0001
"Adhere to company work hours, policies, procedures and rules governing professional staff behavior",0,0000
"Constantly stand, walk, reach, handle, use repetitive motions (hand/wrist/fingers), feel and lift up to 20 pounds.",2,0010
"Frequently stoop, crouch, use fingers, grasp, push, pull, talk, hear and lift up to 21 to 40 pounds.",2,0011
"Occasionally required to sit, climb, balance and lift 41 to 60 pounds.",2,0010
Ensure accurate and detailed information is streamlined between Resort Events and all other Departments,0,0000
"Work closely with the Director of Sales & Marketing in strategizing all group related resort packages, and the assignment of meeting space",0,0000
"Must be able to lead pre-cons and other guest related meetings, and actively support the Resort",0,0000
"Ensure all indoor meeting areas, including adjoining public space, is in good repair, clean, and appropriately maintained",0,0000
Annually establish/revise/review all non-food and beverage pricing structures to remain competitive and viable,2,0100
"Create accurate and professional quality Group Resumes, Event Orders, Diagrams and other communication forms as necessary",2,0011
Attend weekly and resort meetings,0,0000
"Develop, implement and maintain accurate budgets and forecasts for all related departments",0,0000
"Plan, develop, and coordinate all Special Events as required",0,0000
Attend any in-house seminars or training classes which may benefit this position,0,0000
Ability to constantly be observant of how to improve upon daily operations,0,0000
Experience with Delphi and Microsoft Office Software is preferred,0,0000
"A degree or equivalent experience in Sales, Marketing, Catering or Conference Services, Resort Operations or related field is necessary",0,0000
"Telephone, oral and solicitation skills are required",2,0001
3-10 years of experience in the same field is preferred,0,0000
"Pleasant demeanor, poised, confident, detailed, professional, organized and reliable.",0,0000
"Be able to work flexible shifts, weekends and holidays.",0,0000
Must be able to speak English.,2,0001
Designing specific components of customer electronic procurement options,0,0000
Providing functional guidance to others.,0,0000
Working with internal and external partners in the development of integration solutions.,0,0000
"Solving technical and/or business problems, developing alternatives, and setting standards for integration with SAP",0,0000
and other internal and external systems,0,0000
Participating in the planning and design cycle of business-to-business integrations,0,0000
Providing leadership and guidance to colleagues,0,0000
"The ability to produce detailed, comprehensive software documentation, such as requirements specifications, design documentation, and change logs.",0,0000
Knowledge of Agile/Lean framework and methodology,0,0000
Working knowledge of EDI and xml protocol structures,0,0000
Thorough knowledge of data processing components and methodologies.,0,0000
"Strong written, oral, and interpersonal communications skills",2,0111
Knowledge of integration techniques working with SAP IDOC,0,0000
The ability to influence the design and deliverables of projects.,0,0000
The ability to work on a highly-collaborative team consisting of both technical and business members,0,0000
A successful track record of effectively facilitating meetings,0,0000
A willingness to assist others with understanding technical problems and business issues.,0,0000
A desire to pursue learning beyond the scope of current assignments.,0,0000
The ability to communicate to all levels of the organization and present complex technical information to a nontechnical audience.,0,0000
"The ability to adapt to changing business processes, technologies, and environments.",0,0000
Excellent organizational skills.,0,0000
Strong analytical and problem-solving skills.,0,0000
"Maintain inventory control with thorough knowledge of cost of goods, turn-ratio, ordering and receiving products, etc.",0,0000
Troubleshoot and assist with the on-going maintenance of the POS system.,0,0000
"Provide supervision and training to teammates including scheduling, coaching, performance management, and performance appraisals.",0,0000
Open and Close the store as necessary.,0,0000
"Complete any daily, weekly and monthly paperwork as the Store Manager may direct and ship or store paperwork as necessary.",0,0000
Maintain and enforce proper cash controls.,0,0000
Assist at other locations as directed.,0,0000
"Read, write and speak English.",2,0011
"Must be able to drive vehicles, both standard and automatic.",0,0000
Previous Lube Technician or automotive experience is helpful.,0,0000
Previous management / supervisory experience is preferred.,0,0000
Must be able to stand on concrete or metal surfaces for extended periods of time.,2,0010
"Work in an environment that frequently experiences extreme hot and cold temperatures, loud noises, and exhaust fumes.",0,0000
"Lift and move inventory items, trash cans and other work related items (up to 50 pounds.)",2,0010
Must be able to work at a rapid pace for long periods of time.,0,0000
Acting as the key field representative to develop and drive sales pipeline for our Networking Solutions.,0,0000
"Managing forecast, pipeline, and plan for achieving quarterly/annual quota",0,0000
Providing regular communication with Sales and other teams to augment efforts and share support,2,0011
Maintaining knowledge of competitors in accounts to strategically position Citrix Networking solutions better,0,0000
Use specialty expertise to grow new opportunities,0,0000
5+ years of experience in direct sales,0,0000
Previous experience in selling Networking solutions,0,0000
Track record of meeting/exceeding quota,0,0000
Hands-on experience in closing complex deals in new markets,0,0000
Extensive executive contacts within territory,0,0000
"LI-LS17 Phoenix, Arizona",0,0000
"Answering or making calls to clients to learn about and address their needs, complaints, or other issues with products or services.",2,0011
"Responding efficiently and accurately to callers, explaining possible solutions, and ensuring that clients feel supported and valued.",0,0000
"Engaging in active listening with callers, confirming or clarifying information and diffusing angry clients, as needed.",2,0001
Building lasting relationships with clients and other call center team members based on trust and reliability.,2,0011
"Utilizing software, databases, scripts, and tools appropriately.",0,0000
Understanding and striving to meet or exceed call center metrics while providing excellent consistent customer service.,2,0011
Making sales or recommendations for products or services that may better suit client needs.,0,0000
Taking part in training and other learning opportunities to expand knowledge of company and position.,0,0000
Adhering to all company policies and procedures.,0,0000
High School Diploma or equivalent.,0,0000
More education or experience may be preferred.,0,0000
"Exceptional customer service, active listening, and verbal and written communication skills, professional phone voice.",2,0011
"Understanding of company products, services, and policies.",0,0000
"Proficiency with computers, especially with CRM software, and strong typing skills.",0,0000
Ability to ask prying questions and diffuse tense situations.,0,0000
Strong time management and decision making skills.,0,0000
Adaptability and accountability.,0,0000
Fluency in multiple languages may be desired.,0,0000
Understanding of both syndicated and household panel data (Nielsen and/or IRI),0,0000
"Working knowledge of Business Intelligence software such as Microstrategy, Tableau, QlikView, or Business Objects",0,0000
Skilled at developing relationships with clients to become a trusted and value-added business partner,0,0000
Excellent oral and written communication skills,2,0011
Strong organizational and project management skills,0,0000
"Strong presentation skills, particularly with training customers in a technological area",2,0101
"Ability to easily walk people through an entire process, step by step, and create a story to increase understanding of the data",2,0010
"Proven analytic skills: conceptualizing, analyzing, deriving insights from data, and designing an execution plan to achieve success on our platform",0,0000
Ability to travel up to 30% to new clients for onsite trainings and meetings,2,0010
"Ability to travel locally for activities such as backfill at local enrollment locations, meetings, classes, and workshops.",2,0010
Occasional overnight travel as required; should not exceed 25% of the time.,2,0010
"General office environment. The work area is adequately lighted, heated, and ventilated.",0,0000
Able to get people curious and excited about our product.,0,0000
Superior customer service and relationship-building skills.,0,0000
"Exhibits dynamic verbal communication skills and the ability to ""sell the appointment"".",2,0011
Inspiring your team with training and coaching to deliver the highest standard Cellular Plus guest experience.,0,0000
Managing in-store traffic and addressing guest concerns.,0,0000
Analyzing and addressing areas of improvement for the sales team to help meet and exceed individual sales goals and achieve store goals.,0,0000
"Maintaining in-store visual and function by managing inventory, supplies, merchandise security, cleanliness, and maintenance.",2,0010
Collaborating with marketing team to drive in-store traffic by performing marketing and advertising activities,0,0000
"Representing Cellular Plus at community events, networking functions, trade shows, etc.",0,0000
Attending ongoing paid training to ensure your continued success as a manager.,0,0000
1 year or more experience in sale and team management.,0,0000
Ability to lead a team to meet and exceed sales goals on a consistent basis.,0,0000
"Ability to train, coach, and motivate a team to achieve positive results.",0,0000
Ability to build trust and influence other effectively.,0,0000
