jobrequirements,bias,againstgroup
Initiative and openness to changes,0,0000
"Responsibility, punctuality and attentiveness",0,0000
Advanced computer skills: knowledge of MS Office: namely Excel,0,0000
"Fluency in Armenian and Russian languages, knowledge of English language is a plus",0,0000
Qualified personality with either a Cambridge CELTA or Trinity CertTESOL,0,0000
At least 2 years of post qualification teaching experience,0,0000
Previous experience teaching young learners is desirable,0,0000
"Diploma qualified candidates, i",0,0000
"Manage day-to-day activities in Operations (Administration, Procurement, IT)",0,0000
"Provide timely, accurate and complete reports on the operating condition",0,0000
"Participate in compensation, training, short and long-term goals for the staff",0,0000
Participate in the recruitment and selection of staff and/ or volunteers with appropriate skills for the ropeway activities,0,0000
Manage staff and/ or volunteers according to the established policies and practices,0,0000
Positively influence others to achieve results that are in the best interest of the employer,0,0000
Contract qualified specialists for the ropeway,0,0000
Ensure the proper and safe operation of the passenger ropeway according to the regulations and instructions,0,0000
Resolve ropeway staff administration issues,0,0000
Responsible for supplies and purchases required for ropeway operation,0,0000
"Responsible for in-time payment of ropeway bills for electricity, gas, telephone, etc",2,0001
"Master's degree in Business Administration, Economics, Finance",2,1000
"At least 5 years of experience in Operations and Administration, work experience in international environment is a plus",0,0000
Superior management skills,0,0000
Proven experience in strategic planning and change management,0,0000
Ability to work under pressure,0,0000
Outstanding interpersonal skills,2,0100
Results-oriented personality,0,0000
Excellent judgment and creative problem-solving skills including negotiation and conflict resolution skills,0,0000
Excellent knowledge of MS Office,0,0000
"Excellent knowledge of Armenian, Russian and English languages",0,0000
Design and develop enterprise web applications,0,0000
Design and build reusable modules to be used throughout company products,0,0000
Maintain and enhance companys existing products,0,0000
Design and optimize databases,0,0000
"At least 5 years of work experience in PHP5, MySQL, JavaScript",0,0000
Strong understanding of OOP and Design Patterns,0,0000
Experience with HTML(5) and CSS,0,0000
At least 1 year of work experience with Zend Framework,0,0000
Experience with Agile development methodologies,0,0000
Mastery of technical English language,0,0000
Good communication skills,2,0011
"Ability to work in a fast-paced dynamic environment, be flexible and adapt to changing requirements and customer requests",2,0100
"Design and develop various development artifacts including and not limited to features, solutions, dB schemas, application frameworks and GUIs",0,0000
Maintain and enhance the company's home grown systems,0,0000
Responsible for bug fixing/ technical support of the existing applications in production,0,0000
Bachelor's degree in Computer Sciences,0,0000
At least 2-3 years of work experience in,0,0000
Proficiency in OOP/ OOD and good knowledge of Design Patterns,0,0000
Good knowledge of SQL Server,0,0000
Knowledge of and experienced in LINQ/ Entity Framework,0,0000
Good understanding of Web services and practical working knowledge of WCF,0,0000
Knowledge of WPF/ MVVM is an advantage,0,0000
Good knowledge of technical English language,0,0000
Good communication skills,2,0011
Good team player with the ability to accept criticism,0,0000
Prepare and present companys product trainings,0,0000
"Organize and coordinate new product launches (information, trainings, meetings)",0,0000
"Coordinate training process (trainings schedule, venues, preparation of required printing materials)",0,0000
Send out information about new products in a timely manner,0,0000
Analyze training session efficiency in terms of sales and initiate new proposals to increase the companys sales,0,0000
Organize product testing and promo campaigns in order to increase sales,0,0000
Organize events with focus on products for customers,0,0000
Presentation skills and knowledge of sales techniques,2,0101
Good knowledge of Armenian and Russian languages,0,0000
Ability to travel to regions of Armenia  25 percent of total work time,2,0010
"Computer skills: Microsoft Office (Word, PowerPoint, Excel)",0,0000
Commitment and willingness to work under pressure,0,0000
Self-disciplined personality,0,0000
Willingness to develop within the company,0,0000
Coordinate documentation preparation and requirements for finalization of customs clearance process in compliance with local regulations,0,0000
Calculate budget for customs fees,0,0000
Cooperate with internal and external entities in order to secure an effective operation of the whole customs clearance process,0,0000
"Go to the customs stocks and be present during preliminary examination of the goods (check the quantity, quality and confirm receipt)",0,0000
Coordinate goods supply from customs to warehouses,0,0000
Prepare reports of imported and exported goods on a daily basis,0,0000
Higher education in a related field,0,0000
Good knowledge of TWM program,0,0000
Qualification certificate,0,0000
At least 2 years of work experience as a Customer Clearance Specialist,0,0000
Excellent communication and presentation skills,2,0111
Excellent team working skills,0,0000
Excellent knowledge of written and spoken Armenian language,2,0011
Knowledge of Customs Legislation of RA,0,0000
Good computer skills,0,0000
Ability to work under pressure,0,0000
Provide technical and architectural leadership for Microsoft,0,0000
Responsible for determining technical approaches to ensure all architectural solutions result in a coherent systems design,0,0000
"Lead technical design sessions with the development teams, including the creation of class models, sequence diagrams, component models, etc",0,0000
"Apply research and development, prototyping",0,0000
"Provide support/ guidance to the development teams during the analysis, development, and testing processes",0,0000
"Work with business clients and product owners to review business drivers, needs, and strategies to anticipate future business/ technology needs",0,0000
Review and approve 3rd party and integration solution architecture,0,0000
"Define and validate technical requirements, and establish traceability between requirements and application architecture/ design",0,0000
Work closely with Web/ Infrastructure Technology teams on defining the deployment architecture,0,0000
Participate and technically lead application development teams,0,0000
Mentor technical leads and developers,0,0000
"Bachelors degree in Computer Science, Business Administration, or related discipline",0,0000
"Experience in Service-Oriented Architecture (SOA), its principles, and patterns",0,0000
Experience in data modeling techniques,0,0000
Experience and knowledge of multi-tier and cross-platform architectures,0,0000
Experience in developing IT architecture plans and software development methodologies,0,0000
Strong knowledge and understanding of,0,0000
Working knowledge of web-based technologies,0,0000
Knowledge of Microsoft,0,0000
"Knowledge of messaging architectures XML, SOAP, and Web Services",0,0000
Knowledge of technical design patterns,0,0000
"Creativity and ability to think outside-the-box, take the initiative in moving technical ideas forward with clarity",0,0000
"Excellent communication, presentation, leadership, interpersonal skills",2,0111
"Analyze, design, and develop systems and applications, working with the full software development lifecycle of  projects",0,0000
"Contribute to sprint planning and design, stand ups, reviews and retrospectives",2,0010
Review and provide input on requirements for multiple products,0,0000
"At least 2 years of experience developing applications in C#, ASP",0,0000
"Knowledge of coding T-SQL statements, stored procedures, triggers and functions",0,0000
Silverlight experience is preferred,0,0000
Knowledge of jQuery and javascript is a big plus,0,0000
Demonstrated ability to evaluate user needs or specifications and translate them in a logical and practical set of software components,0,0000
Excellent analytical and problem solving skills,0,0000
Coordinate and control all PR related activities,0,0000
Responsible for processing of the internal document flow and financial documents,0,0000
Interact with mass media and other key groups,0,0000
Realize PR activities,0,0000
Prepare and get approval of information materials,0,0000
Realize crisis communications,2,0011
Organize PR related events,0,0000
"At least 2 years of experience in a relevant field, preferably in the field of telecommunications",0,0000
"Text writing experience, preferably in the field of Journalism",2,0011
Knowledge of telecommunications market,0,0000
Knowledge of PR contemporary tendencies,0,0000
Presentation skills,2,0101
"Initiative, creative personality and excellent organizational skills",0,0000
Excellent communication skills and ability to work with people in conflict situations,2,0011
"Stress resistant, responsible and accurate personality",0,0000
Team working skills,0,0000
Advanced computer skills: MS Office (PowerPoint),0,0000
Fluency in Armenian and Russian languages,0,0000
"Identify, reproduce and report bugs",0,0000
Manage defect tracking,0,0000
"Report QA status, as appropriate, to keep project stakeholders informed on deliverables and timelines",0,0000
BS in Computer Science or related field,0,0000
Experience in QA is desirable,0,0000
"Knowledge of system development lifecycle, methodology and testing",0,0000
Working knowledge of Windows Server/ IIS environments,0,0000
Working knowledge of ANSI SQL is desirable,0,0000
"Knowledge of scripting languages such as Perl, Python, TCL or shell scripts is desirable",0,0000
Excellent interpersonal and oral/ written communications skills,2,0111
Excellent analytical and problem-solving skills and attention to detail,2,1000
"Knowledge of Trading Systems and Trading concepts, particularly within the Equities realm, is considered an important asset",0,0000
Ability to work in a team while being self-directed and highly motivated,0,0000
Ability to adapt and learn quickly,0,0000
"Design, document, and develop client-facing and internal multiplatform Client GUI C++ applications",0,0000
Implement and support complex and reliable applications in a multi-tier environment,0,0000
"Adhere to consistent software development process and develop re-usable, efficient, scalable, maintainable, and reliable code",0,0000
"Proactively communicate to other teams, including Business Analysts to understand the requirements and translate them into technical specifications",0,0000
Mentor less senior members of the team,0,0000
Communicate closely with the Team Lead on task definition and planning,0,0000
University degree in Computer Science or related field,0,0000
At least 2 years of experience with production software design and development,0,0000
Expert knowledge and extensive hands-on experience of the following:   a) Advanced C++ with templates and STL,0,0000
Low-level socket programming (TCP/ IP) experience,0,0000
Experience in designing and implementing SQL database oriented applications,0,0000
Experience in high performance and low-latency customer-facing application is an asset,0,0000
Linux C++ application development experience would be an asset,0,0000
Knowledge of Boost libraries is an asset,0,0000
"Good design skills, which include authoring good design documents before starting coding",0,0000
Good problem solving and debugging skills,0,0000
Knowledge of the Software Development Life Cycle and UML,0,0000
Good time-management and organizational abilities that facilitate structured teamwork,0,0000
Good written and oral communication skills,2,0011
Interest in the financial industry or knowledge of financial trading back office processes would be an asset,0,0000
Develop client-facing and internal multiplatform Client GUI C++ applications,0,0000
Implement and support complex and reliable applications in a multi-tier environment,0,0000
"Adhere to consistent software development process and develop re-usable, efficient, scalable, maintainable, and reliable code",0,0000
Communicate closely with Team Lead on task definition and planning,0,0000
University degree in Computer Science or related field,0,0000
"Knowledge of the following: C++ with templates and STL, data structures and algorithms",0,0000
QT application development experience is an asset,0,0000
Knowledge of Boost libraries is an asset,0,0000
Good problem solving and debugging skills,0,0000
Good written and oral communication skills,2,0011
Interest in the financial industry,0,0000
Proficiency in Amadeus reservation system,0,0000
At least 3 years of professional experience,0,0000
Fluency in English language,0,0000
Knowledge of Sabre and Sirena is a plus,0,0000
"Customer oriented, friendly personality",0,0000
"Code, test, debug, implement and document programs",0,0000
Assist in the modification of company products and/ or customer/ internal systems to meet the needs of the client and/ or end-user,0,0000
Research and analyze existing systems and program requirements,0,0000
Develop test plans to verify logic of new or modified programs,0,0000
Work as part of a software development team,0,0000
At least BS in Computer Sciences,0,0000
At least 3 years of work experience as a Software Developer,0,0000
Experience and knowledge of C#,0,0000
Knowledge of strong Object-oriented programming,0,0000
Knowledge of QT/ C++ is a big plus,0,0000
Knowledge of WPF MVVM development,0,0000
Knowledge of WCF/ SOA,0,0000
Knowledge of SQL/ MSSQL,0,0000
Knowledge of ORM (Entity Framework),0,0000
Experience in Test Driven Development is a plus,0,0000
Ability to work well under pressure in a task/ module oriented project team environment,0,0000
Knowledge of Subversion/ Git version control tools,0,0000
Meet or exceed budgeted sales,0,0000
Prepare hotels Annual Marketing plan,0,0000
Prepare departmental budget that correctly reflects the hotels business plan,0,0000
Forecast occupancy fluctuations and direct selling activities to maximize revenues,0,0000
"Know the hotels demand segments, sources of business for each, and balance market segments according to supply and demand",0,0000
Know the principal competition for each market segment and take advantage of hotels strengths against each competitor,0,0000
"Accurately forecast occupancy changes based on changing market conditions (additions to supply and demand, etc",0,0000
Support guest service as the hotels driving philosophy,0,0000
Personally demonstrate a commitment to guest service by responding to guests needs,0,0000
Develop/ assist with development of the hotels marketing and sales plan based on the hotels position and strengths within each market segment,0,0000
Implement hotels marketing and sales plan,0,0000
Analyze and understand the competitions strengths and weaknesses for each market segment and successfully direct marketing activities against each,0,0000
Identify and maintain constant communications with the hotels key accounts,2,0011
"Actively sell room nights through outside sales calls, telemarketing, tours, etc",2,0011
"Actively sell to in-house guests (greeting tours, talking with guests at continental breakfast to surface additional leads, etc",2,0011
Know the competition well,0,0000
"Ensure that hotel employees (specifically front desk staff) are familiar with key accounts and ""specifics"" (special rates, special requirements, etc",0,0000
Help to develop management talent by acting as a mentor for direct reports,0,0000
Perform any other duties assigned by the supervisor,0,0000
Relevant graduate degree,0,0000
About 4 years of relevant experience,0,0000
"Excellent management skills: risk management, planning and forecasting, monitoring and reporting",0,0000
"Fluency in Armenian, Russian and English languages",0,0000
Advanced IT skills with excellent knowledge of MS Office package,0,0000
"High self-organizational skills and sense of responsibility, accuracy, integrity and commitment",0,0000
"Energetic, hands-on personality with the ability to work under pressure",0,0000
"High communication and networking skills, teamwork abilities",2,0011
Personal discipline and efficiency of actions,0,0000
Travelling and work commitment during unsocial hours (including weekends),2,0010
Availability of a driving license,0,0000
Make sure all the proper activities are taken to achieve the set goals and plans of the corporate segment of the company,0,0000
Realize activities to extend the cooperation with existing corporate key clients,0,0000
Provide the existing corporate key clients with after-sales services to increase company profitability,0,0000
Organize the process of proactive search and attraction of potential corporate key clients,0,0000
Provide qualitative service and offer more profitable tariffs and services for increasing the loyalty of corporate key clients,0,0000
Provide profit increase and outflow minimization from the cooperation with corporate key clients in the frame of his/ her responsibilities,0,0000
Carry out corporate key clients needs analyses in regards with the telecommunication services provided to them,0,0000
Prepare commercial offers on launching new services for corporate key clients,0,0000
Participate in the process of preparing tenders for corporate clients,0,0000
At least 1 year of experience in sales,0,0000
Managerial experience is an asset,0,0000
Knowledge of telecommunications and basic sales skills,0,0000
Planning and project management skills,0,0000
Skills in working with external clients,0,0000
Excellent negotiation and presentation skills,2,0101
Reporting and business writing skills,2,0011
Self and quick decision maker,0,0000
Training and coaching skills,0,0000
Excellent communication skills and ability to work with people in conflict situations,2,0011
Team building skills,0,0000
Ability to work under stress,0,0000
Result oriented personality,0,0000
Advanced computer skills: experience in working with MS Office,0,0000
Fluency in Armenian and Russian languages,0,0000
"Identify, analyze and describe existing business processes of the bank",0,0000
Identify the stakeholders and participants of business processes,0,0000
"Reveal  problem areas, advantages and disadvantages of business processes and work out proposals for the optimization and risk reduction",0,0000
Actualize developed models of business processes,0,0000
Plan and control work performance,0,0000
"Work out the key performance indicators (KPI) and requirements of business processes (time, efficiency and effectiveness, cost, quality, etc",0,0000
"Develop, coordinate, implement and ensure the timely actualization of regulating documentation",0,0000
Prepare initiatives for automation of business processes using bank information systems and business applications,0,0000
"Higher education in Economics/ Technical field, excellent knowledge of Russian language",0,0000
Understanding of the core and architecture of bank business processes,0,0000
Ability to develop and write regulatory documentation,2,0011
"Knowledge of methods and notations of describing business processes (IDEFO, ARIS, EPC or others)",0,0000
"Knowledge of modern methodologies for collecting, documenting and managing the requirements, knowledge of software to process modeling (BPwin/ ERwin",0,0000
Design and create test plan and strategy,0,0000
"Work directly with customers, developers and business analysts",0,0000
Design manual and automated tests and maintain the existing ones,0,0000
"Execute tests, prepare internal and external reports",0,0000
At least 2-3 years of experience in Quality Assurance,0,0000
Experience with Visual Studio test suits is a plus,2,0010
Experience with Microsoft TFS is a plus,0,0000
Good knowledge of technical English language,0,0000
Ability to work independently in an Agile development environment,0,0000
Create and execute project plan and revise as appropriate to meet changing needs and requirements,0,0000
Manage day-to-day operational aspects of a project and scope,0,0000
Identify resources needed and assign individual responsibilities,0,0000
Review deliverables prepared by team before passing to client,0,0000
Ensure quality assurance procedures,0,0000
Minimize risk on project,0,0000
"Facilitate sprint meetings: planning, demo, daily scrum",0,0000
Challenge and improve the development process,0,0000
Coordinate release activities,0,0000
"Evaluate and coach performance and discipline, teamwork",0,0000
Project Management experience in IT,0,0000
Experience with management of several projects in parallel,0,0000
Excellent knowledge of Russian language,0,0000
"Strong communication, prioritization, organization, time management, and delegation skills, flexibility and customer orientation",2,0011
Higher education in Computer Science or any other Technical education is preferred,0,0000
Hands on experience and expert knowledge of,0,0000
"Highly developed communication skills, both toward co-programmers and products manager",2,0011
Make construction documentation,0,0000
Coordinate design team of architects and engineers,0,0000
Compile drawing packages for different submission stages,0,0000
Describe in written Bases of Design and compile other non-drawing design documents,2,0011
Higher education in Architecture,0,0000
"At least 5 years of experience in architecture, including design experience, coordination, supervision",0,0000
Work experience with European or American companies is appreciated,0,0000
Ability to use his/ her own vehicle will be appreciated,0,0000
Fluent knowledge of writing and speaking English language,2,0011
"Work Experience using ArchiCAD (the company uses other software, like AutoCad, only for communicating with engineers)",0,0000
Experience and knowledge of,0,0000
"Experience and knowledge of PHP 5 (classes, namespaces, inheritance, and design patterns)",0,0000
Knowledge of JavaScript development (knowledge of jQuery is preferred),0,0000
"Knowledge of Computer networking, Ethernet, IP, VLANs, or telecomm a plus",0,0000
Commitment to acquire new skills and the ability to use them,0,0000
Strong verbal and written communication skills in English language,2,0011
Ability to work independently and complete assigned tasks within identified time frames,0,0000
"Positive attitude, flexibility and problem solving mentality",0,0000
Strong attention to details,2,1000
Coordinate and control all PR related activities,0,0000
Prepare social proposals and charitable promo-actions in respect to PR effectiveness and social strategy of the company,0,0000
Promote a positive image of the company in social networks,0,0000
Realize monitoring of Media activities,0,0000
Implement effective practices in the field of public relations,0,0000
Realize crisis communications,2,0011
Prepare and get approval of information materials and press releases,0,0000
Organize PR related events,0,0000
University degree preferably in the field of Journalism,0,0000
"Preferably at least 3 years of experience in a relevant field, preferably in the field of Telecommunications or Journalism",0,0000
Text writing experience in the field of Journalism,2,0011
Knowledge of PR contemporary tendencies,0,0000
Strong presentation skills,2,0101
Skills in project management and budgeting,0,0000
"Communication skills, flexibility, creative thinking and active personality",2,0011
"Stress resistant, responsible and accurate personality",0,0000
Team working ability,0,0000
"Advanced computer skills: MS Office (Word, Excel, PowerPoint)",0,0000
Fluency in Armenian and Russian languages,0,0000
"Receive, monitor, analyze and maintain record keeping of various documentation, specifically related to the accounting of the organization",2,0001
"Analyze daily banking transactions, perform bank payments, using the existing banking software",0,0000
Analyze daily journal entries,0,0000
"Compile and analyze financial information to prepare statements including monthly, quarterly and annual accounts",0,0000
"Report, analyze, and ensure integrity of all financial information",0,0000
Perform other related duties as assigned by his/ her supervisor,0,0000
"Establish, maintain and coordinate the implementation of accounting and accounting control procedures",0,0000
University degree in Accounting or Finance,0,0000
At least 2-3 years of professional experience,0,0000
"Knowledge of the accounting, tax and financial legislation",0,0000
Knowledge of AS accounting software (Armenian Software),0,0000
Analytical thinking,0,0000
Ability to work in a team,0,0000
Ability to work under pressure,0,0000
Ability to quickly and accurately navigate in difficult situations,0,0000
"Responsibility, punctuality and attention to detail",2,1000
Good communication skills and flexibility,2,0011
"Advanced computer skills: knowledge of MS Office, especially Excel and Word",0,0000
"Fluency in Armenian, Russian languages",0,0000
"Draft and review all kinds of commercial and consulting contracts, monitor contract performance",2,0001
Provide legal advice related to the various activities of the client,0,0000
"Draft legal memos, opinions and analysis in English, Armenian and Russian languages",0,0000
Participate in negotiations on behalf of the client with regard to the contracts,0,0000
"Draft and prepare other legal documents for the clients, including motions to state institutions, powers of attorney, internal documents, etc",0,0000
Higher Legal education (at least Bachelor's degree in Law),0,0000
"At least 2 years of professional work experience in a position which requires legal education, preferably in a commercial, contract law environment",0,0000
"Fluent knowledge of Armenian, Russian, English languages",0,0000
makers  and partners in-country,0,0000
Extensive management and leadership experience with an NGO,0,0000
"Experience in building, leading and developing an effective team of senior staff inspiring others to collaborate",0,0000
Experience in managing a crisis situation requiring quick changes to priorities and rapid action to respond,0,0000
Experience in leading change in an organization which has led to considerable results for the organization and  its stakeholders,0,0000
"Experience in building personal networks at a senior level, resulting in securing new opportunities for the organization",0,0000
"Experience in solving complex issues through analysis, definition of a clear way forward and ensuring buy-in",0,0000
Extensive experience in proposal development and demonstrated ability to lead proposal development teams efficiently,0,0000
"Good understanding of programme, financial and operational management processes",0,0000
Good understanding of key trends in international and humanitarian development,0,0000
Strong diplomacy skills with the ability to effectively resolve challenges across multiple stakeholders and multiple topics,0,0000
Commitment to the Save the Children values,0,0000
Fluency in both Armenian and English languages,0,0000
Organize and manage overall recruiting strategy of the bank,0,0000
Onboard qualified and suitable personnel according to the annual recruitment plan,0,0000
Design recruitment advertisements and develop assessment tools for selection process,0,0000
Coordinate job advertising in various media,0,0000
Conduct selection of candidates using various reliable personnel selection methods to filter candidates,0,0000
Implement and develop application database,0,0000
Develop and update job descriptions and job specifications,0,0000
Act as a point of contact and build influential candidate relationships during the selection process,0,0000
Keep abreast of market trends and demands impacting the companys ability to attract competitive candidates,2,0100
Monitor and apply HR recruiting best practices,2,0001
Provide employee service and counseling,0,0000
Initiate and develop HR related policies and procedures,0,0000
Perform other HR related tasks and projects as assigned,0,0000
At least 2 years of HR experience with recruitment background,0,0000
Higher education in the related field,0,0000
Knowledge of RA labor code,0,0000
"Good knowledge of Armenian, Russian and English languages",0,0000
"Excellent communication, conflict management and problem solving skills",2,0011
Ability to create HR communications appropriate for the audience,2,0011
Outstanding written communication skills,2,0011
Excellent time management skills,0,0000
Ability to handle sensitive and confidential information appropriately,0,0000
"Ability to make decisions, take direction and execute a plan",0,0000
"Integrity and approachability, as managers and staff must feel able to discuss sensitive and confidential issues with him/ her",0,0000
Experience in the development and implementation of employment policies and procedures,0,0000
"Work with team to plan, design, estimate and document solutions",0,0000
Facilitate the efficient and effective completion of multiple concurrent projects,0,0000
"Analyze data model requirements from functional specification, formulating database designs and Entities/ Attributes/ Relationships definitions",0,0000
"Manage database administration tasks including performance tuning, backup and recovery, administration and monitoring of internal databases",0,0000
Identify ways to improve existing database designs and deployments and work with,0,0000
Design and implement data feed mechanisms to ensure the safe reliable transfer of data from different source systems,0,0000
Degree in Computer Science,0,0000
At least 4 years of experience with database design and development,0,0000
Microsoft SQL Server Certifications are an asset,0,0000
Sybase Certifications are an asset,0,0000
Expert in Transact SQL scripting,0,0000
Proficiency in the understanding of SYBASE stored procedures,0,0000
Proficiency in query optimization,0,0000
Familiarity with Linux operating system,0,0000
Experience with data warehousing and multidimensional database design would be an asset,0,0000
Expertise in the Software Development life cycle,0,0000
"Experience developing databases for real time, high performance, customer facing applications",0,0000
Excellent written and oral communication skills,2,0011
Excellent problem solving and debugging skills,0,0000
Strong Object Oriented Design and Design Patterns knowledge/ experience,0,0000
Strong project management skills,0,0000
"Ability to work in a fast paced, team oriented environment",0,0000
Excellent time-management and organizational abilities that facilitate structured teamwork,0,0000
"Highly developed communication, presentation, facilitation and negotiation skills",2,0111
Experience and/ or personal interest in the financial industry is an asset,0,0000
Conduct the complete cycle of works on projects management within the framework,0,0000
Create communication data centers,2,0011
Define road map of the project,0,0000
"Coordinate communicating with all departments involved in operating of the system, marketing, support",0,0000
Realize analyses of initiated projects to determine the need of implementation,0,0000
"Participate in the selection of the technical solution and supplier, agree resources, and arrange project schedule",0,0000
Control project schedule fulfillment,0,0000
"Control results of launched product into experience commercial operation, introduced changes, modifications, and launch into the commercial operation",0,0000
Realize analyses of new ideas on the projects and demand the separate services and products types,0,0000
"Conduct consultations, and instructions on the implemented projects",0,0000
Realize control over business processes and procedures follow up while providing subscribers with services,0,0000
Masters degree in Computer Science or related field,0,0000
At least 3 years of experience in project management,0,0000
Good knowledge of Information Technology and Software products,0,0000
Planning and conducting works analysis experience,0,0000
Initiative and decision making skills,0,0000
Good communication and presentation skills,2,0111
Ability to interact with potential customers and partners worldwide in a professional manner,0,0000
Advanced computer skills,0,0000
Good knowledge of English language,0,0000
Lead or contribute to the software development effort - subject to seniority/ experience,0,0000
Participate in all cycles of software design and development,0,0000
Contribute to the quality of coding and assure conformance of source codes to set standards,0,0000
Assist in the development of accompanying technical documentation where necessary,0,0000
Contribute to the continuous improvement of software engineering practices and tools,0,0000
Refactor and re-engineer the existing code base safely,0,0000
Communicate the knowledge to fellow team members,0,0000
Analyze high level requirements and work with team members to create quality results,0,0000
Participate in internal and external meetings,0,0000
At least 3 years of web application development experience in,0,0000
Experience in WPF/ WCF technologies and principals,0,0000
Experience in Web services,0,0000
Knowledge of jQuery and JavaScript is a big plus,0,0000
Strong understanding of OOP principles,0,0000
Experience in client-server applications development,0,0000
Experience or any kind of exposure to VS 2008/ 2010/ 2012 and TFS,0,0000
Experience working with Microsoft SQL server 2008/ 2012,0,0000
Experience with unit testing,0,0000
Good knowledge of technical English language,0,0000
Excellent communication and teamwork skills,2,0011
Ability to work independently,0,0000
"Create, support, and maintain ongoing operational, managerial, and executive business intelligence infrastructure",0,0000
Maintain a reporting infrastructure and performance reporting process within a high-growth financial services environment,0,0000
"Implement extract, transform and load (ETL) packages",0,0000
"Deliver ad hoc reports alongside standard daily, weekly, monthly reporting",0,0000
"Develop understanding of information sources and correct interpretation of data, answer user questions regarding report interpretation",0,0000
Analyze existing reports and data sources,0,0000
"Gather, document and analyze requirements from stakeholders on existing and reporting systems",0,0000
"Plan, manage timelines for deliverables, generate work breakdown structures, and prioritize work items",0,0000
"Improve and streamline processes regarding data flow and data quality to improve data accuracy, viability and value",0,0000
Lead efforts to introduce a business intelligence architecture that enables fact-based decision making and ad hoc analysis and insight generation,0,0000
Work with operational managers to understand trends and make recommendations for improvements,0,0000
"Design the conceptual, logical and physical data models necessary to support new reporting and data analysis",2,0010
At least 5 years of related experience,0,0000
Understanding of Data Warehouse lifecycle,0,0000
Excellent proficiency with SQL and T-SQL,0,0000
"Advanced proficiency with Microsoft BI Suite: SQL Server 2008/ 2012/ 2014, SSIS, SSAS, SSRS",0,0000
Strong knowledge and experience with SS Reporting Services and SS Analysis Services performance-tuning,0,0000
Advanced experience with MS Excel and VBA macros,0,0000
"Knowledge of latest Microsoft self-service BI tools  Power Pivot, Power View, Power Query",0,0000
Understanding of relational and dimensional data modeling concepts,0,0000
"Knowledge of data mining algorithms, hands on data mining experience",0,0000
"Experience with data visualization, dashboard creation and dashboarding best practices",0,0000
"Experience managing timelines, creating work breakdown structures, project management principles",0,0000
"Experience facilitating meetings, gathering requirements, and writing requirements documents",2,0011
Experience with creating and delivering reports from large relational database systems,0,0000
"Strong knowledge and comprehension of technology and data management used in the process of collecting, storing and retrieving data",0,0000
"Post-secondary education, preferably in Math/ Statistics, Economics/ Finance or Computer Science",0,0000
"Superior writing, editing, and communication skills, capacity to interact with all levels of the organization",2,0011
Experience coordinating multiple concurrent projects and adapting to changing priorities,0,0000
"Superior leadership qualities, ability to mentor junior staff, develop standards and processes",0,0000
Experience and/ or personal interest in the financial industry is an asset,0,0000
Experience in documentation of processes,0,0000
"Attention to details, in particular as it relates to compliance and accuracy of data",2,1000
"Provide administrative support to management in planning, directing, controlling and communicating",0,0000
Provide written/ oral translations to management when needed,2,0011
Responsible for important administrative tasks assigned by the management,0,0000
Prepare and properly maintain corresponding documentation,0,0000
"Deal with routine correspondence, including answering telephone and email enquiries",2,0001
Maintain office files,0,0000
Assist to management in other administrative tasks,0,0000
At least 2 years of work experience in administrative area,0,0000
"Perfect knowledge of Armenian, Russian and English languages",0,0000
Knowledge of Spanish language is a plus,0,0000
"Computer literacy (MS Excel, Word and Outlook)",0,0000
"Discreet, responsible personality with the ability to work under pressure",0,0000
"Strong organizational skills, attention to details and high sense of responsibility",2,1000
Excellent communication skills,2,0011
Manage the implementation of cross-border initiatives in consultation with the EPF Management and in coordination with the EPF Program Team,0,0000
Travel for project related needs and events to the regions of Armenia and abroad,2,0010
Manage project budget in consultation with EPFs Chief Financial Officer (CFO),0,0000
"Design, manage and/ or implement project related assessments, research and evaluations",0,0000
Conduct project monitoring and prepare status reports,0,0000
"Manage reporting to relevant donor(s), in coordination with project partners, the Program Director, and CFO",0,0000
Monitor similar programming of other governmental and non-governmental stakeholders to ensure their coordination with EPF activities,2,0001
"Upon assignment, represent EPF at the external meetings and discussions",0,0000
Supervise activities of program assistant(s) in coordination with other program/ project managers,0,0000
Participate in development of EPF program strategies and project designs (including budgets) for EPFs future cross-border initiatives,0,0000
Participate in proposal writing for submission to diverse donors,2,0011
Support EPFs Program Team in other types of fundraising efforts,0,0000
"Higher education, preferably with a degree in Conflict and Peace Studies, Political Science or other social sciences",0,0000
"At least 3 years of professional experience, preferably in NGO/ International Organizations, project design and management",0,0000
"Understanding of political, economic and cultural trends in the region",0,0000
At least some knowledge and understanding of conflict transformation and peacebuilding methodology,0,0000
"Demonstrated ability in analyzing information, preparing analytical desk research, writing reports, preparing and delivering presentations",2,0111
Demonstrated experience in implementing projects,0,0000
"Knowledge of social media instruments, and willingness to apply those for project outreach",0,0000
"Fluency in English, Armenian and Russian languages",0,0000
Project design and management skills,0,0000
Proposal writing skills are a significant advantage,2,0011
Analytical skills and ability to propose practical solutions to problems as they arise,0,0000
"Ability to work with different stakeholders, including Government, International Organizations, local NGOs and media",0,0000
Ability to effectively establish credibility and articulate ideas to obtain support and buy-in of stakeholders for new ideas,0,0000
Willingness to enhance knowledge through training and personal initiative,0,0000
Good team-work capacities,0,0000
Negotiation and facilitation skills,0,0000
Mature judgment and demonstrated decision-making capacity,0,0000
Demonstrated critical thinking skills,0,0000
