,jobrequirements,bias,againstgroup
18809,Must be willing and able to learn and acquire new skills and abilities.,2,00011
18810,Ability to build & understand statistic models for forecasting,0,00000
18811,Ability to easily model & re-model network data for scenario planning,0,00000
18812,"High intensity team player who thrives in a fast paced, high intensity, dynamic environment.",0,00000
18813,Constantly questions the way things are done in a constructive manner and thrives on change that improves results.,2,00011
18814,"Open (no agendas), honest and trustworthy.",2,00011
18815,Effective leadership and strategic influencing skills.,2,00011
18816,Results oriented individual with a desire to manage change through to fruition.,0,00000
18817,Effective business systems thinker and a good understanding of business process knowledge.,2,00011
18818,Demonstrated ability to deal effectively with others in a diverse environment.,0,00000
18819,Ability to prioritize and manage multiple projects at one time.,2,00011
18820,Strong stakeholder management focus.,0,00000
18821,Excellent oral and written communication skills.,2,00011
18822,Proficient with personal computers and business applications.,2,00011
18823,Bachelor's degree required,2,01000
18824,Proficient typing skills,0,00000
18825,Experience in Microsoft Excel and Word,2,00011
18826,Must be self-motivated,0,00000
18827,Excellent communication skills and attention to detail,2,01011
18828,"Medical, dental, vision, and life insurance",2,00011
18829,401k with 100% matching up to 6% of compensation,0,00000
18830,"Referral bonuses with the opportunity to earn up to $7,000 per hire",0,00000
18831,"Paid holidays, vacation and sick days",2,00011
18832,Professional development and training through Reynolds University,2,00011
18833,"Free on-site fitness center with a cardio room, weight room, daily fitness classes, and locker facilities",2,00011
18834,On-site medical clinic staffed by a Nurse Practitioner,0,00000
18835,"Company-sponsored events and sports leagues including: company picnic, softball, volleyball, bowling, euchre and more!",2,00011
18836,"On-site softball field, basketball court, and volleyball court",2,00011
18837,"Gourmet cafeteria, open for breakfast and lunch, that features a salad bar and a variety of made-to-order cuisine options",2,00011
18838,"Convenience store with a full-service Starbucks coffee bar, reading materials and an assortment of snacks",2,00011
18839,On-site Credit Union and ATM,2,00011
18840,A job for which military experienced candidates are encouraged to apply,0,00000
18841,A good job for someone just entering the workforce or returning to the workforce with limited experience and education,2,00011
18842,High school diploma or equivalent.,0,00000
18843,One year of cash handling and retail or customer service experience.,2,00011
18844,Good organizational and personal computer skills.,2,00011
18845,"Demonstrated ability to communicate with a diverse public in a positive and friendly manner, in person and over the phone.",2,00011
18846,"Demonstrated ability to independently problem solve and respond to visitor concerns with patience, empathy, and grace.",2,00011
18847,"Availability to work a flexible schedule that includes weekends, evenings, and holidays, as necessary.",2,00011
18848,customer: 1 year (Required),0,00000
18849,High school or equivalent (Required),0,00000
18850,"Drive coordination, consolidation and review of the weekly and monthly sales reforecasts",2,00011
18851,Partner with Commercial and Sales teams to identify and analyze opportunities and risks to P/L goals,2,00011
18852,"Analyse retailer weekly sales and promotion performance, recommending future strategies to drive business goals",2,00011
18853,Create and maintain dashboards that tie back to business and product goals,2,00011
18854,"Conduct ad hoc analysis using various financial analysis techniques, concepts and models to provide insightful comments and recommendations.",2,00011
18855,"Identify untapped market potential, and develop recommendations to capture it",2,00011
18856,Continually drive enhancement of financial models used to budget/forecast during monthly/quarterly/annual forecasting cycles,0,00000
18857,"Bachelor's degree in Finance, Economics or similar quantitative discipline",2,01000
18858,"5+ years of experience in Corporate Finance, Sales Finance or Operations Finance",0,00000
18859,"Experience with large data sets and sophisticated models, proven proficiency with Excel, PowerPoint presentations and deck creation",2,00111
18860,"Exposure to business planning and intelligence tools such as Hyperion, Essbase, Tableau and OBI.",2,00011
18861,Excellent verbal and written communication skills,2,00011
18862,Strong organizational skills and attention to detail,2,01011
18863,Strong work ethic; can-do attitude and a high sense of urgency; ability to learn and deliver results in tight timeline,2,00011
18864,"Manage projects and work streams of reasonable, independently or with senior support",2,00011
18865,Lead projects and initiatives with indirect oversight over analysts and communication with clients,2,00011
18866,Analyze secondary data and desk market research (quantitative and qualitative) to identify key findings and trends,2,00011
18867,Create and lead quantitative or qualitative analysis to support client deliverables and issues,2,00011
18868,"Independently create presentations for clients; attend, support and present at client meetings, independently or with senior support",2,00111
18869,"Assist in developing detailed documentation and specifications, including business process documentation, SOPs, client data scorecards",2,00011
18870,"Work willingly and effectively with others in and across the organization to accomplish team goal, both internally and externally",2,00011
18871,Knowledge of key issues and current developments in the pharmaceutical and healthcare industries,2,00011
18872,"Knowledge of professional/trade associations, key people and companies.",2,00011
18873,"Should be able to design and carry out S&ME patient studies: Source of Business, P&C, & Patient Flow, Market sizing and Oncology & Data marts",2,00011
18874,"Demonstrate analytical, interpretative and problem-solving skills",2,00011
18875,"Well-developed written and verbal communication skills including presentations, leading meetings, business and report writing",2,00111
18876,"Excellent project management capabilities so that deadlines are met while retaining consistent, high quality outcomes",0,00000
18877,"Ability to think creatively and strategically, and Demonstrate analytical, interpretative and problem-solving skills",2,00011
18878,"Prior healthcare data experience is a plus: National and sub-national data (Physician, Patient, claims and epidemiology)",2,00011
18879,Undergraduate or Masters degree in life sciences/Marketing MBA with 2-8 years of relevant experience in forecasting in healthcare industry,0,00000
18880,An avid interest in the healthcare analytics and data; understanding of the healthcare market in US,2,00011
18881,Strong business acumen and understanding of sales & marketing business principles,2,00011
18882,"Excellent communication, interpersonal and team-working skills",2,00111
18883,"Exceptional written, numerical and problem solving skills",2,00011
18884,Adaptability and an ability to learn quickly and apply new knowledge,2,00011
18885,Willingness to travel at minimum 80% overnight,2,00010
18886,Willingness to relocate anywhere within the United States for client engagements ranging in length from 3 to 24 months,0,00000
18887,Valid Driver's License in good standing is mandatory,2,00010
18888,Ability to perform effective system level troubleshooting,2,00011
18889,"Understanding of the scientific application workflow along with the scientific software systems (CDS, SDMS, LIM, ELN)",0,00000
18890,Overnight travel as required including international travel for training,2,00010
18891,Must possess a strong customer focus,0,00000
18892,Strong communication skills; ability to communicate effectively to a diverse audience with specific customer needs,2,00011
18893,Personal sense of integrity,0,00000
18894,Effective time management skills,2,00011
18895,System level approach to problem solving,0,00000
18896,Analytical mindset with a strong drive to resolve open issues,0,00000
18897,Excellent verbal and written communication skills,2,00011
18898,Work with minimum supervision and follow written and oral instructions.,2,00011
18899,May be required to perform additional duties and tasks as required by the Company.,2,00011
18900,Attendance and punctuality must meet Company expectations.,2,00011
18901,"Must write legibly, have ability to maintain neat and accurate records.",2,00011
18902,Effectively converse and deal with the public and telephone company employees in a business-like manner.,2,00011
18903,Must be willing and ready to work in any assigned location and to attend schools for training as determined by the Company.,2,00011
18904,It must be determined that the person selected will be capable of learning all facets of the job after receiving standard training.,0,00000
18905,Must have made an acceptable grade in Basic Electricity or other prerequisite courses as determined by the company.,0,00000
18906,"Previous experience as a Cable Splicer, Installer-Repairperson, Switchperson, and/or Equipment Installer is desirable.",2,00011
18907,Demonstrates good customer service skills.,0,00000
18908,Drive vehicles with automatic and manual transmissions.,2,00011
18909,"Tires - Definitions, sizing, sidewall markings, inspection, repair, installation, balancing, inventory, tire ancillary services, TPM, Inflate tires.",0,00000
18910,"VIP, vehicle inspections, Workflow process, parking lot, bay area navigation, work orders.",0,00000
18911,Follow all shop safety policies and procedures.,2,00011
18912,Lifting and lowering best practices.,2,00011
18913,Look up information for various applications.,0,00000
18914,Operate point of sale (NAVEX) hardware and software.,2,00011
18915,"Prepare and inspect work orders, VIP Checklist and Vehicle Inspection Form (Health Check) for completeness.",2,00011
18916,Ensure compliance with OSHA and Federal and State Environmental Regulations.,2,00011
18917,"Clean facilities, tools and equipment",2,00011
18918,Greet customers Inventory Maintenance,0,00000
18919,Advancement Opportunities,0,00000
18920,"Medical, Dental, Vision",2,00001
18921,Holiday and Vacation Pay,2,00011
18922,Building customer satisfaction & loyalty,0,00000
18923,"The merchandising, advertising and promotion of products and services",2,00011
18924,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
18925,Desire to succeed in a retail environment,0,00000
18926,Motivated sales individual,0,00000
18927,relevant: 1 year (Preferred),0,00000
18928,Sales: 3 years (Preferred),0,00000
18929,Associate (Preferred),0,00000
18930,Proven success achieving and/or exceeding performance goals.,2,00011
18931,"Detailed, organized, and adaptable.",2,00011
18932,Adept at Generation Leads.,0,00000
18933,Identify opportunities that produce leads and book appointments for the sales force with the emphasis on high quality leads.,2,00011
18934,Ability to pitch and develop sales proposals aimed at specific industry sectors,2,00011
18935,Must be good at Follow up & Negotiation,0,00000
18936,Economically motivated with high desire to grow professionally and financially.,2,00011
18937,"Take ownership of our phone, email, and social communications to build a pipeline of qualified opportunities within large enterprise organizations.",2,00011
18938,Drive sales by identifying potential target companies and key executive contacts.,2,00011
18939,"Promptly follow-up and qualify all leads, including closing the deal",2,00011
18940,Prioritize strategic target account lists within a defined territory.,0,00000
18941,Research and build new and existing accounts.,2,00011
18942,Run discovery calls with prospects to qualify opportunities.,2,00011
18943,Maintain consistent levels of activity to reach assigned goals.,0,00000
18944,"Manage, track, and report sales activities and results using internal CRM.",2,00011
18945,Oversee marketing activities for your assigned territory with the Marketing team.,0,00000
18946,Report on trends and information discovered during the prospecting and qualification process.,2,00011
18947,Coordinate marketing activities with the Marketing team.,0,00000
18948,Achieve monthly quotas of qualified opportunities.,0,00000
18949,"Orders products, arranges delivery, contacts customers regarding delivery and updates customers on order status.",2,00011
18950,Takes special orders and keep customers updated on progress.,2,00011
18951,Acts as liaison between warehouse supervisor and customers.,2,00011
18952,Ensures purchase orders are completed. Pulls orders as required.,0,00000
18953,Answers telephones and ensures counters are properly stocked.,2,00011
18954,Demonstrated success providing excellent customer service.,0,00000
18955,Strong verbal communication skills.,2,00011
18956,Experience using sales order computer software.,0,00000
18957,Knowledge of Anixter construction and industrial products.,2,00011
18958,Photograph RV units and key features,2,00011
18959,Download and upload unit photos on websites,2,00011
18960,Monitor and maintain photos on various websites,2,00011
18961,Ensure online photographs and inventory are accurate and clear,2,00011
18962,"Create photo inventory reports, as requested",0,00000
18963,"Contribute, or otherwise assist the team, as requested",2,00011
18964,Possess excellent written skills,2,00011
18965,Ability to operate a camera and computer,2,00011
18966,"Methodical, accurate, and consistent attention to detail",2,01011
18967,"Usual office equipment including computer, phone, fax machine, copier and calculator",2,00011
18968,"MS Office including Word, Excel and Outlook",2,00011
18969,Company system applications: Systems2K,0,00000
18970,"Standard office software such as Explorer, Word, Excel, and PowerPoint",2,00011
18971,Other software as applicable,0,00000
18972,"Requires continuous visual ability for use of computer, files and reports.",2,00011
18973,"Requires stooping, bending and minimal lifting.",2,00011
18974,Outdoor environment may be required on occasion.,0,00000
18975,"Ability to bend or sit for long periods of time. In addition, individuals must be able to reach above shoulders and lift a minimum of 50 pounds",2,00011
18976,Occasional exposure to extreme temperatures and weather,2,00011
18977,"Establishes and fosters/maintains customer contacts, researches customer needs and develops application of products and services.",2,00011
18978,Prepares quotations for possible service packs.,0,00000
18979,Identifies opportunities at the customer site and finds a suitable solution by communicating with internal departments to satisfy the customer need.,2,00011
18980,The Service Account Manager looks for,0,00000
18981,Process optimization,0,00000
18982,Upgrade opportunities,0,00000
18983,Efficiency improvement programs/financial justification,0,00000
18984,Acts as the keeper of the Open Issues list after delivery of the machine and plays a substantial role in the success of the project.,2,00011
18985,Technical knowledge of packaging machines and the consumer products or disposable hygiene industry.,2,00011
18986,Packaging machinery: 2 years (Required),0,00000
18987,mechanical/technical: 5 years (Required),0,00000
18988,"Overall solution ownership and responsibility for MM Logistic Process, Procure to Pay, Production Planning and Production Process.",2,00011
18989,Strong experience to Configure and support MM module,2,00011
18990,Strong experience to Configure and support PP module,2,00011
18991,"Should have a strong knowledge in EDI to communicate with vendors through 850, 825 and 810 and inventory information.",2,00011
18992,Support the B2B and B2C daily business requirements and/or initiatives at BRG,2,00011
18993,Work with IT team across all functional teams using a collaborative approach to build and support best practice solutions to support BRG,2,00011
18994,Experience with Make-to-Stock and Make-to-Order processes,2,00011
18995,"Ensure solution integration and integrity within the process areas to formalize participation, roles & responsibilities,",2,00011
18996,Capability to partner with process owner organization and key stakeholders on solution design/implementation guiding designs to achieve best practices,2,00011
18997,Analyze and evaluate requirements for systems solutions that improve business processes and increase productivity,2,00011
18998,"Prepare detailed functional specifications for development activities including reports, interfaces, conversions, enhancements, and forms",2,00011
18999,"Facilitate knowledge transfer, communication and interaction between various functional organizations and the Information Technology department",2,00011
19000,Proactively participate in the integration between related SAP functions with other Business Analysts,0,00000
19001,"Strong integrative cross-module knowledge between Sales, Variant Configuration, Finance, Production and Supply Chain (SD, VC, FI, CO and WH)",2,00011
19002,Good organizational and presentation skills with good attention to detail required,2,01111
19003,Good understanding of consumer products business model or global models in a consumer products organization,0,00000
19004,Ability to work with multiple priorities in delivery and project organizations,2,00011
19005,Ability to travel 10% of the time,2,00010
19006,"BS/MS in Business, Engineering, Accounting, Computer Science or others",0,00000
19007,"SAP Certification in MM, PP, VC, PM or CO-PC a plus",0,00000
19008,selling IT services: 2 years (Required),0,00000
19009,United States (Required),0,00000
19010,5+ years of experience with SAP business process controls and GRC Process Control,2,00011
19011,"BA/BS Degree in Computer Science, Cyber Security, Information Security, Engineering, Information Technology, Finance, Business",0,00000
19012,Excellent written and verbal communication skills,2,00011
19013,Strong project management and organizational skills,2,00011
19014,Previous Consulting or Big 4 experience preferred,0,00000
19015,"Certifications such as: CISSP, CISM, or CISA certification a plus",0,00000
19016,Understanding of SAP configurations as it relates to the design and development of automated controls,2,00011
19017,"Strong knowledge of key business processes, the inherit risks, and potential controls",2,00011
19018,"Full cycle implementation experience with SAP GRC 10.x Process Control, including master data and automated control design and development",2,00011
19019,Strong understanding of segregation of duty frameworks and associated mitigating controls,2,00011
19020,"Strong understanding of regulatory concerns impacting SAP environments, including Sarbanes Oxley",0,00000
19021,"Estimate food consumption, place orders with suppliers.",0,00000
19022,Resolve customer complaints about food quality or service.,0,00000
19023,"Direct cleaning of kitchen and dining areas to maintain sanitation standards, and keep appropriate records.",2,00011
19024,Monitor actions of staff and customers to ensure that health and safety standards and liquor regulations are obeyed.,2,00011
19025,"May use computer software to monitor inventory, track staff schedules and perform other record keeping tasks.",2,00011
19026,Check quality of deliveries of fresh food and baked goods.,2,00011
19027,Arrange for maintenance and repair of equipment and other services.,2,00011
19028,"Total receipts and balance against sales, deposit receipts, and lock facility at end of day.",2,00011
19029,"Recruit, hire, and oversee training for crew.",2,00011
19030,Prepare or oversee preparation of weekly/daily scheduled work hours.,0,00000
19031,Monitor food preparation and methods.,2,00011
19032,"Identify and estimate quantities of foods, beverages, and supplies to be ordered.",2,00011
19033,Maintain relationships with customers and staff.,2,00011
19034,Update and use job-related knowledge.,2,00011
19035,Schedule staff work hours and activities.,2,00011
19036,Evaluate health and safety practices against standards.,2,00011
19037,"Organize, plan and prioritize.",2,00011
19038,Make decisions and solve problems concerning menus and staff.,2,00011
19039,"Judge the quality of food, preparation and job applicants.",2,00011
19040,Process and analyze information when scheduling and budgeting.,2,00011
19041,Record information about inventory and health practices.,2,00011
19042,"Handle food, utensils and bookkeeping materials.",2,00011
19043,Monitor food preparation and cleaning methods.,2,00011
19044,"Get information from customers, employees and inventory records.",2,00011
19045,Inspect equipment and food deliveries.,2,00011
19046,"Monitor and oversee purchases, menus, staff and payroll.",2,00011
19047,"Guide, direct and train staff.",2,00011
19048,Coordinate the work and activities of staff.,2,00011
19049,"Perform administrative activities such as scheduling, budgeting and payroll.",2,00011
19050,"Communicate with customers, sales reps and suppliers.",2,00011
19051,"Bending, reaching, stooping",0,00000
19052,Lifting: 30-50 lbs.- Distances vary,2,00010
19053,Minimum of five (5) years of business relationship management experience is required,0,00000
19054,Experience developing relationships with key business stakeholders and business leaders is required,2,00011
19055,"Proven ability to effectively interact, develop relationships, and collaborate with key client stakeholders in all levels within the organization",2,00011
19056,"Propose ideas and actions that gain acceptance from peers, managers, directors and executive management.",2,00011
19057,Proven business acumen that leads to positive results,0,00000
19058,Ability to manage competing priorities and adapt to a fast-paced environment,2,00011
19059,Ability to work independently and within a team environment,2,00011
19060,"Ability to develop, prioritize and accomplish goals",2,00011
19061,Excellent listening and critical thinking skills,2,00011
19062,Strong problem solving skills with attention to detail,2,01000
19063,Strong interpersonal skills and high level of professionalism,2,00111
19064,Gains understanding of business strategies,0,00000
19065,"Intermediate to advanced proficiency with Microsoft Office to include Word, Excel, PowerPoint and SharePoint",2,00011
19066,Presentation and analytical skills,2,00111
19067,Stays abreast of industry trends in business and technology,2,00011
19068,Project management skills,0,00000
19069,"BRM Certification, SAFe Certification, PMP Certification or ITIL Certification preferred",0,00000
19070,General office environment; may be required to sit/stand for long periods of time,2,00010
19071,Completing store operational requirements by scheduling and assigning Team Members and following up on their work results,2,00011
19072,"Recruiting, interviewing, orienting, and training Team Members while monitoring and appraising their job results",2,00011
19073,"Coaching, developing, and mentoring all Team Members in the store",2,00011
19074,Influencing and directing the staffing and retention of store Team Members,2,00011
19075,"Achieving all financial objectives, scheduling expenditures, analyzing variances, and initiating corrective actions as appropriate",2,00011
19076,"Marketing merchandise by studying advertising, sales promotion, and display plans",2,00011
19077,Analyzing operating and financial statements for profitability ratios,2,00011
19078,Securing merchandise by implementing security systems and measures,2,00011
19079,Protecting Team Members and customers by providing a safe and clean store environment,2,00011
19080,Maintaining the stability and reputation of the store by complying with legal requirements,2,00011
19081,"Maintaining operations by initiating, coordinating, and enforcing all program, operational, and personnel policies and procedures",2,00011
19082,Conducting HR investigations with the assistance of Company leadership,0,00000
19083,Comprehensive health insurance package,0,00000
19084,401(k) with company match,0,00000
19085,Generous Paid Time Off,0,00000
19086,Progressive career path,0,00000
19087,"Answering incoming calls and inquiries from our customers, sales and account management to resolve customer questions and concerns",2,00011
19088,Providing accurate information and quality customer service,2,00011
19089,Meeting individual customer service call volume and quality expectations,2,00011
19090,Acting as a liaison between client and Fiserv Card Services department,2,00011
19091,Sharing standard methodologies with other customer service claim teams,0,00000
19092,Promoting and maintain positive customer relations utilizing service excellence techniques,2,00011
19093,"Participating in meeting team goals for service, quality and cost",2,00011
19094,High School Diploma or equivalent required. Bachelor's degree preferred.,2,01000
19095,Previous experience in Financial Services institution is preferred.,0,00000
19096,Prior call center or help desk experience is required,2,00011
19097,Knowledge of payment processing and/or back office banking experience.,2,00011
19098,Excellent customer service and active listening skills,2,00011
19099,Superb communication Skills (verbal and written).,2,00011
19100,Demonstrated experience working well in a close team environment.,0,00000
19101,Solid PC (MS Office) skills and the ability to type 35 wpm or greater,2,00011
19102,"Proactively assist in the management of several clients, while reporting to Managers and above",2,00011
19103,Train and lead staff,2,00011
19104,Establish effective working relationships directly with clients,2,00011
19105,Keep up to date with local and national business and economic issues,2,00011
19106,Be actively involved in business development activities to help identify and research opportunities on new/existing clients,2,00011
19107,Continue to develop internal relationships and your PwC brand,2,00011
19108,Assisting clients with the implementation and support of SAP based solutions and improving business processes;,2,00011
19109,Participating in proposal development efforts.,0,00000
19110,"Designing, implementing and supporting development and business processes in an SAP environment;",2,00011
19111,Strong Life Sciences industry knowledge with the expertise in RIM strategy and,2,00011
19112,8+ years relevant experience within Life Sciences industry or working with Life,0,00000
19113,5 year(s): Experience serving as the technical liaison for sales and product teams.,2,00011
19114,"5 year(s): Experience reading, analyzing and responding to RFP/RFI's",2,00011
19115,5 year(s): Experience leading presales technical demonstrations for Healthcare systems.,0,00000
19116,Innovative: Consistently introduces new ideas and demonstrates original thinking,2,00011
19117,Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well,0,00000
19118,Self-Starter: Inspired to perform without outside help,0,00000
19119,Financial: Inspired to perform well by monetary reimbursement,0,00000
19120,Drive net-new business via outbound phone calls and emails each week,2,00011
19121,Present the TicketManager value proposition to decision makers at small to medium sized businesses as well as the Global 2000,0,00000
19122,Shadow experienced team members during the sales process with the ultimate goal of becoming an Account Executive,0,00000
19123,Corporate Sales Representatives are measured on their ability to generate outbound interest,0,00000
19124,Inc. 5000 fastest-growing private company by Inc. Magazine five years in a row,0,00000
19125,Recognized as one of the Best Places to Work by Inc. Magazine and the LA Business Journal,2,00011
19126,4.7 out of 5 Glassdoor rating,0,00000
19127,"Used by over 4,000 globally known companies including ~15% of the Fortune 500",0,00000
19128,Proven inside sales experience,0,00000
19129,Track record of over-achieving quota,0,00000
19130,Strong phone presence and experience dialing dozens of calls per day,2,00011
19131,Proficient with corporate productivity and web presentation tools,2,00111
19132,Experience working with Salesforce.com or similar CRM,0,00000
19133,Excellent verbal and written communications skills,2,00011
19134,Strong listening and presentation skills,2,00111
19135,"Ability to multi-task, prioritize, and manage time effectively",2,00011
19136,BA/BS degree or equivalent,0,00000
19137,Responsibilities Include:,0,00000
19138,"Maintain clear communication between customer account teams including production, inside sales, outside sales, critical vendors and customer contacts.",2,00011
19139,Reviewing and responding to daily/weekly planning requirements for all assigned accounts.,2,00011
19140,Assistance with new customer orders as necessary/required.,0,00000
19141,"Respond to daily inquiries from assigned accounts, the Strategic Account Manager, as well as others inquires.",0,00000
19142,Provide direct customer and sales support meeting the demands for product and information within a structured team environment.,2,00011
19143,Other duties as assigned.,0,00000
19144,Experience accepted in lieu of education,0,00000
19145,High School diploma or equivalent required,0,00000
19146,Proficiency with Microsoft Excel & Outlook,0,00000
19147,Ability to communicate effectively & professionally through email and phone conversations,2,00011
19148,"Attention to detail when reviewing/entering orders, reviewing reports, ensuring accuracy in invoices.",2,01000
19149,"Self-starter, ability to prioritize tasks independently and juggle multiple priorities for several clients at any given time.",2,00011
19150,Proven retail management/assistant retail management experience preferably within cosmetics,0,00000
19151,"The ability to provide inspirational, authentic and personalized customer service",2,00011
19152,"Previous business planning experience including setting sales and customer service targets, sales analysis and staff scheduling",2,00011
19153,Previous retail operations experience including inventory and facilities management and cash reconciliation,2,00011
19154,Proven track record of leading a team to achieve sales and customer service targets,2,00011
19155,Experience of creating and executing in-store events,2,00011
19156,"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,00011
19157,Previous experience with retail point-of-sale software,0,00000
19158,Proficient in Microsoft office applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,2,00011
19159,Full time job based in New York City (Midtown),0,00000
19160,"Midtown, New York City",0,00000
19161,Hemisphere Media Group owns and operates 5 Hispanic cable TV networks that are based in the U.S.,2,00011
19162,Enter orders into Wide Orbit and/or Strata,2,00011
19163,Prepare and deliver pre-logs and post-logs and other reports to clients in a timely manner,2,00011
19164,Resolve account and billing discrepancies on a timely manner,2,00011
19165,"Generate, track and distribute sales reports",2,00011
19166,Update and maintain contact lists,2,00011
19167,Keep filing system up to date for all accounts,0,00000
19168,Update and maintain sales presentations and other sales material as needed,2,00111
19169,"Assist with the development of proposals, presentations",2,00111
19170,1+ year of administrative/sales assistant or advertising agency experience as assistant buyer/planner,0,00000
19171,Excellent interpersonal and writing skills,2,00111
19172,"Proficiency in Microsoft Word, Excel, and PowerPoint.",2,00011
19173,"Ability to work independently and multi-task in a fast-paced, high pressure environment",2,00011
19174,Attention to detail a must,2,01000
19175,Moderate Spanish-language communication skills,2,00011
19176,"Must be organized, efficient and team player",2,00011
19177,Must be flexible and willing to work overtime,2,00111
19178,relevant: 1 year (Required),0,00000
19179,Dependable -- more reliable than spontaneous,0,00000
19180,High stress tolerance -- thrives in a high-pressure environment,0,00000
19181,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
19182,Monitoring inventory stocking levels,0,00000
19183,Ordering and replenishing inventory is depleted,2,00011
19184,Ensuring proper labeling and quantities on hand are accurate,2,00011
19185,Meet key customer contacts to ensure needs are being met and products are available,2,00011
19186,Ensures accuracy of all activities related to KeepStock Solutions at multiple customer sites,0,00000
19187,"Ability to analyze, troubleshoot and provide recommendations to solve problems",2,00011
19188,Must be self-reliant and able to work independently,2,00011
19189,Problem solving skills,0,00000
19190,Ability to meet deadlines and handle multiple projects concurrently,2,00011
19191,Must be able to communicate and work well with others,2,00011
19192,Solid experience in a POS platform,0,00000
19193,"Proficient in Microsoft Office, including Word, Outlook, Excel, and Access",2,00011
19194,Ability to travel; up to 3 weeks per month (2-3 days per week),2,00010
19195,Ability to spend long periods of time on the phone,2,00001
19196,Ability to sit for long periods of time,2,00010
19197,Personal computer and various software,2,00011
19198,"Copier, fax machine and other office equipment",2,00011
19199,Disability Insurance,0,00000
19200,Employer-matching 401(k) Plan,0,00000
19201,relevant: 1 year (Preferred),0,00000
19202,sales: 1 year (Preferred),0,00000
19203,Customer Service: 3 years (Preferred),0,00000
19204,High school or equivalent (Preferred),0,00000
19205,"Install, manage and troubleshoot on-Prem Linux & Window servers",2,00011
19206,Monitoring system performance and troubleshooting issues,2,00011
19207,Manage cloud services and resources (GCP & Azure),2,00011
19208,"Automate deployment and resource provisioning (e.g: Ansible, Terraform)",2,00011
19209,Implement automation tools and frameworks (CI/CD pipelines),2,00011
19210,"Collaborate with team members to improve engineering tools, systems and security.",2,00011
19211,Develop and maintain design and troubleshooting documentation.,2,00011
19212,"Setup, configure and monitor system and application alerts and health",2,00011
19213,Mobile device management in a Hybrid corporate and BYOD environment,2,00011
19214,Analyze issues & create solutions for hardware & software problems,0,00000
19215,Travel and on-call support as needed,2,00011
19216,8+ years of experience in an IT support environment with technical experience in distributed technologies and systems development,2,00011
19217,3+ years of experience in a leadership role with or without direct reports,0,00000
19218,"2+ years of infrastructure engineering experience working across multiple domains, platforms, or specialty areas",0,00000
19219,"Experience using Mobile Device Manager solutions for tablets, iOS and Android device management",2,00011
19220,"Extensive knowledge and experience with Microsoft Windows 10, Mac OSX, iOS administration, and troubleshooting",2,00011
19221,"Familiar with Perforce version control administration, GIT, and VSTS",2,00011
19222,"Experienced with cloud services such as Azure, Google Cloud platform, or AWS",0,00000
19223,"Automation framework such as Ansible, Terraform, and Chef.",2,00011
19224,Excellent oral and written communication skills,2,00011
19225,Experience with video collaboration tools and conference room technology support; Skype and MS Teams experience a plus,2,00011
19226,This position requires domestic travel quarterly,2,00010
19227,Language Skills: English,2,00011
19228,Reasoning Ability: Analytical ability to determine cause and effect relationships.,2,00011
19229,"Certificates, Licenses, Registrations: Ability to obtain certification as HAZWOOPER trained and DOT trained.",2,00011
19230,"A minimum of 2 years experience related to either manufacturing, industrial safety, or industrial hygiene.",0,00000
19231,Minimum of 2 years regulatory environmental compliance and Waste Water treatment,2,00011
19232,Manages at least one other person; potentially a team of people,0,00000
19233,Is an expert on the ins and outs of assigned clients,2,00011
19234,"Works directly with internal partners in client finance, account management, and production on creating team efficiencies",2,00011
19235,Works directly with client counterparts on managing financial expectations,0,00000
19236,Actively participates in client planning process; prices out initial estimates for full-year project plan,0,00000
19237,Effectively communicates basic agency recommendations to internal and external clients,2,00011
19238,Has proficient financial management skills,0,00000
19239,Responsible for the review and approval of time management,2,00011
19240,Review and approval of vendor contracts and POs in accordance with client contracts,2,00011
19241,Reviews estimates and scope documents to ensure overall accuracy and compliance with client terms,2,00011
19242,Assists the team with ensuring vendor alignment to client contracts,2,00011
19243,"Familiar with generally accepted project management terms and best practices; able to work with PM team to assist, where needed",2,00011
19244,Continuously learning technology and ability to quickly adapt to new technologies,2,00011
19245,Review estimates and statements of work to ensure overall mathematical accuracy and alignment with client contracts,2,00011
19246,Responsible for preparation of internal forecast review/submission,0,00000
19247,Responsible for alignment of internal forecast to staff plan,0,00000
19248,Responsible for preparing client accruals,0,00000
19249,Responsible for internal management of client POs,0,00000
19250,Ongoing review and maintenance of overall budgets,2,00011
19251,Prepares documents for weekly/biweekly budget reconciliation meeting management,0,00000
19252,Effectively communicates basic agency recommendations to internal and external clients,2,00011
19253,Has proficient financial management skills,0,00000
19254,Responsible for the review and approval of time management,2,00011
19255,Review and approval of vendor contracts and POs in accordance with client contracts,2,00011
19256,Strong interpersonal and communication skills,2,00111
19257,Strong decision-making and problem-solving skills,2,00011
19258,Ability to build integrity and trust with clients and internal partners,2,00011
19259,"Exhibits self-development understanding of business functions such as HR, finance, marketing, etc",0,00000
19260,Understanding of data analysis,0,00000
19261,Strong organizational understanding,0,00000
19262,3-5 years of progressive growth within a professional environment,0,00000
19263,Runs at least one large account or a portfolio of small accounts autonomously,0,00000
